r,t,y,CapitalInvestment
RE1,DEMTRACARELC,2048,36305.468
RE1,DEMTRACARELC,2049,1543.2107
RE1,DEMTRACARELC,2050,0.0018
RE1,DEMTRACARELC,2051,0.0002
RE1,DEMTRACARELC,2052,0.0002
RE1,DEMTRACARELC,2053,0.0006
RE1,DEMTRACARELC,2054,0.0001
RE1,DEMTRACARELC,2055,0.0
RE1,DEMTRACARELC,2056,0.0001
RE1,DEMTRACARELC,2057,0.0002
RE1,DEMTRACARELC,2058,0.0002
RE1,DEMTRACARELC,2059,0.0002
RE1,DEMTRACARELC,2060,0.0002
RE1,DEMTRACARELC,2061,0.0002
RE1,DEMTRACARELC,2062,0.0004
RE1,DEMTRACARELC,2063,0.0003
RE1,DEMTRACARELC,2064,0.0003
RE1,DEMTRACARELC,2065,0.0003
RE1,DEMTRACARELC,2066,0.0003
RE1,DEMTRACARELC,2067,0.0003
RE1,DEMTRACARELC,2068,0.0003
RE1,DEMTRACARELC,2069,0.0001
RE1,DEMTRABUSELC,2028,112586.04
RE1,DEMTRABUSELC,2029,196097.76
RE1,DEMTRABUSELC,2030,195553.24
RE1,DEMTRABUSELC,2031,192485.74
RE1,DEMTRABUSELC,2032,190122.56
RE1,DEMTRABUSELC,2033,187376.7
RE1,DEMTRABUSELC,2034,184248.82
RE1,DEMTRABUSELC,2035,180739.41
RE1,DEMTRABUSELC,2036,175377.97
RE1,DEMTRABUSELC,2048,4152.1032
RE1,DEMTRABUSELC,2049,275464.85
RE1,DEMTRABUSELC,2051,59693.297
RE1,DEMTRABUSELC,2052,61176.679
RE1,DEMTRABUSELC,2053,62659.433
RE1,DEMTRABUSELC,2054,64141.652
RE1,DEMTRABUSELC,2055,65623.402
RE1,DEMTRABUSELC,2056,66586.013
RE1,DEMTRABUSELC,2057,4775.9446
RE1,DEMTRABUSELC,2058,4812.8985
RE1,DEMTRABUSELC,2059,4850.1406
RE1,DEMTRABUSELC,2060,4887.6732
RE1,DEMTRABUSELC,2061,4925.4986
RE1,DEMTRABUSELC,2062,4963.6189
RE1,DEMTRABUSELC,2063,5002.0366
RE1,DEMTRABUSELC,2064,5040.754
RE1,DEMTRABUSELC,2065,5079.7735
RE1,DEMTRABUSELC,2066,5119.0974
RE1,DEMTRABUSELC,2067,5158.728
RE1,DEMTRABUSELC,2068,8488.1349
RE1,DEMTRABUSELC,2069,248771.42
RE1,DEMTRABUSELC,2070,5279.4847
RE1,DEMTRAMCYGSL,2015,0.0007
RE1,DEMTRAMCYGSL,2016,0.0
RE1,DEMTRAMCYGSL,2017,0.0
RE1,DEMTRAMCYGSL,2018,0.0
RE1,DEMTRAMCYGSL,2019,0.0
RE1,DEMTRAMCYGSL,2020,0.0
RE1,DEMTRAMCYGSL,2021,0.0
RE1,DEMTRAMCYGSL,2022,0.0
RE1,DEMTRAMCYGSL,2023,0.0
RE1,DEMTRAMCYGSL,2024,0.0
RE1,DEMTRACARGSL,2015,0.0016
RE1,DEMTRACARGSL,2016,0.0
RE1,DEMTRACARGSL,2017,0.0002
RE1,DEMTRACARGSL,2018,0.0002
RE1,DEMTRACARGSL,2019,0.0002
RE1,DEMTRACARGSL,2020,0.0002
RE1,DEMTRACARGSL,2021,0.0002
RE1,DEMTRACARGSL,2022,0.0002
RE1,DEMTRACARGSL,2023,0.0002
RE1,DEMTRACARGSL,2024,0.0002
RE1,DEMTRACARGSL,2025,0.0002
RE1,DEMTRACARGSL,2026,0.0002
RE1,DEMTRACARGSL,2027,0.0002
RE1,DEMTRACARGSL,2028,0.0003
RE1,DEMTRABUSGSL,2015,0.0015
RE1,DEMTRABUSGSL,2016,0.0001
RE1,DEMTRABUSGSL,2019,0.0
RE1,DEMTRABUSGSL,2020,0.0001
RE1,DEMTRABUSGSL,2021,0.0001
RE1,DEMTRABUSGSL,2029,0.0002
RE1,DEMTRABUSGSL,2030,0.0002
RE1,DEMINDELC,2015,0.0011
RE1,DEMINDELC,2016,0.0001
RE1,DEMINDELC,2017,0.0001
RE1,DEMINDELC,2018,0.0001
RE1,DEMINDELC,2019,0.0001
RE1,DEMINDELC,2020,0.0001
RE1,DEMINDELC,2021,0.0
RE1,DEMINDELC,2022,0.0
RE1,DEMINDELC,2023,0.0
RE1,DEMINDELC,2024,0.0
RE1,DEMINDELC,2031,0.0
RE1,DEMINDELC,2032,0.0
RE1,DEMINDELC,2033,0.0
RE1,DEMINDELC,2034,0.0
RE1,DEMINDELC,2035,0.0
RE1,DEMINDELC,2036,0.0
RE1,DEMINDELC,2037,0.0
RE1,DEMINDELC,2038,0.0
RE1,DEMINDELC,2039,0.0
RE1,DEMINDELC,2040,0.0
RE1,DEMINDELC,2041,0.0
RE1,DEMINDELC,2042,0.0
RE1,DEMINDELC,2043,0.0
RE1,DEMINDELC,2044,0.0
RE1,DEMINDELC,2045,0.0
RE1,DEMINDELC,2046,0.0
RE1,DEMINDELC,2047,0.0
RE1,DEMINDELC,2050,0.0002
RE1,DEMINDELC,2051,0.0001
RE1,DEMINDELC,2052,0.0002
RE1,DEMINDELC,2053,0.0002
RE1,DEMINDELC,2054,0.0002
RE1,DEMINDELC,2055,0.0016
RE1,DEMINDELC,2065,0.0002
RE1,DEMINDELC,2066,0.0
RE1,DEMINDELC,2067,0.0
RE1,DEMINDELC,2068,0.0
RE1,DEMINDELC,2069,0.0
RE1,DEMINDELC,2070,0.0015
RE1,INDENEFFDP,2025,10872.102
RE1,INDENEFFDP,2026,308.9991
RE1,INDENEFFDP,2027,308.9991
RE1,INDENEFFDP,2028,245.957
RE1,INDENEFFDP,2030,838.6512
RE1,INDENEFFDP,2031,357.6656
RE1,INDENEFFDP,2032,485.1591
RE1,INDENEFFDP,2033,361.0967
RE1,INDENEFFDP,2034,361.0967
RE1,INDENEFFDP,2035,11095.412
RE1,INDENEFFDP,2036,596.9445
RE1,INDENEFFDP,2037,596.9445
RE1,INDENEFFDP,2038,533.9024
RE1,INDENEFFDP,2039,287.9454
RE1,INDENEFFDP,2040,1126.5966
RE1,INDENEFFDP,2041,639.6322
RE1,INDENEFFDP,2042,767.1257
RE1,INDENEFFDP,2043,643.0634
RE1,INDENEFFDP,2044,643.0634
RE1,INDENEFFDP,2045,11542.501
RE1,INDENEFFDP,2046,628.1564
RE1,INDENEFFDP,2047,793.2796
RE1,INDENEFFDP,2048,901.0113
RE1,INDENEFFDP,2049,486.164
RE1,INDENEFFDP,2056,1066.7704
RE1,INDENEFFDP,2057,3621.9847
RE1,INDENEFFDP,2058,3648.6934
RE1,INDENEFFDP,2060,10379.742
RE1,INDENEFFDP,2063,1398.4002
RE1,INDENEFFDP,2064,1135.5387
RE1,INDENEFFDP,2065,237.0531
RE1,INDENEFFDP,2066,1306.4678
RE1,INDENEFFDP,2067,3864.3558
RE1,INDENEFFDP,2068,3893.7681
RE1,INDENEFFDP,2069,247.8085
RE1,DEMINDHEEH,2033,85.8146
RE1,DEMINDHEEH,2034,129.6685
RE1,DEMINDHEEH,2035,201.2239
RE1,DEMINDHEEH,2036,526.7674
RE1,DEMINDHEEH,2037,587.7293
RE1,DEMINDHEEH,2038,1444.9395
RE1,DEMINDHEEH,2039,2635.04
RE1,DEMINDHEEH,2040,2738.6091
RE1,DEMINDHEEH,2041,2201.6842
RE1,DEMINDHEEH,2042,2013.8721
RE1,DEMINDHEEH,2043,2436.0205
RE1,DEMINDHEEH,2044,2.2259
RE1,DEMINDHEEH,2049,293.8672
RE1,DEMINDHEEH,2054,2886.585
RE1,DEMINDHEEH,2055,5149.9891
RE1,DEMINDHEEH,2056,1842.972
RE1,DEMINDHEEH,2057,2131.7831
RE1,DEMINDHEEH,2058,2554.8263
RE1,DEMINDHEEH,2059,121.9335
RE1,DEMINDHEEH,2063,1107.9997
RE1,DEMINDHEEH,2064,744.4002
RE1,DEMINDHEEH,2065,434.8488
RE1,DEMINDHEEH,2066,452.3492
RE1,DEMINDHEEH,2067,212.5972
RE1,DEMINDHEEH,2068,184.2268
RE1,DEMINDHEEH,2069,3021.9107
RE1,DEMINDHEEL,2030,1547.6308
RE1,DEMINDHEEL,2031,88.9242
RE1,DEMINDHEEL,2032,88.738
RE1,DEMINDHEEL,2033,158.0409
RE1,DEMINDHEEL,2034,239.1185
RE1,DEMINDHEEL,2035,434.6426
RE1,DEMINDHEEL,2036,624.6735
RE1,DEMINDHEEL,2037,200.7158
RE1,DEMINDHEEL,2038,501.9851
RE1,DEMINDHEEL,2039,577.0474
RE1,DEMINDHEEL,2040,261.1588
RE1,DEMINDHEEL,2041,553.9603
RE1,DEMINDHEEL,2042,547.2042
RE1,DEMINDHEEL,2043,543.9018
RE1,DEMINDHEEL,2044,411.3299
RE1,DEMINDHEEL,2045,1802.6906
RE1,DEMINDHEEL,2046,106.7017
RE1,DEMINDHEEL,2047,443.3149
RE1,DEMINDHEEL,2048,601.9966
RE1,DEMINDHEEL,2049,829.9079
RE1,DEMINDHEEL,2050,492.213
RE1,DEMINDHEEL,2051,681.8976
RE1,DEMINDHEEL,2052,261.9306
RE1,DEMINDHEEL,2053,561.0528
RE1,DEMINDHEEL,2054,635.9176
RE1,DEMINDHEEL,2055,322.9319
RE1,DEMINDHEEL,2056,613.7623
RE1,DEMINDHEEL,2057,607.2511
RE1,DEMINDHEEL,2058,604.3118
RE1,DEMINDHEEL,2059,473.6109
RE1,DEMINDHEEL,2060,1329.0468
RE1,DEMINDHEEL,2061,593.1976
RE1,DEMINDHEEL,2062,608.2556
RE1,DEMINDHEEL,2063,664.6873
RE1,DEMINDHEEL,2064,891.4014
RE1,DEMINDHEEL,2065,557.3939
RE1,DEMINDHEEL,2066,746.3656
RE1,DEMINDHEEL,2067,330.0027
RE1,DEMINDHEEL,2068,627.9059
RE1,DEMINDHEEL,2069,703.2467
RE1,DEMINDHEBIO,2015,6118.9699
RE1,DEMINDHEBIO,2022,57.5756
RE1,DEMINDHEBIO,2023,88.7996
RE1,DEMINDHEBIO,2024,88.6422
RE1,DEMINDHEBIO,2025,88.5041
RE1,DEMINDHEBIO,2026,97.6675
RE1,DEMINDHEBIO,2027,97.5138
RE1,DEMINDHEBIO,2028,97.3534
RE1,DEMINDHEBIO,2029,97.1969
RE1,DEMINDHEBIO,2030,4661.6812
RE1,DEMINDHEBIO,2045,1189.9341
RE1,DEMRESELC,2015,0.0006
RE1,DEMRESELC,2016,0.0
RE1,DEMRESELC,2017,0.0
RE1,DEMRESELC,2018,0.0
RE1,DEMRESELC,2019,0.0
RE1,DEMRESELC,2020,0.0
RE1,DEMRESELC,2021,0.0
RE1,DEMRESELC,2022,0.0
RE1,DEMRESELC,2023,0.0
RE1,DEMRESELC,2024,0.0
RE1,DEMRESELC,2031,0.0
RE1,DEMRESELC,2032,0.0
RE1,DEMRESELC,2033,0.0
RE1,DEMRESELC,2034,0.0
RE1,DEMRESELC,2035,0.0
RE1,DEMRESELC,2036,0.0
RE1,DEMRESELC,2037,0.0
RE1,DEMRESELC,2038,0.0
RE1,DEMRESELC,2039,0.0
RE1,DEMRESELC,2040,0.0
RE1,DEMRESELC,2041,0.0
RE1,DEMRESELC,2042,0.0
RE1,DEMRESELC,2043,0.0
RE1,DEMRESELC,2044,0.0
RE1,DEMRESELC,2045,0.0
RE1,DEMRESELC,2046,0.0
RE1,DEMRESELC,2047,0.0
RE1,DEMRESELC,2050,0.0001
RE1,DEMRESELC,2051,0.0001
RE1,DEMRESELC,2052,0.0001
RE1,DEMRESELC,2053,0.0001
RE1,DEMRESELC,2054,0.0001
RE1,DEMRESELC,2055,0.0004
RE1,DEMRESELC,2065,0.0001
RE1,DEMRESELC,2066,0.0
RE1,DEMRESELC,2067,0.0
RE1,DEMRESELC,2068,0.0
RE1,DEMRESELC,2069,0.0
RE1,DEMRESELC,2070,0.0001
RE1,RESENEFFDP,2025,5427.3809
RE1,RESENEFFDP,2026,154.2531
RE1,RESENEFFDP,2027,154.2531
RE1,RESENEFFDP,2028,122.7824
RE1,RESENEFFDP,2030,418.6568
RE1,RESENEFFDP,2031,178.5476
RE1,RESENEFFDP,2032,242.1927
RE1,RESENEFFDP,2033,180.2604
RE1,RESENEFFDP,2034,180.2604
RE1,RESENEFFDP,2035,5538.8577
RE1,RESENEFFDP,2036,297.9962
RE1,RESENEFFDP,2037,297.9962
RE1,RESENEFFDP,2038,266.5254
RE1,RESENEFFDP,2039,143.7431
RE1,RESENEFFDP,2040,562.3999
RE1,RESENEFFDP,2041,319.306
RE1,RESENEFFDP,2042,382.9511
RE1,RESENEFFDP,2043,321.0189
RE1,RESENEFFDP,2044,321.0189
RE1,RESENEFFDP,2045,5762.0461
RE1,RESENEFFDP,2046,313.5773
RE1,RESENEFFDP,2047,396.0072
RE1,RESENEFFDP,2048,449.7871
RE1,RESENEFFDP,2049,242.6943
RE1,RESENEFFDP,2055,3163.7147
RE1,RESENEFFDP,2056,532.5345
RE1,RESENEFFDP,2057,533.8299
RE1,RESENEFFDP,2058,750.3379
RE1,RESENEFFDP,2059,3589.4454
RE1,RESENEFFDP,2060,773.807
RE1,RESENEFFDP,2063,440.1559
RE1,RESENEFFDP,2064,824.7928
RE1,RESENEFFDP,2065,3282.0522
RE1,RESENEFFDP,2066,652.1921
RE1,RESENEFFDP,2067,654.8222
RE1,RESENEFFDP,2068,872.6798
RE1,RESENEFFDP,2069,3713.1521
RE1,DEMRESCKNELC,2025,1159.9456
RE1,DEMRESCKNELC,2026,103.9413
RE1,DEMRESCKNELC,2027,67.96
RE1,DEMRESCKNELC,2028,145.8149
RE1,DEMRESCKNELC,2029,197.257
RE1,DEMRESCKNELC,2030,93.55
RE1,DEMRESCKNELC,2031,110.7367
RE1,DEMRESCKNELC,2032,436.8366
RE1,DEMRESCKNELC,2033,260.3359
RE1,DEMRESCKNELC,2034,249.956
RE1,DEMRESCKNELC,2035,125.1702
RE1,DEMRESCKNELC,2036,129.4897
RE1,DEMRESCKNELC,2037,116.1125
RE1,DEMRESCKNELC,2038,151.883
RE1,DEMRESCKNELC,2039,203.9503
RE1,DEMRESCKNELC,2040,205.0229
RE1,DEMRESCKNELC,2041,190.2302
RE1,DEMRESCKNELC,2042,178.4782
RE1,DEMRESCKNELC,2043,198.161
RE1,DEMRESCKNELC,2044,100.626
RE1,DEMRESCKNELC,2049,270.035
RE1,DEMRESCKNELC,2050,208.0872
RE1,DEMRESCKNELC,2051,144.7453
RE1,DEMRESCKNELC,2052,66.8489
RE1,DEMRESCKNELC,2053,65.4962
RE1,DEMRESCKNELC,2054,65.9851
RE1,DEMRESCKNELC,2055,1364.5824
RE1,DEMRESCKNELC,2056,142.792
RE1,DEMRESCKNELC,2057,6.7345
RE1,DEMRESCKNELC,2059,50.321
RE1,DEMRESCKNELC,2060,488.6721
RE1,DEMRESCKNELC,2061,172.2969
RE1,DEMRESCKNELC,2062,515.9623
RE1,DEMRESCKNELC,2063,344.5475
RE1,DEMRESCKNELC,2064,193.609
RE1,DEMRESCKNELC,2065,138.0486
RE1,DEMRESCKNELC,2066,144.2843
RE1,DEMRESCKNELC,2067,115.3709
RE1,DEMRESCKNELC,2068,160.5951
RE1,DEMRESCKNELC,2069,218.7772
RE1,DEMRESHEBIO,2015,1212.0074
RE1,DEMRESHEBIO,2019,30.3127
RE1,DEMRESHEBIO,2020,30.2233
RE1,DEMRESHEBIO,2021,22.4702
RE1,DEMRESHEBIO,2022,22.4093
RE1,DEMRESHEBIO,2023,22.353
RE1,DEMRESHEBIO,2024,22.2965
RE1,DEMRESHEBIO,2025,22.2458
RE1,DEMRESHEBIO,2026,24.3684
RE1,DEMRESHEBIO,2027,24.3121
RE1,DEMRESHEBIO,2028,24.255
RE1,DEMRESHEBIO,2029,24.1999
RE1,DEMRESHEBIO,2030,1229.7891
RE1,DEMRESHEBIO,2045,95.6115
RE1,DEMRESHEOIL,2015,0.2605
RE1,DEMRESHEEL,2031,22.4753
RE1,DEMRESHEEL,2032,22.4038
RE1,DEMRESHEEL,2033,261.7637
RE1,DEMRESHEEL,2034,69.6344
RE1,DEMRESHEEL,2035,76.9822
RE1,DEMRESHEEL,2036,43.7733
RE1,DEMRESHEEL,2037,264.3622
RE1,DEMRESHEEL,2040,167.4078
RE1,DEMRESHEEL,2043,22.6518
RE1,DEMRESHEEL,2044,97.0391
RE1,DEMRESHEEL,2045,673.657
RE1,DEMRESHEEL,2046,36.6897
RE1,DEMRESHEEL,2047,62.9467
RE1,DEMRESHEEL,2048,335.8943
RE1,DEMRESHEEL,2049,92.5236
RE1,DEMRESHEEL,2050,90.6804
RE1,DEMRESHEEL,2051,58.0619
RE1,DEMRESHEEL,2052,276.9506
RE1,DEMRESHEEL,2053,14.8655
RE1,DEMRESHEEL,2054,14.9713
RE1,DEMRESHEEL,2055,180.9479
RE1,DEMRESHEEL,2056,15.187
RE1,DEMRESHEEL,2057,15.2909
RE1,DEMRESHEEL,2058,37.8395
RE1,DEMRESHEEL,2059,111.6778
RE1,DEMRESHEEL,2060,451.0282
RE1,DEMRESHEEL,2061,163.9862
RE1,DEMRESHEEL,2062,197.8623
RE1,DEMRESHEEL,2063,348.9626
RE1,DEMRESHEEL,2064,107.8482
RE1,DEMRESHEEL,2065,106.2116
RE1,DEMRESHEEL,2066,73.9821
RE1,DEMRESHEEL,2067,291.4451
RE1,DEMRESHEEL,2068,31.3634
RE1,DEMRESHEEL,2069,31.6079
RE1,DEMCOMELC,2015,0.0006
RE1,DEMCOMELC,2016,0.0
RE1,DEMCOMELC,2017,0.0
RE1,DEMCOMELC,2018,0.0
RE1,DEMCOMELC,2019,0.0
RE1,DEMCOMELC,2020,0.0
RE1,DEMCOMELC,2021,0.0
RE1,DEMCOMELC,2022,0.0
RE1,DEMCOMELC,2023,0.0
RE1,DEMCOMELC,2024,0.0
RE1,DEMCOMELC,2031,0.0
RE1,DEMCOMELC,2032,0.0
RE1,DEMCOMELC,2033,0.0
RE1,DEMCOMELC,2034,0.0
RE1,DEMCOMELC,2035,0.0
RE1,DEMCOMELC,2036,0.0
RE1,DEMCOMELC,2037,0.0
RE1,DEMCOMELC,2038,0.0
RE1,DEMCOMELC,2039,0.0
RE1,DEMCOMELC,2040,0.0
RE1,DEMCOMELC,2041,0.0
RE1,DEMCOMELC,2042,0.0
RE1,DEMCOMELC,2043,0.0
RE1,DEMCOMELC,2044,0.0
RE1,DEMCOMELC,2045,0.0
RE1,DEMCOMELC,2046,0.0
RE1,DEMCOMELC,2047,0.0
RE1,DEMCOMELC,2050,0.0001
RE1,DEMCOMELC,2051,0.0001
RE1,DEMCOMELC,2052,0.0001
RE1,DEMCOMELC,2053,0.0001
RE1,DEMCOMELC,2054,0.0001
RE1,DEMCOMELC,2055,0.0008
RE1,DEMCOMELC,2065,0.0001
RE1,DEMCOMELC,2066,0.0
RE1,DEMCOMELC,2067,0.0
RE1,DEMCOMELC,2068,0.0
RE1,DEMCOMELC,2069,0.0
RE1,DEMCOMELC,2070,0.001
RE1,COMENEFFDP,2025,5609.4496
RE1,COMENEFFDP,2026,159.4278
RE1,COMENEFFDP,2027,159.4278
RE1,COMENEFFDP,2028,126.9013
RE1,COMENEFFDP,2030,432.7012
RE1,COMENEFFDP,2031,184.5372
RE1,COMENEFFDP,2032,250.3174
RE1,COMENEFFDP,2033,186.3075
RE1,COMENEFFDP,2034,186.3075
RE1,COMENEFFDP,2035,5724.6661
RE1,COMENEFFDP,2036,307.9929
RE1,COMENEFFDP,2037,307.9929
RE1,COMENEFFDP,2038,275.4664
RE1,COMENEFFDP,2039,148.5651
RE1,COMENEFFDP,2040,581.2664
RE1,COMENEFFDP,2041,330.0176
RE1,COMENEFFDP,2042,395.7977
RE1,COMENEFFDP,2043,331.7879
RE1,COMENEFFDP,2044,331.7879
RE1,COMENEFFDP,2045,5955.3416
RE1,COMENEFFDP,2046,324.0966
RE1,COMENEFFDP,2047,409.2918
RE1,COMENEFFDP,2048,464.8758
RE1,COMENEFFDP,2049,250.8358
RE1,COMENEFFDP,2056,2197.9104
RE1,COMENEFFDP,2060,7459.2048
RE1,COMENEFFDP,2063,721.5031
RE1,COMENEFFDP,2064,585.88
RE1,COMENEFFDP,2065,122.3073
RE1,COMENEFFDP,2066,2321.582
RE1,COMENEFFDP,2067,125.0511
RE1,COMENEFFDP,2068,126.4461
RE1,COMENEFFDP,2069,127.8566
RE1,DEMCOMHEBIO,2015,533.6865
RE1,DEMCOMHEBIO,2016,27.1383
RE1,DEMCOMHEBIO,2017,13.5298
RE1,DEMCOMHEBIO,2018,13.5264
RE1,DEMCOMHEBIO,2019,13.5223
RE1,DEMCOMHEBIO,2020,13.517
RE1,DEMCOMHEBIO,2021,11.0036
RE1,DEMCOMHEBIO,2022,10.9996
RE1,DEMCOMHEBIO,2023,10.9962
RE1,DEMCOMHEBIO,2024,10.9913
RE1,DEMCOMHEBIO,2025,10.988
RE1,DEMCOMHEBIO,2026,12.453
RE1,DEMCOMHEBIO,2027,12.4491
RE1,DEMCOMHEBIO,2028,12.4436
RE1,DEMCOMHEBIO,2029,12.4377
RE1,DEMCOMHEBIO,2030,528.1106
RE1,DEMCOMHEEL,2030,15.4589
RE1,DEMCOMHEEL,2031,37.8377
RE1,DEMCOMHEEL,2032,24.0789
RE1,DEMCOMHEEL,2033,24.0656
RE1,DEMCOMHEEL,2034,197.7813
RE1,DEMCOMHEEL,2035,7.6046
RE1,DEMCOMHEEL,2036,19.7419
RE1,DEMCOMHEEL,2037,30.2606
RE1,DEMCOMHEEL,2040,148.1646
RE1,DEMCOMHEEL,2041,12.9897
RE1,DEMCOMHEEL,2043,18.7589
RE1,DEMCOMHEEL,2044,87.7387
RE1,DEMCOMHEEL,2045,273.0913
RE1,DEMCOMHEEL,2046,44.5971
RE1,DEMCOMHEEL,2047,30.9302
RE1,DEMCOMHEEL,2048,30.9062
RE1,DEMCOMHEEL,2049,203.2536
RE1,DEMCOMHEEL,2050,14.5577
RE1,DEMCOMHEEL,2051,26.7532
RE1,DEMCOMHEEL,2052,37.2405
RE1,DEMCOMHEEL,2053,7.2809
RE1,DEMCOMHEEL,2054,7.3333
RE1,DEMCOMHEEL,2055,154.1913
RE1,DEMCOMHEEL,2056,20.3165
RE1,DEMCOMHEEL,2057,7.4916
RE1,DEMCOMHEEL,2058,26.1285
RE1,DEMCOMHEEL,2059,94.5494
RE1,DEMCOMHEEL,2060,229.7436
RE1,DEMCOMHEEL,2061,60.7249
RE1,DEMCOMHEEL,2062,77.8949
RE1,DEMCOMHEEL,2063,38.4686
RE1,DEMCOMHEEL,2064,209.4518
RE1,DEMCOMHEEL,2065,22.3991
RE1,DEMCOMHEEL,2066,34.571
RE1,DEMCOMHEEL,2067,45.0484
RE1,DEMCOMHEEL,2068,15.3707
RE1,DEMCOMHEEL,2069,15.4917
RE1,DEMINDHECOA,2015,11403.233
RE1,DEMINDHECOA,2022,107.5244
RE1,DEMINDHECOA,2023,165.8868
RE1,DEMINDHECOA,2024,165.6668
RE1,DEMINDHECOA,2025,165.4594
RE1,DEMINDHECOA,2026,182.6719
RE1,DEMINDHECOA,2027,182.4404
RE1,DEMINDHECOA,2028,182.2218
RE1,DEMINDHECOA,2029,182.0151
RE1,DEMINDHECOA,2030,11585.053
RE1,DEMINDHECOA,2031,163.9275
RE1,DEMINDHECOA,2032,163.6112
RE1,DEMINDHECOA,2033,78.8208
