r,t,f,y,ProductionByTechnologyAnnual
RE1,MINGEO,GEO,2063,1.4486
RE1,MINGEO,GEO,2064,1.4486
RE1,MINGEO,GEO,2065,1.4486
RE1,MINGEO,GEO,2066,1.4486
RE1,MINGEO,GEO,2067,1.4486
RE1,MINGEO,GEO,2068,1.4486
RE1,MINGEO,GEO,2069,1.4486
RE1,MINHYD,HYD,2015,29.4911
RE1,MINHYD,HYD,2016,29.4911
RE1,MINHYD,HYD,2017,29.4911
RE1,MINHYD,HYD,2018,29.4911
RE1,MINHYD,HYD,2019,29.4911
RE1,MINHYD,HYD,2020,29.4911
RE1,MINHYD,HYD,2021,29.4911
RE1,MINHYD,HYD,2022,29.4911
RE1,MINHYD,HYD,2023,29.4911
RE1,MINHYD,HYD,2024,29.4911
RE1,MINHYD,HYD,2025,29.4911
RE1,MINHYD,HYD,2026,29.4911
RE1,MINHYD,HYD,2027,29.4911
RE1,MINHYD,HYD,2028,29.4911
RE1,MINHYD,HYD,2029,29.4911
RE1,MINHYD,HYD,2030,35.3706
RE1,MINHYD,HYD,2031,35.3706
RE1,MINHYD,HYD,2032,40.8218
RE1,MINHYD,HYD,2033,40.8218
RE1,MINHYD,HYD,2034,40.8218
RE1,MINHYD,HYD,2035,40.8218
RE1,MINHYD,HYD,2036,40.8218
RE1,MINHYD,HYD,2037,40.8218
RE1,MINHYD,HYD,2038,40.8218
RE1,MINHYD,HYD,2039,40.8218
RE1,MINHYD,HYD,2040,40.8218
RE1,MINHYD,HYD,2041,40.8218
RE1,MINHYD,HYD,2042,40.8218
RE1,MINHYD,HYD,2043,40.8218
RE1,MINHYD,HYD,2044,40.8218
RE1,MINHYD,HYD,2045,40.8218
RE1,MINHYD,HYD,2046,40.8218
RE1,MINHYD,HYD,2047,40.8218
RE1,MINHYD,HYD,2048,39.8339
RE1,MINHYD,HYD,2049,40.8218
RE1,MINHYD,HYD,2050,40.8218
RE1,MINHYD,HYD,2051,11.3308
RE1,MINHYD,HYD,2052,11.3308
RE1,MINHYD,HYD,2053,11.3308
RE1,MINHYD,HYD,2054,11.3308
RE1,MINHYD,HYD,2055,11.3308
RE1,MINHYD,HYD,2056,11.3308
RE1,MINHYD,HYD,2057,11.3308
RE1,MINHYD,HYD,2058,11.3308
RE1,MINHYD,HYD,2059,11.3308
RE1,MINHYD,HYD,2060,11.3308
RE1,MINHYD,HYD,2061,11.3308
RE1,MINHYD,HYD,2062,11.3308
RE1,MINHYD,HYD,2063,11.3308
RE1,MINHYD,HYD,2064,40.8218
RE1,MINHYD,HYD,2065,40.8218
RE1,MINHYD,HYD,2066,40.8218
RE1,MINHYD,HYD,2067,40.8218
RE1,MINHYD,HYD,2068,40.8218
RE1,MINHYD,HYD,2069,40.8218
RE1,MINHYD,HYD,2070,19.2726
RE1,MINNGS,NGS,2015,794.6634
RE1,MINNGS,NGS,2016,796.9507
RE1,MINNGS,NGS,2017,806.5935
RE1,MINNGS,NGS,2018,839.6294
RE1,MINNGS,NGS,2039,17.3117
RE1,MINNGS,NGS,2040,31.3895
RE1,MINNGS,NGS,2041,29.9663
RE1,MINNGS,NGS,2042,26.6367
RE1,MINNGS,NGS,2043,23.3071
RE1,MINNGS,NGS,2044,9.9888
RE1,MINOIL,OIL,2024,2141.65
RE1,MINSOL,SOL,2015,8.5316
RE1,MINSOL,SOL,2016,14.7631
RE1,MINSOL,SOL,2017,16.2721
RE1,MINSOL,SOL,2018,17.8654
RE1,MINSOL,SOL,2019,17.9916
RE1,MINSOL,SOL,2020,17.9916
RE1,MINSOL,SOL,2021,18.4545
RE1,MINSOL,SOL,2022,18.4545
RE1,MINSOL,SOL,2023,18.4545
RE1,MINSOL,SOL,2024,18.4545
RE1,MINSOL,SOL,2025,563.0011
RE1,MINSOL,SOL,2026,621.8924
RE1,MINSOL,SOL,2027,683.2493
RE1,MINSOL,SOL,2028,792.7348
RE1,MINSOL,SOL,2029,943.0667
RE1,MINSOL,SOL,2030,1148.1899
RE1,MINSOL,SOL,2031,1296.3025
RE1,MINSOL,SOL,2032,1296.3025
RE1,MINSOL,SOL,2033,1360.5995
RE1,MINSOL,SOL,2034,1383.4161
RE1,MINSOL,SOL,2035,1374.9119
RE1,MINSOL,SOL,2036,1368.6804
RE1,MINSOL,SOL,2037,1367.1714
RE1,MINSOL,SOL,2038,1411.6462
RE1,MINSOL,SOL,2039,1635.4722
RE1,MINSOL,SOL,2040,1858.243
RE1,MINSOL,SOL,2041,2051.141
RE1,MINSOL,SOL,2042,2219.0556
RE1,MINSOL,SOL,2043,2420.6547
RE1,MINSOL,SOL,2044,2435.5151
RE1,MINSOL,SOL,2045,2437.2804
RE1,MINSOL,SOL,2046,2430.2819
RE1,MINSOL,SOL,2047,2400.3063
RE1,MINSOL,SOL,2048,2379.6816
RE1,MINSOL,SOL,2049,2467.139
RE1,MINSOL,SOL,2050,2712.4867
RE1,MINSOL,SOL,2051,2807.69
RE1,MINSOL,SOL,2052,2877.308
RE1,MINSOL,SOL,2053,2944.8064
RE1,MINSOL,SOL,2054,3012.7865
RE1,MINSOL,SOL,2055,3276.5309
RE1,MINSOL,SOL,2056,3305.7342
RE1,MINSOL,SOL,2057,3335.1823
RE1,MINSOL,SOL,2058,3364.8407
RE1,MINSOL,SOL,2059,3394.7294
RE1,MINSOL,SOL,2060,3258.8864
RE1,MINSOL,SOL,2061,3332.2385
RE1,MINSOL,SOL,2062,3550.0569
RE1,MINSOL,SOL,2063,3708.0274
RE1,MINSOL,SOL,2064,3811.9527
RE1,MINSOL,SOL,2065,3940.6088
RE1,MINSOL,SOL,2066,4076.8273
RE1,MINSOL,SOL,2067,4123.43
RE1,MINSOL,SOL,2068,4166.2691
RE1,MINSOL,SOL,2069,4191.1192
RE1,MINSOL,SOL,2070,699.9029
RE1,MINWND,WND,2015,1.1747
RE1,MINWND,WND,2016,2.545
RE1,MINWND,WND,2017,3.1524
RE1,MINWND,WND,2018,5.5368
RE1,MINWND,WND,2019,7.5648
RE1,MINWND,WND,2020,7.5648
RE1,MINWND,WND,2021,7.7555
RE1,MINWND,WND,2022,7.7555
RE1,MINWND,WND,2023,7.7555
RE1,MINWND,WND,2024,7.7555
RE1,MINWND,WND,2025,7.7555
RE1,MINWND,WND,2026,7.7555
RE1,MINWND,WND,2027,7.7555
RE1,MINWND,WND,2028,7.7555
RE1,MINWND,WND,2029,7.7555
RE1,MINWND,WND,2030,7.7555
RE1,MINWND,WND,2031,7.7555
RE1,MINWND,WND,2032,16.762
RE1,MINWND,WND,2033,118.9432
RE1,MINWND,WND,2034,223.0651
RE1,MINWND,WND,2035,329.7783
RE1,MINWND,WND,2036,432.7815
RE1,MINWND,WND,2037,548.5642
RE1,MINWND,WND,2038,637.2112
RE1,MINWND,WND,2039,706.6082
RE1,MINWND,WND,2040,781.2607
RE1,MINWND,WND,2041,874.9888
RE1,MINWND,WND,2042,986.3181
RE1,MINWND,WND,2043,1084.9596
RE1,MINWND,WND,2044,1287.5292
RE1,MINWND,WND,2045,1512.382
RE1,MINWND,WND,2046,1727.3029
RE1,MINWND,WND,2047,1964.3885
RE1,MINWND,WND,2048,2191.3789
RE1,MINWND,WND,2049,2199.4992
RE1,MINWND,WND,2050,2197.4913
RE1,MINWND,WND,2051,2197.4913
RE1,MINWND,WND,2052,2197.4913
RE1,MINWND,WND,2053,2197.4913
RE1,MINWND,WND,2054,2197.4913
RE1,MINWND,WND,2055,2197.4913
RE1,MINWND,WND,2056,2197.4913
RE1,MINWND,WND,2057,2197.4913
RE1,MINWND,WND,2058,2197.4913
RE1,MINWND,WND,2059,2197.4913
RE1,MINWND,WND,2060,2197.4913
RE1,MINWND,WND,2061,2197.4913
RE1,MINWND,WND,2062,2188.4849
RE1,MINWND,WND,2063,2086.3036
RE1,MINWND,WND,2064,2063.5013
RE1,MINWND,WND,2065,2093.0272
RE1,MINWND,WND,2066,2122.678
RE1,MINWND,WND,2067,2157.5654
RE1,MINWND,WND,2068,2191.7601
RE1,MINWND,WND,2069,2224.1153
RE1,MINWND,WND,2070,5985.3034
RE1,PWRBIO001,ELC001,2015,65.3647
RE1,PWRBIO001,ELC001,2016,74.7151
RE1,PWRBIO001,ELC001,2017,84.0435
RE1,PWRBIO001,ELC001,2018,88.6748
RE1,PWRBIO001,ELC001,2019,88.6748
RE1,PWRBIO001,ELC001,2020,93.3938
RE1,PWRBIO001,ELC001,2021,98.069
RE1,PWRBIO001,ELC001,2022,98.069
RE1,PWRBIO001,ELC001,2023,98.069
RE1,PWRBIO001,ELC001,2024,98.069
RE1,PWRBIO001,ELC001,2025,49.0345
RE1,PWRBIO001,ELC001,2026,49.0345
RE1,PWRBIO001,ELC001,2027,49.0345
RE1,PWRBIO001,ELC001,2028,49.0345
RE1,PWRBIO001,ELC001,2029,59.862
RE1,PWRBIO001,ELC001,2030,85.8104
RE1,PWRBIO001,ELC001,2031,28.6163
RE1,PWRBIO001,ELC001,2032,27.6989
RE1,PWRBIO001,ELC001,2033,26.0122
RE1,PWRBIO001,ELC001,2034,25.9655
RE1,PWRBIO001,ELC001,2035,25.9655
RE1,PWRBIO001,ELC001,2036,31.1586
RE1,PWRBIO001,ELC001,2037,29.8603
RE1,PWRBIO001,ELC001,2038,28.459
RE1,PWRBIO001,ELC001,2039,29.1554
RE1,PWRBIO001,ELC001,2040,29.5244
RE1,PWRBIO001,ELC001,2041,29.2109
RE1,PWRBIO001,ELC001,2042,27.9456
RE1,PWRBIO001,ELC001,2043,27.586
RE1,PWRBIO001,ELC001,2044,27.2637
RE1,PWRBIO001,ELC001,2045,44.5728
RE1,PWRBIO001,ELC001,2046,26.4834
RE1,PWRBIO001,ELC001,2047,19.0918
RE1,PWRBIO001,ELC001,2048,16.253
RE1,PWRBIO001,ELC001,2049,17.0656
RE1,PWRCOA001,ELC001,2015,123.6759
RE1,PWRCOA001,ELC001,2016,123.6759
RE1,PWRCOA001,ELC001,2017,123.6759
RE1,PWRCOA001,ELC001,2018,123.6759
RE1,PWRCOA001,ELC001,2019,619.5815
RE1,PWRCOA001,ELC001,2020,649.0163
RE1,PWRCOA001,ELC001,2021,669.726
RE1,PWRCOA001,ELC001,2022,695.7476
RE1,PWRCOA001,ELC001,2023,721.7522
RE1,PWRCOA001,ELC001,2024,747.7397
RE1,PWRCOA001,ELC001,2025,603.121
RE1,PWRCOA001,ELC001,2026,590.7257
RE1,PWRCOA001,ELC001,2027,576.1905
RE1,PWRCOA001,ELC001,2028,559.5177
RE1,PWRCOA001,ELC001,2029,540.7094
RE1,PWRCOA001,ELC001,2030,519.768
RE1,PWRCOA001,ELC001,2031,540.8346
RE1,PWRCOA001,ELC001,2032,515.9456
RE1,PWRCOA001,ELC001,2033,490.438
RE1,PWRCOA001,ELC001,2034,464.1904
RE1,PWRCOA001,ELC001,2035,439.818
RE1,PWRCOA001,ELC001,2036,416.723
RE1,PWRCOA001,ELC001,2037,390.1209
RE1,PWRCOA001,ELC001,2038,380.4865
RE1,PWRCOA001,ELC001,2039,381.4977
RE1,PWRCOA001,ELC001,2040,382.5872
RE1,PWRCOA001,ELC001,2041,383.1433
RE1,PWRCOA001,ELC001,2042,377.1198
RE1,PWRCOA001,ELC001,2043,377.7882
RE1,PWRCOA001,ELC001,2044,335.0239
RE1,PWRCOA001,ELC001,2045,280.0624
RE1,PWRCOA001,ELC001,2046,234.4055
RE1,PWRCOA001,ELC001,2047,179.3254
RE1,PWRCOA001,ELC001,2048,121.2147
RE1,PWRCOA001,ELC001,2049,61.2669
RE1,PWRCSP002,ELC001,2015,0.0274
RE1,PWRCSP002,ELC001,2016,0.0274
RE1,PWRCSP002,ELC001,2017,0.0274
RE1,PWRCSP002,ELC001,2018,0.0274
RE1,PWRCSP002,ELC001,2019,0.0274
RE1,PWRCSP002,ELC001,2020,0.0274
RE1,PWRCSP002,ELC001,2021,0.0274
RE1,PWRCSP002,ELC001,2022,0.0274
RE1,PWRCSP002,ELC001,2023,0.0274
RE1,PWRCSP002,ELC001,2024,0.0274
RE1,PWRCSP002,ELC001,2025,0.0274
RE1,PWRCSP002,ELC001,2026,0.0274
RE1,PWRCSP002,ELC001,2027,0.0274
RE1,PWRCSP002,ELC001,2028,0.0274
RE1,PWRCSP002,ELC001,2029,0.0274
RE1,PWRCSP002,ELC001,2030,0.0274
RE1,PWRCSP002,ELC001,2031,0.0274
RE1,PWRCSP002,ELC001,2032,0.0274
RE1,PWRCSP002,ELC001,2033,0.0274
RE1,PWRCSP002,ELC001,2034,0.0274
RE1,PWRCSP002,ELC001,2035,0.0274
RE1,PWRCSP002,ELC001,2036,0.0274
RE1,PWRCSP002,ELC001,2037,0.0274
RE1,PWRCSP002,ELC001,2038,0.0274
RE1,PWRCSP002,ELC001,2039,0.0274
RE1,PWRCSP002,ELC001,2040,0.0274
RE1,PWRCSP002,ELC001,2041,0.0274
RE1,PWRCSP002,ELC001,2042,0.0274
RE1,PWRCSP002,ELC001,2043,0.0274
RE1,PWRDIST,ELC003,2015,668.4143
RE1,PWRDIST,ELC003,2016,706.2764
RE1,PWRDIST,ELC003,2017,739.1412
RE1,PWRDIST,ELC003,2018,772.1574
RE1,PWRDIST,ELC003,2019,804.5514
RE1,PWRDIST,ELC003,2020,836.9454
RE1,PWRDIST,ELC003,2021,861.7236
RE1,PWRDIST,ELC003,2022,886.5018
RE1,PWRDIST,ELC003,2023,911.2799
RE1,PWRDIST,ELC003,2024,936.0581
RE1,PWRDIST,ELC003,2025,1267.1449
RE1,PWRDIST,ELC003,2026,1311.3866
RE1,PWRDIST,ELC003,2027,1355.9642
RE1,PWRDIST,ELC003,2028,1443.9501
RE1,PWRDIST,ELC003,2029,1578.7339
RE1,PWRDIST,ELC003,2030,1783.127
RE1,PWRDIST,ELC003,2031,1903.916
RE1,PWRDIST,ELC003,2032,2035.2314
RE1,PWRDIST,ELC003,2033,2187.9421
RE1,PWRDIST,ELC003,2034,2351.4859
RE1,PWRDIST,ELC003,2035,2519.3714
RE1,PWRDIST,ELC003,2036,2713.2853
RE1,PWRDIST,ELC003,2037,2881.6231
RE1,PWRDIST,ELC003,2038,3103.0557
RE1,PWRDIST,ELC003,2039,3392.3043
RE1,PWRDIST,ELC003,2040,3683.7904
RE1,PWRDIST,ELC003,2041,3955.9743
RE1,PWRDIST,ELC003,2042,4213.2053
RE1,PWRDIST,ELC003,2043,4497.7062
RE1,PWRDIST,ELC003,2044,4657.4962
RE1,PWRDIST,ELC003,2045,4833.0027
RE1,PWRDIST,ELC003,2046,4971.3461
RE1,PWRDIST,ELC003,2047,5110.2343
RE1,PWRDIST,ELC003,2048,5249.0123
RE1,PWRDIST,ELC003,2049,5424.5027
RE1,PWRDIST,ELC003,2050,5583.0207
RE1,PWRDIST,ELC003,2051,5645.4474
RE1,PWRDIST,ELC003,2052,5711.5845
RE1,PWRDIST,ELC003,2053,5775.708
RE1,PWRDIST,ELC003,2054,5840.2892
RE1,PWRDIST,ELC003,2055,6090.8463
RE1,PWRDIST,ELC003,2056,6118.5894
RE1,PWRDIST,ELC003,2057,6146.5479
RE1,PWRDIST,ELC003,2058,6174.7234
RE1,PWRDIST,ELC003,2059,6203.1176
RE1,PWRDIST,ELC003,2060,6074.0839
RE1,PWRDIST,ELC003,2061,6129.2019
RE1,PWRDIST,ELC003,2062,6184.8126
RE1,PWRDIST,ELC003,2063,6217.2421
RE1,PWRDIST,ELC003,2064,6254.2578
RE1,PWRDIST,ELC003,2065,6306.7396
RE1,PWRDIST,ELC003,2066,6359.6808
RE1,PWRDIST,ELC003,2067,6413.086
RE1,PWRDIST,ELC003,2068,6466.9588
RE1,PWRDIST,ELC003,2069,6521.3039
RE1,PWRDIST,ELC003,2070,6757.1676
RE1,PWRGEO,ELC001,2025,0.1449
RE1,PWRGEO,ELC001,2026,0.1449
RE1,PWRGEO,ELC001,2027,0.1449
RE1,PWRGEO,ELC001,2028,0.1449
RE1,PWRGEO,ELC001,2029,0.1449
RE1,PWRGEO,ELC001,2030,0.1449
RE1,PWRGEO,ELC001,2031,0.1449
RE1,PWRGEO,ELC001,2032,0.1449
RE1,PWRGEO,ELC001,2033,0.1449
RE1,PWRGEO,ELC001,2034,0.1449
RE1,PWRGEO,ELC001,2035,0.1449
RE1,PWRGEO,ELC001,2036,0.1449
RE1,PWRGEO,ELC001,2037,0.1449
RE1,PWRGEO,ELC001,2038,0.1449
RE1,PWRGEO,ELC001,2039,0.1449
RE1,PWRGEO,ELC001,2040,0.1449
RE1,PWRGEO,ELC001,2041,0.1449
RE1,PWRGEO,ELC001,2042,0.1449
RE1,PWRGEO,ELC001,2043,0.1449
RE1,PWRGEO,ELC001,2044,0.1449
RE1,PWRGEO,ELC001,2045,0.1449
RE1,PWRGEO,ELC001,2046,0.1268
RE1,PWRGEO,ELC001,2047,0.1268
RE1,PWRGEO,ELC001,2048,0.1268
RE1,PWRGEO,ELC001,2049,0.1449
RE1,PWRGEO,ELC001,2050,0.1449
RE1,PWRGEO,ELC001,2051,0.1449
RE1,PWRGEO,ELC001,2052,0.1449
RE1,PWRGEO,ELC001,2053,0.1449
RE1,PWRGEO,ELC001,2054,0.1449
RE1,PWRGEO,ELC001,2055,0.1449
RE1,PWRGEO,ELC001,2056,0.1449
RE1,PWRGEO,ELC001,2057,0.1268
RE1,PWRGEO,ELC001,2058,0.1268
RE1,PWRGEO,ELC001,2059,0.1268
RE1,PWRGEO,ELC001,2060,0.1449
RE1,PWRGEO,ELC001,2061,0.1449
RE1,PWRGEO,ELC001,2062,0.1449
RE1,PWRGEO,ELC001,2063,0.1449
RE1,PWRGEO,ELC001,2064,0.1449
RE1,PWRGEO,ELC001,2065,0.1449
RE1,PWRGEO,ELC001,2066,0.1449
RE1,PWRGEO,ELC001,2067,0.1449
RE1,PWRGEO,ELC001,2068,0.1449
RE1,PWRGEO,ELC001,2069,0.1449
RE1,PWRHYD001,ELC001,2015,28.3385
RE1,PWRHYD001,ELC001,2016,28.3385
RE1,PWRHYD001,ELC001,2017,28.3385
RE1,PWRHYD001,ELC001,2018,28.3385
RE1,PWRHYD001,ELC001,2019,28.3385
RE1,PWRHYD001,ELC001,2020,28.3385
RE1,PWRHYD001,ELC001,2021,28.3385
RE1,PWRHYD001,ELC001,2022,28.3385
RE1,PWRHYD001,ELC001,2023,28.3385
RE1,PWRHYD001,ELC001,2024,28.3385
RE1,PWRHYD001,ELC001,2025,28.3385
RE1,PWRHYD001,ELC001,2026,28.3385
RE1,PWRHYD001,ELC001,2027,28.3385
RE1,PWRHYD001,ELC001,2028,28.3385
RE1,PWRHYD001,ELC001,2029,28.3385
RE1,PWRHYD001,ELC001,2030,33.9883
RE1,PWRHYD001,ELC001,2031,33.9883
RE1,PWRHYD001,ELC001,2032,33.9883
RE1,PWRHYD001,ELC001,2033,33.9883
RE1,PWRHYD001,ELC001,2034,33.9883
RE1,PWRHYD001,ELC001,2035,33.9883
RE1,PWRHYD001,ELC001,2036,33.9883
RE1,PWRHYD001,ELC001,2037,33.9883
RE1,PWRHYD001,ELC001,2038,33.9883
RE1,PWRHYD001,ELC001,2039,33.9883
RE1,PWRHYD001,ELC001,2040,33.9883
RE1,PWRHYD001,ELC001,2041,33.9883
RE1,PWRHYD001,ELC001,2042,33.9883
RE1,PWRHYD001,ELC001,2043,33.9883
RE1,PWRHYD001,ELC001,2044,33.9883
RE1,PWRHYD001,ELC001,2045,33.9883
RE1,PWRHYD001,ELC001,2046,33.9883
RE1,PWRHYD001,ELC001,2047,33.9883
RE1,PWRHYD001,ELC001,2048,33.1399
RE1,PWRHYD001,ELC001,2049,33.9883
RE1,PWRHYD001,ELC001,2050,33.9883
RE1,PWRHYD001,ELC001,2051,5.6497
RE1,PWRHYD001,ELC001,2052,5.6497
RE1,PWRHYD001,ELC001,2053,5.6497
RE1,PWRHYD001,ELC001,2054,5.6497
RE1,PWRHYD001,ELC001,2055,5.6497
RE1,PWRHYD001,ELC001,2056,5.6497
RE1,PWRHYD001,ELC001,2057,5.6497
RE1,PWRHYD001,ELC001,2058,5.6497
RE1,PWRHYD001,ELC001,2059,5.6497
RE1,PWRHYD001,ELC001,2060,5.6497
RE1,PWRHYD001,ELC001,2061,5.6497
RE1,PWRHYD001,ELC001,2062,5.6497
RE1,PWRHYD001,ELC001,2063,5.6497
RE1,PWRHYD001,ELC001,2064,33.9883
RE1,PWRHYD001,ELC001,2065,33.9883
RE1,PWRHYD001,ELC001,2066,33.9883
RE1,PWRHYD001,ELC001,2067,33.9883
RE1,PWRHYD001,ELC001,2068,33.9883
RE1,PWRHYD001,ELC001,2069,33.9883
RE1,PWRHYD001,ELC001,2070,15.8016
RE1,PWRHYD002,ELC001,2015,1.1526
RE1,PWRHYD002,ELC001,2016,1.1526
RE1,PWRHYD002,ELC001,2017,1.1526
RE1,PWRHYD002,ELC001,2018,1.1526
RE1,PWRHYD002,ELC001,2019,1.1526
RE1,PWRHYD002,ELC001,2020,1.1526
RE1,PWRHYD002,ELC001,2021,1.1526
RE1,PWRHYD002,ELC001,2022,1.1526
RE1,PWRHYD002,ELC001,2023,1.1526
RE1,PWRHYD002,ELC001,2024,1.1526
RE1,PWRHYD002,ELC001,2025,1.1526
RE1,PWRHYD002,ELC001,2026,1.1526
RE1,PWRHYD002,ELC001,2027,1.1526
RE1,PWRHYD002,ELC001,2028,1.1526
RE1,PWRHYD002,ELC001,2029,1.1526
RE1,PWRHYD002,ELC001,2030,1.3823
RE1,PWRHYD002,ELC001,2031,1.3823
RE1,PWRHYD002,ELC001,2032,1.3823
RE1,PWRHYD002,ELC001,2033,1.3823
RE1,PWRHYD002,ELC001,2034,1.3823
RE1,PWRHYD002,ELC001,2035,1.3823
RE1,PWRHYD002,ELC001,2036,1.3823
RE1,PWRHYD002,ELC001,2037,1.3823
RE1,PWRHYD002,ELC001,2038,1.3823
RE1,PWRHYD002,ELC001,2039,1.3823
RE1,PWRHYD002,ELC001,2040,1.3823
RE1,PWRHYD002,ELC001,2041,1.3823
RE1,PWRHYD002,ELC001,2042,1.3823
RE1,PWRHYD002,ELC001,2043,1.3823
RE1,PWRHYD002,ELC001,2044,1.3823
RE1,PWRHYD002,ELC001,2045,1.3823
RE1,PWRHYD002,ELC001,2046,1.3823
RE1,PWRHYD002,ELC001,2047,1.3823
RE1,PWRHYD002,ELC001,2048,1.3517
RE1,PWRHYD002,ELC001,2049,1.3823
RE1,PWRHYD002,ELC001,2050,1.3823
RE1,PWRHYD002,ELC001,2051,0.2298
RE1,PWRHYD002,ELC001,2052,0.2298
RE1,PWRHYD002,ELC001,2053,0.2298
RE1,PWRHYD002,ELC001,2054,0.2298
RE1,PWRHYD002,ELC001,2055,0.2298
RE1,PWRHYD002,ELC001,2056,0.2298
RE1,PWRHYD002,ELC001,2057,0.2298
RE1,PWRHYD002,ELC001,2058,0.2298
RE1,PWRHYD002,ELC001,2059,0.2298
RE1,PWRHYD002,ELC001,2060,0.2298
RE1,PWRHYD002,ELC001,2061,0.2298
RE1,PWRHYD002,ELC001,2062,0.2298
RE1,PWRHYD002,ELC001,2063,0.2298
RE1,PWRHYD002,ELC001,2064,1.3823
RE1,PWRHYD002,ELC001,2065,1.3823
RE1,PWRHYD002,ELC001,2066,1.3823
RE1,PWRHYD002,ELC001,2067,1.3823
RE1,PWRHYD002,ELC001,2068,1.3823
RE1,PWRHYD002,ELC001,2069,1.3823
RE1,PWRHYD002,ELC001,2070,0.6337
RE1,PWRHYD003,ELC001,2032,4.9061
RE1,PWRHYD003,ELC001,2033,4.9061
RE1,PWRHYD003,ELC001,2034,4.9061
RE1,PWRHYD003,ELC001,2035,4.9061
RE1,PWRHYD003,ELC001,2036,4.9061
RE1,PWRHYD003,ELC001,2037,4.9061
RE1,PWRHYD003,ELC001,2038,4.9061
RE1,PWRHYD003,ELC001,2039,4.9061
RE1,PWRHYD003,ELC001,2040,4.9061
RE1,PWRHYD003,ELC001,2041,4.9061
RE1,PWRHYD003,ELC001,2042,4.9061
RE1,PWRHYD003,ELC001,2043,4.9061
RE1,PWRHYD003,ELC001,2044,4.9061
RE1,PWRHYD003,ELC001,2045,4.9061
RE1,PWRHYD003,ELC001,2046,4.9061
RE1,PWRHYD003,ELC001,2047,4.9061
RE1,PWRHYD003,ELC001,2048,4.7972
RE1,PWRHYD003,ELC001,2049,4.9061
RE1,PWRHYD003,ELC001,2050,4.9061
RE1,PWRHYD003,ELC001,2051,4.9061
RE1,PWRHYD003,ELC001,2052,4.9061
RE1,PWRHYD003,ELC001,2053,4.9061
RE1,PWRHYD003,ELC001,2054,4.9061
RE1,PWRHYD003,ELC001,2055,4.9061
RE1,PWRHYD003,ELC001,2056,4.9061
RE1,PWRHYD003,ELC001,2057,4.9061
RE1,PWRHYD003,ELC001,2058,4.9061
RE1,PWRHYD003,ELC001,2059,4.9061
RE1,PWRHYD003,ELC001,2060,4.9061
RE1,PWRHYD003,ELC001,2061,4.9061
RE1,PWRHYD003,ELC001,2062,4.9061
RE1,PWRHYD003,ELC001,2063,4.9061
RE1,PWRHYD003,ELC001,2064,4.9061
RE1,PWRHYD003,ELC001,2065,4.9061
RE1,PWRHYD003,ELC001,2066,4.9061
RE1,PWRHYD003,ELC001,2067,4.9061
RE1,PWRHYD003,ELC001,2068,4.9061
RE1,PWRHYD003,ELC001,2069,4.9061
RE1,PWRHYD003,ELC001,2070,2.2922
RE1,PWRHYD004,ELC003,2032,0.5451
RE1,PWRHYD004,ELC003,2033,0.5451
RE1,PWRHYD004,ELC003,2034,0.5451
RE1,PWRHYD004,ELC003,2035,0.5451
RE1,PWRHYD004,ELC003,2036,0.5451
RE1,PWRHYD004,ELC003,2037,0.5451
RE1,PWRHYD004,ELC003,2038,0.5451
RE1,PWRHYD004,ELC003,2039,0.5451
RE1,PWRHYD004,ELC003,2040,0.5451
RE1,PWRHYD004,ELC003,2041,0.5451
RE1,PWRHYD004,ELC003,2042,0.5451
RE1,PWRHYD004,ELC003,2043,0.5451
RE1,PWRHYD004,ELC003,2044,0.5451
RE1,PWRHYD004,ELC003,2045,0.5451
RE1,PWRHYD004,ELC003,2046,0.5451
RE1,PWRHYD004,ELC003,2047,0.5451
RE1,PWRHYD004,ELC003,2048,0.5451
RE1,PWRHYD004,ELC003,2049,0.5451
RE1,PWRHYD004,ELC003,2050,0.5451
RE1,PWRHYD004,ELC003,2051,0.5451
RE1,PWRHYD004,ELC003,2052,0.5451
RE1,PWRHYD004,ELC003,2053,0.5451
RE1,PWRHYD004,ELC003,2054,0.5451
RE1,PWRHYD004,ELC003,2055,0.5451
RE1,PWRHYD004,ELC003,2056,0.5451
RE1,PWRHYD004,ELC003,2057,0.5451
RE1,PWRHYD004,ELC003,2058,0.5451
RE1,PWRHYD004,ELC003,2059,0.5451
RE1,PWRHYD004,ELC003,2060,0.5451
RE1,PWRHYD004,ELC003,2061,0.5451
RE1,PWRHYD004,ELC003,2062,0.5451
RE1,PWRHYD004,ELC003,2063,0.5451
RE1,PWRHYD004,ELC003,2064,0.5451
RE1,PWRHYD004,ELC003,2065,0.5451
RE1,PWRHYD004,ELC003,2066,0.5451
RE1,PWRHYD004,ELC003,2067,0.5451
RE1,PWRHYD004,ELC003,2068,0.5451
RE1,PWRHYD004,ELC003,2069,0.5451
RE1,PWRHYD004,ELC003,2070,0.5451
RE1,PWRNGS001,ELC001,2015,439.0405
RE1,PWRNGS001,ELC001,2016,440.3042
RE1,PWRNGS001,ELC001,2017,445.6318
RE1,PWRNGS001,ELC001,2018,463.8837
RE1,PWRNGS001,ELC001,2039,9.5645
RE1,PWRNGS001,ELC001,2040,17.3423
RE1,PWRNGS001,ELC001,2041,16.556
RE1,PWRNGS001,ELC001,2042,14.7164
RE1,PWRNGS001,ELC001,2043,12.8769
RE1,PWRNGS001,ELC001,2044,5.5187
