r,t,y,AnnualFixedOperatingCost
RE1,DEMTRAMCYGSL,2016,239.0128
RE1,DEMTRAMCYGSL,2017,246.8834
RE1,DEMTRAMCYGSL,2018,255.3003
RE1,DEMTRAMCYGSL,2019,263.6262
RE1,DEMTRAMCYGSL,2020,272.062
RE1,DEMTRAMCYGSL,2021,279.4019
RE1,DEMTRAMCYGSL,2022,286.8296
RE1,DEMTRAMCYGSL,2023,294.3453
RE1,DEMTRAMCYGSL,2024,301.949
RE1,DEMTRAMCYGSL,2025,304.6714
RE1,DEMTRAMCYGSL,2026,307.3937
RE1,DEMTRAMCYGSL,2027,310.116
RE1,DEMTRAMCYGSL,2028,312.8384
RE1,DEMTRAMCYGSL,2029,315.5607
RE1,DEMTRAMCYGSL,2030,56.7796
RE1,DEMTRAMCYGSL,2031,47.1563
RE1,DEMTRAMCYGSL,2032,41.2071
RE1,DEMTRAMCYGSL,2033,34.6489
RE1,DEMTRAMCYGSL,2034,28.2108
RE1,DEMTRAMCYGSL,2035,21.663
RE1,DEMTRAMCYGSL,2036,16.3789
RE1,DEMTRAMCYGSL,2037,11.0071
RE1,DEMTRAMCYGSL,2038,5.5475
RE1,DEMTRACARGSL,2036,255.3682
RE1,DEMTRACARGSL,2037,633.4306
RE1,DEMTRACARGSL,2038,948.5098
RE1,DEMTRACARGSL,2039,1198.2828
RE1,DEMTRACARGSL,2040,1380.6113
RE1,DEMTRACARGSL,2041,1493.3563
RE1,DEMTRACARGSL,2042,1534.5114
RE1,DEMTRACARGSL,2043,1501.9845
RE1,DEMTRACARGSL,2044,1393.6843
RE1,DEMTRACARGSL,2045,1207.5197
RE1,DEMTRACARGSL,2046,945.547
RE1,DEMTRACARGSL,2047,604.0823
RE1,DEMTRABUSGSL,2041,68.1871
RE1,DEMTRABUSGSL,2042,190.5045
RE1,DEMTRABUSGSL,2043,312.8219
RE1,DEMTRABUSGSL,2044,435.1392
RE1,DEMTRABUSGSL,2045,557.4566
RE1,DEMTRABUSGSL,2046,679.774
RE1,DEMTRABUSGSL,2047,802.0913
RE1,DEMTRABUSGSL,2048,924.4087
RE1,DEMTRABUSGSL,2049,527.3203
RE1,DEMINDHEBIO,2015,252.4272
RE1,DEMINDHEBIO,2016,252.603
RE1,DEMINDHEBIO,2017,252.603
RE1,DEMINDHEBIO,2018,252.7788
RE1,DEMINDHEBIO,2019,252.7788
RE1,DEMINDHEBIO,2020,252.9546
RE1,DEMINDHEBIO,2021,253.1304
RE1,DEMINDHEBIO,2022,255.5172
RE1,DEMINDHEBIO,2023,259.3796
RE1,DEMINDHEBIO,2024,263.2422
RE1,DEMINDHEBIO,2025,267.1053
RE1,DEMINDHEBIO,2026,271.3566
RE1,DEMINDHEBIO,2027,275.4177
RE1,DEMINDHEBIO,2028,279.6674
RE1,DEMINDHEBIO,2029,283.9182
RE1,DEMINDHEBIO,2030,224.5595
RE1,DEMINDHEBIO,2031,224.7147
RE1,DEMINDHEBIO,2032,224.8699
RE1,DEMINDHEBIO,2033,225.0251
RE1,DEMINDHEBIO,2034,225.1803
RE1,DEMINDHEBIO,2035,225.3355
RE1,DEMINDHEBIO,2036,225.4907
RE1,DEMINDHEBIO,2037,223.3893
RE1,DEMINDHEBIO,2038,219.8196
RE1,DEMINDHEBIO,2039,216.2496
RE1,DEMINDHEBIO,2040,212.6793
RE1,DEMINDHEBIO,2041,208.8597
RE1,DEMINDHEBIO,2042,204.8939
RE1,DEMINDHEBIO,2043,201.0648
RE1,DEMINDHEBIO,2044,197.0945
RE1,DEMINDHEBIO,2045,50.8147
RE1,DEMINDHEBIO,2046,50.884
RE1,DEMINDHEBIO,2047,50.9187
RE1,DEMINDHEBIO,2048,50.988
RE1,DEMINDHEBIO,2049,51.0573
RE1,DEMINDHEBIO,2050,51.092
RE1,DEMINDHEBIO,2051,51.1613
RE1,DEMINDHEBIO,2052,51.2306
RE1,DEMINDHEBIO,2053,51.2999
RE1,DEMINDHEBIO,2054,51.3693
RE1,DEMINDHEBIO,2055,51.4732
RE1,DEMINDHEBIO,2056,51.5079
RE1,DEMINDHEBIO,2057,51.6119
RE1,DEMINDHEBIO,2058,51.6812
RE1,DEMINDHEBIO,2059,51.7505
RE1,DEMRESCKNELC,2015,0.5546
RE1,DEMRESCKNELC,2016,0.5272
RE1,DEMRESCKNELC,2017,0.535
RE1,DEMRESCKNELC,2018,0.5541
RE1,DEMRESCKNELC,2019,0.5264
RE1,DEMRESCKNELC,2020,0.4987
RE1,DEMRESCKNELC,2021,0.471
RE1,DEMRESCKNELC,2022,0.4433
RE1,DEMRESCKNELC,2023,0.4156
RE1,DEMRESCKNELC,2024,0.3879
RE1,DEMRESCKNELC,2025,30.3332
RE1,DEMRESCKNELC,2026,32.9913
RE1,DEMRESCKNELC,2027,34.7197
RE1,DEMRESCKNELC,2028,38.4598
RE1,DEMRESCKNELC,2029,43.5293
RE1,DEMRESCKNELC,2030,45.9189
RE1,DEMRESCKNELC,2031,48.7526
RE1,DEMRESCKNELC,2032,60.0128
RE1,DEMRESCKNELC,2033,66.7121
RE1,DEMRESCKNELC,2034,73.1433
RE1,DEMRESCKNELC,2035,76.35
RE1,DEMRESCKNELC,2036,79.6683
RE1,DEMRESCKNELC,2037,82.6409
RE1,DEMRESCKNELC,2038,86.5379
RE1,DEMRESCKNELC,2039,91.808
RE1,DEMRESCKNELC,2040,97.1058
RE1,DEMRESCKNELC,2041,102.0213
RE1,DEMRESCKNELC,2042,106.6332
RE1,DEMRESCKNELC,2043,111.7537
RE1,DEMRESCKNELC,2044,114.3538
RE1,DEMRESCKNELC,2045,114.3538
RE1,DEMRESCKNELC,2046,114.3538
RE1,DEMRESCKNELC,2047,114.3538
RE1,DEMRESCKNELC,2048,114.3538
RE1,DEMRESCKNELC,2049,121.3315
RE1,DEMRESCKNELC,2050,126.7085
RE1,DEMRESCKNELC,2051,130.4487
RE1,DEMRESCKNELC,2052,132.1761
RE1,DEMRESCKNELC,2053,133.8685
RE1,DEMRESCKNELC,2054,135.5736
RE1,DEMRESCKNELC,2055,140.8614
RE1,DEMRESCKNELC,2056,141.8653
RE1,DEMRESCKNELC,2057,140.2832
RE1,DEMRESCKNELC,2058,136.5154
RE1,DEMRESCKNELC,2059,132.7186
RE1,DEMRESCKNELC,2060,142.9285
RE1,DEMRESCKNELC,2061,144.5192
RE1,DEMRESCKNELC,2062,146.5638
RE1,DEMRESCKNELC,2063,148.7399
RE1,DEMRESCKNELC,2064,147.2838
RE1,DEMRESCKNELC,2065,147.6166
RE1,DEMRESCKNELC,2066,147.9989
RE1,DEMRESCKNELC,2067,147.9798
RE1,DEMRESCKNELC,2068,148.2049
RE1,DEMRESCKNELC,2069,148.588
RE1,DEMRESCKNELC,2070,143.2902
RE1,DEMRESCKNOIL,2015,18.5478
RE1,DEMRESCKNOIL,2016,17.6322
RE1,DEMRESCKNOIL,2017,17.8918
RE1,DEMRESCKNOIL,2018,18.5333
RE1,DEMRESCKNOIL,2019,17.6066
RE1,DEMRESCKNOIL,2020,16.68
RE1,DEMRESCKNOIL,2021,15.7533
RE1,DEMRESCKNOIL,2022,14.8266
RE1,DEMRESCKNOIL,2023,13.9
RE1,DEMRESCKNOIL,2024,12.9733
RE1,DEMRESCKNOIL,2025,12.0466
RE1,DEMRESCKNOIL,2026,11.12
RE1,DEMRESCKNOIL,2027,10.1933
RE1,DEMRESCKNOIL,2028,9.2666
RE1,DEMRESCKNOIL,2029,8.34
RE1,DEMRESCKNOIL,2030,7.4133
RE1,DEMRESCKNOIL,2031,6.4866
RE1,DEMRESCKNOIL,2032,5.56
RE1,DEMRESCKNOIL,2033,4.6333
RE1,DEMRESCKNOIL,2034,3.7067
RE1,DEMRESCKNOIL,2035,2.78
RE1,DEMRESCKNOIL,2036,1.8533
RE1,DEMRESCKNOIL,2037,0.9267
RE1,DEMRESCKNBIO,2015,22.9285
RE1,DEMRESCKNBIO,2016,21.7966
RE1,DEMRESCKNBIO,2017,22.1175
RE1,DEMRESCKNBIO,2018,22.9105
RE1,DEMRESCKNBIO,2019,21.765
RE1,DEMRESCKNBIO,2020,20.6194
RE1,DEMRESCKNBIO,2021,19.4739
RE1,DEMRESCKNBIO,2022,18.3284
RE1,DEMRESCKNBIO,2023,17.1829
RE1,DEMRESCKNBIO,2024,16.0373
RE1,DEMRESCKNBIO,2025,14.8918
RE1,DEMRESCKNBIO,2026,13.7463
RE1,DEMRESCKNBIO,2027,12.6008
RE1,DEMRESCKNBIO,2028,11.4552
RE1,DEMRESCKNBIO,2029,10.3097
RE1,DEMRESCKNBIO,2030,9.1642
RE1,DEMRESCKNBIO,2031,8.0187
RE1,DEMRESCKNBIO,2032,6.8731
RE1,DEMRESCKNBIO,2033,5.7276
RE1,DEMRESCKNBIO,2034,4.5821
RE1,DEMRESCKNBIO,2035,3.4366
RE1,DEMRESCKNBIO,2036,2.291
RE1,DEMRESCKNBIO,2037,1.1455
RE1,DEMRESHEBIO,2015,49.9992
RE1,DEMRESHEBIO,2016,50.034
RE1,DEMRESHEBIO,2017,50.034
RE1,DEMRESHEBIO,2018,50.0688
RE1,DEMRESHEBIO,2019,51.3225
RE1,DEMRESHEBIO,2020,52.6095
RE1,DEMRESHEBIO,2021,53.5772
RE1,DEMRESHEBIO,2022,54.5062
RE1,DEMRESHEBIO,2023,55.4716
RE1,DEMRESHEBIO,2024,56.4364
RE1,DEMRESHEBIO,2025,57.4007
RE1,DEMRESHEBIO,2026,58.455
RE1,DEMRESHEBIO,2027,59.4675
RE1,DEMRESHEBIO,2028,60.52
RE1,DEMRESHEBIO,2029,61.572
RE1,DEMRESHEBIO,2030,62.6237
RE1,DEMRESHEBIO,2031,62.667
RE1,DEMRESHEBIO,2032,62.7103
RE1,DEMRESHEBIO,2033,62.7536
RE1,DEMRESHEBIO,2034,61.5319
RE1,DEMRESHEBIO,2035,60.3117
RE1,DEMRESHEBIO,2036,59.4136
RE1,DEMRESHEBIO,2037,58.5568
RE1,DEMRESHEBIO,2038,57.6598
RE1,DEMRESHEBIO,2039,56.7634
RE1,DEMRESHEBIO,2040,55.8676
RE1,DEMRESHEBIO,2041,54.9185
RE1,DEMRESHEBIO,2042,53.9317
RE1,DEMRESHEBIO,2043,52.9816
RE1,DEMRESHEBIO,2044,51.9951
RE1,DEMRESHEBIO,2045,4.083
RE1,DEMRESHEBIO,2046,4.0885
RE1,DEMRESHEBIO,2047,4.0913
RE1,DEMRESHEBIO,2048,4.0969
RE1,DEMRESHEBIO,2049,4.1025
RE1,DEMRESHEBIO,2050,4.1053
RE1,DEMRESHEBIO,2051,4.1108
RE1,DEMRESHEBIO,2052,4.1164
RE1,DEMRESHEBIO,2053,4.122
RE1,DEMRESHEBIO,2054,4.1275
RE1,DEMRESHEBIO,2055,4.1359
RE1,DEMRESHEBIO,2056,4.1387
RE1,DEMRESHEBIO,2057,4.147
RE1,DEMRESHEBIO,2058,4.1526
RE1,DEMRESHEBIO,2059,4.1582
RE1,DEMRESHEOIL,2015,0.0246
RE1,DEMRESHEOIL,2016,0.0246
RE1,DEMRESHEOIL,2017,0.0246
RE1,DEMRESHEOIL,2018,0.0246
RE1,DEMRESHEOIL,2019,0.0246
RE1,DEMRESHEOIL,2020,0.0246
RE1,DEMRESHEOIL,2021,0.0246
RE1,DEMRESHEOIL,2022,0.0246
RE1,DEMRESHEOIL,2023,0.0246
RE1,DEMRESHEOIL,2024,0.0246
RE1,DEMRESHEOIL,2025,0.0246
RE1,DEMRESHEOIL,2026,0.0246
RE1,DEMRESHEOIL,2027,0.0246
RE1,DEMRESHEOIL,2028,0.0246
RE1,DEMRESHEOIL,2029,0.0246
RE1,DEMCOMHEBIO,2015,22.0163
RE1,DEMCOMHEBIO,2016,23.1522
RE1,DEMCOMHEBIO,2017,23.711
RE1,DEMCOMHEBIO,2018,24.2867
RE1,DEMCOMHEBIO,2019,24.846
RE1,DEMCOMHEBIO,2020,25.4229
RE1,DEMCOMHEBIO,2021,25.8965
RE1,DEMCOMHEBIO,2022,26.3525
RE1,DEMCOMHEBIO,2023,26.8272
RE1,DEMCOMHEBIO,2024,27.3024
RE1,DEMCOMHEBIO,2025,27.7783
RE1,DEMCOMHEBIO,2026,28.316
RE1,DEMCOMHEBIO,2027,28.8345
RE1,DEMCOMHEBIO,2028,29.3732
RE1,DEMCOMHEBIO,2029,29.9128
RE1,DEMCOMHEBIO,2030,29.8176
RE1,DEMCOMHEBIO,2031,28.7091
RE1,DEMCOMHEBIO,2032,28.1654
RE1,DEMCOMHEBIO,2033,27.6209
RE1,DEMCOMHEBIO,2034,27.0757
RE1,DEMCOMHEBIO,2035,26.5297
RE1,DEMCOMHEBIO,2036,26.0878
RE1,DEMCOMHEBIO,2037,25.663
RE1,DEMCOMHEBIO,2038,25.2195
RE1,DEMCOMHEBIO,2039,24.7755
RE1,DEMCOMHEBIO,2040,24.3308
RE1,DEMCOMHEBIO,2041,23.84
RE1,DEMCOMHEBIO,2042,23.3317
RE1,DEMCOMHEBIO,2043,22.8384
RE1,DEMCOMHEBIO,2044,22.3284
RE1,DEMINDHECOA,2015,711.9291
RE1,DEMINDHECOA,2016,711.9291
RE1,DEMINDHECOA,2017,711.9291
RE1,DEMINDHECOA,2018,711.9291
RE1,DEMINDHECOA,2019,711.9291
RE1,DEMINDHECOA,2020,711.9291
RE1,DEMINDHECOA,2021,711.9291
RE1,DEMINDHECOA,2022,718.6421
RE1,DEMINDHECOA,2023,728.9988
RE1,DEMINDHECOA,2024,739.3417
RE1,DEMINDHECOA,2025,749.6717
RE1,DEMINDHECOA,2026,761.0763
RE1,DEMINDHECOA,2027,772.4665
RE1,DEMINDHECOA,2028,783.843
RE1,DEMINDHECOA,2029,795.2066
RE1,DEMINDHECOA,2030,806.558
RE1,DEMINDHECOA,2031,816.7924
RE1,DEMINDHECOA,2032,827.007
RE1,DEMINDHECOA,2033,831.9279
RE1,DEMINDHECOA,2034,831.9279
RE1,DEMINDHECOA,2035,831.9279
RE1,DEMINDHECOA,2036,831.9279
RE1,DEMINDHECOA,2037,825.2149
RE1,DEMINDHECOA,2038,814.8582
RE1,DEMINDHECOA,2039,804.5153
RE1,DEMINDHECOA,2040,794.1853
RE1,DEMINDHECOA,2041,782.7807
RE1,DEMINDHECOA,2042,771.3905
RE1,DEMINDHECOA,2043,760.014
RE1,DEMINDHECOA,2044,748.6504
RE1,DEMINDHECOA,2045,25.3699
RE1,DEMINDHECOA,2046,15.1356
RE1,DEMINDHECOA,2047,4.921
