r,t,y,CapitalInvestment
RE1,DEMTRAMCYELC,2035,0.0
RE1,DEMTRAMCYELC,2036,0.0
RE1,DEMTRAMCYELC,2037,0.0
RE1,DEMTRAMCYELC,2038,0.0
RE1,DEMTRAMCYELC,2039,0.0014
RE1,DEMTRAMCYELC,2040,0.0002
RE1,DEMTRAMCYELC,2041,0.0
RE1,DEMTRAMCYELC,2042,0.0
RE1,DEMTRAMCYELC,2043,0.0
RE1,DEMTRAMCYELC,2044,0.0
RE1,DEMTRAMCYELC,2045,0.0
RE1,DEMTRAMCYELC,2046,0.0
RE1,DEMTRAMCYELC,2047,0.0
RE1,DEMTRAMCYELC,2048,0.0
RE1,DEMTRAMCYELC,2049,0.0001
RE1,DEMTRAMCYELC,2050,0.0001
RE1,DEMTRAMCYELC,2051,0.0
RE1,DEMTRAMCYELC,2052,0.0
RE1,DEMTRAMCYELC,2053,0.0
RE1,DEMTRAMCYELC,2054,0.0014
RE1,DEMTRAMCYELC,2055,0.0002
RE1,DEMTRAMCYELC,2056,0.0
RE1,DEMTRAMCYELC,2057,0.0001
RE1,DEMTRAMCYELC,2058,0.0001
RE1,DEMTRAMCYELC,2059,0.0001
RE1,DEMTRAMCYELC,2060,0.0
RE1,DEMTRAMCYELC,2061,0.0001
RE1,DEMTRAMCYELC,2062,0.0001
RE1,DEMTRAMCYELC,2063,0.0001
RE1,DEMTRAMCYELC,2064,0.0001
RE1,DEMTRAMCYELC,2065,0.0001
RE1,DEMTRAMCYELC,2066,0.0001
RE1,DEMTRAMCYELC,2067,0.0001
RE1,DEMTRAMCYELC,2068,0.0
RE1,DEMTRAMCYELC,2069,0.0014
RE1,DEMTRAMCYELC,2070,0.0002
RE1,DEMTRACARELC,2049,1087.655
RE1,DEMTRACARELC,2050,0.0045
RE1,DEMTRACARELC,2051,0.0
RE1,DEMTRACARELC,2052,0.0
RE1,DEMTRACARELC,2053,0.0
RE1,DEMTRACARELC,2054,0.0
RE1,DEMTRACARELC,2055,0.0
RE1,DEMTRACARELC,2056,0.0
RE1,DEMTRACARELC,2057,0.0
RE1,DEMTRACARELC,2058,0.0
RE1,DEMTRACARELC,2059,0.0
RE1,DEMTRACARELC,2060,0.0
RE1,DEMTRACARELC,2061,0.0
RE1,DEMTRACARELC,2062,0.0
RE1,DEMTRACARELC,2063,0.0
RE1,DEMTRACARELC,2064,0.0
RE1,DEMTRACARELC,2065,0.0
RE1,DEMTRACARELC,2066,0.0001
RE1,DEMTRACARELC,2067,0.0
RE1,DEMTRACARELC,2069,0.0
RE1,DEMTRACARELC,2070,0.0045
RE1,DEMTRABUSELC,2050,598806.95
RE1,DEMTRABUSELC,2051,4560.1498
RE1,DEMTRABUSELC,2052,4595.4208
RE1,DEMTRABUSELC,2053,4630.9669
RE1,DEMTRABUSELC,2054,4666.79
RE1,DEMTRABUSELC,2055,4702.8926
RE1,DEMTRABUSELC,2056,4739.2767
RE1,DEMTRABUSELC,2057,4775.9446
RE1,DEMTRABUSELC,2058,4812.8985
RE1,DEMTRABUSELC,2059,4850.1406
RE1,DEMTRABUSELC,2060,4887.6732
RE1,DEMTRABUSELC,2061,4925.4986
RE1,DEMTRABUSELC,2062,4963.6189
RE1,DEMTRABUSELC,2063,5002.0366
RE1,DEMTRABUSELC,2064,5040.754
RE1,DEMTRABUSELC,2065,5079.7735
RE1,DEMTRABUSELC,2066,5119.0974
RE1,DEMTRABUSELC,2067,5158.728
RE1,DEMTRABUSELC,2068,5198.6678
RE1,DEMTRABUSELC,2069,5238.9194
RE1,DEMTRABUSELC,2070,604086.43
RE1,DEMTRAMCYGSL,2015,0.0007
RE1,DEMTRAMCYGSL,2016,0.0
RE1,DEMTRAMCYGSL,2017,0.0
RE1,DEMTRAMCYGSL,2018,0.0
RE1,DEMTRAMCYGSL,2019,0.0
RE1,DEMTRAMCYGSL,2020,0.0
RE1,DEMTRAMCYGSL,2021,0.0
RE1,DEMTRAMCYGSL,2022,0.0
RE1,DEMTRAMCYGSL,2023,0.0
RE1,DEMTRACARGSL,2015,0.0016
RE1,DEMTRACARGSL,2016,0.0004
RE1,DEMTRACARGSL,2030,0.0026
RE1,DEMTRABUSGSL,2015,0.0015
RE1,DEMTRABUSGSL,2018,0.0
RE1,DEMTRABUSGSL,2019,0.0
RE1,DEMTRABUSGSL,2020,0.0
RE1,DEMTRABUSGSL,2021,0.0003
RE1,DEMTRABUSGSL,2030,0.0022
RE1,DEMINDELC,2015,0.0011
RE1,DEMINDELC,2016,0.0001
RE1,DEMINDELC,2017,0.0001
RE1,DEMINDELC,2018,0.0001
RE1,DEMINDELC,2019,0.0001
RE1,DEMINDELC,2020,0.0001
RE1,DEMINDELC,2021,0.0
RE1,DEMINDELC,2022,0.0
RE1,DEMINDELC,2023,0.0
RE1,DEMINDELC,2030,0.0
RE1,DEMINDELC,2031,0.0
RE1,DEMINDELC,2032,0.0
RE1,DEMINDELC,2033,0.0
RE1,DEMINDELC,2034,0.0
RE1,DEMINDELC,2035,0.0
RE1,DEMINDELC,2036,0.0
RE1,DEMINDELC,2037,0.0
RE1,DEMINDELC,2038,0.0
RE1,DEMINDELC,2039,0.0
RE1,DEMINDELC,2040,0.0
RE1,DEMINDELC,2041,0.0001
RE1,DEMINDELC,2042,0.0001
RE1,DEMINDELC,2043,0.0001
RE1,DEMINDELC,2044,0.0
RE1,DEMINDELC,2045,0.0
RE1,DEMINDELC,2046,0.0
RE1,DEMINDELC,2047,0.0
RE1,DEMINDELC,2048,0.0
RE1,DEMINDELC,2049,0.0
RE1,DEMINDELC,2050,0.0
RE1,DEMINDELC,2051,0.0001
RE1,DEMINDELC,2052,0.0001
RE1,DEMINDELC,2053,0.0001
RE1,DEMINDELC,2054,0.0
RE1,DEMINDELC,2055,0.0
RE1,DEMINDELC,2056,0.0
RE1,DEMINDELC,2057,0.0
RE1,DEMINDELC,2058,0.0
RE1,DEMINDELC,2059,0.0001
RE1,DEMINDELC,2062,0.0
RE1,DEMINDELC,2063,0.0001
RE1,DEMINDELC,2064,0.0
RE1,DEMINDELC,2065,0.0
RE1,DEMINDELC,2066,0.0
RE1,DEMINDELC,2067,0.0
RE1,DEMINDELC,2068,0.0
RE1,DEMINDELC,2069,0.0001
RE1,DEMINDELC,2070,0.0003
RE1,INDENEFFDP,2024,10823.361
RE1,INDENEFFDP,2025,186.741
RE1,INDENEFFDP,2026,421.5448
RE1,INDENEFFDP,2027,315.9231
RE1,INDENEFFDP,2028,315.9231
RE1,INDENEFFDP,2029,198.2938
RE1,INDENEFFDP,2030,312.9212
RE1,INDENEFFDP,2031,357.6656
RE1,INDENEFFDP,2032,357.6656
RE1,INDENEFFDP,2033,357.6656
RE1,INDENEFFDP,2034,11181.027
RE1,INDENEFFDP,2035,544.4066
RE1,INDENEFFDP,2036,709.4902
RE1,INDENEFFDP,2037,603.8685
RE1,INDENEFFDP,2038,603.8685
RE1,INDENEFFDP,2039,486.2392
RE1,INDENEFFDP,2040,600.8666
RE1,INDENEFFDP,2041,639.6322
RE1,INDENEFFDP,2042,639.6322
RE1,INDENEFFDP,2043,639.6322
RE1,INDENEFFDP,2044,11462.993
RE1,INDENEFFDP,2045,826.3732
RE1,INDENEFFDP,2046,905.8254
RE1,INDENEFFDP,2047,800.2037
RE1,INDENEFFDP,2048,800.2037
RE1,INDENEFFDP,2049,682.5744
RE1,INDENEFFDP,2050,797.2018
RE1,INDENEFFDP,2051,842.5865
RE1,INDENEFFDP,2052,844.8504
RE1,INDENEFFDP,2053,847.1396
RE1,INDENEFFDP,2054,11672.815
RE1,INDENEFFDP,2055,1038.5359
RE1,INDENEFFDP,2056,1120.3547
RE1,INDENEFFDP,2057,1017.126
RE1,INDENEFFDP,2058,1019.5457
RE1,INDENEFFDP,2059,42.3723
RE1,INDENEFFDP,2060,2078.4728
RE1,INDENEFFDP,2061,874.3336
RE1,INDENEFFDP,2062,1074.1444
RE1,INDENEFFDP,2063,1078.9913
RE1,INDENEFFDP,2064,11907.253
RE1,INDENEFFDP,2065,1275.5889
RE1,INDENEFFDP,2066,1360.052
RE1,INDENEFFDP,2067,1259.4971
RE1,INDENEFFDP,2068,1264.6205
RE1,INDENEFFDP,2069,290.1808
RE1,DEMINDHEEH,2029,177.4709
RE1,DEMINDHEEH,2030,10319.125
RE1,DEMINDHEEH,2031,137.0021
RE1,DEMINDHEEH,2032,136.7457
RE1,DEMINDHEEH,2033,136.5033
RE1,DEMINDHEEH,2035,48.0981
RE1,DEMINDHEEH,2036,124.3998
RE1,DEMINDHEEH,2037,217.8741
RE1,DEMINDHEEH,2038,268.5547
RE1,DEMINDHEEH,2039,268.2402
RE1,DEMINDHEEH,2040,792.6942
RE1,DEMINDHEEH,2041,80.8314
RE1,DEMINDHEEH,2042,129.0068
RE1,DEMINDHEEH,2043,128.9226
RE1,DEMINDHEEH,2044,306.3121
RE1,DEMINDHEEH,2045,10447.888
RE1,DEMINDHEEH,2046,235.9953
RE1,DEMINDHEEH,2047,235.704
RE1,DEMINDHEEH,2048,235.4275
RE1,DEMINDHEEH,2049,98.8909
RE1,DEMINDHEEH,2050,146.9564
RE1,DEMINDHEEH,2051,225.5924
RE1,DEMINDHEEH,2052,319.8362
RE1,DEMINDHEEH,2053,371.2923
RE1,DEMINDHEEH,2054,371.7592
RE1,DEMINDHEEH,2055,897.0008
RE1,DEMINDHEEH,2056,185.9316
RE1,DEMINDHEEH,2057,234.9068
RE1,DEMINDHEEH,2058,235.6284
RE1,DEMINDHEEH,2059,413.8302
RE1,DEMINDHEEH,2060,10556.225
RE1,DEMINDHEEH,2061,345.1566
RE1,DEMINDHEEH,2062,345.6964
RE1,DEMINDHEEH,2063,346.2576
RE1,DEMINDHEEH,2064,210.565
RE1,DEMINDHEEH,2065,259.4811
RE1,DEMINDHEEH,2066,338.9744
RE1,DEMINDHEEH,2067,649.8063
RE1,DEMINDHEEH,2068,314.9525
RE1,DEMINDHEEH,2069,443.4844
RE1,DEMINDHEEH,2070,1013.8784
RE1,DEMINDHEEL,2035,84.6294
RE1,DEMINDHEEL,2036,70.9632
RE1,DEMINDHEEL,2037,122.2316
RE1,DEMINDHEEL,2038,154.043
RE1,DEMINDHEEL,2039,153.7607
RE1,DEMINDHEEL,2040,465.5303
RE1,DEMINDHEEL,2043,165.3755
RE1,DEMINDHEEL,2044,156.0753
RE1,DEMINDHEEL,2045,5603.3784
RE1,DEMINDHEEL,2046,52.5198
RE1,DEMINDHEEL,2047,147.5708
RE1,DEMINDHEEL,2048,84.9382
RE1,DEMINDHEEL,2049,83.2494
RE1,DEMINDHEEL,2050,714.0404
RE1,DEMINDHEEL,2051,207.805
RE1,DEMINDHEEL,2052,220.2654
RE1,DEMINDHEEL,2053,237.3973
RE1,DEMINDHEEL,2054,169.4147
RE1,DEMINDHEEL,2055,339.7659
RE1,DEMINDHEEL,2056,46.7281
RE1,DEMINDHEEL,2057,85.6382
RE1,DEMINDHEEL,2058,299.5033
RE1,DEMINDHEEL,2059,309.4769
RE1,DEMINDHEEL,2060,5362.2093
RE1,DEMINDHEEL,2061,187.9286
RE1,DEMINDHEEL,2062,187.1405
RE1,DEMINDHEEL,2063,281.974
RE1,DEMINDHEEL,2064,90.433
RE1,DEMINDHEEL,2065,791.454
RE1,DEMINDHEEL,2070,709.9336
RE1,DEMINDHEBIO,2015,6118.9699
RE1,DEMINDHEBIO,2022,57.5756
RE1,DEMINDHEBIO,2023,88.7996
RE1,DEMINDHEBIO,2024,88.6422
RE1,DEMINDHEBIO,2025,88.5041
RE1,DEMINDHEBIO,2026,97.6675
RE1,DEMINDHEBIO,2027,97.5138
RE1,DEMINDHEBIO,2028,97.3534
RE1,DEMINDHEBIO,2029,97.1969
RE1,DEMINDHEBIO,2030,6183.8783
RE1,DEMINDHEBIO,2031,87.4671
RE1,DEMINDHEBIO,2032,87.252
RE1,DEMINDHEBIO,2033,87.0463
RE1,DEMINDHEBIO,2034,86.8614
RE1,DEMINDHEBIO,2068,590.6498
RE1,DEMINDHEBIO,2069,1162.0884
RE1,DEMRESELC,2015,0.0006
RE1,DEMRESELC,2016,0.0
RE1,DEMRESELC,2017,0.0
RE1,DEMRESELC,2018,0.0
RE1,DEMRESELC,2019,0.0
RE1,DEMRESELC,2020,0.0
RE1,DEMRESELC,2021,0.0
RE1,DEMRESELC,2022,0.0
RE1,DEMRESELC,2023,0.0
RE1,DEMRESELC,2030,0.0
RE1,DEMRESELC,2031,0.0
RE1,DEMRESELC,2032,0.0
RE1,DEMRESELC,2033,0.0
RE1,DEMRESELC,2034,0.0
RE1,DEMRESELC,2035,0.0
RE1,DEMRESELC,2036,0.0
RE1,DEMRESELC,2037,0.0
RE1,DEMRESELC,2038,0.0
RE1,DEMRESELC,2039,0.0
RE1,DEMRESELC,2040,0.0
RE1,DEMRESELC,2041,0.0
RE1,DEMRESELC,2042,0.0
RE1,DEMRESELC,2043,0.0
RE1,DEMRESELC,2044,0.0
RE1,DEMRESELC,2045,0.0
RE1,DEMRESELC,2046,0.0
RE1,DEMRESELC,2047,0.0
RE1,DEMRESELC,2048,0.0
RE1,DEMRESELC,2049,0.0
RE1,DEMRESELC,2050,0.0
RE1,DEMRESELC,2051,0.0
RE1,DEMRESELC,2052,0.0
RE1,DEMRESELC,2053,0.0
RE1,DEMRESELC,2054,0.0
RE1,DEMRESELC,2055,0.0
RE1,DEMRESELC,2056,0.0
RE1,DEMRESELC,2057,0.0
RE1,DEMRESELC,2058,0.0
RE1,DEMRESELC,2059,0.0001
RE1,DEMRESELC,2062,0.0
RE1,DEMRESELC,2063,0.0
RE1,DEMRESELC,2064,0.0
RE1,DEMRESELC,2065,0.0
RE1,DEMRESELC,2066,0.0
RE1,DEMRESELC,2067,0.0
RE1,DEMRESELC,2068,0.0
RE1,DEMRESELC,2069,0.0001
RE1,DEMRESELC,2070,0.0002
RE1,RESENEFFDP,2024,5403.0494
RE1,RESENEFFDP,2025,93.2216
RE1,RESENEFFDP,2026,210.4363
RE1,RESENEFFDP,2027,157.7096
RE1,RESENEFFDP,2028,157.7096
RE1,RESENEFFDP,2029,98.9888
RE1,RESENEFFDP,2030,156.2111
RE1,RESENEFFDP,2031,178.5476
RE1,RESENEFFDP,2032,178.5476
RE1,RESENEFFDP,2033,178.5476
RE1,RESENEFFDP,2034,5581.597
RE1,RESENEFFDP,2035,271.7692
RE1,RESENEFFDP,2036,354.1793
RE1,RESENEFFDP,2037,301.4527
RE1,RESENEFFDP,2038,301.4527
RE1,RESENEFFDP,2039,242.7318
RE1,RESENEFFDP,2040,299.9542
RE1,RESENEFFDP,2041,319.306
RE1,RESENEFFDP,2042,319.306
RE1,RESENEFFDP,2043,319.306
RE1,RESENEFFDP,2044,5722.3554
RE1,RESENEFFDP,2045,412.5276
RE1,RESENEFFDP,2046,452.1904
RE1,RESENEFFDP,2047,399.4637
RE1,RESENEFFDP,2048,399.4637
RE1,RESENEFFDP,2049,340.7429
RE1,RESENEFFDP,2050,397.9652
RE1,RESENEFFDP,2051,420.6213
RE1,RESENEFFDP,2052,421.7515
RE1,RESENEFFDP,2053,422.8942
RE1,RESENEFFDP,2054,5827.0992
RE1,RESENEFFDP,2055,518.4398
RE1,RESENEFFDP,2056,559.2839
RE1,RESENEFFDP,2057,507.7519
RE1,RESENEFFDP,2058,508.9598
RE1,RESENEFFDP,2059,21.1523
RE1,RESENEFFDP,2060,1037.5789
RE1,RESENEFFDP,2061,436.4696
RE1,RESENEFFDP,2062,536.2156
RE1,RESENEFFDP,2063,538.6352
RE1,RESENEFFDP,2064,5944.1312
RE1,RESENEFFDP,2065,636.7772
RE1,RESENEFFDP,2066,678.9414
RE1,RESENEFFDP,2067,628.7442
RE1,RESENEFFDP,2068,631.3018
RE1,RESENEFFDP,2069,144.859
RE1,DEMRESCKNELC,2024,1549.1711
RE1,DEMRESCKNELC,2025,496.5673
RE1,DEMRESCKNELC,2026,39.273
RE1,DEMRESCKNELC,2027,44.3741
RE1,DEMRESCKNELC,2028,44.5914
RE1,DEMRESCKNELC,2029,54.9803
RE1,DEMRESCKNELC,2030,448.1524
RE1,DEMRESCKNELC,2031,46.795
RE1,DEMRESCKNELC,2032,46.7121
RE1,DEMRESCKNELC,2033,46.6337
RE1,DEMRESCKNELC,2034,46.5596
RE1,DEMRESCKNELC,2035,50.5352
RE1,DEMRESCKNELC,2036,43.7155
RE1,DEMRESCKNELC,2037,51.4248
RE1,DEMRESCKNELC,2038,54.4121
RE1,DEMRESCKNELC,2039,52.9762
RE1,DEMRESCKNELC,2040,96.7084
RE1,DEMRESCKNELC,2042,70.2947
RE1,DEMRESCKNELC,2043,47.7521
RE1,DEMRESCKNELC,2044,47.7347
RE1,DEMRESCKNELC,2045,337.9925
RE1,DEMRESCKNELC,2046,34.1781
RE1,DEMRESCKNELC,2047,32.3894
RE1,DEMRESCKNELC,2048,33.5473
RE1,DEMRESCKNELC,2049,36.4375
RE1,DEMRESCKNELC,2050,668.1971
RE1,DEMRESCKNELC,2051,35.398
RE1,DEMRESCKNELC,2052,35.6902
RE1,DEMRESCKNELC,2054,1392.3592
RE1,DEMRESCKNELC,2055,533.3492
RE1,DEMRESCKNELC,2056,76.36
RE1,DEMRESCKNELC,2057,81.7689
RE1,DEMRESCKNELC,2058,82.2965
RE1,DEMRESCKNELC,2059,107.5581
RE1,DEMRESCKNELC,2060,464.7861
RE1,DEMRESCKNELC,2061,92.5876
RE1,DEMRESCKNELC,2062,85.6853
RE1,DEMRESCKNELC,2063,85.9308
RE1,DEMRESCKNELC,2064,94.8461
RE1,DEMRESCKNELC,2065,90.4882
RE1,DEMRESCKNELC,2066,84.0006
RE1,DEMRESCKNELC,2068,5.4505
RE1,DEMRESHEBIO,2015,1212.9588
RE1,DEMRESHEBIO,2019,29.3623
RE1,DEMRESHEBIO,2020,30.2233
RE1,DEMRESHEBIO,2021,22.4702
RE1,DEMRESHEBIO,2022,22.4093
RE1,DEMRESHEBIO,2023,22.353
RE1,DEMRESHEBIO,2024,22.2965
RE1,DEMRESHEBIO,2025,22.2458
RE1,DEMRESHEBIO,2026,24.3684
RE1,DEMRESHEBIO,2027,24.3121
RE1,DEMRESHEBIO,2028,24.255
RE1,DEMRESHEBIO,2029,24.1999
RE1,DEMRESHEBIO,2030,1230.7356
RE1,DEMRESHEBIO,2031,22.107
RE1,DEMRESHEBIO,2032,22.0286
RE1,DEMRESHEBIO,2033,21.9539
RE1,DEMRESHEBIO,2034,51.0724
RE1,DEMRESHEBIO,2068,190.2963
RE1,DEMRESHEBIO,2069,16.3315
RE1,DEMRESHEEL,2035,50.6336
RE1,DEMRESHEEL,2036,38.5587
RE1,DEMRESHEEL,2037,39.7566
RE1,DEMRESHEEL,2038,35.8163
RE1,DEMRESHEEL,2039,38.5011
RE1,DEMRESHEEL,2040,119.1333
RE1,DEMRESHEEL,2043,33.3683
RE1,DEMRESHEEL,2044,39.3459
RE1,DEMRESHEEL,2045,1076.8851
RE1,DEMRESHEEL,2046,96.045
RE1,DEMRESHEEL,2048,109.1965
RE1,DEMRESHEEL,2049,9.288
RE1,DEMRESHEEL,2050,251.1085
RE1,DEMRESHEEL,2051,2.0567
RE1,DEMRESHEEL,2052,28.6593
RE1,DEMRESHEEL,2053,30.843
RE1,DEMRESHEEL,2055,281.887
RE1,DEMRESHEEL,2056,38.3198
RE1,DEMRESHEEL,2060,1220.0944
RE1,DEMRESHEEL,2061,67.9212
RE1,DEMRESHEEL,2062,97.9401
RE1,DEMRESHEEL,2064,67.4479
RE1,DEMRESHEEL,2065,222.6151
RE1,DEMRESHEEL,2070,156.0395
RE1,DEMCOMELC,2015,0.0006
RE1,DEMCOMELC,2016,0.0
RE1,DEMCOMELC,2017,0.0
RE1,DEMCOMELC,2018,0.0
RE1,DEMCOMELC,2019,0.0
RE1,DEMCOMELC,2020,0.0
RE1,DEMCOMELC,2021,0.0
RE1,DEMCOMELC,2022,0.0
RE1,DEMCOMELC,2023,0.0
RE1,DEMCOMELC,2030,0.0
RE1,DEMCOMELC,2031,0.0
RE1,DEMCOMELC,2032,0.0
RE1,DEMCOMELC,2033,0.0
RE1,DEMCOMELC,2034,0.0
RE1,DEMCOMELC,2035,0.0
RE1,DEMCOMELC,2036,0.0
RE1,DEMCOMELC,2037,0.0
RE1,DEMCOMELC,2038,0.0
RE1,DEMCOMELC,2039,0.0
RE1,DEMCOMELC,2040,0.0
RE1,DEMCOMELC,2041,0.0
RE1,DEMCOMELC,2042,0.0
RE1,DEMCOMELC,2043,0.0
RE1,DEMCOMELC,2044,0.0
RE1,DEMCOMELC,2045,0.0
RE1,DEMCOMELC,2046,0.0
RE1,DEMCOMELC,2047,0.0
RE1,DEMCOMELC,2048,0.0
RE1,DEMCOMELC,2049,0.0
RE1,DEMCOMELC,2050,0.0
RE1,DEMCOMELC,2051,0.0
RE1,DEMCOMELC,2052,0.0
RE1,DEMCOMELC,2053,0.0
RE1,DEMCOMELC,2054,0.0
RE1,DEMCOMELC,2055,0.0
RE1,DEMCOMELC,2056,0.0
RE1,DEMCOMELC,2057,0.0
RE1,DEMCOMELC,2058,0.0
RE1,DEMCOMELC,2059,0.0001
RE1,DEMCOMELC,2062,0.0
RE1,DEMCOMELC,2063,0.0
RE1,DEMCOMELC,2064,0.0
RE1,DEMCOMELC,2065,0.0
RE1,DEMCOMELC,2066,0.0
RE1,DEMCOMELC,2067,0.0
RE1,DEMCOMELC,2068,0.0
RE1,DEMCOMELC,2069,0.0001
RE1,DEMCOMELC,2070,0.0002
RE1,COMENEFFDP,2024,5584.3019
RE1,COMENEFFDP,2025,96.3488
RE1,COMENEFFDP,2026,217.4956
RE1,COMENEFFDP,2027,163.0002
RE1,COMENEFFDP,2028,163.0002
RE1,COMENEFFDP,2029,102.3095
RE1,COMENEFFDP,2030,161.4514
RE1,COMENEFFDP,2031,184.5372
RE1,COMENEFFDP,2032,184.5372
RE1,COMENEFFDP,2033,184.5372
RE1,COMENEFFDP,2034,5768.8391
RE1,COMENEFFDP,2035,280.886
RE1,COMENEFFDP,2036,366.0608
RE1,COMENEFFDP,2037,311.5653
RE1,COMENEFFDP,2038,311.5653
RE1,COMENEFFDP,2039,250.8746
RE1,COMENEFFDP,2040,310.0165
RE1,COMENEFFDP,2041,330.0176
RE1,COMENEFFDP,2042,330.0176
RE1,COMENEFFDP,2043,330.0176
RE1,COMENEFFDP,2044,5914.3194
RE1,COMENEFFDP,2045,426.3664
RE1,COMENEFFDP,2046,467.3597
RE1,COMENEFFDP,2047,412.8643
RE1,COMENEFFDP,2048,412.8643
RE1,COMENEFFDP,2049,352.1735
RE1,COMENEFFDP,2050,411.3154
RE1,COMENEFFDP,2051,434.7316
RE1,COMENEFFDP,2052,435.8997
RE1,COMENEFFDP,2053,437.0808
RE1,COMENEFFDP,2054,6022.5769
RE1,COMENEFFDP,2055,535.8315
RE1,COMENEFFDP,2056,578.0458
RE1,COMENEFFDP,2057,524.7851
RE1,COMENEFFDP,2058,526.0336
RE1,COMENEFFDP,2059,21.8619
RE1,COMENEFFDP,2060,1072.3859
RE1,COMENEFFDP,2061,451.1115
RE1,COMENEFFDP,2062,554.2037
RE1,COMENEFFDP,2063,556.7044
RE1,COMENEFFDP,2064,6143.535
RE1,COMENEFFDP,2065,658.1388
RE1,COMENEFFDP,2066,701.7174
RE1,COMENEFFDP,2067,649.8362
RE1,COMENEFFDP,2068,652.4796
RE1,COMENEFFDP,2069,149.7185
RE1,DEMCOMHEBIO,2015,533.6865
RE1,DEMCOMHEBIO,2016,27.1383
RE1,DEMCOMHEBIO,2017,13.5298
RE1,DEMCOMHEBIO,2018,13.5264
RE1,DEMCOMHEBIO,2019,13.5223
RE1,DEMCOMHEBIO,2020,13.517
RE1,DEMCOMHEBIO,2021,11.0036
RE1,DEMCOMHEBIO,2022,10.9996
RE1,DEMCOMHEBIO,2023,10.9962
RE1,DEMCOMHEBIO,2024,10.9913
RE1,DEMCOMHEBIO,2025,10.988
RE1,DEMCOMHEBIO,2026,12.453
RE1,DEMCOMHEBIO,2027,12.4491
RE1,DEMCOMHEBIO,2028,12.4436
RE1,DEMCOMHEBIO,2029,12.4377
RE1,DEMCOMHEBIO,2030,543.3155
RE1,DEMCOMHEBIO,2031,37.2177
RE1,DEMCOMHEBIO,2032,23.6756
RE1,DEMCOMHEBIO,2033,23.663
RE1,DEMCOMHEBIO,2034,23.6538
RE1,DEMCOMHEBIO,2068,13.5446
RE1,DEMCOMHEEL,2035,23.0839
RE1,DEMCOMHEEL,2036,19.8548
RE1,DEMCOMHEEL,2037,17.4293
RE1,DEMCOMHEEL,2038,19.0723
RE1,DEMCOMHEEL,2039,19.0596
RE1,DEMCOMHEEL,2040,58.8328
RE1,DEMCOMHEEL,2043,16.5208
RE1,DEMCOMHEEL,2044,19.466
RE1,DEMCOMHEEL,2045,492.1837
RE1,DEMCOMHEEL,2046,57.8712
RE1,DEMCOMHEEL,2047,50.5113
RE1,DEMCOMHEEL,2049,129.3816
RE1,DEMCOMHEEL,2050,75.62
RE1,DEMCOMHEEL,2052,11.1828
RE1,DEMCOMHEEL,2053,5.6498
RE1,DEMCOMHEEL,2055,100.3536
RE1,DEMCOMHEEL,2060,594.8866
RE1,DEMCOMHEEL,2061,40.4733
RE1,DEMCOMHEEL,2064,163.184
RE1,DEMCOMHEEL,2065,109.7088
RE1,DEMINDHECOA,2015,11403.233
RE1,DEMINDHECOA,2022,107.5244
RE1,DEMINDHECOA,2023,165.8868
RE1,DEMINDHECOA,2024,165.6668
RE1,DEMINDHECOA,2025,165.4594
RE1,DEMINDHECOA,2026,182.6719
RE1,DEMINDHECOA,2027,182.4404
RE1,DEMINDHECOA,2028,182.2218
