r,t,y,TotalCapacityAnnual
RE1,DEMINDELC,2028,2.4005
RE1,DEMINDELC,2029,1.8426
RE1,DEMINDELC,2030,1.4468
RE1,DEMINDELC,2031,1.488
RE1,DEMINDELC,2032,1.5291
RE1,DEMINDELC,2033,1.5703
RE1,DEMINDELC,2034,1.6115
RE1,DEMINDELC,2035,1.6526
RE1,DEMINDELC,2036,1.6857
RE1,DEMINDELC,2037,1.7189
RE1,DEMINDELC,2038,1.752
RE1,DEMINDELC,2039,1.7851
RE1,DEMINDELC,2040,1.8183
RE1,DEMINDELC,2041,1.8507
RE1,DEMINDELC,2042,1.8831
RE1,DEMINDELC,2043,1.9156
RE1,DEMINDELC,2044,1.948
RE1,DEMINDELC,2045,1.9805
RE1,DEMINDELC,2046,2.0031
RE1,DEMINDELC,2047,2.0257
RE1,DEMINDELC,2048,2.0482
RE1,DEMINDELC,2049,2.0708
RE1,DEMINDELC,2050,2.0934
RE1,DEMINDELC,2051,2.1168
RE1,DEMINDELC,2052,2.1404
RE1,DEMINDELC,2053,2.1643
RE1,DEMINDELC,2054,2.1884
RE1,DEMINDELC,2055,2.2128
RE1,DEMINDELC,2056,2.2375
RE1,DEMINDELC,2057,2.2625
RE1,DEMINDELC,2058,2.2877
RE1,DEMINDELC,2059,3.4887
RE1,DEMINDELC,2060,3.2708
RE1,DEMINDELC,2061,2.7456
RE1,DEMINDELC,2062,2.3915
RE1,DEMINDELC,2063,2.4182
RE1,DEMINDELC,2064,2.4451
RE1,DEMINDELC,2065,2.4724
RE1,DEMINDELC,2066,2.5
RE1,DEMINDELC,2067,2.5279
RE1,DEMINDELC,2068,2.5561
RE1,DEMINDELC,2069,2.5846
RE1,DEMINDELC,2070,5.7895
RE1,INDENEFFDP,2024,11.3536
RE1,INDENEFFDP,2025,11.5495
RE1,INDENEFFDP,2026,11.9917
RE1,INDENEFFDP,2027,12.3231
RE1,INDENEFFDP,2028,12.6545
RE1,INDENEFFDP,2029,12.8625
RE1,INDENEFFDP,2030,13.1907
RE1,INDENEFFDP,2031,13.5659
RE1,INDENEFFDP,2032,13.9411
RE1,INDENEFFDP,2033,14.3163
RE1,INDENEFFDP,2034,14.6915
RE1,INDENEFFDP,2035,15.0666
RE1,INDENEFFDP,2036,15.3687
RE1,INDENEFFDP,2037,15.6708
RE1,INDENEFFDP,2038,15.9728
RE1,INDENEFFDP,2039,16.2749
RE1,INDENEFFDP,2040,16.5769
RE1,INDENEFFDP,2041,16.8727
RE1,INDENEFFDP,2042,17.1685
RE1,INDENEFFDP,2043,17.4642
RE1,INDENEFFDP,2044,17.76
RE1,INDENEFFDP,2045,18.0558
RE1,INDENEFFDP,2046,18.2618
RE1,INDENEFFDP,2047,18.4677
RE1,INDENEFFDP,2048,18.6737
RE1,INDENEFFDP,2049,18.8796
RE1,INDENEFFDP,2050,19.0856
RE1,INDENEFFDP,2051,19.2985
RE1,INDENEFFDP,2052,19.5137
RE1,INDENEFFDP,2053,19.7314
RE1,INDENEFFDP,2054,19.9515
RE1,INDENEFFDP,2055,20.1741
RE1,INDENEFFDP,2056,20.3991
RE1,INDENEFFDP,2057,20.6267
RE1,INDENEFFDP,2058,20.8567
RE1,INDENEFFDP,2059,20.1852
RE1,INDENEFFDP,2060,21.5292
RE1,INDENEFFDP,2061,21.5625
RE1,INDENEFFDP,2062,21.803
RE1,INDENEFFDP,2063,22.0463
RE1,INDENEFFDP,2064,22.2922
RE1,INDENEFFDP,2065,22.5408
RE1,INDENEFFDP,2066,22.7923
RE1,INDENEFFDP,2067,23.0465
RE1,INDENEFFDP,2068,23.3036
RE1,INDENEFFDP,2069,23.5636
RE1,INDENEFFDP,2070,21.3833
RE1,DEMINDHEEH,2029,0.7818
RE1,DEMINDHEEH,2030,46.2405
RE1,DEMINDHEEH,2031,46.844
RE1,DEMINDHEEH,2032,47.4464
RE1,DEMINDHEEH,2033,48.0478
RE1,DEMINDHEEH,2034,48.0478
RE1,DEMINDHEEH,2035,48.2597
RE1,DEMINDHEEH,2036,48.8077
RE1,DEMINDHEEH,2037,49.7675
RE1,DEMINDHEEH,2038,50.9505
RE1,DEMINDHEEH,2039,52.1322
RE1,DEMINDHEEH,2040,55.6243
RE1,DEMINDHEEH,2041,55.9804
RE1,DEMINDHEEH,2042,56.5487
RE1,DEMINDHEEH,2043,57.1166
RE1,DEMINDHEEH,2044,57.6842
RE1,DEMINDHEEH,2045,58.2514
RE1,DEMINDHEEH,2046,58.6875
RE1,DEMINDHEEH,2047,59.1235
RE1,DEMINDHEEH,2048,59.5592
RE1,DEMINDHEEH,2049,59.9949
RE1,DEMINDHEEH,2050,60.4304
RE1,DEMINDHEEH,2051,60.8762
RE1,DEMINDHEEH,2052,61.3253
RE1,DEMINDHEEH,2053,61.7779
RE1,DEMINDHEEH,2054,62.234
RE1,DEMINDHEEH,2055,62.6935
RE1,DEMINDHEEH,2056,63.1565
RE1,DEMINDHEEH,2057,63.623
RE1,DEMINDHEEH,2058,64.093
RE1,DEMINDHEEH,2059,64.5667
RE1,DEMINDHEEH,2060,65.044
RE1,DEMINDHEEH,2061,65.5248
RE1,DEMINDHEEH,2062,66.0094
RE1,DEMINDHEEH,2063,66.4976
RE1,DEMINDHEEH,2064,66.9896
RE1,DEMINDHEEH,2065,67.4853
RE1,DEMINDHEEH,2066,67.9848
RE1,DEMINDHEEH,2067,69.4384
RE1,DEMINDHEEH,2068,69.1902
RE1,DEMINDHEEH,2069,69.5062
RE1,DEMINDHEEH,2070,70.021
RE1,DEMINDHEEL,2035,0.4661
RE1,DEMINDHEEL,2036,0.857
RE1,DEMINDHEEL,2037,1.5307
RE1,DEMINDHEEL,2038,2.3801
RE1,DEMINDHEEL,2039,3.2284
RE1,DEMINDHEEL,2040,5.7976
RE1,DEMINDHEEL,2041,5.7976
RE1,DEMINDHEEL,2042,5.7976
RE1,DEMINDHEEL,2043,6.7117
RE1,DEMINDHEEL,2044,7.5752
RE1,DEMINDHEEL,2045,38.581
RE1,DEMINDHEEL,2046,38.8719
RE1,DEMINDHEEL,2047,39.6895
RE1,DEMINDHEEL,2048,40.1604
RE1,DEMINDHEEL,2049,40.6222
RE1,DEMINDHEEL,2050,44.12
RE1,DEMINDHEEL,2051,44.8833
RE1,DEMINDHEEL,2052,45.4337
RE1,DEMINDHEEL,2053,45.9045
RE1,DEMINDHEEL,2054,45.9988
RE1,DEMINDHEEL,2055,45.3221
RE1,DEMINDHEEL,2056,45.5824
RE1,DEMINDHEEL,2057,46.06
RE1,DEMINDHEEL,2058,46.8171
RE1,DEMINDHEEL,2059,47.6813
RE1,DEMINDHEEL,2060,46.637
RE1,DEMINDHEEL,2061,47.3969
RE1,DEMINDHEEL,2062,47.6258
RE1,DEMINDHEEL,2063,48.7319
RE1,DEMINDHEEL,2064,48.7759
RE1,DEMINDHEEL,2065,49.2393
RE1,DEMINDHEEL,2066,48.0851
RE1,DEMINDHEEL,2067,46.861
RE1,DEMINDHEEL,2068,45.5408
RE1,DEMINDHEEL,2069,44.5981
RE1,DEMINDHEEL,2070,46.6807
RE1,DEMINDHEBIO,2015,17.0071
RE1,DEMINDHEBIO,2016,17.0071
RE1,DEMINDHEBIO,2017,17.0071
RE1,DEMINDHEBIO,2018,17.0071
RE1,DEMINDHEBIO,2019,17.0071
RE1,DEMINDHEBIO,2020,17.0071
RE1,DEMINDHEBIO,2021,17.0071
RE1,DEMINDHEBIO,2022,17.1674
RE1,DEMINDHEBIO,2023,17.4148
RE1,DEMINDHEBIO,2024,17.6619
RE1,DEMINDHEBIO,2025,17.9087
RE1,DEMINDHEBIO,2026,18.1811
RE1,DEMINDHEBIO,2027,18.4532
RE1,DEMINDHEBIO,2028,18.725
RE1,DEMINDHEBIO,2029,18.9964
RE1,DEMINDHEBIO,2030,19.2676
RE1,DEMINDHEBIO,2031,19.5121
RE1,DEMINDHEBIO,2032,19.7561
RE1,DEMINDHEBIO,2033,19.9997
RE1,DEMINDHEBIO,2034,20.2428
RE1,DEMINDHEBIO,2035,20.2428
RE1,DEMINDHEBIO,2036,20.2428
RE1,DEMINDHEBIO,2037,20.0825
RE1,DEMINDHEBIO,2038,19.8351
RE1,DEMINDHEBIO,2039,19.588
RE1,DEMINDHEBIO,2040,19.3412
RE1,DEMINDHEBIO,2041,19.0688
RE1,DEMINDHEBIO,2042,18.7967
RE1,DEMINDHEBIO,2043,18.5249
RE1,DEMINDHEBIO,2044,18.2534
RE1,DEMINDHEBIO,2045,0.9752
RE1,DEMINDHEBIO,2046,0.7307
RE1,DEMINDHEBIO,2047,0.4867
RE1,DEMINDHEBIO,2048,0.2431
RE1,DEMINDHEBIO,2068,1.6923
RE1,DEMINDHEBIO,2069,5.0223
RE1,DEMINDHEBIO,2070,5.0223
RE1,DEMRESELC,2015,5.6197
RE1,DEMRESELC,2016,5.9447
RE1,DEMRESELC,2017,6.2232
RE1,DEMRESELC,2018,6.5017
RE1,DEMRESELC,2019,6.7802
RE1,DEMRESELC,2020,7.0587
RE1,DEMRESELC,2021,7.2725
RE1,DEMRESELC,2022,7.4863
RE1,DEMRESELC,2023,7.7
RE1,DEMRESELC,2024,7.7
RE1,DEMRESELC,2025,2.0803
RE1,DEMRESELC,2026,1.7554
RE1,DEMRESELC,2027,1.4768
RE1,DEMRESELC,2028,1.1983
RE1,DEMRESELC,2029,0.9198
RE1,DEMRESELC,2030,0.7223
RE1,DEMRESELC,2031,0.7428
RE1,DEMRESELC,2032,0.7634
RE1,DEMRESELC,2033,0.7839
RE1,DEMRESELC,2034,0.8044
RE1,DEMRESELC,2035,0.825
RE1,DEMRESELC,2036,0.8415
RE1,DEMRESELC,2037,0.8581
RE1,DEMRESELC,2038,0.8746
RE1,DEMRESELC,2039,0.8911
RE1,DEMRESELC,2040,0.9077
RE1,DEMRESELC,2041,0.9239
RE1,DEMRESELC,2042,0.9401
RE1,DEMRESELC,2043,0.9563
RE1,DEMRESELC,2044,0.9725
RE1,DEMRESELC,2045,0.9887
RE1,DEMRESELC,2046,0.9999
RE1,DEMRESELC,2047,1.0112
RE1,DEMRESELC,2048,1.0225
RE1,DEMRESELC,2049,1.0338
RE1,DEMRESELC,2050,1.045
RE1,DEMRESELC,2051,1.0567
RE1,DEMRESELC,2052,1.0685
RE1,DEMRESELC,2053,1.0804
RE1,DEMRESELC,2054,1.0925
RE1,DEMRESELC,2055,1.1046
RE1,DEMRESELC,2056,1.117
RE1,DEMRESELC,2057,1.1294
RE1,DEMRESELC,2058,1.142
RE1,DEMRESELC,2059,1.7416
RE1,DEMRESELC,2060,1.6328
RE1,DEMRESELC,2061,1.3706
RE1,DEMRESELC,2062,1.1938
RE1,DEMRESELC,2063,1.2072
RE1,DEMRESELC,2064,1.2206
RE1,DEMRESELC,2065,1.2342
RE1,DEMRESELC,2066,1.248
RE1,DEMRESELC,2067,1.2619
RE1,DEMRESELC,2068,1.276
RE1,DEMRESELC,2069,1.2902
RE1,DEMRESELC,2070,2.8901
RE1,RESENEFFDP,2024,5.6677
RE1,RESENEFFDP,2025,5.7655
RE1,RESENEFFDP,2026,5.9863
RE1,RESENEFFDP,2027,6.1517
RE1,RESENEFFDP,2028,6.3171
RE1,RESENEFFDP,2029,6.421
RE1,RESENEFFDP,2030,6.5848
RE1,RESENEFFDP,2031,6.7721
RE1,RESENEFFDP,2032,6.9594
RE1,RESENEFFDP,2033,7.1467
RE1,RESENEFFDP,2034,7.334
RE1,RESENEFFDP,2035,7.5213
RE1,RESENEFFDP,2036,7.6721
RE1,RESENEFFDP,2037,7.8229
RE1,RESENEFFDP,2038,7.9737
RE1,RESENEFFDP,2039,8.1244
RE1,RESENEFFDP,2040,8.2752
RE1,RESENEFFDP,2041,8.4229
RE1,RESENEFFDP,2042,8.5705
RE1,RESENEFFDP,2043,8.7182
RE1,RESENEFFDP,2044,8.8658
RE1,RESENEFFDP,2045,9.0135
RE1,RESENEFFDP,2046,9.1163
RE1,RESENEFFDP,2047,9.2191
RE1,RESENEFFDP,2048,9.3219
RE1,RESENEFFDP,2049,9.4248
RE1,RESENEFFDP,2050,9.5276
RE1,RESENEFFDP,2051,9.6338
RE1,RESENEFFDP,2052,9.7413
RE1,RESENEFFDP,2053,9.85
RE1,RESENEFFDP,2054,9.9598
RE1,RESENEFFDP,2055,10.0709
RE1,RESENEFFDP,2056,10.1833
RE1,RESENEFFDP,2057,10.2969
RE1,RESENEFFDP,2058,10.4117
RE1,RESENEFFDP,2059,10.0765
RE1,RESENEFFDP,2060,10.7474
RE1,RESENEFFDP,2061,10.7641
RE1,RESENEFFDP,2062,10.8841
RE1,RESENEFFDP,2063,11.0055
RE1,RESENEFFDP,2064,11.1283
RE1,RESENEFFDP,2065,11.2524
RE1,RESENEFFDP,2066,11.378
RE1,RESENEFFDP,2067,11.5049
RE1,RESENEFFDP,2068,11.6332
RE1,RESENEFFDP,2069,11.763
RE1,RESENEFFDP,2070,10.6746
RE1,DEMRESCKNELC,2015,1.7885
RE1,DEMRESCKNELC,2016,1.7002
RE1,DEMRESCKNELC,2017,1.7252
RE1,DEMRESCKNELC,2018,1.7871
RE1,DEMRESCKNELC,2019,1.6977
RE1,DEMRESCKNELC,2020,1.6084
RE1,DEMRESCKNELC,2021,1.519
RE1,DEMRESCKNELC,2022,1.4297
RE1,DEMRESCKNELC,2023,1.3403
RE1,DEMRESCKNELC,2024,130.3486
RE1,DEMRESCKNELC,2025,171.6398
RE1,DEMRESCKNELC,2026,174.8232
RE1,DEMRESCKNELC,2027,178.4317
RE1,DEMRESCKNELC,2028,182.0583
RE1,DEMRESCKNELC,2029,186.5506
RE1,DEMRESCKNELC,2030,223.8073
RE1,DEMRESCKNELC,2031,227.6175
RE1,DEMRESCKNELC,2032,231.4208
RE1,DEMRESCKNELC,2033,235.2176
RE1,DEMRESCKNELC,2034,239.0082
RE1,DEMRESCKNELC,2035,243.1302
RE1,DEMRESCKNELC,2036,246.6838
RE1,DEMRESCKNELC,2037,250.8798
RE1,DEMRESCKNELC,2038,255.3248
RE1,DEMRESCKNELC,2039,259.7395
RE1,DEMRESCKNELC,2040,267.7985
RE1,DEMRESCKNELC,2041,267.7985
RE1,DEMRESCKNELC,2042,273.6564
RE1,DEMRESCKNELC,2043,277.6357
RE1,DEMRESCKNELC,2044,281.6136
RE1,DEMRESCKNELC,2045,309.7797
RE1,DEMRESCKNELC,2046,312.6279
RE1,DEMRESCKNELC,2047,315.327
RE1,DEMRESCKNELC,2048,318.1226
RE1,DEMRESCKNELC,2049,321.159
RE1,DEMRESCKNELC,2050,376.8421
RE1,DEMRESCKNELC,2051,379.792
RE1,DEMRESCKNELC,2052,382.7661
RE1,DEMRESCKNELC,2053,382.7661
RE1,DEMRESCKNELC,2054,369.6985
RE1,DEMRESCKNELC,2055,372.7636
RE1,DEMRESCKNELC,2056,375.8542
RE1,DEMRESCKNELC,2057,378.9705
RE1,DEMRESCKNELC,2058,382.1126
RE1,DEMRESCKNELC,2059,386.494
RE1,DEMRESCKNELC,2060,387.8802
RE1,DEMRESCKNELC,2061,391.6962
RE1,DEMRESCKNELC,2062,394.944
RE1,DEMRESCKNELC,2063,398.2188
RE1,DEMRESCKNELC,2064,402.2426
RE1,DEMRESCKNELC,2065,405.572
RE1,DEMRESCKNELC,2066,408.9291
RE1,DEMRESCKNELC,2067,404.6437
RE1,DEMRESCKNELC,2068,400.5636
RE1,DEMRESCKNELC,2069,396.1489
RE1,DEMRESCKNELC,2070,388.0899
RE1,DEMRESCKNOIL,2015,59.8163
RE1,DEMRESCKNOIL,2016,56.8634
RE1,DEMRESCKNOIL,2017,57.7007
RE1,DEMRESCKNOIL,2018,59.7694
RE1,DEMRESCKNOIL,2019,56.7809
RE1,DEMRESCKNOIL,2020,53.7924
RE1,DEMRESCKNOIL,2021,50.804
RE1,DEMRESCKNOIL,2022,47.8155
RE1,DEMRESCKNOIL,2023,44.827
RE1,DEMRESCKNOIL,2024,41.8386
RE1,DEMRESCKNOIL,2025,38.8501
RE1,DEMRESCKNOIL,2026,35.8616
RE1,DEMRESCKNOIL,2027,32.8731
RE1,DEMRESCKNOIL,2028,29.8847
RE1,DEMRESCKNOIL,2029,26.8962
RE1,DEMRESCKNOIL,2030,23.9077
RE1,DEMRESCKNOIL,2031,20.9193
RE1,DEMRESCKNOIL,2032,17.9308
RE1,DEMRESCKNOIL,2033,14.9423
RE1,DEMRESCKNOIL,2034,11.9539
RE1,DEMRESCKNOIL,2035,8.9654
RE1,DEMRESCKNOIL,2036,5.9769
RE1,DEMRESCKNOIL,2037,2.9885
RE1,DEMRESCKNBIO,2015,55.4578
RE1,DEMRESCKNBIO,2016,52.7201
RE1,DEMRESCKNBIO,2017,53.4964
RE1,DEMRESCKNBIO,2018,55.4143
RE1,DEMRESCKNBIO,2019,52.6436
RE1,DEMRESCKNBIO,2020,49.8729
RE1,DEMRESCKNBIO,2021,47.1022
RE1,DEMRESCKNBIO,2022,44.3314
RE1,DEMRESCKNBIO,2023,41.5607
RE1,DEMRESCKNBIO,2024,38.79
RE1,DEMRESCKNBIO,2025,36.0193
RE1,DEMRESCKNBIO,2026,33.2486
RE1,DEMRESCKNBIO,2027,30.4779
RE1,DEMRESCKNBIO,2028,27.7072
RE1,DEMRESCKNBIO,2029,24.9364
RE1,DEMRESCKNBIO,2030,22.1657
RE1,DEMRESCKNBIO,2031,19.395
RE1,DEMRESCKNBIO,2032,16.6243
RE1,DEMRESCKNBIO,2033,13.8536
RE1,DEMRESCKNBIO,2034,11.0829
RE1,DEMRESCKNBIO,2035,8.3121
RE1,DEMRESCKNBIO,2036,5.5414
RE1,DEMRESCKNBIO,2037,2.7707
RE1,DEMRESHEBIO,2015,3.3713
RE1,DEMRESHEBIO,2016,3.3713
RE1,DEMRESHEBIO,2017,3.3713
RE1,DEMRESHEBIO,2018,3.3713
RE1,DEMRESHEBIO,2019,3.453
RE1,DEMRESHEBIO,2020,3.5371
RE1,DEMRESHEBIO,2021,3.5997
RE1,DEMRESHEBIO,2022,3.6621
RE1,DEMRESHEBIO,2023,3.7244
RE1,DEMRESHEBIO,2024,3.7865
RE1,DEMRESHEBIO,2025,3.8486
RE1,DEMRESHEBIO,2026,3.9165
RE1,DEMRESHEBIO,2027,3.9844
RE1,DEMRESHEBIO,2028,4.0521
RE1,DEMRESHEBIO,2029,4.1197
RE1,DEMRESHEBIO,2030,4.1871
RE1,DEMRESHEBIO,2031,4.2489
RE1,DEMRESHEBIO,2032,4.3105
RE1,DEMRESHEBIO,2033,4.372
RE1,DEMRESHEBIO,2034,4.4332
RE1,DEMRESHEBIO,2035,4.3491
RE1,DEMRESHEBIO,2036,4.2865
RE1,DEMRESHEBIO,2037,4.2241
RE1,DEMRESHEBIO,2038,4.1619
RE1,DEMRESHEBIO,2039,4.0997
RE1,DEMRESHEBIO,2040,4.0377
RE1,DEMRESHEBIO,2041,3.9697
RE1,DEMRESHEBIO,2042,3.9019
RE1,DEMRESHEBIO,2043,3.8342
RE1,DEMRESHEBIO,2044,3.7666
RE1,DEMRESHEBIO,2045,0.3278
RE1,DEMRESHEBIO,2046,0.266
RE1,DEMRESHEBIO,2047,0.2044
RE1,DEMRESHEBIO,2048,0.143
RE1,DEMRESHEBIO,2068,0.5452
RE1,DEMRESHEBIO,2069,0.592
RE1,DEMRESHEBIO,2070,0.592
RE1,DEMRESHEEL,2035,0.2788
RE1,DEMRESHEEL,2036,0.4912
RE1,DEMRESHEEL,2037,0.7104
RE1,DEMRESHEEL,2038,0.9079
RE1,DEMRESHEEL,2039,1.1203
RE1,DEMRESHEEL,2040,1.7778
RE1,DEMRESHEEL,2041,1.7778
RE1,DEMRESHEEL,2042,1.7778
RE1,DEMRESHEEL,2043,1.9622
RE1,DEMRESHEEL,2044,2.1799
RE1,DEMRESHEEL,2045,8.1387
RE1,DEMRESHEEL,2046,8.6707
RE1,DEMRESHEEL,2047,8.6707
RE1,DEMRESHEEL,2048,9.2761
RE1,DEMRESHEEL,2049,9.3276
RE1,DEMRESHEEL,2050,10.4427
RE1,DEMRESHEEL,2051,10.2418
RE1,DEMRESHEEL,2052,10.1819
RE1,DEMRESHEEL,2053,10.1559
RE1,DEMRESHEEL,2054,9.9435
RE1,DEMRESHEEL,2055,10.8561
RE1,DEMRESHEEL,2056,11.0696
RE1,DEMRESHEEL,2057,11.0696
RE1,DEMRESHEEL,2058,10.8851
RE1,DEMRESHEEL,2059,10.6675
RE1,DEMRESHEEL,2060,11.5259
RE1,DEMRESHEEL,2061,11.3738
RE1,DEMRESHEEL,2062,11.9214
RE1,DEMRESHEEL,2063,11.316
RE1,DEMRESHEEL,2064,11.6418
RE1,DEMRESHEEL,2065,11.4931
RE1,DEMRESHEEL,2066,11.4816
RE1,DEMRESHEEL,2067,11.3224
RE1,DEMRESHEEL,2068,11.1509
RE1,DEMRESHEEL,2069,11.1509
RE1,DEMRESHEEL,2070,10.4545
RE1,DEMCOMELC,2015,5.8082
RE1,DEMCOMELC,2016,6.1441
RE1,DEMCOMELC,2017,6.432
RE1,DEMCOMELC,2018,6.7198
RE1,DEMCOMELC,2019,7.0077
RE1,DEMCOMELC,2020,7.2955
RE1,DEMCOMELC,2021,7.5165
RE1,DEMCOMELC,2022,7.7374
RE1,DEMCOMELC,2023,7.9583
RE1,DEMCOMELC,2024,7.9583
RE1,DEMCOMELC,2025,2.1501
RE1,DEMCOMELC,2026,1.8142
RE1,DEMCOMELC,2027,1.5264
RE1,DEMCOMELC,2028,1.2385
RE1,DEMCOMELC,2029,0.9507
RE1,DEMCOMELC,2030,0.7465
RE1,DEMCOMELC,2031,0.7677
RE1,DEMCOMELC,2032,0.789
RE1,DEMCOMELC,2033,0.8102
RE1,DEMCOMELC,2034,0.8314
RE1,DEMCOMELC,2035,0.8527
RE1,DEMCOMELC,2036,0.8698
RE1,DEMCOMELC,2037,0.8868
RE1,DEMCOMELC,2038,0.9039
RE1,DEMCOMELC,2039,0.921
RE1,DEMCOMELC,2040,0.9381
RE1,DEMCOMELC,2041,0.9549
RE1,DEMCOMELC,2042,0.9716
RE1,DEMCOMELC,2043,0.9883
RE1,DEMCOMELC,2044,1.0051
RE1,DEMCOMELC,2045,1.0218
RE1,DEMCOMELC,2046,1.0335
RE1,DEMCOMELC,2047,1.0451
RE1,DEMCOMELC,2048,1.0568
RE1,DEMCOMELC,2049,1.0684
RE1,DEMCOMELC,2050,1.0801
RE1,DEMCOMELC,2051,1.0922
RE1,DEMCOMELC,2052,1.1043
RE1,DEMCOMELC,2053,1.1167
RE1,DEMCOMELC,2054,1.1291
RE1,DEMCOMELC,2055,1.1417
RE1,DEMCOMELC,2056,1.1544
RE1,DEMCOMELC,2057,1.1673
RE1,DEMCOMELC,2058,1.1803
RE1,DEMCOMELC,2059,1.8
RE1,DEMCOMELC,2060,1.6876
RE1,DEMCOMELC,2061,1.4166
RE1,DEMCOMELC,2062,1.2339
RE1,DEMCOMELC,2063,1.2477
RE1,DEMCOMELC,2064,1.2616
RE1,DEMCOMELC,2065,1.2756
RE1,DEMCOMELC,2066,1.2899
RE1,DEMCOMELC,2067,1.3043
RE1,DEMCOMELC,2068,1.3188
RE1,DEMCOMELC,2069,1.3335
RE1,DEMCOMELC,2070,2.9871
RE1,COMENEFFDP,2024,5.8579
RE1,COMENEFFDP,2025,5.9589
RE1,COMENEFFDP,2026,6.1871
RE1,COMENEFFDP,2027,6.3581
RE1,COMENEFFDP,2028,6.5291
RE1,COMENEFFDP,2029,6.6364
RE1,COMENEFFDP,2030,6.8057
RE1,COMENEFFDP,2031,6.9993
RE1,COMENEFFDP,2032,7.1929
RE1,COMENEFFDP,2033,7.3865
RE1,COMENEFFDP,2034,7.58
RE1,COMENEFFDP,2035,7.7736
RE1,COMENEFFDP,2036,7.9295
RE1,COMENEFFDP,2037,8.0853
RE1,COMENEFFDP,2038,8.2412
RE1,COMENEFFDP,2039,8.397
RE1,COMENEFFDP,2040,8.5528
RE1,COMENEFFDP,2041,8.7054
RE1,COMENEFFDP,2042,8.8581
RE1,COMENEFFDP,2043,9.0107
RE1,COMENEFFDP,2044,9.1633
RE1,COMENEFFDP,2045,9.3159
RE1,COMENEFFDP,2046,9.4221
RE1,COMENEFFDP,2047,9.5284
RE1,COMENEFFDP,2048,9.6347
RE1,COMENEFFDP,2049,9.7409
RE1,COMENEFFDP,2050,9.8472
RE1,COMENEFFDP,2051,9.957
RE1,COMENEFFDP,2052,10.0681
RE1,COMENEFFDP,2053,10.1804
RE1,COMENEFFDP,2054,10.294
RE1,COMENEFFDP,2055,10.4088
RE1,COMENEFFDP,2056,10.5249
RE1,COMENEFFDP,2057,10.6423
RE1,COMENEFFDP,2058,10.761
RE1,COMENEFFDP,2059,10.4145
RE1,COMENEFFDP,2060,11.108
RE1,COMENEFFDP,2061,11.1252
RE1,COMENEFFDP,2062,11.2493
RE1,COMENEFFDP,2063,11.3747
RE1,COMENEFFDP,2064,11.5016
RE1,COMENEFFDP,2065,11.6299
RE1,COMENEFFDP,2066,11.7597
RE1,COMENEFFDP,2067,11.8908
RE1,COMENEFFDP,2068,12.0235
RE1,COMENEFFDP,2069,12.1576
RE1,COMENEFFDP,2070,11.0327
RE1,DEMCOMHEBIO,2015,1.4833
RE1,DEMCOMHEBIO,2016,1.5588
RE1,DEMCOMHEBIO,2017,1.5964
RE1,DEMCOMHEBIO,2018,1.634
RE1,DEMCOMHEBIO,2019,1.6716
RE1,DEMCOMHEBIO,2020,1.7093
RE1,DEMCOMHEBIO,2021,1.7399
RE1,DEMCOMHEBIO,2022,1.7705
RE1,DEMCOMHEBIO,2023,1.8012
RE1,DEMCOMHEBIO,2024,1.8318
RE1,DEMCOMHEBIO,2025,1.8625
RE1,DEMCOMHEBIO,2026,1.8972
RE1,DEMCOMHEBIO,2027,1.9319
RE1,DEMCOMHEBIO,2028,1.9667
RE1,DEMCOMHEBIO,2029,2.0014
RE1,DEMCOMHEBIO,2030,2.0361
RE1,DEMCOMHEBIO,2031,2.0647
RE1,DEMCOMHEBIO,2032,2.0933
RE1,DEMCOMHEBIO,2033,2.1219
RE1,DEMCOMHEBIO,2034,2.1505
RE1,DEMCOMHEBIO,2035,2.1129
RE1,DEMCOMHEBIO,2036,2.0822
RE1,DEMCOMHEBIO,2037,2.0516
RE1,DEMCOMHEBIO,2038,2.021
RE1,DEMCOMHEBIO,2039,1.9903
RE1,DEMCOMHEBIO,2040,1.9597
RE1,DEMCOMHEBIO,2041,1.9249
RE1,DEMCOMHEBIO,2042,1.8902
RE1,DEMCOMHEBIO,2043,1.8555
RE1,DEMCOMHEBIO,2044,1.8207
RE1,DEMCOMHEBIO,2045,0.3027
RE1,DEMCOMHEBIO,2046,0.1986
RE1,DEMCOMHEBIO,2047,0.1324
RE1,DEMCOMHEBIO,2048,0.0662
RE1,DEMCOMHEBIO,2068,0.0388
RE1,DEMCOMHEBIO,2069,0.0388
RE1,DEMCOMHEBIO,2070,0.0388
RE1,DEMCOMHEEL,2035,0.1271
RE1,DEMCOMHEEL,2036,0.2365
RE1,DEMCOMHEEL,2037,0.3326
RE1,DEMCOMHEEL,2038,0.4377
RE1,DEMCOMHEEL,2039,0.5429
RE1,DEMCOMHEEL,2040,0.8676
RE1,DEMCOMHEEL,2041,0.8676
RE1,DEMCOMHEEL,2042,0.8676
RE1,DEMCOMHEEL,2043,0.9589
RE1,DEMCOMHEEL,2044,1.0666
RE1,DEMCOMHEEL,2045,3.79
RE1,DEMCOMHEEL,2046,4.1106
RE1,DEMCOMHEEL,2047,4.3904
RE1,DEMCOMHEEL,2048,4.3904
RE1,DEMCOMHEEL,2049,5.1081
RE1,DEMCOMHEEL,2050,5.4008
RE1,DEMCOMHEEL,2051,5.2914
RE1,DEMCOMHEEL,2052,5.2575
RE1,DEMCOMHEEL,2053,5.1838
