r,t,y,TotalCapacityAnnual
RE1,PWRHYD002,2064,0.1775
RE1,PWRHYD002,2065,0.1775
RE1,PWRHYD002,2066,0.1775
RE1,PWRHYD002,2067,0.1775
RE1,PWRHYD002,2068,0.1775
RE1,PWRHYD002,2069,0.1775
RE1,PWRHYD002,2070,0.1775
RE1,PWRHYD003,2022,0.63
RE1,PWRHYD003,2023,0.63
RE1,PWRHYD003,2024,0.63
RE1,PWRHYD003,2025,0.63
RE1,PWRHYD003,2026,0.63
RE1,PWRHYD003,2027,0.63
RE1,PWRHYD003,2028,0.63
RE1,PWRHYD003,2029,0.63
RE1,PWRHYD003,2030,0.63
RE1,PWRHYD003,2031,0.63
RE1,PWRHYD003,2032,0.63
RE1,PWRHYD003,2033,0.63
RE1,PWRHYD003,2034,0.63
RE1,PWRHYD003,2035,0.63
RE1,PWRHYD003,2036,0.63
RE1,PWRHYD003,2037,0.63
RE1,PWRHYD003,2038,0.63
RE1,PWRHYD003,2039,0.63
RE1,PWRHYD003,2040,0.63
RE1,PWRHYD003,2041,0.63
RE1,PWRHYD003,2042,0.63
RE1,PWRHYD003,2043,0.63
RE1,PWRHYD003,2044,0.63
RE1,PWRHYD003,2045,0.63
RE1,PWRHYD003,2046,0.63
RE1,PWRHYD003,2047,0.63
RE1,PWRHYD003,2048,0.63
RE1,PWRHYD003,2049,0.63
RE1,PWRHYD003,2050,0.63
RE1,PWRHYD003,2051,0.63
RE1,PWRHYD003,2052,0.63
RE1,PWRHYD003,2053,0.63
RE1,PWRHYD003,2054,0.63
RE1,PWRHYD003,2055,0.63
RE1,PWRHYD003,2056,0.63
RE1,PWRHYD003,2057,0.63
RE1,PWRHYD003,2058,0.63
RE1,PWRHYD003,2059,0.63
RE1,PWRHYD003,2060,0.63
RE1,PWRHYD003,2061,0.63
RE1,PWRHYD003,2062,0.63
RE1,PWRHYD003,2063,0.63
RE1,PWRHYD003,2064,0.63
RE1,PWRHYD003,2065,0.63
RE1,PWRHYD003,2066,0.63
RE1,PWRHYD003,2067,0.63
RE1,PWRHYD003,2068,0.63
RE1,PWRHYD003,2069,0.63
RE1,PWRHYD003,2070,0.63
RE1,PWRWND001,2015,0.21
RE1,PWRWND001,2016,0.21
RE1,PWRWND001,2017,0.21
RE1,PWRWND001,2018,0.21
RE1,PWRWND001,2019,0.21
RE1,PWRWND001,2020,0.21
RE1,PWRWND001,2021,0.21
RE1,PWRWND001,2022,0.207
RE1,PWRWND001,2023,0.207
RE1,PWRWND001,2024,0.207
RE1,PWRWND001,2025,0.207
RE1,PWRWND001,2026,6.6194
RE1,PWRWND001,2027,22.3806
RE1,PWRWND001,2028,26.6607
RE1,PWRWND001,2029,26.4537
RE1,PWRWND001,2030,26.9752
RE1,PWRWND001,2031,49.4786
RE1,PWRWND001,2032,56.791
RE1,PWRWND001,2033,67.6731
RE1,PWRWND001,2034,72.1817
RE1,PWRWND001,2035,77.5792
RE1,PWRWND001,2036,82.9371
RE1,PWRWND001,2037,87.8088
RE1,PWRWND001,2038,89.4708
RE1,PWRWND001,2039,89.4708
RE1,PWRWND001,2040,109.6381
RE1,PWRWND001,2041,117.5778
RE1,PWRWND001,2042,125.1911
RE1,PWRWND001,2043,132.1869
RE1,PWRWND001,2044,136.5775
RE1,PWRWND001,2045,142.3795
RE1,PWRWND001,2046,146.168
RE1,PWRWND001,2047,150.3073
RE1,PWRWND001,2048,163.3299
RE1,PWRWND001,2049,164.6558
RE1,PWRWND001,2050,164.6558
RE1,PWRWND001,2051,164.6558
RE1,PWRWND001,2052,166.0711
RE1,PWRWND001,2053,167.4991
RE1,PWRWND001,2054,168.9399
RE1,PWRWND001,2055,170.3938
RE1,PWRWND001,2056,171.8607
RE1,PWRWND001,2057,173.3408
RE1,PWRWND001,2058,174.8343
RE1,PWRWND001,2059,176.3412
RE1,PWRWND001,2060,177.8617
RE1,PWRWND001,2061,179.396
RE1,PWRWND001,2062,180.9441
RE1,PWRWND001,2063,182.5062
RE1,PWRWND001,2064,184.0823
RE1,PWRWND001,2065,185.6728
RE1,PWRWND001,2066,187.2776
RE1,PWRWND001,2067,188.8969
RE1,PWRWND001,2068,190.5308
RE1,PWRWND001,2069,192.1796
RE1,PWRWND001,2070,172.0122
RE1,PWRWND002,2028,11.1047
RE1,PWRWND002,2029,28.4433
RE1,PWRWND002,2030,31.2989
RE1,PWRWND002,2031,33.206
RE1,PWRWND002,2032,35.4892
RE1,PWRWND002,2033,37.8141
RE1,PWRWND002,2034,40.3334
RE1,PWRWND002,2035,43.3494
RE1,PWRWND002,2036,46.3432
RE1,PWRWND002,2037,49.0654
RE1,PWRWND002,2038,52.7397
RE1,PWRWND002,2039,56.9418
RE1,PWRWND002,2040,56.9418
RE1,PWRWND002,2041,65.6996
RE1,PWRWND002,2042,69.9537
RE1,PWRWND002,2043,73.8628
RE1,PWRWND002,2044,76.3162
RE1,PWRWND002,2045,79.5582
RE1,PWRWND002,2046,81.6751
RE1,PWRWND002,2047,83.988
RE1,PWRWND002,2048,86.5437
RE1,PWRWND002,2049,92.0057
RE1,PWRWND002,2050,92.0057
RE1,PWRWND002,2051,92.0057
RE1,PWRWND002,2052,92.7965
RE1,PWRWND002,2053,93.5944
RE1,PWRWND002,2054,94.3995
RE1,PWRWND002,2055,95.2119
RE1,PWRWND002,2056,96.0315
RE1,PWRWND002,2057,96.8586
RE1,PWRWND002,2058,97.6931
RE1,PWRWND002,2059,98.5352
RE1,PWRWND002,2060,99.3848
RE1,PWRWND002,2061,100.2421
RE1,PWRWND002,2062,101.1071
RE1,PWRWND002,2063,101.98
RE1,PWRWND002,2064,102.8607
RE1,PWRWND002,2065,103.7494
RE1,PWRWND002,2066,104.6461
RE1,PWRWND002,2067,105.551
RE1,PWRWND002,2068,106.464
RE1,PWRWND002,2069,107.3853
RE1,PWRWND002,2070,108.3149
RE1,PWRSOL001S,2023,0.2261
RE1,PWRSOL001S,2024,14.2582
RE1,PWRSOL001S,2025,30.2301
RE1,PWRSOL001S,2026,31.2483
RE1,PWRSOL001S,2027,32.2734
RE1,PWRSOL001S,2028,34.0366
RE1,PWRSOL001S,2029,36.4294
RE1,PWRSOL001S,2030,40.0867
RE1,PWRSOL001S,2031,42.5293
RE1,PWRSOL001S,2032,45.4535
RE1,PWRSOL001S,2033,48.4312
RE1,PWRSOL001S,2034,51.6578
RE1,PWRSOL001S,2035,55.5206
RE1,PWRSOL001S,2036,59.3551
RE1,PWRSOL001S,2037,62.8416
RE1,PWRSOL001S,2038,67.5475
RE1,PWRSOL001S,2039,72.9294
RE1,PWRSOL001S,2040,78.464
RE1,PWRSOL001S,2041,84.1462
RE1,PWRSOL001S,2042,89.5947
RE1,PWRSOL001S,2043,94.6014
RE1,PWRSOL001S,2044,97.7436
RE1,PWRSOL001S,2045,101.8958
RE1,PWRSOL001S,2046,104.6071
RE1,PWRSOL001S,2047,107.5695
RE1,PWRSOL001S,2048,110.8426
RE1,PWRSOL001S,2049,114.2253
RE1,PWRSOL001S,2050,116.8344
RE1,PWRSOL001S,2051,117.8382
RE1,PWRSOL001S,2052,118.8511
RE1,PWRSOL001S,2053,119.873
RE1,PWRSOL001S,2054,120.9042
RE1,PWRSOL001S,2055,121.9446
RE1,PWRSOL001S,2056,122.9945
RE1,PWRSOL001S,2057,124.0537
RE1,PWRSOL001S,2058,125.1226
RE1,PWRSOL001S,2059,126.201
RE1,PWRSOL001S,2060,127.2892
RE1,PWRSOL001S,2061,128.3872
RE1,PWRSOL001S,2062,129.4951
RE1,PWRSOL001S,2063,130.6131
RE1,PWRSOL001S,2064,131.7411
RE1,PWRSOL001S,2065,132.8793
RE1,PWRSOL001S,2066,134.0278
RE1,PWRSOL001S,2067,135.1867
RE1,PWRSOL001S,2068,136.356
RE1,PWRSOL001S,2069,137.536
RE1,PWRSOL001S,2070,138.7266
RE1,PWRWND001S,2033,9.5308
RE1,PWRWND001S,2034,24.3393
RE1,PWRWND001S,2035,36.9282
RE1,PWRWND001S,2036,49.6394
RE1,PWRWND001S,2037,65.3502
RE1,PWRWND001S,2038,79.1056
RE1,PWRWND001S,2039,91.5535
RE1,PWRWND001S,2040,91.5535
RE1,PWRWND001S,2041,97.2445
RE1,PWRWND001S,2042,115.7873
RE1,PWRWND001S,2043,138.0422
RE1,PWRWND001S,2044,168.5265
RE1,PWRWND001S,2045,178.8799
RE1,PWRWND001S,2046,209.9277
RE1,PWRWND001S,2047,247.8564
RE1,PWRWND001S,2048,258.1348
RE1,PWRWND001S,2049,273.0337
RE1,PWRWND001S,2050,274.2472
RE1,PWRWND001S,2051,274.4264
RE1,PWRWND001S,2052,276.7852
RE1,PWRWND001S,2053,279.1651
RE1,PWRWND001S,2054,281.5666
RE1,PWRWND001S,2055,283.9896
RE1,PWRWND001S,2056,286.4344
RE1,PWRWND001S,2057,288.9013
RE1,PWRWND001S,2058,291.3904
RE1,PWRWND001S,2059,293.902
RE1,PWRWND001S,2060,296.4362
RE1,PWRWND001S,2061,298.9933
RE1,PWRWND001S,2062,301.5735
RE1,PWRWND001S,2063,304.1769
RE1,PWRWND001S,2064,306.8039
RE1,PWRWND001S,2065,309.4546
RE1,PWRWND001S,2066,312.1293
RE1,PWRWND001S,2067,314.8281
RE1,PWRWND001S,2068,317.5514
RE1,PWRWND001S,2069,320.2993
RE1,PWRWND001S,2070,323.0721
RE1,PWRTRNIMP,2015,3.1333
RE1,PWRTRNIMP,2016,3.9256
RE1,PWRTRNIMP,2017,4.5797
RE1,PWRTRNIMP,2018,4.9165
RE1,PWRTRNIMP,2019,4.998
RE1,PWRTRNIMP,2020,5.0795
RE1,PWRTRNIMP,2021,5.2187
RE1,PWRTRNIMP,2022,6.0252
RE1,PWRTRNIMP,2023,6.0427
RE1,PWRTRNIMP,2024,8.1256
RE1,PWRTRNIMP,2025,8.5933
RE1,PWRTRNIMP,2026,8.5948
RE1,PWRTRNIMP,2027,8.5663
RE1,PWRTRNIMP,2028,8.5747
RE1,PWRTRNIMP,2029,8.4417
RE1,PWRTRNIMP,2030,7.3479
RE1,PWRTRNIMP,2031,7.3479
RE1,PWRTRNIMP,2032,7.3479
RE1,PWRTRNIMP,2033,7.3479
RE1,PWRTRNIMP,2034,7.3479
RE1,PWRTRNIMP,2035,7.3479
RE1,PWRTRNIMP,2036,7.3479
RE1,PWRTRNIMP,2037,7.3479
RE1,PWRTRNIMP,2038,7.3479
RE1,PWRTRNIMP,2039,7.3479
RE1,PWRTRNIMP,2040,9.6261
RE1,PWRTRNIMP,2041,12.91
RE1,PWRTRNIMP,2042,10.7809
RE1,PWRTRNIMP,2043,9.2796
RE1,PWRTRNIMP,2044,8.717
RE1,PWRTRNIMP,2045,13.302
RE1,PWRTRNIMP,2046,14.9981
RE1,PWRTRNIMP,2047,14.1428
RE1,PWRTRNIMP,2048,15.9871
RE1,PWRTRNIMP,2049,16.0834
RE1,PWRTRNIMP,2050,7.4052
RE1,PWRTRNIMP,2051,7.3479
RE1,PWRTRNIMP,2052,7.3479
RE1,PWRTRNIMP,2053,7.3479
RE1,PWRTRNIMP,2054,6.1872
RE1,PWRTRNIMP,2055,7.3479
RE1,PWRTRNIMP,2056,7.3479
RE1,PWRTRNIMP,2057,7.3479
RE1,PWRTRNIMP,2058,7.3479
RE1,PWRTRNIMP,2059,7.3479
RE1,PWRTRNIMP,2060,12.8284
RE1,PWRTRNIMP,2061,12.287
RE1,PWRTRNIMP,2062,11.7387
RE1,PWRTRNIMP,2063,11.1833
RE1,PWRTRNIMP,2064,10.6833
RE1,PWRTRNIMP,2065,10.5128
RE1,PWRTRNIMP,2066,10.3401
RE1,PWRTRNIMP,2067,10.1651
RE1,PWRTRNIMP,2068,9.9877
RE1,PWRTRNIMP,2069,9.8081
RE1,PWRTRNIMP,2070,6.3895
RE1,PWRTRN,2015,42.88
RE1,PWRTRN,2016,42.88
RE1,PWRTRN,2017,42.88
RE1,PWRTRN,2018,42.88
RE1,PWRTRN,2019,42.88
RE1,PWRTRN,2020,42.88
RE1,PWRTRN,2021,42.88
RE1,PWRTRN,2022,42.88
RE1,PWRTRN,2023,42.88
RE1,PWRTRN,2024,42.88
RE1,PWRTRN,2025,46.9133
RE1,PWRTRN,2026,46.9133
RE1,PWRTRN,2027,49.0674
RE1,PWRTRN,2028,50.6849
RE1,PWRTRN,2029,53.9686
RE1,PWRTRN,2030,57.2199
RE1,PWRTRN,2031,63.6796
RE1,PWRTRN,2032,66.1063
RE1,PWRTRN,2033,69.7904
RE1,PWRTRN,2034,74.1415
RE1,PWRTRN,2035,78.5639
RE1,PWRTRN,2036,85.2096
RE1,PWRTRN,2037,92.2997
RE1,PWRTRN,2038,99.8817
RE1,PWRTRN,2039,107.7197
RE1,PWRTRN,2040,116.1685
RE1,PWRTRN,2041,125.361
RE1,PWRTRN,2042,135.4789
RE1,PWRTRN,2043,145.6113
RE1,PWRTRN,2044,154.613
RE1,PWRTRN,2045,160.1849
RE1,PWRTRN,2046,170.2471
RE1,PWRTRN,2047,180.2062
RE1,PWRTRN,2048,180.8748
RE1,PWRTRN,2049,191.2541
RE1,PWRTRN,2050,218.0688
RE1,PWRTRN,2051,224.7965
RE1,PWRTRN,2052,226.5031
RE1,PWRTRN,2053,228.4202
RE1,PWRTRN,2054,230.3713
RE1,PWRTRN,2055,232.3392
RE1,PWRTRN,2056,234.3241
RE1,PWRTRN,2057,236.326
RE1,PWRTRN,2058,238.3452
RE1,PWRTRN,2059,240.3818
RE1,PWRTRN,2060,242.4359
RE1,PWRTRN,2061,244.5078
RE1,PWRTRN,2062,246.5975
RE1,PWRTRN,2063,248.7052
RE1,PWRTRN,2064,250.8311
RE1,PWRTRN,2065,252.9754
RE1,PWRTRN,2066,255.1381
RE1,PWRTRN,2067,257.3196
RE1,PWRTRN,2068,257.3196
RE1,PWRTRN,2069,257.3196
RE1,PWRTRN,2070,257.3196
RE1,PWRDIST,2015,42.88
RE1,PWRDIST,2016,42.88
RE1,PWRDIST,2017,42.88
RE1,PWRDIST,2018,42.88
RE1,PWRDIST,2019,42.88
RE1,PWRDIST,2020,42.88
RE1,PWRDIST,2021,42.88
RE1,PWRDIST,2022,42.88
RE1,PWRDIST,2023,42.88
RE1,PWRDIST,2024,42.88
RE1,PWRDIST,2025,44.206
RE1,PWRDIST,2026,44.2205
RE1,PWRDIST,2027,46.2661
RE1,PWRDIST,2028,47.8068
RE1,PWRDIST,2029,50.9208
RE1,PWRDIST,2030,54.006
RE1,PWRDIST,2031,60.1226
RE1,PWRDIST,2032,62.434
RE1,PWRDIST,2033,65.9351
RE1,PWRDIST,2034,70.0687
RE1,PWRDIST,2035,74.2724
RE1,PWRDIST,2036,80.5813
RE1,PWRDIST,2037,87.3147
RE1,PWRDIST,2038,94.518
RE1,PWRDIST,2039,101.9684
RE1,PWRDIST,2040,110.0019
RE1,PWRDIST,2041,118.745
RE1,PWRDIST,2042,128.3707
RE1,PWRDIST,2043,138.0164
RE1,PWRDIST,2044,146.5964
RE1,PWRDIST,2045,151.9287
RE1,PWRDIST,2046,161.5248
RE1,PWRDIST,2047,171.0292
RE1,PWRDIST,2048,171.7196
RE1,PWRDIST,2049,181.6324
RE1,PWRDIST,2050,207.1653
RE1,PWRDIST,2051,213.5567
RE1,PWRDIST,2052,215.178
RE1,PWRDIST,2053,216.9992
RE1,PWRDIST,2054,218.8528
RE1,PWRDIST,2055,220.7223
RE1,PWRDIST,2056,222.6079
RE1,PWRDIST,2057,224.5097
RE1,PWRDIST,2058,226.428
RE1,PWRDIST,2059,228.3627
RE1,PWRDIST,2060,230.3141
RE1,PWRDIST,2061,232.2824
RE1,PWRDIST,2062,234.2676
RE1,PWRDIST,2063,236.2699
RE1,PWRDIST,2064,238.2896
RE1,PWRDIST,2065,240.3266
RE1,PWRDIST,2066,242.3812
RE1,PWRDIST,2067,244.4536
RE1,PWRDIST,2068,244.4536
RE1,PWRDIST,2069,244.4536
RE1,PWRDIST,2070,244.4536
RE1,PWRSOL002,2023,4.0651
RE1,PWRSOL002,2024,4.0651
RE1,PWRSOL002,2025,4.0651
RE1,PWRSOL002,2026,12.5837
RE1,PWRSOL002,2027,16.4137
RE1,PWRSOL002,2028,18.5814
RE1,PWRSOL002,2029,18.5814
RE1,PWRSOL002,2030,33.5935
RE1,PWRSOL002,2031,34.1616
RE1,PWRSOL002,2032,45.4535
RE1,PWRSOL002,2033,48.4312
RE1,PWRSOL002,2034,51.6578
RE1,PWRSOL002,2035,55.5206
RE1,PWRSOL002,2036,59.3551
RE1,PWRSOL002,2037,62.8416
RE1,PWRSOL002,2038,67.5475
RE1,PWRSOL002,2039,72.9294
RE1,PWRSOL002,2040,74.2587
RE1,PWRSOL002,2041,74.2587
RE1,PWRSOL002,2042,74.2587
RE1,PWRSOL002,2043,74.2587
RE1,PWRSOL002,2044,74.2587
RE1,PWRSOL002,2045,101.8958
RE1,PWRSOL002,2046,101.8958
RE1,PWRSOL002,2047,97.8308
RE1,PWRSOL002,2048,110.8426
RE1,PWRSOL002,2049,114.2253
RE1,PWRSOL002,2050,116.8344
RE1,PWRSOL002,2051,117.8382
RE1,PWRSOL002,2052,118.8511
RE1,PWRSOL002,2053,119.873
RE1,PWRSOL002,2054,120.9042
RE1,PWRSOL002,2055,121.9446
RE1,PWRSOL002,2056,122.9945
RE1,PWRSOL002,2057,124.0537
RE1,PWRSOL002,2058,125.1226
RE1,PWRSOL002,2059,126.201
RE1,PWRSOL002,2060,127.2892
RE1,PWRSOL002,2061,128.3872
RE1,PWRSOL002,2062,129.4951
RE1,PWRSOL002,2063,130.6131
RE1,PWRSOL002,2064,131.7411
RE1,PWRSOL002,2065,132.8793
RE1,PWRSOL002,2066,134.0278
RE1,PWRSOL002,2067,135.1867
RE1,PWRSOL002,2068,136.356
RE1,PWRSOL002,2069,137.536
RE1,PWRSOL002,2070,138.7266
RE1,PWRHYD004,2021,0.07
RE1,PWRHYD004,2022,0.07
RE1,PWRHYD004,2023,0.07
RE1,PWRHYD004,2024,0.07
RE1,PWRHYD004,2025,0.07
RE1,PWRHYD004,2026,0.07
RE1,PWRHYD004,2027,0.07
RE1,PWRHYD004,2028,0.07
RE1,PWRHYD004,2029,0.07
RE1,PWRHYD004,2030,0.07
RE1,PWRHYD004,2031,0.07
RE1,PWRHYD004,2032,0.07
RE1,PWRHYD004,2033,0.07
RE1,PWRHYD004,2034,0.07
RE1,PWRHYD004,2035,0.07
RE1,PWRHYD004,2036,0.07
RE1,PWRHYD004,2037,0.07
RE1,PWRHYD004,2038,0.07
RE1,PWRHYD004,2039,0.07
RE1,PWRHYD004,2040,0.07
RE1,PWRHYD004,2041,0.07
RE1,PWRHYD004,2042,0.07
RE1,PWRHYD004,2043,0.07
RE1,PWRHYD004,2044,0.07
RE1,PWRHYD004,2045,0.07
RE1,PWRHYD004,2046,0.07
RE1,PWRHYD004,2047,0.07
RE1,PWRHYD004,2048,0.07
RE1,PWRHYD004,2049,0.07
RE1,PWRHYD004,2050,0.07
RE1,PWRHYD004,2051,0.07
RE1,PWRHYD004,2052,0.07
RE1,PWRHYD004,2053,0.07
RE1,PWRHYD004,2054,0.07
RE1,PWRHYD004,2055,0.07
RE1,PWRHYD004,2056,0.07
RE1,PWRHYD004,2057,0.07
RE1,PWRHYD004,2058,0.07
RE1,PWRHYD004,2059,0.07
RE1,PWRHYD004,2060,0.07
RE1,PWRHYD004,2061,0.07
RE1,PWRHYD004,2062,0.07
RE1,PWRHYD004,2063,0.07
RE1,PWRHYD004,2064,0.07
RE1,PWRHYD004,2065,0.07
RE1,PWRHYD004,2066,0.07
RE1,PWRHYD004,2067,0.07
RE1,PWRHYD004,2068,0.07
RE1,PWRHYD004,2069,0.07
RE1,PWRHYD004,2070,0.07
RE1,PWRTRNEXP,2015,0.277
RE1,PWRTRNEXP,2016,0.1731
RE1,PWRTRNEXP,2017,0.1385
RE1,PWRTRNEXP,2018,0.1385
RE1,PWRTRNEXP,2019,0.1385
RE1,PWRTRNEXP,2020,0.1385
RE1,PWRTRNEXP,2021,0.1385
RE1,PWRTRNEXP,2022,0.4848
RE1,PWRTRNEXP,2023,0.2844
RE1,PWRTRNEXP,2024,0.9695
RE1,PWRTRNEXP,2025,0.2424
RE1,PWRTRNEXP,2026,0.2424
RE1,PWRTRNEXP,2027,0.2424
RE1,PWRTRNEXP,2028,0.2424
RE1,PWRTRNEXP,2029,0.2327
RE1,PWRTRNEXP,2030,0.2424
RE1,PWRTRNEXP,2031,0.2424
RE1,PWRTRNEXP,2032,0.2424
RE1,PWRTRNEXP,2033,0.2424
RE1,PWRTRNEXP,2034,0.2327
RE1,PWRTRNEXP,2035,0.5488
RE1,PWRTRNEXP,2036,0.9695
RE1,PWRTRNEXP,2037,0.9695
RE1,PWRTRNEXP,2038,0.9695
RE1,PWRTRNEXP,2039,0.9695
RE1,PWRTRNEXP,2040,0.9695
RE1,PWRTRNEXP,2041,0.9695
RE1,PWRTRNEXP,2042,0.9695
RE1,PWRTRNEXP,2043,0.9695
RE1,PWRTRNEXP,2044,0.9695
RE1,PWRTRNEXP,2045,0.9695
RE1,PWRTRNEXP,2046,0.9695
RE1,PWRTRNEXP,2047,0.9695
RE1,PWRTRNEXP,2048,0.9695
RE1,PWRTRNEXP,2049,0.4848
RE1,PWRTRNEXP,2050,0.9695
RE1,PWRTRNEXP,2051,0.9695
RE1,PWRTRNEXP,2052,0.9695
RE1,PWRTRNEXP,2053,0.9695
RE1,PWRTRNEXP,2054,0.9695
RE1,PWRTRNEXP,2055,0.9695
RE1,PWRTRNEXP,2056,0.9695
RE1,PWRTRNEXP,2057,0.9695
RE1,PWRTRNEXP,2058,0.9695
RE1,PWRTRNEXP,2059,0.9695
RE1,PWRTRNEXP,2060,0.9695
RE1,PWRTRNEXP,2061,0.9695
RE1,PWRTRNEXP,2062,0.9695
RE1,PWRTRNEXP,2063,0.9695
RE1,PWRTRNEXP,2064,0.9695
RE1,PWRTRNEXP,2065,0.9695
RE1,PWRTRNEXP,2066,0.9695
RE1,PWRTRNEXP,2067,0.9695
RE1,PWRTRNEXP,2068,0.9695
RE1,PWRTRNEXP,2069,0.9695
RE1,PWRTRNEXP,2070,0.2327
RE1,DEMTRAEVC,2021,1.2483
RE1,DEMTRAEVC,2022,2.4965
RE1,DEMTRAEVC,2023,3.7448
RE1,DEMTRAEVC,2024,4.9931
RE1,DEMTRAEVC,2025,6.2413
RE1,DEMTRAEVC,2026,7.9856
RE1,DEMTRAEVC,2027,9.9347
RE1,DEMTRAEVC,2028,11.9566
RE1,DEMTRAEVC,2029,14.1504
RE1,DEMTRAEVC,2030,17.8949
RE1,DEMTRAEVC,2031,21.2355
RE1,DEMTRAEVC,2032,24.6245
RE1,DEMTRAEVC,2033,26.7852
RE1,DEMTRAEVC,2034,29.1786
RE1,DEMTRAEVC,2035,31.7158
RE1,DEMTRAEVC,2036,34.1728
RE1,DEMTRAEVC,2037,37.1097
RE1,DEMTRAEVC,2038,39.9331
RE1,DEMTRAEVC,2039,44.6136
RE1,DEMTRAEVC,2040,47.3642
RE1,DEMTRAEVC,2041,51.6266
RE1,DEMTRAEVC,2042,54.3722
RE1,DEMTRAEVC,2043,56.9486
RE1,DEMTRAEVC,2044,59.5666
RE1,DEMTRAEVC,2045,61.5748
RE1,DEMTRAEVC,2046,65.4464
RE1,DEMTRAEVC,2047,68.4081
RE1,DEMTRAEVC,2048,71.3877
RE1,DEMTRAEVC,2049,74.4641
RE1,DEMTRAEVC,2050,79.2612
RE1,DEMTRAEVC,2051,80.6525
RE1,DEMTRAEVC,2052,81.6602
RE1,DEMTRAEVC,2053,82.6759
RE1,DEMTRAEVC,2054,84.7318
RE1,DEMTRAEVC,2055,84.7318
RE1,DEMTRAEVC,2056,85.7721
RE1,DEMTRAEVC,2057,89.7243
RE1,DEMTRAEVC,2058,95.8627
RE1,DEMTRAEVC,2059,102.0095
RE1,DEMTRAEVC,2060,105.7447
RE1,DEMTRAEVC,2061,106.551
RE1,DEMTRAEVC,2062,107.3634
RE1,DEMTRAEVC,2063,108.1822
RE1,DEMTRAEVC,2064,109.0073
RE1,DEMTRAEVC,2065,109.8387
RE1,DEMTRAEVC,2066,110.6767
RE1,DEMTRAEVC,2067,111.5211
RE1,DEMTRAEVC,2068,112.372
RE1,DEMTRAEVC,2069,113.2295
RE1,DEMTRAEVC,2070,113.2295
RE1,DEMTRAMCYELC,2021,1.1246
RE1,DEMTRAMCYELC,2022,2.2491
RE1,DEMTRAMCYELC,2023,3.3737
RE1,DEMTRAMCYELC,2024,4.4982
RE1,DEMTRAMCYELC,2025,5.6228
RE1,DEMTRAMCYELC,2026,6.7474
RE1,DEMTRAMCYELC,2027,7.8719
RE1,DEMTRAMCYELC,2028,8.9965
RE1,DEMTRAMCYELC,2029,10.1211
RE1,DEMTRAMCYELC,2030,11.2456
RE1,DEMTRAMCYELC,2031,12.3702
RE1,DEMTRAMCYELC,2032,13.4947
RE1,DEMTRAMCYELC,2033,14.6193
RE1,DEMTRAMCYELC,2034,15.7439
RE1,DEMTRAMCYELC,2035,16.8684
RE1,DEMTRAMCYELC,2036,16.8684
RE1,DEMTRAMCYELC,2037,16.8684
RE1,DEMTRAMCYELC,2038,16.8684
RE1,DEMTRAMCYELC,2039,16.8684
RE1,DEMTRAMCYELC,2040,17.993
RE1,DEMTRAMCYELC,2041,19.1175
RE1,DEMTRAMCYELC,2042,19.5061
RE1,DEMTRAMCYELC,2043,19.7049
RE1,DEMTRAMCYELC,2044,19.9036
RE1,DEMTRAMCYELC,2045,19.2903
RE1,DEMTRAMCYELC,2046,20.2578
RE1,DEMTRAMCYELC,2047,20.4132
RE1,DEMTRAMCYELC,2048,20.5685
RE1,DEMTRAMCYELC,2049,20.7239
RE1,DEMTRAMCYELC,2050,20.8793
RE1,DEMTRAMCYELC,2051,19.7547
RE1,DEMTRAMCYELC,2052,18.6302
RE1,DEMTRAMCYELC,2053,17.5056
RE1,DEMTRAMCYELC,2054,16.6288
RE1,DEMTRAMCYELC,2055,17.3845
RE1,DEMTRAMCYELC,2056,16.1014
RE1,DEMTRAMCYELC,2057,17.9783
RE1,DEMTRAMCYELC,2058,21.1344
RE1,DEMTRAMCYELC,2059,22.2864
RE1,DEMTRAMCYELC,2060,22.5258
RE1,DEMTRAMCYELC,2061,22.6976
RE1,DEMTRAMCYELC,2062,22.8707
RE1,DEMTRAMCYELC,2063,23.0451
RE1,DEMTRAMCYELC,2064,23.2208
RE1,DEMTRAMCYELC,2065,23.3979
RE1,DEMTRAMCYELC,2066,23.5764
RE1,DEMTRAMCYELC,2067,23.7563
RE1,DEMTRAMCYELC,2068,23.9376
RE1,DEMTRAMCYELC,2069,24.1203
RE1,DEMTRAMCYELC,2070,23.3352
RE1,DEMTRACARELC,2029,0.1237
RE1,DEMTRACARELC,2030,0.8475
RE1,DEMTRACARELC,2031,1.6058
RE1,DEMTRACARELC,2032,2.4078
RE1,DEMTRACARELC,2033,3.2533
RE1,DEMTRACARELC,2034,4.1424
RE1,DEMTRACARELC,2035,5.075
RE1,DEMTRACARELC,2036,6.0355
RE1,DEMTRACARELC,2037,7.0355
RE1,DEMTRACARELC,2038,8.0752
RE1,DEMTRACARELC,2039,9.1561
RE1,DEMTRACARELC,2040,11.1775
RE1,DEMTRACARELC,2041,13.225
RE1,DEMTRACARELC,2042,15.3099
RE1,DEMTRACARELC,2043,17.4322
RE1,DEMTRACARELC,2044,19.592
RE1,DEMTRACARELC,2045,20.8879
RE1,DEMTRACARELC,2046,21.602
RE1,DEMTRACARELC,2047,22.493
RE1,DEMTRACARELC,2048,23.4657
RE1,DEMTRACARELC,2049,24.9552
RE1,DEMTRACARELC,2050,27.9949
RE1,DEMTRACARELC,2051,35.4852
RE1,DEMTRACARELC,2052,35.0415
