r,t,y,CapitalInvestment
RE1,DEMTRACARELC,2061,0.0
RE1,DEMTRACARELC,2062,0.0001
RE1,DEMTRACARELC,2064,0.0001
RE1,DEMTRACARELC,2070,0.0046
RE1,DEMTRABUSELC,2050,598806.95
RE1,DEMTRABUSELC,2051,4560.1498
RE1,DEMTRABUSELC,2052,4595.4208
RE1,DEMTRABUSELC,2053,4630.9669
RE1,DEMTRABUSELC,2054,4666.79
RE1,DEMTRABUSELC,2055,4702.8926
RE1,DEMTRABUSELC,2056,4739.2767
RE1,DEMTRABUSELC,2057,4775.9446
RE1,DEMTRABUSELC,2058,4812.8985
RE1,DEMTRABUSELC,2059,4850.1406
RE1,DEMTRABUSELC,2060,4887.6732
RE1,DEMTRABUSELC,2061,4925.4986
RE1,DEMTRABUSELC,2062,4963.6189
RE1,DEMTRABUSELC,2063,5002.0366
RE1,DEMTRABUSELC,2064,5040.754
RE1,DEMTRABUSELC,2065,5079.7735
RE1,DEMTRABUSELC,2066,5119.0974
RE1,DEMTRABUSELC,2067,5158.728
RE1,DEMTRABUSELC,2068,5198.6678
RE1,DEMTRABUSELC,2069,5238.9194
RE1,DEMTRABUSELC,2070,604086.43
RE1,DEMTRAMCYGSL,2015,0.0007
RE1,DEMTRAMCYGSL,2016,0.0
RE1,DEMTRAMCYGSL,2017,0.0
RE1,DEMTRAMCYGSL,2018,0.0
RE1,DEMTRAMCYGSL,2019,0.0
RE1,DEMTRAMCYGSL,2020,0.0
RE1,DEMTRAMCYGSL,2021,0.0
RE1,DEMTRAMCYGSL,2022,0.0
RE1,DEMTRAMCYGSL,2023,0.0
RE1,DEMTRACARGSL,2015,0.0016
RE1,DEMTRACARGSL,2016,0.0004
RE1,DEMTRACARGSL,2030,0.0026
RE1,DEMTRABUSGSL,2015,0.0014
RE1,DEMTRABUSGSL,2018,0.0
RE1,DEMTRABUSGSL,2019,0.0
RE1,DEMTRABUSGSL,2020,0.0
RE1,DEMTRABUSGSL,2021,0.0003
RE1,DEMTRABUSGSL,2030,0.0022
RE1,DEMINDELC,2015,0.0011
RE1,DEMINDELC,2016,0.0001
RE1,DEMINDELC,2017,0.0001
RE1,DEMINDELC,2018,0.0001
RE1,DEMINDELC,2019,0.0001
RE1,DEMINDELC,2020,0.0001
RE1,DEMINDELC,2021,0.0
RE1,DEMINDELC,2022,0.0
RE1,DEMINDELC,2023,0.0
RE1,DEMINDELC,2030,0.0
RE1,DEMINDELC,2031,0.0
RE1,DEMINDELC,2032,0.0
RE1,DEMINDELC,2033,0.0
RE1,DEMINDELC,2034,0.0001
RE1,DEMINDELC,2035,0.0
RE1,DEMINDELC,2036,0.0
RE1,DEMINDELC,2037,0.0
RE1,DEMINDELC,2038,0.0
RE1,DEMINDELC,2039,0.0
RE1,DEMINDELC,2040,0.0001
RE1,DEMINDELC,2042,0.0001
RE1,DEMINDELC,2043,0.0001
RE1,DEMINDELC,2044,0.0001
RE1,DEMINDELC,2045,0.0
RE1,DEMINDELC,2046,0.0
RE1,DEMINDELC,2047,0.0
RE1,DEMINDELC,2048,0.0
RE1,DEMINDELC,2049,0.0
RE1,DEMINDELC,2050,0.0
RE1,DEMINDELC,2051,0.0001
RE1,DEMINDELC,2052,0.0001
RE1,DEMINDELC,2053,0.0001
RE1,DEMINDELC,2054,0.0001
RE1,DEMINDELC,2055,0.0
RE1,DEMINDELC,2056,0.0
RE1,DEMINDELC,2057,0.0
RE1,DEMINDELC,2058,0.0
RE1,DEMINDELC,2059,0.0001
RE1,DEMINDELC,2061,0.0
RE1,DEMINDELC,2062,0.0001
RE1,DEMINDELC,2063,0.0001
RE1,DEMINDELC,2064,0.0001
RE1,DEMINDELC,2065,0.0
RE1,DEMINDELC,2066,0.0
RE1,DEMINDELC,2067,0.0
RE1,DEMINDELC,2068,0.0
RE1,DEMINDELC,2069,0.0001
RE1,DEMINDELC,2070,0.0004
RE1,INDENEFFDP,2024,10720.517
RE1,INDENEFFDP,2025,151.5845
RE1,INDENEFFDP,2026,450.9215
RE1,INDENEFFDP,2027,312.9212
RE1,INDENEFFDP,2028,163.1545
RE1,INDENEFFDP,2029,308.9991
RE1,INDENEFFDP,2030,308.9991
RE1,INDENEFFDP,2031,353.1826
RE1,INDENEFFDP,2032,353.1826
RE1,INDENEFFDP,2033,353.1826
RE1,INDENEFFDP,2034,10648.756
RE1,INDENEFFDP,2035,493.915
RE1,INDENEFFDP,2036,726.5211
RE1,INDENEFFDP,2037,588.5208
RE1,INDENEFFDP,2038,438.7541
RE1,INDENEFFDP,2039,584.5987
RE1,INDENEFFDP,2040,195.3048
RE1,INDENEFFDP,2041,1012.3536
RE1,INDENEFFDP,2042,623.0598
RE1,INDENEFFDP,2043,623.0598
RE1,INDENEFFDP,2044,10918.633
RE1,INDENEFFDP,2045,763.7921
RE1,INDENEFFDP,2046,914.4383
RE1,INDENEFFDP,2047,776.438
RE1,INDENEFFDP,2048,626.6713
RE1,INDENEFFDP,2049,772.5159
RE1,INDENEFFDP,2050,935.2637
RE1,INDENEFFDP,2051,654.5645
RE1,INDENEFFDP,2052,819.4792
RE1,INDENEFFDP,2053,821.6702
RE1,INDENEFFDP,2054,11119.459
RE1,INDENEFFDP,2055,966.8582
RE1,INDENEFFDP,2056,1119.7695
RE1,INDENEFFDP,2057,984.0597
RE1,INDENEFFDP,2058,836.609
RE1,INDENEFFDP,2059,252.9741
RE1,INDENEFFDP,2060,2753.3387
RE1,INDENEFFDP,2062,1038.942
RE1,INDENEFFDP,2063,1043.5811
RE1,INDENEFFDP,2064,11343.845
RE1,INDENEFFDP,2065,1193.7475
RE1,INDENEFFDP,2066,1349.1897
RE1,INDENEFFDP,2067,1216.0391
RE1,INDENEFFDP,2068,1071.176
RE1,INDENEFFDP,2069,490.1577
RE1,DEMINDHEEH,2070,489.1254
RE1,DEMINDHEBIO,2015,6118.9699
RE1,DEMINDHEBIO,2022,57.5756
RE1,DEMINDHEBIO,2023,88.7996
RE1,DEMINDHEBIO,2024,88.6422
RE1,DEMINDHEBIO,2025,88.5041
RE1,DEMINDHEBIO,2026,97.6675
RE1,DEMINDHEBIO,2027,97.5138
RE1,DEMINDHEBIO,2028,97.3534
RE1,DEMINDHEBIO,2029,97.1969
RE1,DEMINDHEBIO,2030,6183.8783
RE1,DEMINDHEBIO,2031,87.4671
RE1,DEMINDHEBIO,2032,87.252
RE1,DEMINDHEBIO,2033,87.0463
RE1,DEMINDHEBIO,2034,86.8614
RE1,DEMINDHEBIO,2035,86.67
RE1,DEMINDHEBIO,2036,76.0489
RE1,DEMINDHEBIO,2037,133.1175
RE1,DEMINDHEBIO,2038,163.9906
RE1,DEMINDHEBIO,2039,163.7066
RE1,DEMINDHEBIO,2040,163.4278
RE1,DEMINDHEBIO,2041,175.6184
RE1,DEMINDHEBIO,2042,175.314
RE1,DEMINDHEBIO,2043,175.0434
RE1,DEMINDHEBIO,2044,174.7515
RE1,DEMINDHEBIO,2045,6209.1069
RE1,DEMINDHEBIO,2046,146.8111
RE1,DEMINDHEBIO,2047,146.5275
RE1,DEMINDHEBIO,2048,146.2291
RE1,DEMINDHEBIO,2049,145.9357
RE1,DEMINDHEBIO,2050,145.6674
RE1,DEMINDHEBIO,2051,136.4768
RE1,DEMINDHEBIO,2052,193.3326
RE1,DEMINDHEBIO,2053,224.2393
RE1,DEMINDHEBIO,2054,224.3238
RE1,DEMINDHEBIO,2055,224.3763
RE1,DEMINDHEBIO,2056,236.7966
RE1,DEMINDHEBIO,2057,236.8816
RE1,DEMINDHEBIO,2058,236.9311
RE1,DEMINDHEBIO,2059,237.0187
RE1,DEMINDHEBIO,2060,6190.4313
RE1,DEMINDHEBIO,2061,210.2188
RE1,DEMINDHEBIO,2062,210.4286
RE1,DEMINDHEBIO,2063,210.6393
RE1,DEMINDHEBIO,2064,210.8926
RE1,DEMINDHEBIO,2065,211.2242
RE1,DEMINDHEBIO,2066,202.7408
RE1,DEMINDHEBIO,2067,259.5801
RE1,DEMINDHEBIO,2068,290.8464
RE1,DEMINDHEBIO,2069,291.6
RE1,DEMINDHEBIO,2070,292.4206
RE1,DEMRESELC,2015,0.0006
RE1,DEMRESELC,2016,0.0
RE1,DEMRESELC,2017,0.0
RE1,DEMRESELC,2018,0.0
RE1,DEMRESELC,2019,0.0
RE1,DEMRESELC,2020,0.0
RE1,DEMRESELC,2021,0.0
RE1,DEMRESELC,2022,0.0
RE1,DEMRESELC,2023,0.0
RE1,DEMRESELC,2030,0.0
RE1,DEMRESELC,2031,0.0
RE1,DEMRESELC,2032,0.0
RE1,DEMRESELC,2033,0.0
RE1,DEMRESELC,2034,0.0
RE1,DEMRESELC,2035,0.0
RE1,DEMRESELC,2036,0.0
RE1,DEMRESELC,2037,0.0
RE1,DEMRESELC,2038,0.0
RE1,DEMRESELC,2039,0.0
RE1,DEMRESELC,2040,0.0
RE1,DEMRESELC,2042,0.0
RE1,DEMRESELC,2043,0.0
RE1,DEMRESELC,2044,0.0
RE1,DEMRESELC,2045,0.0
RE1,DEMRESELC,2046,0.0
RE1,DEMRESELC,2047,0.0
RE1,DEMRESELC,2048,0.0
RE1,DEMRESELC,2049,0.0
RE1,DEMRESELC,2050,0.0
RE1,DEMRESELC,2051,0.0
RE1,DEMRESELC,2052,0.0
RE1,DEMRESELC,2053,0.0
RE1,DEMRESELC,2054,0.0
RE1,DEMRESELC,2055,0.0
RE1,DEMRESELC,2056,0.0
RE1,DEMRESELC,2057,0.0
RE1,DEMRESELC,2058,0.0
RE1,DEMRESELC,2059,0.0001
RE1,DEMRESELC,2061,0.0
RE1,DEMRESELC,2062,0.0
RE1,DEMRESELC,2063,0.0
RE1,DEMRESELC,2064,0.0
RE1,DEMRESELC,2065,0.0
RE1,DEMRESELC,2066,0.0
RE1,DEMRESELC,2067,0.0
RE1,DEMRESELC,2068,0.0
RE1,DEMRESELC,2069,0.0001
RE1,DEMRESELC,2070,0.0002
RE1,RESENEFFDP,2024,5351.7096
RE1,RESENEFFDP,2025,75.6714
RE1,RESENEFFDP,2026,225.1012
RE1,RESENEFFDP,2027,156.2111
RE1,RESENEFFDP,2028,81.4472
RE1,RESENEFFDP,2029,154.2531
RE1,RESENEFFDP,2030,154.2531
RE1,RESENEFFDP,2031,176.3097
RE1,RESENEFFDP,2032,176.3097
RE1,RESENEFFDP,2033,176.3097
RE1,RESENEFFDP,2034,5315.8861
RE1,RESENEFFDP,2035,246.5636
RE1,RESENEFFDP,2036,362.6812
RE1,RESENEFFDP,2037,293.7911
RE1,RESENEFFDP,2038,219.0272
RE1,RESENEFFDP,2039,291.8332
RE1,RESENEFFDP,2040,97.4967
RE1,RESENEFFDP,2041,505.3695
RE1,RESENEFFDP,2042,311.033
RE1,RESENEFFDP,2043,311.033
RE1,RESENEFFDP,2044,5450.6094
RE1,RESENEFFDP,2045,381.287
RE1,RESENEFFDP,2046,456.4899
RE1,RESENEFFDP,2047,387.5998
RE1,RESENEFFDP,2048,312.8359
RE1,RESENEFFDP,2049,385.6419
RE1,RESENEFFDP,2050,466.886
RE1,RESENEFFDP,2051,326.7602
RE1,RESENEFFDP,2052,409.0861
RE1,RESENEFFDP,2053,410.1799
RE1,RESENEFFDP,2054,5550.8622
RE1,RESENEFFDP,2055,482.6581
RE1,RESENEFFDP,2056,558.9918
RE1,RESENEFFDP,2057,491.2451
RE1,RESENEFFDP,2058,417.6373
RE1,RESENEFFDP,2059,126.2853
RE1,RESENEFFDP,2060,1374.4737
RE1,RESENEFFDP,2062,518.6425
RE1,RESENEFFDP,2063,520.9584
RE1,RESENEFFDP,2064,5662.8765
RE1,RESENEFFDP,2065,595.9218
RE1,RESENEFFDP,2066,673.519
RE1,RESENEFFDP,2067,607.0498
RE1,RESENEFFDP,2068,534.7338
RE1,RESENEFFDP,2069,244.688
RE1,DEMRESCKNELC,2024,425.0214
RE1,DEMRESCKNELC,2025,38.8237
RE1,DEMRESCKNELC,2026,180.4726
RE1,DEMRESCKNELC,2027,63.4938
RE1,DEMRESCKNELC,2028,82.3158
RE1,DEMRESCKNELC,2029,46.715
RE1,DEMRESCKNELC,2030,296.5025
RE1,DEMRESCKNELC,2031,43.1935
RE1,DEMRESCKNELC,2036,2.3831
RE1,DEMRESCKNELC,2037,18.7161
RE1,DEMRESCKNELC,2038,15.8026
RE1,DEMRESCKNELC,2039,15.2467
RE1,DEMRESCKNELC,2040,574.8954
RE1,DEMRESCKNELC,2043,72.3665
RE1,DEMRESCKNELC,2045,49.9944
RE1,DEMRESCKNELC,2046,40.9381
RE1,DEMRESCKNELC,2047,41.0009
RE1,DEMRESCKNELC,2048,29.5632
RE1,DEMRESCKNELC,2049,18.3506
RE1,DEMRESCKNELC,2050,733.7225
RE1,DEMRESCKNELC,2051,78.1681
RE1,DEMRESCKNELC,2052,23.6377
RE1,DEMRESCKNELC,2053,23.8397
RE1,DEMRESCKNELC,2054,440.4397
RE1,DEMRESCKNELC,2055,19.0484
RE1,DEMRESCKNELC,2056,205.2005
RE1,DEMRESCKNELC,2057,88.4346
RE1,DEMRESCKNELC,2058,107.4712
RE1,DEMRESCKNELC,2059,79.7501
RE1,DEMRESCKNELC,2060,299.7081
RE1,DEMRESCKNELC,2061,83.7267
RE1,DEMRESCKNELC,2062,26.0336
RE1,DEMRESCKNELC,2063,26.258
RE1,DEMRESCKNELC,2064,26.4844
RE1,DEMRESCKNELC,2065,19.2344
RE1,DEMRESCKNBIO,2030,13.6067
RE1,DEMRESCKNBIO,2031,46.6683
RE1,DEMRESCKNBIO,2032,46.6529
RE1,DEMRESCKNBIO,2033,46.6383
RE1,DEMRESCKNBIO,2034,46.6245
RE1,DEMRESCKNBIO,2035,46.6115
RE1,DEMRESCKNBIO,2036,45.9562
RE1,DEMRESCKNBIO,2037,45.9488
RE1,DEMRESCKNBIO,2038,45.9416
RE1,DEMRESCKNBIO,2039,4.374
RE1,DEMRESCKNBIO,2040,4.3674
RE1,DEMRESCKNBIO,2041,4.3605
RE1,DEMRESCKNBIO,2042,4.3556
RE1,DEMRESCKNBIO,2043,4.3509
RE1,DEMRESCKNBIO,2044,4.3463
RE1,DEMRESCKNBIO,2045,4.3419
RE1,DEMRESCKNBIO,2046,3.2903
RE1,DEMRESCKNBIO,2047,3.2883
RE1,DEMRESCKNBIO,2048,3.2864
RE1,DEMRESCKNBIO,2049,3.2845
RE1,DEMRESCKNBIO,2050,16.8894
RE1,DEMRESCKNBIO,2051,50.032
RE1,DEMRESCKNBIO,2052,50.0428
RE1,DEMRESCKNBIO,2053,50.0546
RE1,DEMRESCKNBIO,2054,50.0675
RE1,DEMRESCKNBIO,2055,50.0813
RE1,DEMRESCKNBIO,2056,49.4531
RE1,DEMRESCKNBIO,2057,49.4729
RE1,DEMRESCKNBIO,2058,49.4932
RE1,DEMRESCKNBIO,2059,7.9533
RE1,DEMRESCKNBIO,2060,7.9745
RE1,DEMRESCKNBIO,2061,7.9958
RE1,DEMRESCKNBIO,2062,8.0192
RE1,DEMRESCKNBIO,2063,8.043
RE1,DEMRESCKNBIO,2064,8.0673
RE1,DEMRESCKNBIO,2065,8.0919
RE1,DEMRESCKNBIO,2066,7.0694
RE1,DEMRESCKNBIO,2067,7.0969
RE1,DEMRESCKNBIO,2068,7.1247
RE1,DEMRESCKNBIO,2069,7.1528
RE1,DEMRESHEBIO,2015,1212.9588
RE1,DEMRESHEBIO,2019,29.3623
RE1,DEMRESHEBIO,2020,30.2233
RE1,DEMRESHEBIO,2021,22.4702
RE1,DEMRESHEBIO,2022,22.4093
RE1,DEMRESHEBIO,2023,22.353
RE1,DEMRESHEBIO,2024,22.2965
RE1,DEMRESHEBIO,2025,22.2458
RE1,DEMRESHEBIO,2026,24.3684
RE1,DEMRESHEBIO,2027,24.3121
RE1,DEMRESHEBIO,2028,24.255
RE1,DEMRESHEBIO,2029,24.1999
RE1,DEMRESHEBIO,2030,1230.7356
RE1,DEMRESHEBIO,2031,22.107
RE1,DEMRESHEBIO,2032,22.0286
RE1,DEMRESHEBIO,2033,21.9539
RE1,DEMRESHEBIO,2034,51.0724
RE1,DEMRESHEBIO,2035,51.8545
RE1,DEMRESHEBIO,2036,41.301
RE1,DEMRESHEBIO,2037,41.1935
RE1,DEMRESHEBIO,2038,41.0904
RE1,DEMRESHEBIO,2039,40.9915
RE1,DEMRESHEBIO,2040,40.8953
RE1,DEMRESHEBIO,2041,42.9545
RE1,DEMRESHEBIO,2042,42.8535
RE1,DEMRESHEBIO,2043,42.7622
RE1,DEMRESHEBIO,2044,42.6669
RE1,DEMRESHEBIO,2045,1238.8179
RE1,DEMRESHEBIO,2046,36.0222
RE1,DEMRESHEBIO,2047,35.9244
RE1,DEMRESHEBIO,2048,35.8244
RE1,DEMRESHEBIO,2049,64.6269
RE1,DEMRESHEBIO,2050,65.3742
RE1,DEMRESHEBIO,2051,55.2423
RE1,DEMRESHEBIO,2052,55.2254
RE1,DEMRESHEBIO,2053,55.2104
RE1,DEMRESHEBIO,2054,55.2004
RE1,DEMRESHEBIO,2055,55.1838
RE1,DEMRESHEBIO,2056,57.3088
RE1,DEMRESHEBIO,2057,57.302
RE1,DEMRESHEBIO,2058,57.2881
RE1,DEMRESHEBIO,2059,57.2847
RE1,DEMRESHEBIO,2060,1237.4058
RE1,DEMRESHEBIO,2061,50.9138
RE1,DEMRESHEBIO,2062,50.9355
RE1,DEMRESHEBIO,2063,50.9588
RE1,DEMRESHEBIO,2064,79.5261
RE1,DEMRESHEBIO,2065,80.427
RE1,DEMRESHEBIO,2066,70.5773
RE1,DEMRESHEBIO,2067,70.7177
RE1,DEMRESHEBIO,2068,70.8702
RE1,DEMRESHEBIO,2069,71.0225
RE1,DEMRESHEBIO,2070,71.1924
RE1,DEMCOMELC,2015,0.0006
RE1,DEMCOMELC,2016,0.0
RE1,DEMCOMELC,2017,0.0
RE1,DEMCOMELC,2018,0.0
RE1,DEMCOMELC,2019,0.0
RE1,DEMCOMELC,2020,0.0
RE1,DEMCOMELC,2021,0.0
RE1,DEMCOMELC,2022,0.0
RE1,DEMCOMELC,2023,0.0
RE1,DEMCOMELC,2030,0.0
RE1,DEMCOMELC,2031,0.0
RE1,DEMCOMELC,2032,0.0
RE1,DEMCOMELC,2033,0.0
RE1,DEMCOMELC,2034,0.0
RE1,DEMCOMELC,2035,0.0
RE1,DEMCOMELC,2036,0.0
RE1,DEMCOMELC,2037,0.0
RE1,DEMCOMELC,2038,0.0
RE1,DEMCOMELC,2039,0.0
RE1,DEMCOMELC,2040,0.0
RE1,DEMCOMELC,2042,0.0
RE1,DEMCOMELC,2043,0.0
RE1,DEMCOMELC,2044,0.0
RE1,DEMCOMELC,2045,0.0
RE1,DEMCOMELC,2046,0.0
RE1,DEMCOMELC,2047,0.0
RE1,DEMCOMELC,2048,0.0
RE1,DEMCOMELC,2049,0.0
RE1,DEMCOMELC,2050,0.0
RE1,DEMCOMELC,2051,0.0
RE1,DEMCOMELC,2052,0.0
RE1,DEMCOMELC,2053,0.0
RE1,DEMCOMELC,2054,0.0
RE1,DEMCOMELC,2055,0.0
RE1,DEMCOMELC,2056,0.0
RE1,DEMCOMELC,2057,0.0
RE1,DEMCOMELC,2058,0.0
RE1,DEMCOMELC,2059,0.0001
RE1,DEMCOMELC,2061,0.0
RE1,DEMCOMELC,2062,0.0
RE1,DEMCOMELC,2063,0.0
RE1,DEMCOMELC,2064,0.0
RE1,DEMCOMELC,2065,0.0
RE1,DEMCOMELC,2066,0.0
RE1,DEMCOMELC,2067,0.0
RE1,DEMCOMELC,2068,0.0
RE1,DEMCOMELC,2069,0.0001
RE1,DEMCOMELC,2070,0.0002
RE1,COMENEFFDP,2024,5531.2398
RE1,COMENEFFDP,2025,78.2098
RE1,COMENEFFDP,2026,232.6525
RE1,COMENEFFDP,2027,161.4514
RE1,COMENEFFDP,2028,84.1794
RE1,COMENEFFDP,2029,159.4278
RE1,COMENEFFDP,2030,159.4278
RE1,COMENEFFDP,2031,182.2242
RE1,COMENEFFDP,2032,182.2242
RE1,COMENEFFDP,2033,182.2242
RE1,COMENEFFDP,2034,5494.2145
RE1,COMENEFFDP,2035,254.8349
RE1,COMENEFFDP,2036,374.8478
RE1,COMENEFFDP,2037,303.6467
RE1,COMENEFFDP,2038,226.3747
RE1,COMENEFFDP,2039,301.6231
RE1,COMENEFFDP,2040,100.7673
RE1,COMENEFFDP,2041,522.3228
RE1,COMENEFFDP,2042,321.467
RE1,COMENEFFDP,2043,321.467
RE1,COMENEFFDP,2044,5633.4574
RE1,COMENEFFDP,2045,394.0778
RE1,COMENEFFDP,2046,471.8035
RE1,COMENEFFDP,2047,400.6024
RE1,COMENEFFDP,2048,323.3304
RE1,COMENEFFDP,2049,398.5788
RE1,COMENEFFDP,2050,482.5484
RE1,COMENEFFDP,2051,337.7219
RE1,COMENEFFDP,2052,422.8094
RE1,COMENEFFDP,2053,423.9399
RE1,COMENEFFDP,2054,5737.0733
RE1,COMENEFFDP,2055,498.8495
RE1,COMENEFFDP,2056,577.7439
RE1,COMENEFFDP,2057,507.7246
RE1,COMENEFFDP,2058,431.6475
RE1,COMENEFFDP,2059,130.5217
RE1,COMENEFFDP,2060,1420.5822
RE1,COMENEFFDP,2062,536.041
RE1,COMENEFFDP,2063,538.4346
RE1,COMENEFFDP,2064,5852.8451
RE1,COMENEFFDP,2065,615.9128
RE1,COMENEFFDP,2066,696.113
RE1,COMENEFFDP,2067,627.4141
RE1,COMENEFFDP,2068,552.6722
RE1,COMENEFFDP,2069,252.8964
RE1,DEMCOMHEBIO,2015,533.6865
RE1,DEMCOMHEBIO,2016,27.1383
RE1,DEMCOMHEBIO,2017,13.5298
RE1,DEMCOMHEBIO,2018,13.5264
RE1,DEMCOMHEBIO,2019,13.5223
RE1,DEMCOMHEBIO,2020,13.517
RE1,DEMCOMHEBIO,2021,11.0036
RE1,DEMCOMHEBIO,2022,10.9996
RE1,DEMCOMHEBIO,2023,10.9962
RE1,DEMCOMHEBIO,2024,10.9913
RE1,DEMCOMHEBIO,2025,10.988
RE1,DEMCOMHEBIO,2026,12.453
RE1,DEMCOMHEBIO,2027,12.4491
RE1,DEMCOMHEBIO,2028,12.4436
RE1,DEMCOMHEBIO,2029,12.4377
RE1,DEMCOMHEBIO,2030,543.3155
RE1,DEMCOMHEBIO,2031,37.2177
RE1,DEMCOMHEBIO,2032,23.6756
RE1,DEMCOMHEBIO,2033,23.663
RE1,DEMCOMHEBIO,2034,23.6538
RE1,DEMCOMHEBIO,2035,23.6405
RE1,DEMCOMHEBIO,2036,20.3267
RE1,DEMCOMHEBIO,2037,20.3153
RE1,DEMCOMHEBIO,2038,20.3039
RE1,DEMCOMHEBIO,2039,20.2925
RE1,DEMCOMHEBIO,2040,20.2805
RE1,DEMCOMHEBIO,2041,21.1531
RE1,DEMCOMHEBIO,2042,21.1376
RE1,DEMCOMHEBIO,2043,21.1251
RE1,DEMCOMHEBIO,2044,21.1091
RE1,DEMCOMHEBIO,2045,547.4252
RE1,DEMCOMHEBIO,2046,43.7857
RE1,DEMCOMHEBIO,2047,30.3579
RE1,DEMCOMHEBIO,2048,30.333
RE1,DEMCOMHEBIO,2049,30.3073
RE1,DEMCOMHEBIO,2050,30.285
RE1,DEMCOMHEBIO,2051,27.1528
RE1,DEMCOMHEBIO,2052,27.1859
RE1,DEMCOMHEBIO,2053,27.2177
RE1,DEMCOMHEBIO,2054,27.2499
RE1,DEMCOMHEBIO,2055,27.277
RE1,DEMCOMHEBIO,2056,28.1839
RE1,DEMCOMHEBIO,2057,28.2147
RE1,DEMCOMHEBIO,2058,28.2403
RE1,DEMCOMHEBIO,2059,28.2694
RE1,DEMCOMHEBIO,2060,547.5369
RE1,DEMCOMHEBIO,2061,50.7286
RE1,DEMCOMHEBIO,2062,37.5439
RE1,DEMCOMHEBIO,2063,37.5832
RE1,DEMCOMHEBIO,2064,37.6283
RE1,DEMCOMHEBIO,2065,37.6858
RE1,DEMCOMHEBIO,2066,34.6704
RE1,DEMCOMHEBIO,2067,34.7808
RE1,DEMCOMHEBIO,2068,34.8951
RE1,DEMCOMHEBIO,2069,35.0072
RE1,DEMCOMHEBIO,2070,35.1263
RE1,DEMINDHECOA,2015,11403.233
RE1,DEMINDHECOA,2022,107.5244
RE1,DEMINDHECOA,2023,165.8868
RE1,DEMINDHECOA,2024,165.6668
RE1,DEMINDHECOA,2025,165.4594
RE1,DEMINDHECOA,2026,182.6719
RE1,DEMINDHECOA,2027,182.4404
RE1,DEMINDHECOA,2028,182.2218
RE1,DEMINDHECOA,2029,182.0151
RE1,DEMINDHECOA,2030,11585.053
RE1,DEMINDHECOA,2031,163.9275
RE1,DEMINDHECOA,2032,163.6112
RE1,DEMINDHECOA,2033,163.3122
RE1,DEMINDHECOA,2034,163.0293
RE1,DEMINDHECOA,2035,162.7612
RE1,DEMINDHECOA,2036,142.8954
RE1,DEMINDHECOA,2037,250.2672
RE1,DEMINDHECOA,2038,308.483
RE1,DEMINDHECOA,2039,308.1217
RE1,DEMINDHECOA,2040,307.7783
RE1,DEMINDHECOA,2041,330.9596
RE1,DEMINDHECOA,2042,330.6277
RE1,DEMINDHECOA,2043,330.3123
RE1,DEMINDHECOA,2044,330.0123
RE1,DEMINDHECOA,2045,11732.96
RE1,DEMINDHECOA,2046,277.6388
RE1,DEMINDHECOA,2047,277.2824
RE1,DEMINDHECOA,2048,276.9444
RE1,DEMINDHECOA,2049,276.6231
RE1,DEMINDHECOA,2050,276.3175
RE1,DEMINDHECOA,2051,259.1332
RE1,DEMINDHECOA,2052,367.3889
RE1,DEMINDHECOA,2053,426.4954
RE1,DEMINDHECOA,2054,427.0318
RE1,DEMINDHECOA,2055,427.593
RE1,DEMINDHECOA,2056,451.686
RE1,DEMINDHECOA,2057,452.2727
RE1,DEMINDHECOA,2058,452.883
RE1,DEMINDHECOA,2059,453.516
RE1,DEMINDHECOA,2060,11857.404
RE1,DEMINDHECOA,2061,403.03
RE1,DEMINDHECOA,2062,403.6284
RE1,DEMINDHECOA,2063,404.2524
RE1,DEMINDHECOA,2064,404.9008
RE1,DEMINDHECOA,2065,405.5722
RE1,DEMINDHECOA,2066,389.3725
RE1,DEMINDHECOA,2067,498.6205
RE1,DEMINDHECOA,2068,558.727
RE1,DEMINDHECOA,2069,560.271
