r,t,y,TotalCapacityAnnual
RE1,PWRSOL001S,2053,435.0038
RE1,PWRSOL001S,2054,440.7084
RE1,PWRSOL001S,2055,460.2293
RE1,PWRSOL001S,2056,464.1544
RE1,PWRSOL001S,2057,468.1145
RE1,PWRSOL001S,2058,472.1098
RE1,PWRSOL001S,2059,477.369
RE1,PWRSOL001S,2060,478.8933
RE1,PWRSOL001S,2061,484.31
RE1,PWRSOL001S,2062,488.4493
RE1,PWRSOL001S,2063,492.6255
RE1,PWRSOL001S,2064,496.8388
RE1,PWRSOL001S,2065,498.5533
RE1,PWRSOL001S,2066,500.6144
RE1,PWRSOL001S,2067,503.3045
RE1,PWRSOL001S,2068,499.9191
RE1,PWRSOL001S,2069,496.9939
RE1,PWRSOL001S,2070,437.5078
RE1,PWRTRNIMP,2015,3.135
RE1,PWRTRNIMP,2016,3.7339
RE1,PWRTRNIMP,2017,4.3449
RE1,PWRTRNIMP,2018,4.6598
RE1,PWRTRNIMP,2019,4.7646
RE1,PWRTRNIMP,2020,4.8461
RE1,PWRTRNIMP,2021,4.8953
RE1,PWRTRNIMP,2022,4.9576
RE1,PWRTRNIMP,2023,5.0199
RE1,PWRTRNIMP,2024,4.1389
RE1,PWRTRNIMP,2025,7.1746
RE1,PWRTRNIMP,2026,6.0784
RE1,PWRTRNIMP,2027,6.1232
RE1,PWRTRNIMP,2028,6.1232
RE1,PWRTRNIMP,2029,6.5925
RE1,PWRTRNIMP,2030,8.5004
RE1,PWRTRNIMP,2031,7.3479
RE1,PWRTRNIMP,2032,7.3479
RE1,PWRTRNIMP,2033,7.3479
RE1,PWRTRNIMP,2034,7.3479
RE1,PWRTRNIMP,2035,7.3479
RE1,PWRTRNIMP,2036,7.3479
RE1,PWRTRNIMP,2037,8.5066
RE1,PWRTRNIMP,2038,8.8276
RE1,PWRTRNIMP,2039,8.849
RE1,PWRTRNIMP,2040,8.9355
RE1,PWRTRNIMP,2041,8.8912
RE1,PWRTRNIMP,2042,8.9121
RE1,PWRTRNIMP,2043,8.933
RE1,PWRTRNIMP,2044,8.9539
RE1,PWRTRNIMP,2045,8.9748
RE1,PWRTRNIMP,2046,8.9891
RE1,PWRTRNIMP,2047,9.006
RE1,PWRTRNIMP,2048,9.0207
RE1,PWRTRNIMP,2049,9.035
RE1,PWRTRNIMP,2050,8.8664
RE1,PWRTRNIMP,2051,9.2441
RE1,PWRTRNIMP,2052,9.2653
RE1,PWRTRNIMP,2053,9.2867
RE1,PWRTRNIMP,2054,9.3083
RE1,PWRTRNIMP,2055,9.3302
RE1,PWRTRNIMP,2056,9.3523
RE1,PWRTRNIMP,2057,9.3747
RE1,PWRTRNIMP,2058,9.3973
RE1,PWRTRNIMP,2059,9.5423
RE1,PWRTRNIMP,2060,9.1523
RE1,PWRTRNIMP,2061,9.4666
RE1,PWRTRNIMP,2062,9.4902
RE1,PWRTRNIMP,2063,9.5141
RE1,PWRTRNIMP,2064,9.5383
RE1,PWRTRNIMP,2065,9.5627
RE1,PWRTRNIMP,2066,9.5874
RE1,PWRTRNIMP,2067,9.6124
RE1,PWRTRNIMP,2068,9.6377
RE1,PWRTRNIMP,2069,9.6632
RE1,PWRTRNIMP,2070,9.827
RE1,PWRTRN,2015,42.88
RE1,PWRTRN,2016,42.88
RE1,PWRTRN,2017,42.88
RE1,PWRTRN,2018,42.88
RE1,PWRTRN,2019,42.88
RE1,PWRTRN,2020,42.88
RE1,PWRTRN,2021,42.88
RE1,PWRTRN,2022,42.88
RE1,PWRTRN,2023,42.88
RE1,PWRTRN,2024,42.88
RE1,PWRTRN,2025,42.88
RE1,PWRTRN,2026,44.7527
RE1,PWRTRN,2027,46.3664
RE1,PWRTRN,2028,48.1973
RE1,PWRTRN,2029,49.6143
RE1,PWRTRN,2030,53.9249
RE1,PWRTRN,2031,57.2444
RE1,PWRTRN,2032,58.8513
RE1,PWRTRN,2033,60.7817
RE1,PWRTRN,2034,65.7292
RE1,PWRTRN,2035,67.2325
RE1,PWRTRN,2036,68.7264
RE1,PWRTRN,2037,70.984
RE1,PWRTRN,2038,72.2581
RE1,PWRTRN,2039,73.3235
RE1,PWRTRN,2040,81.1633
RE1,PWRTRN,2041,81.7119
RE1,PWRTRN,2042,82.5707
RE1,PWRTRN,2043,84.264
RE1,PWRTRN,2044,85.1213
RE1,PWRTRN,2045,86.5546
RE1,PWRTRN,2046,87.6362
RE1,PWRTRN,2047,88.7178
RE1,PWRTRN,2048,89.6668
RE1,PWRTRN,2049,90.4862
RE1,PWRTRN,2050,189.7253
RE1,PWRTRN,2051,192.6775
RE1,PWRTRN,2052,194.316
RE1,PWRTRN,2053,195.969
RE1,PWRTRN,2054,197.5034
RE1,PWRTRN,2055,198.6616
RE1,PWRTRN,2056,200.3642
RE1,PWRTRN,2057,202.0819
RE1,PWRTRN,2058,203.8149
RE1,PWRTRN,2059,206.1644
RE1,PWRTRN,2060,206.7004
RE1,PWRTRN,2061,209.1071
RE1,PWRTRN,2062,210.9026
RE1,PWRTRN,2063,212.7142
RE1,PWRTRN,2064,214.5419
RE1,PWRTRN,2065,215.289
RE1,PWRTRN,2066,215.7931
RE1,PWRTRN,2067,215.7931
RE1,PWRTRN,2068,215.7931
RE1,PWRTRN,2069,215.7931
RE1,PWRTRN,2070,217.19
RE1,PWRDIST,2015,42.88
RE1,PWRDIST,2016,42.88
RE1,PWRDIST,2017,42.88
RE1,PWRDIST,2018,42.88
RE1,PWRDIST,2019,42.88
RE1,PWRDIST,2020,42.88
RE1,PWRDIST,2021,42.88
RE1,PWRDIST,2022,42.88
RE1,PWRDIST,2023,42.88
RE1,PWRDIST,2024,42.88
RE1,PWRDIST,2025,42.88
RE1,PWRDIST,2026,42.88
RE1,PWRDIST,2027,43.7193
RE1,PWRDIST,2028,45.4605
RE1,PWRDIST,2029,46.8123
RE1,PWRDIST,2030,50.8961
RE1,PWRDIST,2031,54.0468
RE1,PWRDIST,2032,55.5822
RE1,PWRDIST,2033,57.424
RE1,PWRDIST,2034,62.1185
RE1,PWRDIST,2035,63.5599
RE1,PWRDIST,2036,64.9934
RE1,PWRDIST,2037,67.1503
RE1,PWRDIST,2038,68.3779
RE1,PWRDIST,2039,69.4087
RE1,PWRDIST,2040,76.8549
RE1,PWRDIST,2041,77.3996
RE1,PWRDIST,2042,78.2385
RE1,PWRDIST,2043,79.8689
RE1,PWRDIST,2044,80.7078
RE1,PWRDIST,2045,82.0935
RE1,PWRDIST,2046,83.1463
RE1,PWRDIST,2047,84.1998
RE1,PWRDIST,2048,85.1282
RE1,PWRDIST,2049,85.9339
RE1,PWRDIST,2050,180.239
RE1,PWRDIST,2051,183.0437
RE1,PWRDIST,2052,184.6002
RE1,PWRDIST,2053,186.1705
RE1,PWRDIST,2054,187.6283
RE1,PWRDIST,2055,188.7285
RE1,PWRDIST,2056,190.3459
RE1,PWRDIST,2057,191.9778
RE1,PWRDIST,2058,193.6242
RE1,PWRDIST,2059,195.8561
RE1,PWRDIST,2060,196.3654
RE1,PWRDIST,2061,198.6517
RE1,PWRDIST,2062,200.3575
RE1,PWRDIST,2063,202.0785
RE1,PWRDIST,2064,203.8148
RE1,PWRDIST,2065,204.5246
RE1,PWRDIST,2066,205.0034
RE1,PWRDIST,2067,205.0034
RE1,PWRDIST,2068,205.0034
RE1,PWRDIST,2069,205.0034
RE1,PWRDIST,2070,206.3305
RE1,PWRTRNEXP,2015,0.277
RE1,PWRTRNEXP,2016,0.1731
RE1,PWRTRNEXP,2017,0.1385
RE1,PWRTRNEXP,2018,0.1385
RE1,PWRTRNEXP,2019,0.1385
RE1,PWRTRNEXP,2020,0.1385
RE1,PWRTRNEXP,2021,0.1385
RE1,PWRTRNEXP,2022,0.1385
RE1,PWRTRNEXP,2023,0.1385
RE1,PWRTRNEXP,2024,0.1412
RE1,PWRTRNEXP,2025,0.2424
RE1,PWRTRNEXP,2026,0.824
RE1,PWRTRNEXP,2027,0.3232
RE1,PWRTRNEXP,2028,0.3232
RE1,PWRTRNEXP,2029,0.9695
RE1,PWRTRNEXP,2030,0.9695
RE1,PWRTRNEXP,2031,0.9695
RE1,PWRTRNEXP,2032,0.4848
RE1,PWRTRNEXP,2033,0.4848
RE1,PWRTRNEXP,2034,0.4848
RE1,PWRTRNEXP,2035,0.4848
RE1,PWRTRNEXP,2036,0.4848
RE1,PWRTRNEXP,2037,0.4475
RE1,PWRTRNEXP,2038,0.4475
RE1,PWRTRNEXP,2039,0.4475
RE1,PWRTRNEXP,2040,0.9695
RE1,PWRTRNEXP,2041,0.9695
RE1,PWRTRNEXP,2042,0.9695
RE1,PWRTRNEXP,2043,0.9695
RE1,PWRTRNEXP,2044,0.9695
RE1,PWRTRNEXP,2045,0.9695
RE1,PWRTRNEXP,2046,0.9695
RE1,PWRTRNEXP,2047,0.9695
RE1,PWRTRNEXP,2048,0.9695
RE1,PWRTRNEXP,2049,0.9695
RE1,PWRTRNEXP,2050,0.9695
RE1,PWRTRNEXP,2051,0.9695
RE1,PWRTRNEXP,2052,0.9695
RE1,PWRTRNEXP,2053,0.9695
RE1,PWRTRNEXP,2054,0.9695
RE1,PWRTRNEXP,2055,3.613
RE1,PWRTRNEXP,2056,3.644
RE1,PWRTRNEXP,2057,3.6754
RE1,PWRTRNEXP,2058,3.7071
RE1,PWRTRNEXP,2059,4.158
RE1,PWRTRNEXP,2060,3.4187
RE1,PWRTRNEXP,2061,3.8045
RE1,PWRTRNEXP,2062,3.8376
RE1,PWRTRNEXP,2063,3.8712
RE1,PWRTRNEXP,2064,3.9051
RE1,PWRTRNEXP,2065,3.9394
RE1,PWRTRNEXP,2066,1.6436
RE1,PWRTRNEXP,2067,0.831
RE1,PWRTRNEXP,2068,3.4202
RE1,PWRTRNEXP,2069,0.8211
RE1,PWRTRNEXP,2070,0.831
RE1,DEMTRAEVC,2024,9.8936
RE1,DEMTRAEVC,2025,10.055
RE1,DEMTRAEVC,2026,10.2347
RE1,DEMTRAEVC,2027,10.4144
RE1,DEMTRAEVC,2028,10.5941
RE1,DEMTRAEVC,2029,10.7737
RE1,DEMTRAEVC,2030,10.9534
RE1,DEMTRAEVC,2031,12.7042
RE1,DEMTRAEVC,2032,13.4253
RE1,DEMTRAEVC,2033,14.4226
RE1,DEMTRAEVC,2034,17.7471
RE1,DEMTRAEVC,2035,18.4712
RE1,DEMTRAEVC,2036,19.1094
RE1,DEMTRAEVC,2037,20.3323
RE1,DEMTRAEVC,2038,20.7466
RE1,DEMTRAEVC,2039,20.9785
RE1,DEMTRAEVC,2040,21.2532
RE1,DEMTRAEVC,2041,21.4311
RE1,DEMTRAEVC,2042,21.6518
RE1,DEMTRAEVC,2043,21.8724
RE1,DEMTRAEVC,2044,22.093
RE1,DEMTRAEVC,2045,22.3136
RE1,DEMTRAEVC,2046,22.4861
RE1,DEMTRAEVC,2047,22.6586
RE1,DEMTRAEVC,2048,22.8311
RE1,DEMTRAEVC,2049,23.0036
RE1,DEMTRAEVC,2050,100.676
RE1,DEMTRAEVC,2051,101.7319
RE1,DEMTRAEVC,2052,102.5118
RE1,DEMTRAEVC,2053,103.2978
RE1,DEMTRAEVC,2054,104.061
RE1,DEMTRAEVC,2055,104.8443
RE1,DEMTRAEVC,2056,105.6507
RE1,DEMTRAEVC,2057,106.4634
RE1,DEMTRAEVC,2058,107.2825
RE1,DEMTRAEVC,2059,108.1287
RE1,DEMTRAEVC,2060,108.9008
RE1,DEMTRAEVC,2061,109.7784
RE1,DEMTRAEVC,2062,110.6234
RE1,DEMTRAEVC,2063,111.4751
RE1,DEMTRAEVC,2064,112.3335
RE1,DEMTRAEVC,2065,112.3335
RE1,DEMTRAEVC,2066,112.3335
RE1,DEMTRAEVC,2067,112.3335
RE1,DEMTRAEVC,2068,112.372
RE1,DEMTRAEVC,2069,113.2295
RE1,DEMTRAEVC,2070,114.5502
RE1,DEMTRAMCYELC,2024,8.9132
RE1,DEMTRAMCYELC,2025,9.0585
RE1,DEMTRAMCYELC,2026,9.2205
RE1,DEMTRAMCYELC,2027,9.3824
RE1,DEMTRAMCYELC,2028,9.5442
RE1,DEMTRAMCYELC,2029,9.7061
RE1,DEMTRAMCYELC,2030,9.8679
RE1,DEMTRAMCYELC,2031,11.4452
RE1,DEMTRAMCYELC,2032,12.0949
RE1,DEMTRAMCYELC,2033,12.9934
RE1,DEMTRAMCYELC,2034,15.9884
RE1,DEMTRAMCYELC,2035,16.6407
RE1,DEMTRAMCYELC,2036,17.2157
RE1,DEMTRAMCYELC,2037,18.3173
RE1,DEMTRAMCYELC,2038,18.6906
RE1,DEMTRAMCYELC,2039,18.8996
RE1,DEMTRAMCYELC,2040,19.147
RE1,DEMTRAMCYELC,2041,19.3073
RE1,DEMTRAMCYELC,2042,19.5061
RE1,DEMTRAMCYELC,2043,19.7049
RE1,DEMTRAMCYELC,2044,19.9036
RE1,DEMTRAMCYELC,2045,20.1024
RE1,DEMTRAMCYELC,2046,20.2578
RE1,DEMTRAMCYELC,2047,20.4132
RE1,DEMTRAMCYELC,2048,20.5685
RE1,DEMTRAMCYELC,2049,20.7239
RE1,DEMTRAMCYELC,2050,22.3766
RE1,DEMTRAMCYELC,2051,22.542
RE1,DEMTRAMCYELC,2052,22.9584
RE1,DEMTRAMCYELC,2053,22.5851
RE1,DEMTRAMCYELC,2054,22.3216
RE1,DEMTRAMCYELC,2055,22.5016
RE1,DEMTRAMCYELC,2056,22.7651
RE1,DEMTRAMCYELC,2057,22.7914
RE1,DEMTRAMCYELC,2058,23.3278
RE1,DEMTRAMCYELC,2059,23.4227
RE1,DEMTRAMCYELC,2060,23.3123
RE1,DEMTRAMCYELC,2061,23.7797
RE1,DEMTRAMCYELC,2062,23.7452
RE1,DEMTRAMCYELC,2063,25.0759
RE1,DEMTRAMCYELC,2064,23.8901
RE1,DEMTRAMCYELC,2065,24.9328
RE1,DEMTRAMCYELC,2066,24.6116
RE1,DEMTRAMCYELC,2067,24.3417
RE1,DEMTRAMCYELC,2068,24.4094
RE1,DEMTRAMCYELC,2069,24.3564
RE1,DEMTRAMCYELC,2070,24.5785
RE1,DEMTRACARELC,2050,45.7902
RE1,DEMTRACARELC,2051,46.4045
RE1,DEMTRACARELC,2052,46.5179
RE1,DEMTRACARELC,2053,47.8509
RE1,DEMTRACARELC,2054,48.2004
RE1,DEMTRACARELC,2055,48.5492
RE1,DEMTRACARELC,2056,48.8338
RE1,DEMTRACARELC,2057,49.3599
RE1,DEMTRACARELC,2058,49.3804
RE1,DEMTRACARELC,2059,49.8654
RE1,DEMTRACARELC,2060,50.4874
RE1,DEMTRACARELC,2061,50.6252
RE1,DEMTRACARELC,2062,51.2344
RE1,DEMTRACARELC,2063,51.2344
RE1,DEMTRACARELC,2064,52.2521
RE1,DEMTRACARELC,2065,52.2521
RE1,DEMTRACARELC,2066,52.2521
RE1,DEMTRACARELC,2067,52.2521
RE1,DEMTRACARELC,2068,52.2521
RE1,DEMTRACARELC,2069,52.2521
RE1,DEMTRACARELC,2070,52.3914
RE1,DEMTRABUSELC,2050,22.5322
RE1,DEMTRABUSELC,2051,22.7038
RE1,DEMTRABUSELC,2052,22.8767
RE1,DEMTRABUSELC,2053,23.051
RE1,DEMTRABUSELC,2054,23.2266
RE1,DEMTRABUSELC,2055,23.4036
RE1,DEMTRABUSELC,2056,23.5819
RE1,DEMTRABUSELC,2057,23.7616
RE1,DEMTRABUSELC,2058,23.9427
RE1,DEMTRABUSELC,2059,24.1252
RE1,DEMTRABUSELC,2060,24.3091
RE1,DEMTRABUSELC,2061,24.4945
RE1,DEMTRABUSELC,2062,24.6812
RE1,DEMTRABUSELC,2063,24.8695
RE1,DEMTRABUSELC,2064,25.0591
RE1,DEMTRABUSELC,2065,25.2503
RE1,DEMTRABUSELC,2066,25.4429
RE1,DEMTRABUSELC,2067,25.637
RE1,DEMTRABUSELC,2068,25.8326
RE1,DEMTRABUSELC,2069,26.0298
RE1,DEMTRABUSELC,2070,26.2284
RE1,DEMTRAMCYGSL,2015,7.3231
RE1,DEMTRAMCYGSL,2016,7.6038
RE1,DEMTRAMCYGSL,2017,7.7786
RE1,DEMTRAMCYGSL,2018,7.9671
RE1,DEMTRAMCYGSL,2019,8.1493
RE1,DEMTRAMCYGSL,2020,8.3314
RE1,DEMTRAMCYGSL,2021,8.4769
RE1,DEMTRAMCYGSL,2022,8.6223
RE1,DEMTRAMCYGSL,2023,8.7678
RE1,DEMTRAMCYGSL,2024,8.7678
RE1,DEMTRAMCYGSL,2025,8.7678
RE1,DEMTRAMCYGSL,2026,8.7678
RE1,DEMTRAMCYGSL,2027,8.7678
RE1,DEMTRAMCYGSL,2028,8.7678
RE1,DEMTRAMCYGSL,2029,8.7678
RE1,DEMTRAMCYGSL,2030,1.4446
RE1,DEMTRAMCYGSL,2031,1.164
RE1,DEMTRAMCYGSL,2032,0.9891
RE1,DEMTRAMCYGSL,2033,0.8006
RE1,DEMTRAMCYGSL,2034,0.6185
RE1,DEMTRAMCYGSL,2035,0.4364
RE1,DEMTRAMCYGSL,2036,0.2909
RE1,DEMTRAMCYGSL,2037,0.1454
RE1,DEMTRACARGSL,2015,16.4763
RE1,DEMTRACARGSL,2016,20.868
RE1,DEMTRACARGSL,2017,20.868
RE1,DEMTRACARGSL,2018,20.868
RE1,DEMTRACARGSL,2019,20.868
RE1,DEMTRACARGSL,2020,20.868
RE1,DEMTRACARGSL,2021,20.868
RE1,DEMTRACARGSL,2022,20.868
RE1,DEMTRACARGSL,2023,20.868
RE1,DEMTRACARGSL,2024,20.868
RE1,DEMTRACARGSL,2025,20.868
RE1,DEMTRACARGSL,2026,20.868
RE1,DEMTRACARGSL,2027,20.868
RE1,DEMTRACARGSL,2028,20.868
RE1,DEMTRACARGSL,2029,20.868
RE1,DEMTRACARGSL,2030,46.8593
RE1,DEMTRACARGSL,2031,46.8593
RE1,DEMTRACARGSL,2032,46.8593
RE1,DEMTRACARGSL,2033,46.8593
RE1,DEMTRACARGSL,2034,46.8593
RE1,DEMTRACARGSL,2035,30.383
RE1,DEMTRACARGSL,2036,25.9913
RE1,DEMTRACARGSL,2037,25.9913
RE1,DEMTRACARGSL,2038,25.9913
RE1,DEMTRACARGSL,2039,25.9913
RE1,DEMTRACARGSL,2040,25.9913
RE1,DEMTRACARGSL,2041,25.9913
RE1,DEMTRACARGSL,2042,25.9913
RE1,DEMTRACARGSL,2043,25.9913
RE1,DEMTRACARGSL,2044,25.9913
RE1,DEMTRACARGSL,2045,25.9913
RE1,DEMTRACARGSL,2046,25.9913
RE1,DEMTRACARGSL,2047,25.9913
RE1,DEMTRACARGSL,2048,25.9913
RE1,DEMTRACARGSL,2049,25.9913
RE1,DEMTRABUSGSL,2015,14.498
RE1,DEMTRABUSGSL,2016,14.498
RE1,DEMTRABUSGSL,2017,14.498
RE1,DEMTRABUSGSL,2018,14.7392
RE1,DEMTRABUSGSL,2019,15.0762
RE1,DEMTRABUSGSL,2020,15.4131
RE1,DEMTRABUSGSL,2021,17.9562
RE1,DEMTRABUSGSL,2022,17.9562
RE1,DEMTRABUSGSL,2023,17.9562
RE1,DEMTRABUSGSL,2024,17.9562
RE1,DEMTRABUSGSL,2025,17.9562
RE1,DEMTRABUSGSL,2026,17.9562
RE1,DEMTRABUSGSL,2027,17.9562
RE1,DEMTRABUSGSL,2028,17.9562
RE1,DEMTRABUSGSL,2029,17.9562
RE1,DEMTRABUSGSL,2030,40.3208
RE1,DEMTRABUSGSL,2031,40.3208
RE1,DEMTRABUSGSL,2032,40.3208
RE1,DEMTRABUSGSL,2033,40.3208
RE1,DEMTRABUSGSL,2034,40.3208
RE1,DEMTRABUSGSL,2035,25.8228
RE1,DEMTRABUSGSL,2036,25.8228
RE1,DEMTRABUSGSL,2037,25.8228
RE1,DEMTRABUSGSL,2038,25.5816
RE1,DEMTRABUSGSL,2039,25.2446
RE1,DEMTRABUSGSL,2040,24.9077
RE1,DEMTRABUSGSL,2041,22.3646
RE1,DEMTRABUSGSL,2042,22.3646
RE1,DEMTRABUSGSL,2043,22.3646
RE1,DEMTRABUSGSL,2044,22.3646
RE1,DEMTRABUSGSL,2045,22.3646
RE1,DEMTRABUSGSL,2046,22.3646
RE1,DEMTRABUSGSL,2047,22.3646
RE1,DEMTRABUSGSL,2048,22.3646
RE1,DEMTRABUSGSL,2049,22.3646
RE1,DEMINDELC,2015,11.2574
RE1,DEMINDELC,2016,11.9084
RE1,DEMINDELC,2017,12.4663
RE1,DEMINDELC,2018,13.0242
RE1,DEMINDELC,2019,13.5821
RE1,DEMINDELC,2020,14.14
RE1,DEMINDELC,2021,14.5682
RE1,DEMINDELC,2022,14.9965
RE1,DEMINDELC,2023,15.4247
RE1,DEMINDELC,2024,15.4247
RE1,DEMINDELC,2025,4.1673
RE1,DEMINDELC,2026,3.5163
RE1,DEMINDELC,2027,2.9584
RE1,DEMINDELC,2028,2.4005
RE1,DEMINDELC,2029,1.8426
RE1,DEMINDELC,2030,1.6618
RE1,DEMINDELC,2031,1.709
RE1,DEMINDELC,2032,1.7563
RE1,DEMINDELC,2033,1.8036
RE1,DEMINDELC,2034,2.4303
RE1,DEMINDELC,2035,2.4924
RE1,DEMINDELC,2036,2.5424
RE1,DEMINDELC,2037,2.5923
RE1,DEMINDELC,2038,2.6423
RE1,DEMINDELC,2039,2.6923
RE1,DEMINDELC,2040,3.2731
RE1,DEMINDELC,2041,2.7976
RE1,DEMINDELC,2042,2.8401
RE1,DEMINDELC,2043,2.889
RE1,DEMINDELC,2044,2.9379
RE1,DEMINDELC,2045,2.9869
RE1,DEMINDELC,2046,3.0209
RE1,DEMINDELC,2047,3.055
RE1,DEMINDELC,2048,3.0891
RE1,DEMINDELC,2049,3.1232
RE1,DEMINDELC,2050,2.4044
RE1,DEMINDELC,2051,3.1924
RE1,DEMINDELC,2052,3.2281
RE1,DEMINDELC,2053,3.2641
RE1,DEMINDELC,2054,3.3005
RE1,DEMINDELC,2055,3.3373
RE1,DEMINDELC,2056,3.3745
RE1,DEMINDELC,2057,3.4122
RE1,DEMINDELC,2058,3.4502
RE1,DEMINDELC,2059,4.4867
RE1,DEMINDELC,2060,4.2475
RE1,DEMINDELC,2061,3.567
RE1,DEMINDELC,2062,3.6068
RE1,DEMINDELC,2063,3.647
RE1,DEMINDELC,2064,3.6877
RE1,DEMINDELC,2065,3.7288
RE1,DEMINDELC,2066,3.7704
RE1,DEMINDELC,2067,3.8125
RE1,DEMINDELC,2068,3.855
RE1,DEMINDELC,2069,3.898
RE1,DEMINDELC,2070,8.0232
RE1,INDENEFFDP,2024,11.2457
RE1,INDENEFFDP,2025,11.4047
RE1,INDENEFFDP,2026,11.8777
RE1,INDENEFFDP,2027,12.206
RE1,INDENEFFDP,2028,12.3771
RE1,INDENEFFDP,2029,12.7012
RE1,INDENEFFDP,2030,13.0254
RE1,INDENEFFDP,2031,13.3959
RE1,INDENEFFDP,2032,13.7664
RE1,INDENEFFDP,2033,14.1368
RE1,INDENEFFDP,2034,14.0616
RE1,INDENEFFDP,2035,14.4207
RE1,INDENEFFDP,2036,14.7098
RE1,INDENEFFDP,2037,14.9989
RE1,INDENEFFDP,2038,15.288
RE1,INDENEFFDP,2039,15.5771
RE1,INDENEFFDP,2040,15.4578
RE1,INDENEFFDP,2041,16.1493
RE1,INDENEFFDP,2042,16.4324
RE1,INDENEFFDP,2043,16.7155
RE1,INDENEFFDP,2044,16.9986
RE1,INDENEFFDP,2045,17.2817
RE1,INDENEFFDP,2046,17.4788
RE1,INDENEFFDP,2047,17.6759
RE1,INDENEFFDP,2048,17.873
RE1,INDENEFFDP,2049,18.0701
RE1,INDENEFFDP,2050,18.8464
RE1,INDENEFFDP,2051,18.471
RE1,INDENEFFDP,2052,18.6771
RE1,INDENEFFDP,2053,18.8854
RE1,INDENEFFDP,2054,19.0961
RE1,INDENEFFDP,2055,19.3091
RE1,INDENEFFDP,2056,19.5245
RE1,INDENEFFDP,2057,19.7423
RE1,INDENEFFDP,2058,19.9625
RE1,INDENEFFDP,2059,19.4175
RE1,INDENEFFDP,2060,21.3246
RE1,INDENEFFDP,2061,20.638
RE1,INDENEFFDP,2062,20.8682
RE1,INDENEFFDP,2063,21.101
RE1,INDENEFFDP,2064,21.3364
RE1,INDENEFFDP,2065,21.5744
RE1,INDENEFFDP,2066,21.815
RE1,INDENEFFDP,2067,22.0584
RE1,INDENEFFDP,2068,22.3045
RE1,INDENEFFDP,2069,22.5533
RE1,INDENEFFDP,2070,19.665
RE1,DEMINDHEEH,2070,2.1547
RE1,DEMINDHEBIO,2015,17.0071
RE1,DEMINDHEBIO,2016,17.0071
RE1,DEMINDHEBIO,2017,17.0071
RE1,DEMINDHEBIO,2018,17.0071
RE1,DEMINDHEBIO,2019,17.0071
RE1,DEMINDHEBIO,2020,17.0071
RE1,DEMINDHEBIO,2021,17.0071
RE1,DEMINDHEBIO,2022,17.1674
RE1,DEMINDHEBIO,2023,17.4148
RE1,DEMINDHEBIO,2024,17.6619
RE1,DEMINDHEBIO,2025,17.9087
RE1,DEMINDHEBIO,2026,18.1811
RE1,DEMINDHEBIO,2027,18.4532
RE1,DEMINDHEBIO,2028,18.725
RE1,DEMINDHEBIO,2029,18.9964
RE1,DEMINDHEBIO,2030,19.2676
RE1,DEMINDHEBIO,2031,19.5121
RE1,DEMINDHEBIO,2032,19.7561
RE1,DEMINDHEBIO,2033,19.9997
RE1,DEMINDHEBIO,2034,20.2428
RE1,DEMINDHEBIO,2035,20.4856
RE1,DEMINDHEBIO,2036,20.6987
RE1,DEMINDHEBIO,2037,20.9116
RE1,DEMINDHEBIO,2038,21.1243
RE1,DEMINDHEBIO,2039,21.3367
RE1,DEMINDHEBIO,2040,21.549
RE1,DEMINDHEBIO,2041,21.7701
RE1,DEMINDHEBIO,2042,21.9911
RE1,DEMINDHEBIO,2043,22.212
RE1,DEMINDHEBIO,2044,22.4327
RE1,DEMINDHEBIO,2045,22.6533
RE1,DEMINDHEBIO,2046,22.8229
RE1,DEMINDHEBIO,2047,22.9925
RE1,DEMINDHEBIO,2048,23.1619
RE1,DEMINDHEBIO,2049,23.3313
RE1,DEMINDHEBIO,2050,23.5007
RE1,DEMINDHEBIO,2051,23.6741
RE1,DEMINDHEBIO,2052,23.8487
RE1,DEMINDHEBIO,2053,24.0248
RE1,DEMINDHEBIO,2054,24.2021
RE1,DEMINDHEBIO,2055,24.3808
RE1,DEMINDHEBIO,2056,24.5608
RE1,DEMINDHEBIO,2057,24.7423
RE1,DEMINDHEBIO,2058,24.9251
RE1,DEMINDHEBIO,2059,25.1093
RE1,DEMINDHEBIO,2060,25.2949
RE1,DEMINDHEBIO,2061,25.4819
RE1,DEMINDHEBIO,2062,25.6703
RE1,DEMINDHEBIO,2063,25.8602
RE1,DEMINDHEBIO,2064,26.0515
RE1,DEMINDHEBIO,2065,26.2443
RE1,DEMINDHEBIO,2066,26.4385
RE1,DEMINDHEBIO,2067,26.6342
RE1,DEMINDHEBIO,2068,26.8315
RE1,DEMINDHEBIO,2069,27.0302
RE1,DEMINDHEBIO,2070,27.2304
RE1,DEMRESELC,2015,5.6197
RE1,DEMRESELC,2016,5.9447
RE1,DEMRESELC,2017,6.2232
RE1,DEMRESELC,2018,6.5017
RE1,DEMRESELC,2019,6.7802
RE1,DEMRESELC,2020,7.0587
RE1,DEMRESELC,2021,7.2725
RE1,DEMRESELC,2022,7.4863
RE1,DEMRESELC,2023,7.7
RE1,DEMRESELC,2024,7.7
RE1,DEMRESELC,2025,2.0803
RE1,DEMRESELC,2026,1.7554
RE1,DEMRESELC,2027,1.4768
RE1,DEMRESELC,2028,1.1983
RE1,DEMRESELC,2029,0.9198
RE1,DEMRESELC,2030,0.8296
RE1,DEMRESELC,2031,0.8532
RE1,DEMRESELC,2032,0.8768
