r,t,y,AnnualFixedOperatingCost
RE1,PWRSOL001S,2045,65.4751
RE1,PWRSOL001S,2046,65.0099
RE1,PWRSOL001S,2047,64.4673
RE1,PWRSOL001S,2048,64.0022
RE1,PWRSOL001S,2049,63.4595
RE1,PWRSOL001S,2050,62.9944
RE1,PWRSOL001S,2051,62.9944
RE1,PWRSOL001S,2052,62.9944
RE1,PWRSOL001S,2053,62.9944
RE1,PWRSOL001S,2054,62.9944
RE1,PWRSOL001S,2055,76.3284
RE1,PWRSOL001S,2056,91.8305
RE1,PWRSOL001S,2057,108.7262
RE1,PWRSOL001S,2058,123.1137
RE1,PWRSOL001S,2059,125.9888
RE1,PWRSOL001S,2060,121.7892
RE1,PWRSOL001S,2061,125.9888
RE1,PWRSOL001S,2062,125.9888
RE1,PWRSOL001S,2063,125.9888
RE1,PWRSOL001S,2064,125.9888
RE1,PWRSOL001S,2065,125.9888
RE1,PWRSOL001S,2066,125.9888
RE1,PWRSOL001S,2067,125.9888
RE1,PWRSOL001S,2068,125.9888
RE1,PWRSOL001S,2069,125.9888
RE1,PWRSOL001S,2070,125.9888
RE1,PWRWND001S,2025,80.006
RE1,PWRWND001S,2026,156.7155
RE1,PWRWND001S,2027,230.1284
RE1,PWRWND001S,2028,300.3123
RE1,PWRWND001S,2029,367.149
RE1,PWRWND001S,2030,430.7904
RE1,PWRWND001S,2031,488.7925
RE1,PWRWND001S,2032,542.5079
RE1,PWRWND001S,2033,592.5831
RE1,PWRWND001S,2034,638.2857
RE1,PWRWND001S,2035,680.4341
RE1,PWRWND001S,2036,740.9073
RE1,PWRWND001S,2037,801.7097
RE1,PWRWND001S,2038,861.7646
RE1,PWRWND001S,2039,922.4899
RE1,PWRWND001S,2040,920.758
RE1,PWRWND001S,2041,919.0274
RE1,PWRWND001S,2042,917.943
RE1,PWRWND001S,2043,916.2125
RE1,PWRWND001S,2044,915.1279
RE1,PWRWND001S,2045,913.3975
RE1,PWRWND001S,2046,912.3129
RE1,PWRWND001S,2047,910.5826
RE1,PWRWND001S,2048,909.4979
RE1,PWRWND001S,2049,908.0212
RE1,PWRWND001S,2050,906.9382
RE1,PWRWND001S,2051,906.9382
RE1,PWRWND001S,2052,906.9382
RE1,PWRWND001S,2053,906.9382
RE1,PWRWND001S,2054,906.9382
RE1,PWRWND001S,2055,846.4756
RE1,PWRWND001S,2056,786.0131
RE1,PWRWND001S,2057,725.5505
RE1,PWRWND001S,2058,665.088
RE1,PWRWND001S,2059,604.6254
RE1,PWRWND001S,2060,544.1629
RE1,PWRWND001S,2061,483.7004
RE1,PWRWND001S,2062,423.2378
RE1,PWRWND001S,2063,362.7753
RE1,PWRWND001S,2064,302.3127
RE1,PWRWND001S,2065,241.8502
RE1,PWRWND001S,2066,181.3876
RE1,PWRWND001S,2067,120.9251
RE1,PWRWND001S,2068,60.4625
RE1,PWRTRN,2015,181.0651
RE1,PWRTRN,2016,181.0651
RE1,PWRTRN,2017,181.0651
RE1,PWRTRN,2018,181.0651
RE1,PWRTRN,2019,181.0651
RE1,PWRTRN,2020,181.0651
RE1,PWRTRN,2021,181.0651
RE1,PWRTRN,2022,181.0651
RE1,PWRTRN,2023,181.0651
RE1,PWRTRN,2024,181.0651
RE1,PWRTRN,2025,181.0651
RE1,PWRTRN,2026,181.0651
RE1,PWRTRN,2027,181.0651
RE1,PWRTRN,2028,181.0651
RE1,PWRTRN,2029,193.0036
RE1,PWRTRN,2030,205.5083
RE1,PWRTRN,2031,211.2382
RE1,PWRTRN,2032,226.6534
RE1,PWRTRN,2033,240.6932
RE1,PWRTRN,2034,256.7548
RE1,PWRTRN,2035,271.3563
RE1,PWRTRN,2036,274.6857
RE1,PWRTRN,2037,289.5776
RE1,PWRTRN,2038,297.6611
RE1,PWRTRN,2039,315.9676
RE1,PWRTRN,2040,324.6298
RE1,PWRTRN,2041,333.2512
RE1,PWRTRN,2042,341.7692
RE1,PWRTRN,2043,349.2434
RE1,PWRTRN,2044,357.7339
RE1,PWRTRN,2045,366.1672
RE1,PWRTRN,2046,373.6284
RE1,PWRTRN,2047,381.3671
RE1,PWRTRN,2048,389.0503
RE1,PWRTRN,2049,397.4705
RE1,PWRTRN,2050,406.0531
RE1,PWRTRN,2051,409.6288
RE1,PWRTRN,2052,413.2312
RE1,PWRTRN,2053,416.8449
RE1,PWRTRN,2054,422.0941
RE1,PWRTRN,2055,424.9254
RE1,PWRTRN,2056,424.9254
RE1,PWRTRN,2057,424.9254
RE1,PWRTRN,2058,424.9254
RE1,PWRTRN,2059,424.9254
RE1,PWRTRN,2060,424.9254
RE1,PWRTRN,2061,424.9254
RE1,PWRTRN,2062,424.9254
RE1,PWRTRN,2063,424.9254
RE1,PWRTRN,2064,424.9254
RE1,PWRTRN,2065,424.9254
RE1,PWRTRN,2066,424.9254
RE1,PWRTRN,2067,424.9254
RE1,PWRTRN,2068,424.9254
RE1,PWRTRN,2069,424.9254
RE1,PWRTRN,2070,425.0513
RE1,PWRDIST,2015,90.5326
RE1,PWRDIST,2016,90.5326
RE1,PWRDIST,2017,90.5326
RE1,PWRDIST,2018,90.5326
RE1,PWRDIST,2019,90.5326
RE1,PWRDIST,2020,90.5326
RE1,PWRDIST,2021,90.5326
RE1,PWRDIST,2022,90.5326
RE1,PWRDIST,2023,90.5326
RE1,PWRDIST,2024,90.5326
RE1,PWRDIST,2025,90.5326
RE1,PWRDIST,2026,90.5326
RE1,PWRDIST,2027,90.5326
RE1,PWRDIST,2028,90.5326
RE1,PWRDIST,2029,91.0519
RE1,PWRDIST,2030,96.9828
RE1,PWRDIST,2031,99.7194
RE1,PWRDIST,2032,107.0314
RE1,PWRDIST,2033,113.6985
RE1,PWRDIST,2034,121.3252
RE1,PWRDIST,2035,128.2667
RE1,PWRDIST,2036,129.8828
RE1,PWRDIST,2037,136.969
RE1,PWRDIST,2038,140.8384
RE1,PWRDIST,2039,149.5488
RE1,PWRDIST,2040,153.6987
RE1,PWRDIST,2041,157.8319
RE1,PWRDIST,2042,161.9188
RE1,PWRDIST,2043,165.5137
RE1,PWRDIST,2044,169.5927
RE1,PWRDIST,2045,173.6472
RE1,PWRDIST,2046,177.2431
RE1,PWRDIST,2047,180.973
RE1,PWRDIST,2048,184.6789
RE1,PWRDIST,2049,188.7372
RE1,PWRDIST,2050,192.8752
RE1,PWRDIST,2051,194.5737
RE1,PWRDIST,2052,196.2848
RE1,PWRDIST,2053,198.0013
RE1,PWRDIST,2054,200.4947
RE1,PWRDIST,2055,201.8395
RE1,PWRDIST,2056,201.8395
RE1,PWRDIST,2057,201.8395
RE1,PWRDIST,2058,201.8395
RE1,PWRDIST,2059,201.8395
RE1,PWRDIST,2060,201.8395
RE1,PWRDIST,2061,201.8395
RE1,PWRDIST,2062,201.8395
RE1,PWRDIST,2063,201.8395
RE1,PWRDIST,2064,201.8395
RE1,PWRDIST,2065,201.8395
RE1,PWRDIST,2066,201.8395
RE1,PWRDIST,2067,201.8395
RE1,PWRDIST,2068,201.8395
RE1,PWRDIST,2069,201.8395
RE1,PWRDIST,2070,201.8994
RE1,PWROHC003,2025,902.8074
RE1,PWROHC003,2026,902.8074
RE1,PWROHC003,2027,902.8074
RE1,PWROHC003,2028,902.8074
RE1,PWROHC003,2029,902.8074
RE1,PWROHC003,2030,902.8074
RE1,PWROHC003,2031,902.8074
RE1,PWROHC003,2032,902.8074
RE1,PWROHC003,2033,902.8074
RE1,PWROHC003,2034,902.8074
RE1,PWROHC003,2035,902.8074
RE1,PWROHC003,2036,902.8074
RE1,PWROHC003,2037,902.8074
RE1,PWROHC003,2038,902.8074
RE1,PWROHC003,2039,902.8074
RE1,PWROHC003,2040,902.8074
RE1,PWROHC003,2041,902.8074
RE1,PWROHC003,2042,902.8073
RE1,PWROHC003,2043,902.8073
RE1,PWROHC003,2044,902.8073
RE1,PWROHC003,2049,-0.0
RE1,PWROHC003,2050,-0.0
RE1,PWROHC003,2051,-0.0
RE1,PWROHC003,2055,-0.0
RE1,PWROHC003,2056,0.0
RE1,PWROHC003,2057,0.0
RE1,PWROHC003,2058,0.0
RE1,PWROHC003,2059,0.0001
RE1,PWROHC003,2060,0.0001
RE1,PWROHC003,2061,0.0001
RE1,PWROHC003,2062,0.0001
RE1,PWROHC003,2063,0.0001
RE1,PWROHC003,2064,0.0002
RE1,PWROHC003,2065,-0.0
RE1,PWROHC003,2066,-0.0
RE1,PWROHC003,2067,-0.0
RE1,PWROHC003,2068,-0.0
RE1,PWROHC003,2069,-0.0
RE1,PWROHC003,2070,-0.0
RE1,PWRSOL002,2025,38.8799
RE1,PWRSOL002,2026,76.7262
RE1,PWRSOL002,2027,113.5389
RE1,PWRSOL002,2028,149.318
RE1,PWRSOL002,2029,184.0635
RE1,PWRSOL002,2030,217.7754
RE1,PWRSOL002,2031,253.2031
RE1,PWRSOL002,2032,288.2173
RE1,PWRSOL002,2033,323.1282
RE1,PWRSOL002,2034,357.5843
RE1,PWRSOL002,2035,391.9783
RE1,PWRSOL002,2036,425.8763
RE1,PWRSOL002,2037,459.7536
RE1,PWRSOL002,2038,493.0934
RE1,PWRSOL002,2039,526.4538
RE1,PWRSOL002,2040,524.2833
RE1,PWRSOL002,2041,522.1127
RE1,PWRSOL002,2042,520.2522
RE1,PWRSOL002,2043,518.0817
RE1,PWRSOL002,2044,516.2212
RE1,PWRSOL002,2045,514.0506
RE1,PWRSOL002,2046,512.1901
RE1,PWRSOL002,2047,510.0196
RE1,PWRSOL002,2048,508.1591
RE1,PWRSOL002,2049,472.256
RE1,PWRSOL002,2050,436.911
RE1,PWRSOL002,2051,403.3024
RE1,PWRSOL002,2052,369.6939
RE1,PWRSOL002,2053,336.0854
RE1,PWRSOL002,2054,302.4768
RE1,PWRSOL002,2055,268.8683
RE1,PWRSOL002,2056,235.2598
RE1,PWRSOL002,2057,201.6512
RE1,PWRSOL002,2058,168.0427
RE1,PWRSOL002,2059,134.4341
RE1,PWRSOL002,2060,100.8256
RE1,PWRSOL002,2061,67.2171
RE1,PWRSOL002,2062,33.6085
RE1,PWRHYD004,2025,4.6928
RE1,PWRHYD004,2026,4.6928
RE1,PWRHYD004,2027,4.6928
RE1,PWRHYD004,2028,4.6928
RE1,PWRHYD004,2029,4.6928
RE1,PWRHYD004,2030,4.6928
RE1,PWRHYD004,2031,4.6928
RE1,PWRHYD004,2032,4.6928
RE1,PWRHYD004,2033,4.6927
RE1,PWRHYD004,2034,4.6927
RE1,PWRHYD004,2035,4.6927
RE1,PWRHYD004,2036,4.6927
RE1,PWRHYD004,2037,4.6927
RE1,PWRHYD004,2038,4.6927
RE1,PWRHYD004,2039,4.6927
RE1,PWRHYD004,2040,4.6927
RE1,PWRHYD004,2041,4.6927
RE1,PWRHYD004,2042,4.6927
RE1,PWRHYD004,2043,4.6927
RE1,PWRHYD004,2044,4.6927
RE1,PWRHYD004,2045,4.6927
RE1,PWRHYD004,2046,4.6927
RE1,PWRHYD004,2047,4.6927
RE1,PWRHYD004,2048,4.6927
RE1,PWRHYD004,2049,4.6927
RE1,PWRHYD004,2050,4.6927
RE1,PWRHYD004,2051,4.6927
RE1,PWRHYD004,2052,4.6927
RE1,PWRHYD004,2053,4.6927
RE1,PWRHYD004,2054,4.6927
RE1,PWRHYD004,2055,4.6927
RE1,PWRHYD004,2056,4.6927
RE1,PWRHYD004,2057,4.6927
RE1,PWRHYD004,2058,4.6927
RE1,PWRHYD004,2059,4.6927
RE1,PWRHYD004,2060,4.6927
RE1,PWRHYD004,2061,4.6927
RE1,PWRHYD004,2062,4.6927
RE1,PWRHYD004,2063,4.6927
RE1,PWRHYD004,2064,4.6927
RE1,PWRHYD004,2065,-0.0
RE1,PWRHYD004,2066,-0.0
RE1,PWRHYD004,2067,-0.0
RE1,PWRHYD004,2068,-0.0
RE1,PWRHYD004,2069,-0.0
RE1,PWRHYD004,2070,-0.0
RE1,DEMTRACARELC,2025,115.5705
RE1,DEMTRACARELC,2026,207.8751
RE1,DEMTRACARELC,2027,277.2539
RE1,DEMTRACARELC,2028,324.0444
RE1,DEMTRACARELC,2029,348.5796
RE1,DEMTRACARELC,2030,351.1898
RE1,DEMTRACARELC,2031,332.2024
RE1,DEMTRACARELC,2032,291.941
RE1,DEMTRACARELC,2033,230.7258
RE1,DEMTRACARELC,2034,148.8744
RE1,DEMTRACARELC,2035,46.7007
RE1,DEMTRABUSELC,2025,200.6734
RE1,DEMTRABUSELC,2026,373.4818
RE1,DEMTRABUSELC,2027,518.8251
RE1,DEMTRABUSELC,2028,637.1047
RE1,DEMTRABUSELC,2029,728.7144
RE1,DEMTRABUSELC,2030,794.0448
RE1,DEMTRABUSELC,2031,833.485
RE1,DEMTRABUSELC,2032,847.4167
RE1,DEMTRABUSELC,2033,836.2203
RE1,DEMTRABUSELC,2034,800.2714
RE1,DEMTRABUSELC,2035,739.9417
RE1,DEMTRABUSELC,2036,655.5998
RE1,DEMTRABUSELC,2037,547.6103
RE1,DEMTRABUSELC,2038,416.3342
RE1,DEMTRABUSELC,2039,262.1286
RE1,DEMTRABUSELC,2040,85.3474
RE1,DEMTRAMCYGSL,2015,206.8053
RE1,DEMTRAMCYGSL,2016,208.8345
RE1,DEMTRAMCYGSL,2017,210.8637
RE1,DEMTRAMCYGSL,2018,212.8929
RE1,DEMTRAMCYGSL,2019,214.9221
RE1,DEMTRAMCYGSL,2020,216.9513
RE1,DEMTRAMCYGSL,2021,218.9805
RE1,DEMTRAMCYGSL,2022,227.7292
RE1,DEMTRAMCYGSL,2023,236.6013
RE1,DEMTRAMCYGSL,2024,245.5969
RE1,DEMTRAMCYGSL,2025,247.8111
RE1,DEMTRAMCYGSL,2026,250.0254
RE1,DEMTRAMCYGSL,2027,252.2397
RE1,DEMTRAMCYGSL,2028,254.454
RE1,DEMTRAMCYGSL,2029,256.6682
RE1,DEMTRAMCYGSL,2030,36.9565
RE1,DEMTRAMCYGSL,2031,37.2726
RE1,DEMTRAMCYGSL,2032,37.5887
RE1,DEMTRAMCYGSL,2033,37.9048
RE1,DEMTRAMCYGSL,2034,38.2209
RE1,DEMTRAMCYGSL,2035,38.537
RE1,DEMTRAMCYGSL,2036,38.853
RE1,DEMTRAMCYGSL,2037,31.5242
RE1,DEMTRAMCYGSL,2038,24.0719
RE1,DEMTRAMCYGSL,2039,16.4962
RE1,DEMTRAMCYGSL,2040,16.6272
RE1,DEMTRAMCYGSL,2041,16.7582
RE1,DEMTRAMCYGSL,2042,16.8892
RE1,DEMTRAMCYGSL,2043,17.0203
RE1,DEMTRAMCYGSL,2044,17.1513
RE1,DEMTRAMCYGSL,2046,-0.0
RE1,DEMTRAMCYGSL,2047,-0.0
RE1,DEMTRAMCYGSL,2049,-0.0
RE1,DEMTRAMCYGSL,2050,0.0
RE1,DEMTRAMCYGSL,2055,-0.0
RE1,DEMTRAMCYGSL,2056,-0.0
RE1,DEMTRAMCYGSL,2057,-0.0
RE1,DEMTRAMCYGSL,2058,-0.0
RE1,DEMTRAMCYGSL,2060,-0.0
RE1,DEMTRAMCYGSL,2061,-0.0
RE1,DEMTRAMCYGSL,2062,-0.0
RE1,DEMTRAMCYGSL,2063,-0.0
RE1,DEMTRAMCYGSL,2064,-0.0
RE1,DEMTRAMCYGSL,2065,-0.0
RE1,DEMTRAMCYGSL,2066,0.0
RE1,DEMTRAMCYGSL,2067,-0.0
RE1,DEMTRAMCYGSL,2068,0.0
RE1,DEMTRAMCYGSL,2069,0.0
RE1,DEMTRAMCYGSL,2070,0.0
RE1,DEMTRACARGSL,2036,88.0649
RE1,DEMTRACARGSL,2037,217.3725
RE1,DEMTRACARGSL,2038,324.5654
RE1,DEMTRACARGSL,2039,409.9655
RE1,DEMTRACARGSL,2040,473.8916
RE1,DEMTRACARGSL,2041,516.6595
RE1,DEMTRACARGSL,2042,538.5815
RE1,DEMTRACARGSL,2043,539.9673
RE1,DEMTRACARGSL,2044,521.123
RE1,DEMTRACARGSL,2045,482.352
RE1,DEMTRACARGSL,2046,423.9545
RE1,DEMTRACARGSL,2047,346.2278
RE1,DEMTRACARGSL,2048,249.4661
RE1,DEMTRACARGSL,2049,133.9607
RE1,DEMTRACARGSL,2050,-0.0
RE1,DEMTRACARGSL,2051,-0.0
RE1,DEMTRACARGSL,2052,-0.0
RE1,DEMTRACARGSL,2053,-0.0
RE1,DEMTRACARGSL,2059,-0.0
RE1,DEMTRACARGSL,2060,-0.0
RE1,DEMTRACARGSL,2061,-0.0
RE1,DEMTRACARGSL,2062,-0.0
RE1,DEMTRACARGSL,2063,-0.0
RE1,DEMTRACARGSL,2064,-0.0
RE1,DEMTRACARGSL,2065,-0.0
RE1,DEMTRACARGSL,2066,-0.0
RE1,DEMTRACARGSL,2067,0.0
RE1,DEMTRACARGSL,2068,-0.0
RE1,DEMTRACARGSL,2069,-0.0
RE1,DEMTRACARGSL,2070,-0.0
RE1,DEMTRABUSGSL,2041,60.1726
RE1,DEMTRABUSGSL,2042,148.6866
RE1,DEMTRABUSGSL,2043,212.5665
RE1,DEMTRABUSGSL,2044,252.1751
RE1,DEMTRABUSGSL,2045,267.8718
RE1,DEMTRABUSGSL,2046,260.012
RE1,DEMTRABUSGSL,2047,228.9481
RE1,DEMTRABUSGSL,2048,175.0287
RE1,DEMTRABUSGSL,2049,98.5987
RE1,DEMTRABUSGSL,2056,-0.0
RE1,DEMTRABUSGSL,2062,-0.0
RE1,DEMINDHENGS,2053,0.0
RE1,DEMINDHENGS,2056,-0.0
RE1,DEMINDHENGS,2062,-0.0
RE1,DEMINDHENGS,2066,-0.0
RE1,DEMINDHEOIL,2035,-0.0
RE1,DEMINDHEOIL,2036,-0.0
RE1,DEMINDHEOIL,2037,-0.0
RE1,DEMINDHEOIL,2038,-0.0
RE1,DEMINDHEOIL,2050,0.0
RE1,DEMINDHEOIL,2051,0.0
RE1,DEMINDHEOIL,2052,0.0
RE1,DEMINDHEOIL,2053,0.0
RE1,DEMINDHEOIL,2054,-0.0
RE1,DEMINDHEOIL,2055,-0.0
RE1,DEMINDHEOIL,2056,-0.0
RE1,DEMINDHEOIL,2061,0.0
RE1,DEMINDHEOIL,2062,-0.0
RE1,DEMINDHEOIL,2063,-0.0
RE1,DEMINDHEOIL,2064,-0.0
RE1,DEMINDHEOIL,2066,-0.0
RE1,DEMINDHEOIL,2067,-0.0
RE1,DEMINDHEOIL,2068,-0.0
RE1,DEMINDHEOIL,2069,0.0
RE1,DEMINDHEOIL,2070,0.0
RE1,DEMINDHEBIO,2015,227.4664
RE1,DEMINDHEBIO,2016,227.6248
RE1,DEMINDHEBIO,2017,227.6248
RE1,DEMINDHEBIO,2018,227.7832
RE1,DEMINDHEBIO,2019,227.7832
RE1,DEMINDHEBIO,2020,227.9416
RE1,DEMINDHEBIO,2021,228.1
RE1,DEMINDHEBIO,2022,233.7022
RE1,DEMINDHEBIO,2023,239.4705
RE1,DEMINDHEBIO,2024,245.2467
RE1,DEMINDHEBIO,2025,251.0306
RE1,DEMINDHEBIO,2026,256.8223
RE1,DEMINDHEBIO,2027,262.4401
RE1,DEMINDHEBIO,2028,268.2434
RE1,DEMINDHEBIO,2029,274.0546
RE1,DEMINDHEBIO,2030,279.8736
RE1,DEMINDHEBIO,2031,285.7003
RE1,DEMINDHEBIO,2032,291.5348
RE1,DEMINDHEBIO,2033,297.3771
RE1,DEMINDHEBIO,2034,303.2271
RE1,DEMINDHEBIO,2035,309.085
RE1,DEMINDHEBIO,2036,314.9506
RE1,DEMINDHEBIO,2037,321.0447
RE1,DEMINDHEBIO,2038,326.9297
RE1,DEMINDHEBIO,2039,332.8226
RE1,DEMINDHEBIO,2040,338.7232
RE1,DEMINDHEBIO,2041,344.8679
RE1,DEMINDHEBIO,2042,350.788
RE1,DEMINDHEBIO,2043,356.9598
RE1,DEMINDHEBIO,2044,362.8994
RE1,DEMINDHEBIO,2045,369.0985
RE1,DEMINDHEBIO,2046,375.3131
RE1,DEMINDHEBIO,2047,381.2838
RE1,DEMINDHEBIO,2048,387.5257
RE1,DEMINDHEBIO,2049,393.7831
RE1,DEMINDHEBIO,2050,399.7849
RE1,DEMINDHEBIO,2051,400.3274
RE1,DEMINDHEBIO,2052,400.8698
RE1,DEMINDHEBIO,2053,401.4123
RE1,DEMINDHEBIO,2054,401.9547
RE1,DEMINDHEBIO,2055,402.7684
RE1,DEMINDHEBIO,2056,403.0396
RE1,DEMINDHEBIO,2057,403.8533
RE1,DEMINDHEBIO,2058,404.3958
RE1,DEMINDHEBIO,2059,404.9382
RE1,DEMINDHEBIO,2060,405.7519
RE1,DEMINDHEBIO,2061,406.2943
RE1,DEMINDHEBIO,2062,406.5655
RE1,DEMINDHEBIO,2063,406.8368
RE1,DEMINDHEBIO,2064,407.108
RE1,DEMINDHEBIO,2065,407.108
RE1,DEMINDHEBIO,2066,407.3792
RE1,DEMINDHEBIO,2067,407.3792
RE1,DEMINDHEBIO,2068,407.3792
RE1,DEMINDHEBIO,2069,407.6504
RE1,DEMINDHEBIO,2070,407.6504
RE1,DEMRESCKNELC,2015,0.5546
RE1,DEMRESCKNELC,2016,0.5272
RE1,DEMRESCKNELC,2017,0.535
RE1,DEMRESCKNELC,2018,0.5541
RE1,DEMRESCKNELC,2019,0.5264
RE1,DEMRESCKNELC,2020,0.4987
RE1,DEMRESCKNELC,2021,0.471
RE1,DEMRESCKNELC,2022,0.4433
RE1,DEMRESCKNELC,2023,0.4156
RE1,DEMRESCKNELC,2024,0.3879
RE1,DEMRESCKNELC,2025,0.3602
RE1,DEMRESCKNELC,2026,0.3325
RE1,DEMRESCKNELC,2027,0.3048
RE1,DEMRESCKNELC,2028,0.2771
RE1,DEMRESCKNELC,2029,0.2494
RE1,DEMRESCKNELC,2030,0.2217
RE1,DEMRESCKNELC,2031,0.1939
RE1,DEMRESCKNELC,2032,0.1662
RE1,DEMRESCKNELC,2033,0.1385
RE1,DEMRESCKNELC,2034,0.1108
RE1,DEMRESCKNELC,2035,3.6267
RE1,DEMRESCKNELC,2036,3.599
RE1,DEMRESCKNELC,2037,7.4648
RE1,DEMRESCKNELC,2038,9.1732
RE1,DEMRESCKNELC,2039,14.0178
RE1,DEMRESCKNELC,2040,14.3112
RE1,DEMRESCKNELC,2041,14.4241
RE1,DEMRESCKNELC,2042,14.6274
RE1,DEMRESCKNELC,2043,17.077
RE1,DEMRESCKNELC,2044,17.077
RE1,DEMRESCKNELC,2045,17.077
RE1,DEMRESCKNELC,2046,17.077
RE1,DEMRESCKNELC,2047,17.077
RE1,DEMRESCKNELC,2048,17.077
RE1,DEMRESCKNELC,2049,17.077
RE1,DEMRESCKNELC,2050,17.077
RE1,DEMRESCKNELC,2051,17.077
RE1,DEMRESCKNELC,2052,17.077
RE1,DEMRESCKNELC,2053,17.1474
RE1,DEMRESCKNELC,2054,19.4083
RE1,DEMRESCKNELC,2055,19.4083
RE1,DEMRESCKNELC,2056,19.4083
RE1,DEMRESCKNELC,2057,19.4422
RE1,DEMRESCKNELC,2058,19.5346
RE1,DEMRESCKNELC,2059,19.912
RE1,DEMRESCKNELC,2060,20.173
RE1,DEMRESCKNELC,2061,20.173
RE1,DEMRESCKNELC,2062,20.173
RE1,DEMRESCKNELC,2063,20.173
RE1,DEMRESCKNELC,2064,20.173
RE1,DEMRESCKNELC,2065,19.9748
RE1,DEMRESCKNELC,2066,19.9748
RE1,DEMRESCKNELC,2067,19.8825
RE1,DEMRESCKNELC,2068,19.8361
RE1,DEMRESCKNELC,2069,19.6977
RE1,DEMRESCKNELC,2070,19.4044
RE1,DEMRESCKNOIL,2015,18.5478
RE1,DEMRESCKNOIL,2016,17.6322
RE1,DEMRESCKNOIL,2017,17.8918
RE1,DEMRESCKNOIL,2018,18.5333
RE1,DEMRESCKNOIL,2019,17.6066
RE1,DEMRESCKNOIL,2020,16.68
RE1,DEMRESCKNOIL,2021,15.7533
RE1,DEMRESCKNOIL,2022,14.8266
RE1,DEMRESCKNOIL,2023,13.9
RE1,DEMRESCKNOIL,2024,12.9733
RE1,DEMRESCKNOIL,2025,12.0466
RE1,DEMRESCKNOIL,2026,11.12
RE1,DEMRESCKNOIL,2027,10.1933
RE1,DEMRESCKNOIL,2028,9.2666
RE1,DEMRESCKNOIL,2029,8.34
RE1,DEMRESCKNOIL,2030,7.4133
RE1,DEMRESCKNOIL,2031,7.4173
RE1,DEMRESCKNOIL,2032,7.6136
RE1,DEMRESCKNOIL,2033,7.8102
RE1,DEMRESCKNOIL,2034,8.0071
RE1,DEMRESCKNOIL,2035,7.0804
RE1,DEMRESCKNOIL,2036,8.415
RE1,DEMRESCKNOIL,2037,7.4883
RE1,DEMRESCKNOIL,2038,6.5617
RE1,DEMRESCKNOIL,2039,6.5617
RE1,DEMRESCKNOIL,2040,6.5617
RE1,DEMRESCKNOIL,2041,6.5617
RE1,DEMRESCKNOIL,2042,6.5617
RE1,DEMRESCKNOIL,2043,6.5617
RE1,DEMRESCKNOIL,2044,6.5617
RE1,DEMRESCKNOIL,2045,6.5617
RE1,DEMRESCKNOIL,2046,6.5617
RE1,DEMRESCKNOIL,2047,6.5617
RE1,DEMRESCKNOIL,2048,6.5617
RE1,DEMRESCKNOIL,2049,6.5617
RE1,DEMRESCKNOIL,2050,6.5617
RE1,DEMRESCKNOIL,2051,5.6311
RE1,DEMRESCKNOIL,2052,4.5081
RE1,DEMRESCKNOIL,2053,3.3848
RE1,DEMRESCKNOIL,2054,2.2612
RE1,DEMRESCKNOIL,2055,2.2612
RE1,DEMRESCKNOIL,2056,0.0
RE1,DEMRESCKNOIL,2057,0.0
RE1,DEMRESCKNOIL,2058,0.0
RE1,DEMRESCKNOIL,2059,0.0
RE1,DEMRESCKNOIL,2060,0.0
RE1,DEMRESCKNOIL,2061,0.0
RE1,DEMRESCKNOIL,2062,0.0
RE1,DEMRESCKNOIL,2063,0.0
RE1,DEMRESCKNOIL,2064,0.0
RE1,DEMRESCKNOIL,2065,0.0
RE1,DEMRESCKNOIL,2066,0.0
RE1,DEMRESCKNOIL,2067,0.0
RE1,DEMRESCKNOIL,2068,0.0
RE1,DEMRESCKNOIL,2069,0.0
RE1,DEMRESCKNOIL,2070,0.0
RE1,DEMRESCKNBIO,2015,22.9285
RE1,DEMRESCKNBIO,2016,21.7966
RE1,DEMRESCKNBIO,2017,22.1175
RE1,DEMRESCKNBIO,2018,22.9105
RE1,DEMRESCKNBIO,2019,21.765
RE1,DEMRESCKNBIO,2020,20.6194
RE1,DEMRESCKNBIO,2021,19.4739
RE1,DEMRESCKNBIO,2022,18.3284
RE1,DEMRESCKNBIO,2023,17.1829
RE1,DEMRESCKNBIO,2024,16.0373
RE1,DEMRESCKNBIO,2025,14.8918
RE1,DEMRESCKNBIO,2026,13.7463
RE1,DEMRESCKNBIO,2027,12.6008
RE1,DEMRESCKNBIO,2028,11.4552
RE1,DEMRESCKNBIO,2029,10.3097
RE1,DEMRESCKNBIO,2030,9.5392
RE1,DEMRESCKNBIO,2031,9.68
RE1,DEMRESCKNBIO,2032,9.8204
RE1,DEMRESCKNBIO,2033,9.9603
RE1,DEMRESCKNBIO,2034,10.0999
RE1,DEMRESCKNBIO,2035,10.2391
RE1,DEMRESCKNBIO,2036,10.3603
RE1,DEMRESCKNBIO,2037,10.4812
RE1,DEMRESCKNBIO,2038,10.6019
RE1,DEMRESCKNBIO,2039,10.7225
RE1,DEMRESCKNBIO,2040,10.8429
RE1,DEMRESCKNBIO,2041,10.9631
RE1,DEMRESCKNBIO,2042,11.0831
RE1,DEMRESCKNBIO,2043,11.203
RE1,DEMRESCKNBIO,2044,11.3228
RE1,DEMRESCKNBIO,2045,11.4425
RE1,DEMRESCKNBIO,2046,11.5332
RE1,DEMRESCKNBIO,2047,11.6238
RE1,DEMRESCKNBIO,2048,11.7144
