r,t,y,CapitalInvestment
RE1,IMPOIL,2030,0.0428
RE1,IMPOIL,2031,0.0428
RE1,IMPOIL,2032,0.0428
RE1,IMPOIL,2033,0.0428
RE1,IMPOIL,2034,0.0428
RE1,IMPOIL,2035,0.0428
RE1,IMPOIL,2036,0.0428
RE1,IMPOIL,2037,0.0428
RE1,IMPOIL,2038,0.0428
RE1,IMPOIL,2039,0.0428
RE1,IMPOIL,2040,0.0428
RE1,IMPOIL,2041,0.0428
RE1,IMPOIL,2042,0.0428
RE1,IMPOIL,2043,0.0428
RE1,MINOIL,2025,0.0428
RE1,MINOIL,2026,0.0428
RE1,MINOIL,2027,0.0428
RE1,MINOIL,2028,0.0428
RE1,MINOIL,2029,0.0428
RE1,MINBIO,2015,0.0997
RE1,MINBIO,2016,0.101
RE1,MINBIO,2017,0.1038
RE1,MINBIO,2018,0.1058
RE1,MINBIO,2019,0.1065
RE1,MINBIO,2020,0.1083
RE1,MINBIO,2021,0.11
RE1,MINBIO,2022,0.1119
RE1,MINBIO,2023,0.1138
RE1,MINBIO,2024,0.1157
RE1,MINBIO,2025,0.1189
RE1,MINBIO,2026,0.1223
RE1,MINBIO,2027,0.1256
RE1,MINBIO,2028,0.1289
RE1,MINBIO,2029,0.1322
RE1,MINBIO,2030,0.1355
RE1,MINBIO,2031,0.1216
RE1,MINBIO,2032,0.1249
RE1,MINBIO,2033,0.1282
RE1,MINBIO,2034,0.1314
RE1,MINBIO,2035,0.1347
RE1,MINBIO,2036,0.1385
RE1,MINBIO,2037,0.1422
RE1,MINBIO,2038,0.1459
RE1,MINBIO,2039,0.1497
RE1,MINBIO,2040,0.1515
RE1,MINBIO,2041,0.1533
RE1,MINBIO,2042,0.1551
RE1,MINBIO,2043,0.157
RE1,MINBIO,2044,0.1588
RE1,MINBIO,2045,0.1606
RE1,MINBIO,2046,0.1599
RE1,MINBIO,2047,0.1592
RE1,MINBIO,2048,0.1597
RE1,MINBIO,2049,0.1614
RE1,MINBIO,2050,0.1605
RE1,MINBIO,2051,0.1582
RE1,MINBIO,2052,0.1571
RE1,MINBIO,2053,0.156
RE1,MINBIO,2054,0.1549
RE1,MINBIO,2055,0.1538
RE1,MINBIO,2056,0.1528
RE1,MINBIO,2057,0.1517
RE1,MINBIO,2058,0.1506
RE1,MINBIO,2059,0.1495
RE1,MINBIO,2060,0.1485
RE1,MINBIO,2061,0.1469
RE1,MINBIO,2062,0.1453
RE1,MINBIO,2063,0.1437
RE1,MINBIO,2064,0.1421
RE1,MINBIO,2065,0.1476
RE1,MINBIO,2066,0.1561
RE1,MINBIO,2067,0.1647
RE1,MINBIO,2068,0.1733
RE1,MINBIO,2069,0.1737
RE1,MINBIO,2070,0.174
RE1,IMPCOA,2042,0.0256
RE1,IMPCOA,2043,0.1144
RE1,IMPCOA,2044,0.1161
RE1,IMPCOA,2045,0.1179
RE1,IMPCOA,2046,0.1196
RE1,IMPCOA,2047,0.1214
RE1,IMPCOA,2048,0.1231
RE1,IMPCOA,2049,0.1248
RE1,IMPCOA,2050,0.1219
RE1,IMPCOA,2051,0.1219
RE1,IMPCOA,2052,0.1219
RE1,IMPCOA,2053,0.1219
RE1,IMPCOA,2054,0.1219
RE1,IMPCOA,2055,0.1266
RE1,IMPCOA,2056,0.1266
RE1,IMPCOA,2057,0.1266
RE1,IMPCOA,2058,0.1266
RE1,IMPCOA,2059,0.1266
RE1,IMPCOA,2060,0.1219
RE1,IMPCOA,2061,0.1219
RE1,IMPCOA,2062,0.1219
RE1,IMPCOA,2063,0.1219
RE1,IMPCOA,2064,0.1219
RE1,IMPCOA,2065,0.1219
RE1,IMPCOA,2066,0.1219
RE1,IMPCOA,2067,0.1219
RE1,IMPCOA,2068,0.1219
RE1,IMPCOA,2069,0.1219
RE1,IMPCOA,2070,0.1184
RE1,MINCOA,2015,0.0996
RE1,MINCOA,2016,0.0996
RE1,MINCOA,2017,0.0996
RE1,MINCOA,2018,0.0996
RE1,MINCOA,2019,0.0996
RE1,MINCOA,2020,0.0996
RE1,MINCOA,2021,0.0996
RE1,MINCOA,2022,0.1014
RE1,MINCOA,2023,0.1031
RE1,MINCOA,2024,0.1049
RE1,MINCOA,2025,0.1066
RE1,MINCOA,2026,0.1131
RE1,MINCOA,2027,0.1148
RE1,MINCOA,2028,0.1166
RE1,MINCOA,2029,0.1183
RE1,MINCOA,2030,0.1201
RE1,MINCOA,2031,0.1218
RE1,MINCOA,2032,0.1236
RE1,MINCOA,2033,0.1253
RE1,MINCOA,2034,0.127
RE1,MINCOA,2035,0.1288
RE1,MINCOA,2036,0.1133
RE1,MINCOA,2037,0.1151
RE1,MINCOA,2038,0.1168
RE1,MINCOA,2039,0.1186
RE1,MINCOA,2040,0.1203
RE1,MINCOA,2041,0.1221
RE1,MINCOA,2042,0.087
RE1,IMPLFO,2015,0.4972
RE1,IMPLFO,2016,0.4966
RE1,IMPLFO,2017,0.4963
RE1,IMPLFO,2018,0.4958
RE1,IMPLFO,2019,0.4955
RE1,IMPLFO,2020,0.4952
RE1,IMPLFO,2021,0.495
RE1,IMPLFO,2022,0.5113
RE1,IMPLFO,2023,0.5265
RE1,IMPLFO,2024,0.5417
RE1,IMPLFO,2025,0.5538
RE1,IMPLFO,2026,0.4925
RE1,IMPLFO,2027,0.438
RE1,IMPLFO,2028,0.3888
RE1,IMPLFO,2029,0.3542
RE1,IMPLFO,2030,0.3238
RE1,IMPLFO,2031,0.3054
RE1,IMPLFO,2032,0.2782
RE1,IMPLFO,2033,0.2542
RE1,IMPLFO,2034,0.2284
RE1,IMPLFO,2035,0.2033
RE1,IMPLFO,2036,0.1938
RE1,IMPLFO,2037,0.1682
RE1,IMPLFO,2038,0.1518
RE1,IMPLFO,2039,0.1234
RE1,IMPLFO,2040,0.1079
RE1,IMPLFO,2041,0.0926
RE1,IMPLFO,2042,0.0774
RE1,IMPLFO,2043,0.0736
RE1,IMPLFO,2044,0.0861
RE1,IMPLFO,2045,0.0714
RE1,IMPLFO,2046,0.0568
RE1,IMPLFO,2047,0.0424
RE1,IMPLFO,2048,0.0281
RE1,IMPLFO,2049,0.014
RE1,IMPLFO,2056,0.0
RE1,UPSREF001,2016,-0.0
RE1,UPSREF001,2023,-0.0001
RE1,UPSREF001,2046,0.0002
RE1,UPSREF001,2050,-0.0
RE1,UPSREF001,2053,-0.0
RE1,UPSREF001,2056,-0.0
RE1,UPSREF001,2057,-0.0
RE1,UPSREF001,2062,-0.0001
RE1,UPSREF001,2063,-0.0
RE1,UPSREF001,2064,-0.0
RE1,UPSREF001,2065,-0.0
RE1,UPSREF001,2066,0.0
RE1,UPSREF001,2067,-0.0
RE1,UPSREF001,2069,0.0
RE1,UPSREF001,2070,0.0001
RE1,UPSREF002,2016,-0.0
RE1,UPSREF002,2024,0.0
RE1,UPSREF002,2027,-0.0
RE1,UPSREF002,2028,0.0
RE1,UPSREF002,2050,-0.0
RE1,UPSREF002,2057,0.0
RE1,UPSREF002,2061,-0.0
RE1,UPSREF002,2062,-0.0
RE1,UPSREF002,2063,-0.0
RE1,UPSREF002,2064,0.0
RE1,UPSREF002,2065,0.0
RE1,UPSREF002,2066,-0.0
RE1,UPSREF002,2070,-0.0
RE1,IMPNGS,2015,0.0847
RE1,IMPNGS,2016,0.069
RE1,IMPNGS,2026,0.1123
RE1,IMPNGS,2027,0.1528
RE1,IMPNGS,2028,0.1869
RE1,IMPNGS,2029,0.2021
RE1,IMPNGS,2030,0.214
RE1,IMPNGS,2031,0.2289
RE1,IMPNGS,2032,0.2445
RE1,IMPNGS,2033,0.2575
RE1,IMPNGS,2034,0.2721
RE1,IMPNGS,2035,0.2785
RE1,IMPNGS,2036,0.2785
RE1,IMPNGS,2037,0.2785
RE1,IMPNGS,2038,0.2696
RE1,IMPNGS,2039,0.2681
RE1,IMPNGS,2040,0.2553
RE1,IMPNGS,2041,0.2339
RE1,IMPNGS,2042,0.2129
RE1,IMPNGS,2043,0.1725
RE1,IMPNGS,2044,0.1461
RE1,IMPNGS,2045,0.1165
RE1,IMPNGS,2046,0.0873
RE1,IMPNGS,2047,0.0592
RE1,IMPNGS,2048,0.0295
RE1,IMPNGS,2069,0.0
RE1,MINNGS,2016,0.015
RE1,MINNGS,2017,0.0787
RE1,MINNGS,2018,0.0757
RE1,MINNGS,2019,0.0752
RE1,MINNGS,2020,0.0742
RE1,MINNGS,2021,0.0731
RE1,MINNGS,2022,0.0847
RE1,MINNGS,2023,0.0847
RE1,MINNGS,2024,0.0847
RE1,MINNGS,2025,0.0741
RE1,MINSOL,2015,0.0019
RE1,MINSOL,2016,0.0033
RE1,MINSOL,2017,0.0037
RE1,MINSOL,2018,0.004
RE1,MINSOL,2019,0.0041
RE1,MINSOL,2020,0.0041
RE1,MINSOL,2021,0.0042
RE1,MINSOL,2022,0.0042
RE1,MINSOL,2023,0.0042
RE1,MINSOL,2024,0.0042
RE1,MINSOL,2025,0.0062
RE1,MINSOL,2026,0.0082
RE1,MINSOL,2027,0.0103
RE1,MINSOL,2028,0.0123
RE1,MINSOL,2029,0.0143
RE1,MINSOL,2030,0.0164
RE1,MINSOL,2031,0.0184
RE1,MINSOL,2032,0.0204
RE1,MINSOL,2033,0.0225
RE1,MINSOL,2034,0.0245
RE1,MINSOL,2035,0.0246
RE1,MINSOL,2036,0.0252
RE1,MINSOL,2037,0.0269
RE1,MINSOL,2038,0.0286
RE1,MINSOL,2039,0.0306
RE1,MINSOL,2040,0.0306
RE1,MINSOL,2041,0.0305
RE1,MINSOL,2042,0.0305
RE1,MINSOL,2043,0.0305
RE1,MINSOL,2044,0.0305
RE1,MINSOL,2045,0.0305
RE1,MINSOL,2046,0.0305
RE1,MINSOL,2047,0.0305
RE1,MINSOL,2048,0.0305
RE1,MINSOL,2049,0.0292
RE1,MINSOL,2050,0.0278
RE1,MINSOL,2051,0.0264
RE1,MINSOL,2052,0.0251
RE1,MINSOL,2053,0.0237
RE1,MINSOL,2054,0.0292
RE1,MINSOL,2055,0.0312
RE1,MINSOL,2056,0.0298
RE1,MINSOL,2057,0.0285
RE1,MINSOL,2058,0.0271
RE1,MINSOL,2059,0.0258
RE1,MINSOL,2060,0.0237
RE1,MINSOL,2061,0.0231
RE1,MINSOL,2062,0.0217
RE1,MINSOL,2063,0.0203
RE1,MINSOL,2064,0.0203
RE1,MINSOL,2065,0.0203
RE1,MINSOL,2066,0.0203
RE1,MINSOL,2067,0.0203
RE1,MINSOL,2068,0.0203
RE1,MINSOL,2069,0.0203
RE1,MINSOL,2070,0.0203
RE1,MINWND,2015,0.0002
RE1,MINWND,2016,0.0003
RE1,MINWND,2017,0.0004
RE1,MINWND,2018,0.0007
RE1,MINWND,2019,0.001
RE1,MINWND,2020,0.001
RE1,MINWND,2021,0.001
RE1,MINWND,2022,0.001
RE1,MINWND,2023,0.001
RE1,MINWND,2024,0.001
RE1,MINWND,2025,0.0027
RE1,MINWND,2026,0.0043
RE1,MINWND,2027,0.006
RE1,MINWND,2028,0.0077
RE1,MINWND,2029,0.0093
RE1,MINWND,2030,0.011
RE1,MINWND,2031,0.0127
RE1,MINWND,2032,0.0143
RE1,MINWND,2033,0.016
RE1,MINWND,2034,0.0177
RE1,MINWND,2035,0.0193
RE1,MINWND,2036,0.0208
RE1,MINWND,2037,0.0225
RE1,MINWND,2038,0.0242
RE1,MINWND,2039,0.0258
RE1,MINWND,2040,0.0258
RE1,MINWND,2041,0.0258
RE1,MINWND,2042,0.0258
RE1,MINWND,2043,0.0258
RE1,MINWND,2044,0.0258
RE1,MINWND,2045,0.0258
RE1,MINWND,2046,0.0258
RE1,MINWND,2047,0.0253
RE1,MINWND,2048,0.0253
RE1,MINWND,2049,0.0253
RE1,MINWND,2050,0.025
RE1,MINWND,2051,0.025
RE1,MINWND,2052,0.025
RE1,MINWND,2053,0.025
RE1,MINWND,2054,0.025
RE1,MINWND,2055,0.0233
RE1,MINWND,2056,0.0217
RE1,MINWND,2057,0.02
RE1,MINWND,2058,0.0183
RE1,MINWND,2059,0.0167
RE1,MINWND,2060,0.015
RE1,MINWND,2061,0.0133
RE1,MINWND,2062,0.0117
RE1,MINWND,2063,0.01
RE1,MINWND,2064,0.0083
RE1,MINWND,2065,0.0067
RE1,MINWND,2066,0.005
RE1,MINWND,2067,0.0033
RE1,MINWND,2068,0.0017
RE1,MINWND,2069,0.0039
RE1,MINWND,2070,0.0188
RE1,IMPURN,2035,0.0171
RE1,IMPURN,2036,0.0342
RE1,IMPURN,2037,0.0599
RE1,IMPURN,2038,0.0855
RE1,IMPURN,2039,0.1197
RE1,IMPURN,2040,0.1539
RE1,IMPURN,2041,0.1967
RE1,IMPURN,2042,0.248
RE1,IMPURN,2043,0.3078
RE1,IMPURN,2044,0.3762
RE1,IMPURN,2045,0.4446
RE1,IMPURN,2046,0.513
RE1,IMPURN,2047,0.5815
RE1,IMPURN,2048,0.6499
RE1,IMPURN,2049,0.7183
RE1,IMPURN,2050,0.7455
RE1,IMPURN,2051,0.7662
RE1,IMPURN,2052,0.776
RE1,IMPURN,2053,0.7858
RE1,IMPURN,2054,0.7867
RE1,IMPURN,2055,0.7867
RE1,IMPURN,2056,0.7867
RE1,IMPURN,2057,0.7867
RE1,IMPURN,2058,0.7867
RE1,IMPURN,2059,0.7867
RE1,IMPURN,2060,0.7867
RE1,IMPURN,2061,0.7867
RE1,IMPURN,2062,0.7867
RE1,IMPURN,2063,0.7867
RE1,IMPURN,2064,0.7867
RE1,IMPURN,2065,0.7867
RE1,IMPURN,2066,0.7867
RE1,IMPURN,2067,0.7867
RE1,IMPURN,2068,0.7867
RE1,IMPURN,2069,0.7867
RE1,IMPURN,2070,0.7867
RE1,MINGEO,2025,0.0001
RE1,MINGEO,2026,0.0001
RE1,MINGEO,2027,0.0001
RE1,MINGEO,2028,0.0001
RE1,MINGEO,2029,0.0001
RE1,MINGEO,2030,0.0001
RE1,MINGEO,2031,0.0001
RE1,MINGEO,2032,0.0001
RE1,MINGEO,2033,0.0001
RE1,MINGEO,2034,0.0001
RE1,MINGEO,2035,0.0001
RE1,MINGEO,2036,0.0001
RE1,MINGEO,2037,0.0001
RE1,MINGEO,2038,0.0001
RE1,MINGEO,2039,0.0001
RE1,MINGEO,2040,0.0001
RE1,MINGEO,2041,0.0001
RE1,MINGEO,2042,0.0001
RE1,MINGEO,2043,0.0001
RE1,MINGEO,2044,0.0001
RE1,MINGEO,2045,0.0001
RE1,MINGEO,2046,0.0001
RE1,MINGEO,2047,0.0001
RE1,MINGEO,2048,0.0001
RE1,MINGEO,2049,0.0001
RE1,MINGEO,2050,0.0001
RE1,MINGEO,2051,0.0001
RE1,MINGEO,2052,0.0001
RE1,MINGEO,2053,0.0001
RE1,MINGEO,2054,0.0001
RE1,MINGEO,2055,0.0001
RE1,MINGEO,2056,0.0001
RE1,MINGEO,2057,0.0001
RE1,MINGEO,2058,0.0001
RE1,MINGEO,2059,0.0001
RE1,MINGEO,2060,0.0001
RE1,MINGEO,2061,0.0001
RE1,MINGEO,2062,0.0001
RE1,MINGEO,2063,0.0001
RE1,MINGEO,2064,0.0001
RE1,MINGEO,2065,0.0001
RE1,MINGEO,2066,0.0001
RE1,MINGEO,2067,0.0001
RE1,MINGEO,2068,0.0001
RE1,MINGEO,2069,0.0001
RE1,MINGEO,2070,0.0001
RE1,MINHYD,2015,0.0052
RE1,MINHYD,2016,0.0052
RE1,MINHYD,2017,0.0052
RE1,MINHYD,2018,0.0052
RE1,MINHYD,2019,0.0052
RE1,MINHYD,2020,0.0052
RE1,MINHYD,2021,0.0052
RE1,MINHYD,2022,0.0052
RE1,MINHYD,2023,0.0052
RE1,MINHYD,2024,0.0052
RE1,MINHYD,2025,0.0072
RE1,MINHYD,2026,0.0072
RE1,MINHYD,2027,0.0072
RE1,MINHYD,2028,0.0072
RE1,MINHYD,2029,0.0072
RE1,MINHYD,2030,0.0072
RE1,MINHYD,2031,0.0072
RE1,MINHYD,2032,0.0072
RE1,MINHYD,2033,0.0072
RE1,MINHYD,2034,0.0072
RE1,MINHYD,2035,0.0072
RE1,MINHYD,2036,0.0072
RE1,MINHYD,2037,0.0072
RE1,MINHYD,2038,0.0072
RE1,MINHYD,2039,0.0072
RE1,MINHYD,2040,0.0072
RE1,MINHYD,2041,0.0072
RE1,MINHYD,2042,0.0072
RE1,MINHYD,2043,0.0072
RE1,MINHYD,2044,0.0072
RE1,MINHYD,2045,0.0072
RE1,MINHYD,2046,0.0072
RE1,MINHYD,2047,0.0072
RE1,MINHYD,2048,0.0072
RE1,MINHYD,2049,0.0072
RE1,MINHYD,2050,0.0072
RE1,MINHYD,2051,0.002
RE1,MINHYD,2052,0.002
RE1,MINHYD,2053,0.002
RE1,MINHYD,2054,0.002
RE1,MINHYD,2055,0.002
RE1,MINHYD,2056,0.002
RE1,MINHYD,2057,0.002
RE1,MINHYD,2058,0.002
RE1,MINHYD,2059,0.002
RE1,MINHYD,2060,0.002
RE1,MINHYD,2061,0.002
RE1,MINHYD,2062,0.002
RE1,MINHYD,2063,0.002
RE1,MINHYD,2064,0.002
RE1,PWRBIO001,2025,804.7776
RE1,PWRBIO001,2026,804.7776
RE1,PWRBIO001,2027,804.7776
RE1,PWRBIO001,2028,804.7776
RE1,PWRBIO001,2029,804.7776
RE1,PWRBIO001,2030,804.7776
RE1,PWRBIO001,2031,804.7776
RE1,PWRBIO001,2032,804.7776
RE1,PWRBIO001,2033,804.7776
RE1,PWRBIO001,2034,804.7776
RE1,PWRBIO001,2035,804.7776
RE1,PWRBIO001,2036,1106.5692
RE1,PWRBIO001,2037,1106.5692
RE1,PWRBIO001,2038,1106.5692
RE1,PWRBIO001,2039,1106.5692
RE1,PWRBIO001,2065,2990.7813
RE1,PWRBIO001,2066,4759.5708
RE1,PWRBIO001,2067,4787.2702
RE1,PWRBIO001,2068,4815.2804
RE1,PWRCOA001,2049,-0.0
RE1,PWRGEO,2025,20.1194
RE1,PWROHC001,2027,-0.0
RE1,PWROHC001,2049,-0.0
RE1,PWROHC001,2053,-0.0
RE1,PWROHC001,2060,-0.0
RE1,PWROHC001,2061,-0.0
RE1,PWROHC001,2063,-0.0001
RE1,PWROHC001,2064,0.0001
RE1,PWROHC001,2065,0.0001
RE1,PWROHC001,2067,-0.0
RE1,PWROHC001,2069,0.0
RE1,PWROHC002,2025,4574.6451
RE1,PWRNGS001,2025,6096.8
RE1,PWRNGS001,2026,6096.8
RE1,PWRNGS001,2027,6096.8
RE1,PWRNGS001,2028,6096.8
RE1,PWRNGS001,2029,6096.8
RE1,PWRNGS001,2030,6096.8
RE1,PWRNGS001,2031,6096.8
RE1,PWRNGS001,2032,6096.8
RE1,PWRNGS001,2033,6096.8
RE1,PWRNGS001,2034,6096.8
RE1,PWRNGS001,2035,2517.0175
RE1,PWRNGS001,2036,-0.0024
RE1,PWRNGS001,2037,-0.0024
RE1,PWRNGS001,2038,-0.0024
RE1,PWRNGS001,2040,-0.0
RE1,PWRNGS001,2065,0.0072
RE1,PWRNGS002,2025,4779.9
RE1,PWRNGS002,2026,4779.9
RE1,PWRNGS002,2027,4779.9
RE1,PWRNGS002,2028,3608.0441
RE1,PWRNGS002,2035,-0.0
RE1,PWRNGS002,2036,-0.0002
RE1,PWRNGS002,2037,-0.0
RE1,PWRNGS002,2039,-0.0
RE1,PWRNGS002,2058,0.0002
RE1,PWRNGS002,2063,-0.0
RE1,PWRNGS002,2068,-0.0002
RE1,PWRSOL001,2025,414.1657
RE1,PWRSOL001,2026,405.916
RE1,PWRSOL001,2027,397.6664
RE1,PWRSOL001,2028,389.4168
RE1,PWRSOL001,2029,381.1671
RE1,PWRSOL001,2030,372.9175
RE1,PWRSOL001,2031,365.678
RE1,PWRSOL001,2032,358.4385
RE1,PWRSOL001,2033,351.199
RE1,PWRSOL001,2034,343.9596
RE1,PWRSOL001,2035,336.7201
RE1,PWRSOL001,2036,330.2382
RE1,PWRSOL001,2037,323.7564
RE1,PWRSOL001,2038,317.2745
RE1,PWRSOL001,2039,310.7926
RE1,PWRSOL001,2054,3056.2563
RE1,PWRSOL001,2055,1812.716
RE1,PWRSOL001,2056,304.3108
RE1,PWRSOL001,2057,304.3108
RE1,PWRSOL001,2058,304.3108
RE1,PWRSOL001,2059,304.3108
RE1,PWRSOL001,2061,608.6215
RE1,PWRSOL001,2062,304.3108
RE1,PWRSOL001,2063,304.3108
RE1,PWRSOL001,2064,304.3108
RE1,PWRSOL001,2065,304.3108
RE1,PWRSOL001,2066,304.3108
RE1,PWRSOL001,2067,304.3108
RE1,PWRSOL001,2068,304.3108
RE1,PWRSOL001,2069,304.3108
RE1,PWRCSP002,2026,-0.0
RE1,PWRHYD001,2025,1361.7519
RE1,PWRHYD001,2026,0.0
RE1,PWRHYD001,2028,-0.0
RE1,PWRHYD001,2029,0.0
RE1,PWRHYD001,2034,-0.0
RE1,PWRHYD002,2025,54.8815
RE1,PWRHYD002,2037,0.0003
RE1,PWRHYD002,2038,-0.0
RE1,PWRHYD002,2065,-0.0001
RE1,PWRHYD002,2066,-0.0
RE1,PWRHYD003,2025,1575.0
RE1,PWRHYD003,2030,0.0
RE1,PWRHYD003,2034,-0.0
RE1,PWRHYD003,2060,-0.0
RE1,PWRHYD003,2067,-0.0
RE1,PWRHYD003,2068,-0.0
RE1,PWRWND001,2025,1775.7764
RE1,PWRWND001,2026,1744.7636
RE1,PWRWND001,2027,1713.7509
RE1,PWRWND001,2028,1682.7382
RE1,PWRWND001,2029,1651.7255
RE1,PWRWND001,2030,1620.7128
RE1,PWRWND001,2031,1574.7901
RE1,PWRWND001,2032,1528.8674
RE1,PWRWND001,2033,1482.9447
RE1,PWRWND001,2034,1437.022
RE1,PWRWND001,2035,1391.0994
RE1,PWRWND001,2036,1391.0994
RE1,PWRWND001,2037,1391.0994
RE1,PWRWND001,2038,1391.0994
RE1,PWRWND001,2039,1391.0994
RE1,PWRWND001,2059,-0.0
RE1,PWRWND001,2069,8342.0707
RE1,PWRWND002,2025,1895.6431
RE1,PWRWND002,2026,1776.2281
RE1,PWRWND002,2027,1656.813
RE1,PWRWND002,2028,1537.398
RE1,PWRWND002,2029,1417.983
RE1,PWRWND002,2030,1537.398
RE1,PWRWND002,2031,1526.4166
RE1,PWRWND002,2032,1515.4352
RE1,PWRWND002,2033,1504.4538
RE1,PWRWND002,2034,1493.4723
RE1,PWRWND002,2035,1482.4909
RE1,PWRWND002,2036,1471.5095
RE1,PWRWND002,2037,1460.5281
RE1,PWRWND002,2038,1449.5467
RE1,PWRWND002,2039,1438.5653
RE1,PWRNUC,2026,0.0
RE1,PWRNUC,2035,17872.0
RE1,PWRNUC,2036,17335.84
RE1,PWRNUC,2037,25223.647
RE1,PWRNUC,2038,24466.938
RE1,PWRNUC,2039,31643.906
RE1,PWRNUC,2040,30694.589
RE1,PWRNUC,2041,37217.189
RE1,PWRNUC,2042,43320.808
RE1,PWRNUC,2043,49024.715
RE1,PWRNUC,2044,54347.398
RE1,PWRNUC,2045,52716.976
RE1,PWRNUC,2046,51135.467
RE1,PWRNUC,2047,49601.403
RE1,PWRNUC,2048,48113.361
RE1,PWRNUC,2049,46669.96
RE1,PWRNUC,2050,45269.861
RE1,PWRSOL001S,2025,643.6657
RE1,PWRSOL001S,2026,622.916
RE1,PWRSOL001S,2027,602.1664
RE1,PWRSOL001S,2028,581.4168
RE1,PWRSOL001S,2029,560.6671
RE1,PWRSOL001S,2030,539.9175
RE1,PWRSOL001S,2031,529.678
RE1,PWRSOL001S,2032,518.9385
RE1,PWRSOL001S,2033,508.699
RE1,PWRSOL001S,2034,497.9596
RE1,PWRSOL001S,2035,487.7201
RE1,PWRSOL001S,2036,477.7382
RE1,PWRSOL001S,2037,468.2564
RE1,PWRSOL001S,2038,458.2745
RE1,PWRSOL001S,2039,448.7926
RE1,PWRSOL001S,2055,1696.3618
RE1,PWRSOL001S,2056,1906.1263
RE1,PWRSOL001S,2057,2040.9553
RE1,PWRSOL001S,2058,1798.2919
RE1,PWRSOL001S,2059,684.4799
RE1,PWRSOL001S,2061,812.6215
RE1,PWRSOL001S,2062,406.3108
RE1,PWRSOL001S,2063,406.3108
RE1,PWRSOL001S,2064,406.3108
RE1,PWRSOL001S,2065,406.3108
RE1,PWRSOL001S,2066,406.3108
RE1,PWRSOL001S,2067,406.3108
RE1,PWRSOL001S,2068,406.3108
RE1,PWRSOL001S,2069,406.3108
RE1,PWRWND001S,2025,1935.1304
RE1,PWRWND001S,2026,1895.2628
RE1,PWRWND001S,2027,1855.3956
RE1,PWRWND001S,2028,1815.9364
RE1,PWRWND001S,2029,1776.0691
RE1,PWRWND001S,2030,1736.61
RE1,PWRWND001S,2031,1688.939
RE1,PWRWND001S,2032,1640.2256
RE1,PWRWND001S,2033,1592.5545
RE1,PWRWND001S,2034,1543.8411
RE1,PWRWND001S,2035,1496.1699
RE1,PWRWND001S,2036,1493.3793
RE1,PWRWND001S,2037,1491.6307
RE1,PWRWND001S,2038,1488.8402
RE1,PWRWND001S,2039,1487.503
RE1,PWRTRNIMP,2015,0.0003
RE1,PWRTRNIMP,2016,0.0004
RE1,PWRTRNIMP,2017,0.0004
RE1,PWRTRNIMP,2018,0.0004
RE1,PWRTRNIMP,2019,0.0004
RE1,PWRTRNIMP,2020,0.0004
RE1,PWRTRNIMP,2021,0.0004
RE1,PWRTRNIMP,2022,0.0005
RE1,PWRTRNIMP,2023,0.0005
RE1,PWRTRNIMP,2024,0.0005
RE1,PWRTRNIMP,2025,0.0005
RE1,PWRTRNIMP,2026,0.0004
RE1,PWRTRNIMP,2027,0.0003
RE1,PWRTRNIMP,2028,0.0003
RE1,PWRTRNIMP,2029,0.0005
RE1,PWRTRNIMP,2030,0.0005
RE1,PWRTRNIMP,2031,0.0006
RE1,PWRTRNIMP,2032,0.0006
RE1,PWRTRNIMP,2033,0.0006
RE1,PWRTRNIMP,2034,0.0006
RE1,PWRTRNIMP,2035,0.0006
RE1,PWRTRNIMP,2036,0.0006
RE1,PWRTRNIMP,2037,0.0006
RE1,PWRTRNIMP,2038,0.0006
RE1,PWRTRNIMP,2039,0.0007
RE1,PWRTRNIMP,2040,0.0007
RE1,PWRTRNIMP,2041,0.0007
RE1,PWRTRNIMP,2042,0.0007
RE1,PWRTRNIMP,2043,0.0007
RE1,PWRTRNIMP,2044,0.0007
RE1,PWRTRNIMP,2045,0.0007
RE1,PWRTRNIMP,2046,0.0007
RE1,PWRTRNIMP,2047,0.0007
RE1,PWRTRNIMP,2048,0.0007
RE1,PWRTRNIMP,2049,0.0007
RE1,PWRTRNIMP,2050,0.0007
RE1,PWRTRNIMP,2051,0.0007
RE1,PWRTRNIMP,2052,0.0007
RE1,PWRTRNIMP,2053,0.0007
RE1,PWRTRNIMP,2054,0.0006
RE1,PWRTRNIMP,2055,0.0007
RE1,PWRTRNIMP,2056,0.0007
RE1,PWRTRNIMP,2057,0.0007
RE1,PWRTRNIMP,2058,0.0007
RE1,PWRTRNIMP,2059,0.0006
RE1,PWRTRNIMP,2060,0.0005
RE1,PWRTRNIMP,2061,0.0005
RE1,PWRTRNIMP,2062,0.0004
RE1,PWRTRNIMP,2063,0.0004
RE1,PWRTRNIMP,2064,0.0004
RE1,PWRTRNIMP,2065,0.0004
RE1,PWRTRNIMP,2066,0.0004
RE1,PWRTRNIMP,2067,0.0004
RE1,PWRTRNIMP,2068,0.0005
RE1,PWRTRNIMP,2069,0.0004
RE1,PWRTRNIMP,2070,0.0007
RE1,PWRTRN,2029,713.0138
RE1,PWRTRN,2030,746.827
RE1,PWRTRN,2031,342.2152
RE1,PWRTRN,2032,920.6517
RE1,PWRTRN,2033,838.5128
RE1,PWRTRN,2034,959.2581
RE1,PWRTRN,2035,872.0604
RE1,PWRTRN,2036,198.8425
