r,t,y,NewCapacity
RE1,IMPCOA,2043,3645.2041
RE1,IMPCOA,2044,3810.3705
RE1,IMPCOA,2045,3975.4897
RE1,IMPCOA,2046,4057.9467
RE1,IMPCOA,2047,4154.4734
RE1,IMPCOA,2048,4223.1364
RE1,IMPCOA,2049,4274.364
RE1,IMPCOA,2050,7380.7934
RE1,IMPCOA,2051,7591.2605
RE1,IMPCOA,2052,7669.4709
RE1,IMPCOA,2053,7748.4449
RE1,IMPCOA,2054,7828.1902
RE1,IMPCOA,2055,7908.7144
RE1,IMPCOA,2056,7990.0256
RE1,IMPCOA,2057,8072.1315
RE1,IMPCOA,2058,8155.0403
RE1,IMPCOA,2059,8277.0167
RE1,IMPCOA,2060,8292.9229
RE1,IMPCOA,2061,8408.6653
RE1,IMPCOA,2062,8494.8673
RE1,IMPCOA,2063,8581.9136
RE1,IMPCOA,2064,8669.8126
RE1,IMPCOA,2065,8758.5729
RE1,IMPCOA,2066,8848.2034
RE1,IMPCOA,2067,8938.7127
RE1,IMPCOA,2068,9030.1098
RE1,IMPCOA,2069,9122.4036
RE1,IMPCOA,2070,4792.6563
RE1,MINCOA,2015,1201.8754
RE1,MINCOA,2016,1120.3443
RE1,MINCOA,2017,1132.6138
RE1,MINCOA,2018,1153.041
RE1,MINCOA,2019,1262.8932
RE1,MINCOA,2020,2935.6728
RE1,MINCOA,2021,3016.1627
RE1,MINCOA,2022,3114.3237
RE1,MINCOA,2023,3212.4117
RE1,MINCOA,2024,3625.9146
RE1,MINCOA,2025,3449.43
RE1,MINCOA,2026,3462.0858
RE1,MINCOA,2027,2469.7598
RE1,IMPLFO,2015,5550.7897
RE1,IMPLFO,2016,5742.9384
RE1,IMPLFO,2017,5873.1206
RE1,IMPLFO,2018,6018.0952
RE1,IMPLFO,2019,6157.2479
RE1,IMPLFO,2020,6296.3538
RE1,IMPLFO,2021,6407.281
RE1,IMPLFO,2022,6518.1763
RE1,IMPLFO,2023,6629.0416
RE1,IMPLFO,2024,3145.097
RE1,IMPLFO,2025,5155.3181
RE1,IMPLFO,2026,5247.4691
RE1,IMPLFO,2027,5339.6049
RE1,IMPLFO,2028,5431.7261
RE1,IMPLFO,2029,5523.8336
RE1,IMPLFO,2030,5615.9282
RE1,IMPLFO,2031,5692.1347
RE1,IMPLFO,2032,5768.3203
RE1,IMPLFO,2033,5844.4861
RE1,IMPLFO,2034,5920.6331
RE1,IMPLFO,2035,5996.7624
RE1,IMPLFO,2036,6066.1645
RE1,IMPLFO,2037,6135.5564
RE1,IMPLFO,2038,6204.9387
RE1,IMPLFO,2039,6274.3116
RE1,IMPLFO,2040,6343.6755
RE1,IMPLFO,2041,6409.6778
RE1,IMPLFO,2042,6475.6735
RE1,IMPLFO,2043,6541.6628
RE1,IMPLFO,2044,6607.6459
RE1,IMPLFO,2045,6673.623
RE1,IMPLFO,2046,6725.2117
RE1,IMPLFO,2047,6776.7977
RE1,IMPLFO,2048,6828.3811
RE1,IMPLFO,2049,6879.962
RE1,MINNGS,2015,794.6634
RE1,MINNGS,2016,796.9507
RE1,MINNGS,2017,806.5935
RE1,MINNGS,2018,839.6294
RE1,MINNGS,2019,846.9226
RE1,MINNGS,2024,335.9972
RE1,MINNGS,2025,335.9972
RE1,MINNGS,2026,312.6484
RE1,MINNGS,2027,312.6484
RE1,MINNGS,2028,308.7778
RE1,MINNGS,2029,304.9696
RE1,MINNGS,2030,216.1532
RE1,MINNGS,2031,260.6444
RE1,MINNGS,2032,260.6444
RE1,MINNGS,2033,234.8609
RE1,MINNGS,2038,18.1356
RE1,MINNGS,2039,53.2477
RE1,MINNGS,2040,99.4344
RE1,MINNGS,2041,99.8877
RE1,MINNGS,2042,99.8877
RE1,MINNGS,2043,99.8877
RE1,MINNGS,2044,49.9438
RE1,MINSOL,2015,19.2273
RE1,MINSOL,2016,33.282
RE1,MINSOL,2017,36.6855
RE1,MINSOL,2018,40.2789
RE1,MINSOL,2019,40.5636
RE1,MINSOL,2020,40.5636
RE1,MINSOL,2021,41.6077
RE1,MINSOL,2022,41.6077
RE1,MINSOL,2023,41.6077
RE1,MINSOL,2024,70.8451
RE1,MINSOL,2025,318.1121
RE1,MINSOL,2026,318.1121
RE1,MINSOL,2027,318.1121
RE1,MINSOL,2028,318.1121
RE1,MINSOL,2029,318.1121
RE1,MINSOL,2030,318.1121
RE1,MINSOL,2031,318.1121
RE1,MINSOL,2032,318.1121
RE1,MINSOL,2033,318.1121
RE1,MINSOL,2034,318.1121
RE1,MINSOL,2035,298.9318
RE1,MINSOL,2036,284.8771
RE1,MINSOL,2037,281.4736
RE1,MINSOL,2038,277.8802
RE1,MINSOL,2039,277.5955
RE1,MINSOL,2040,277.5955
RE1,MINSOL,2041,276.5514
RE1,MINSOL,2042,276.5514
RE1,MINSOL,2043,276.5514
RE1,MINSOL,2044,276.5043
RE1,MINSOL,2045,276.5043
RE1,MINSOL,2046,276.5043
RE1,MINSOL,2047,276.5043
RE1,MINSOL,2048,276.5043
RE1,MINSOL,2049,276.5043
RE1,MINSOL,2050,276.5043
RE1,MINSOL,2051,276.5043
RE1,MINSOL,2052,276.5043
RE1,MINSOL,2053,276.5043
RE1,MINSOL,2054,247.267
RE1,MINWND,2015,1.5132
RE1,MINWND,2016,3.2785
RE1,MINWND,2017,4.061
RE1,MINWND,2018,7.1325
RE1,MINWND,2019,9.745
RE1,MINWND,2020,9.745
RE1,MINWND,2021,9.9907
RE1,MINWND,2022,9.9907
RE1,MINWND,2023,9.9907
RE1,MINWND,2024,9.9907
RE1,MINWND,2025,9.9907
RE1,MINWND,2026,9.9907
RE1,MINWND,2027,9.9907
RE1,MINWND,2028,9.9907
RE1,MINWND,2029,9.9907
RE1,MINWND,2030,9.9907
RE1,MINWND,2031,9.9907
RE1,MINWND,2032,9.9907
RE1,MINWND,2033,9.9907
RE1,MINWND,2034,9.9907
RE1,MINWND,2035,9.9907
RE1,MINWND,2036,8.2254
RE1,MINWND,2037,8.2254
RE1,MINWND,2038,8.2254
RE1,MINWND,2039,8.2254
RE1,MINWND,2040,8.2254
RE1,MINWND,2041,8.2254
RE1,MINWND,2042,8.2254
RE1,MINWND,2043,8.2254
RE1,MINWND,2044,8.2254
RE1,MINWND,2045,8.2254
RE1,MINWND,2046,8.2254
RE1,MINWND,2047,3.2785
RE1,MINWND,2048,2.5866
RE1,MINWND,2049,2.5866
RE1,MINWND,2070,1374.8473
RE1,MINGEO,2024,1.4486
RE1,MINGEO,2025,1.4486
RE1,MINGEO,2026,1.4486
RE1,MINGEO,2027,1.4486
RE1,MINGEO,2028,1.4486
RE1,MINGEO,2029,1.4486
RE1,MINGEO,2030,1.4486
RE1,MINGEO,2031,1.4486
RE1,MINGEO,2032,1.4486
RE1,MINGEO,2033,1.4486
RE1,MINGEO,2034,1.4486
RE1,MINGEO,2035,1.4486
RE1,MINGEO,2036,1.4486
RE1,MINGEO,2037,1.4486
RE1,MINGEO,2038,1.4486
RE1,MINGEO,2039,1.4486
RE1,MINGEO,2040,1.4486
RE1,MINGEO,2041,1.4486
RE1,MINGEO,2042,1.4486
RE1,MINGEO,2043,1.4486
RE1,MINGEO,2044,1.4486
RE1,MINGEO,2045,1.4486
RE1,MINGEO,2046,1.4486
RE1,MINGEO,2047,1.4486
RE1,MINGEO,2048,1.4486
RE1,MINGEO,2049,1.4486
RE1,MINGEO,2050,1.4486
RE1,MINGEO,2051,1.4486
RE1,MINGEO,2052,1.4486
RE1,MINGEO,2053,1.4486
RE1,MINGEO,2054,1.4486
RE1,MINGEO,2055,1.4486
RE1,MINGEO,2056,1.4486
RE1,MINGEO,2057,1.4486
RE1,MINGEO,2058,1.4486
RE1,MINGEO,2059,1.4486
RE1,MINGEO,2060,1.4486
RE1,MINGEO,2061,1.4486
RE1,MINGEO,2062,1.4486
RE1,MINGEO,2063,1.4486
RE1,MINGEO,2064,1.4486
RE1,MINGEO,2065,1.4486
RE1,MINGEO,2066,1.4486
RE1,MINGEO,2067,1.4486
RE1,MINGEO,2068,1.4486
RE1,MINGEO,2069,1.4486
RE1,MINGEO,2070,1.4486
RE1,MINHYD,2015,51.7481
RE1,MINHYD,2016,51.7481
RE1,MINHYD,2017,51.7481
RE1,MINHYD,2018,51.7481
RE1,MINHYD,2019,51.7481
RE1,MINHYD,2020,51.7481
RE1,MINHYD,2021,51.7481
RE1,MINHYD,2022,51.7481
RE1,MINHYD,2023,51.7481
RE1,MINHYD,2024,51.7481
RE1,MINHYD,2025,51.7481
RE1,MINHYD,2026,51.7481
RE1,MINHYD,2027,51.7481
RE1,MINHYD,2028,51.7481
RE1,MINHYD,2029,51.7481
RE1,MINHYD,2030,51.7481
RE1,MINHYD,2031,51.7481
RE1,MINHYD,2032,51.7481
RE1,MINHYD,2033,51.7481
RE1,MINHYD,2034,51.7481
RE1,MINHYD,2035,51.7481
RE1,MINHYD,2036,51.7481
RE1,MINHYD,2037,51.7481
RE1,MINHYD,2038,51.7481
RE1,MINHYD,2039,51.7481
RE1,MINHYD,2040,51.7481
RE1,MINHYD,2041,51.7481
RE1,MINHYD,2042,51.7481
RE1,MINHYD,2043,51.7481
RE1,MINHYD,2044,51.7481
RE1,MINHYD,2045,51.7481
RE1,MINHYD,2046,51.7481
RE1,MINHYD,2047,51.7481
RE1,MINHYD,2048,51.7481
RE1,MINHYD,2049,51.7481
RE1,MINHYD,2050,51.7481
RE1,PWRCOA001,2019,1.1903
RE1,PWRCOA001,2020,21.1484
RE1,PWRCOA001,2021,0.8806
RE1,PWRCOA001,2022,1.1065
RE1,PWRCOA001,2023,1.1058
RE1,PWRCOA001,2024,5.1337
RE1,PWRCOA001,2041,0.535
RE1,PWRCOA001,2042,1.4659
RE1,PWRCOA001,2043,0.8054
RE1,PWRCOA001,2044,1.9782
RE1,PWRCOA001,2045,1.9776
RE1,PWRCOA001,2046,0.9523
RE1,PWRCOA001,2047,1.132
RE1,PWRCOA001,2048,0.7763
RE1,PWRCOA001,2049,0.5537
RE1,PWRCOA001,2050,39.5671
RE1,PWRCOA001,2051,2.5847
RE1,PWRCOA001,2052,0.8951
RE1,PWRCOA001,2053,0.9041
RE1,PWRCOA001,2054,0.9131
RE1,PWRCOA001,2055,0.9223
RE1,PWRCOA001,2056,0.9315
RE1,PWRCOA001,2057,0.9408
RE1,PWRCOA001,2058,0.9503
RE1,PWRCOA001,2059,1.4483
RE1,PWRCOA001,2060,0.093
RE1,PWRCOA001,2061,1.367
RE1,PWRCOA001,2062,0.989
RE1,PWRCOA001,2063,0.9989
RE1,PWRCOA001,2064,1.0089
RE1,PWRCOA001,2065,1.0191
RE1,PWRCOA001,2066,1.0293
RE1,PWRCOA001,2067,1.0397
RE1,PWRCOA001,2068,1.0501
RE1,PWRCOA001,2069,1.0607
RE1,PWRGEO,2024,0.0066
RE1,PWRSOL001,2024,2.1562
RE1,PWRSOL001,2025,18.2353
RE1,PWRWND001,2070,43.8464
RE1,PWRSOL001S,2026,2.8253
RE1,PWRSOL001S,2027,5.2988
RE1,PWRSOL001S,2028,5.6121
RE1,PWRSOL001S,2029,13.9754
RE1,PWRSOL001S,2030,12.4838
RE1,PWRSOL001S,2031,14.6356
RE1,PWRSOL001S,2032,5.4314
RE1,PWRSOL001S,2033,6.3263
RE1,PWRSOL001S,2034,14.5982
RE1,PWRSOL001S,2035,6.7067
RE1,PWRSOL001S,2036,5.1912
RE1,PWRSOL001S,2037,9.1546
RE1,PWRSOL001S,2038,3.7381
RE1,PWRSOL001S,2039,2.9252
RE1,PWRSOL001S,2040,59.4861
RE1,PWRSOL001S,2042,0.9196
RE1,PWRSOL001S,2043,6.3274
RE1,PWRSOL001S,2044,1.986
RE1,PWRSOL001S,2045,3.3144
RE1,PWRSOL001S,2046,2.501
RE1,PWRSOL001S,2047,2.7873
RE1,PWRSOL001S,2048,2.2347
RE1,PWRSOL001S,2049,1.8946
RE1,PWRSOL001S,2050,229.6329
RE1,PWRSOL001S,2051,7.406
RE1,PWRSOL001S,2052,3.7888
RE1,PWRSOL001S,2053,3.8224
RE1,PWRSOL001S,2054,5.7045
RE1,PWRSOL001S,2055,19.5209
RE1,PWRSOL001S,2056,6.7505
RE1,PWRSOL001S,2057,9.2588
RE1,PWRSOL001S,2058,9.6073
RE1,PWRSOL001S,2059,19.2346
RE1,PWRSOL001S,2060,14.0081
RE1,PWRSOL001S,2061,20.0523
RE1,PWRSOL001S,2062,9.5708
RE1,PWRSOL001S,2063,10.5025
RE1,PWRSOL001S,2064,18.8116
RE1,PWRSOL001S,2065,8.4211
RE1,PWRSOL001S,2066,7.2523
RE1,PWRSOL001S,2067,11.8447
RE1,PWRSOL001S,2068,0.3526
RE1,PWRTRNIMP,2015,3.135
RE1,PWRTRNIMP,2016,3.7339
RE1,PWRTRNIMP,2017,4.3449
RE1,PWRTRNIMP,2018,4.6598
RE1,PWRTRNIMP,2019,4.7646
RE1,PWRTRNIMP,2020,4.8461
RE1,PWRTRNIMP,2021,4.8953
RE1,PWRTRNIMP,2022,4.9576
RE1,PWRTRNIMP,2023,5.0199
RE1,PWRTRNIMP,2024,4.1389
RE1,PWRTRNIMP,2025,7.1746
RE1,PWRTRNIMP,2026,6.0784
RE1,PWRTRNIMP,2027,6.1232
RE1,PWRTRNIMP,2028,6.1232
RE1,PWRTRNIMP,2029,6.5925
RE1,PWRTRNIMP,2030,8.5004
RE1,PWRTRNIMP,2031,7.3479
RE1,PWRTRNIMP,2032,7.3479
RE1,PWRTRNIMP,2033,7.3479
RE1,PWRTRNIMP,2034,7.3479
RE1,PWRTRNIMP,2035,7.3479
RE1,PWRTRNIMP,2036,7.3479
RE1,PWRTRNIMP,2037,8.5066
RE1,PWRTRNIMP,2038,8.8276
RE1,PWRTRNIMP,2039,8.849
RE1,PWRTRNIMP,2040,8.9355
RE1,PWRTRNIMP,2041,8.8912
RE1,PWRTRNIMP,2042,8.9121
RE1,PWRTRNIMP,2043,8.933
RE1,PWRTRNIMP,2044,8.9539
RE1,PWRTRNIMP,2045,8.9748
RE1,PWRTRNIMP,2046,8.9891
RE1,PWRTRNIMP,2047,9.006
RE1,PWRTRNIMP,2048,9.0207
RE1,PWRTRNIMP,2049,9.035
RE1,PWRTRNIMP,2050,8.8664
RE1,PWRTRNIMP,2051,9.2441
RE1,PWRTRNIMP,2052,9.2653
RE1,PWRTRNIMP,2053,9.2867
RE1,PWRTRNIMP,2054,9.3083
RE1,PWRTRNIMP,2055,9.3302
RE1,PWRTRNIMP,2056,9.3523
RE1,PWRTRNIMP,2057,9.3747
RE1,PWRTRNIMP,2058,9.3973
RE1,PWRTRNIMP,2059,9.5423
RE1,PWRTRNIMP,2060,9.1523
RE1,PWRTRNIMP,2061,9.4666
RE1,PWRTRNIMP,2062,9.4902
RE1,PWRTRNIMP,2063,9.5141
RE1,PWRTRNIMP,2064,9.5383
RE1,PWRTRNIMP,2065,9.5627
RE1,PWRTRNIMP,2066,9.5874
RE1,PWRTRNIMP,2067,9.6124
RE1,PWRTRNIMP,2068,9.6377
RE1,PWRTRNIMP,2069,9.6632
RE1,PWRTRNIMP,2070,9.827
RE1,PWRTRN,2026,1.8727
RE1,PWRTRN,2027,1.6137
RE1,PWRTRN,2028,1.8309
RE1,PWRTRN,2029,1.417
RE1,PWRTRN,2030,4.3106
RE1,PWRTRN,2031,3.3195
RE1,PWRTRN,2032,1.607
RE1,PWRTRN,2033,1.9303
RE1,PWRTRN,2034,4.9476
RE1,PWRTRN,2035,1.5032
RE1,PWRTRN,2036,1.4939
RE1,PWRTRN,2037,2.2576
RE1,PWRTRN,2038,1.2741
RE1,PWRTRN,2039,1.0654
RE1,PWRTRN,2040,7.8398
RE1,PWRTRN,2041,0.5486
RE1,PWRTRN,2042,0.8588
RE1,PWRTRN,2043,1.6933
RE1,PWRTRN,2044,0.8574
RE1,PWRTRN,2045,1.4333
RE1,PWRTRN,2046,1.0816
RE1,PWRTRN,2047,1.0816
RE1,PWRTRN,2048,0.9491
RE1,PWRTRN,2049,0.8193
RE1,PWRTRN,2050,99.2391
RE1,PWRTRN,2051,45.8323
RE1,PWRTRN,2052,1.6385
RE1,PWRTRN,2053,1.653
RE1,PWRTRN,2054,1.5345
RE1,PWRTRN,2055,1.1581
RE1,PWRTRN,2056,1.7026
RE1,PWRTRN,2057,1.7177
RE1,PWRTRN,2058,1.733
RE1,PWRTRN,2059,2.3495
RE1,PWRTRN,2060,0.536
RE1,PWRTRN,2061,2.4067
RE1,PWRTRN,2062,1.7956
RE1,PWRTRN,2063,1.8116
RE1,PWRTRN,2064,1.8277
RE1,PWRTRN,2065,0.7471
RE1,PWRTRN,2066,0.5041
RE1,PWRTRN,2070,1.3969
RE1,PWRDIST,2027,0.8393
RE1,PWRDIST,2028,1.7412
RE1,PWRDIST,2029,1.3518
RE1,PWRDIST,2030,4.0838
RE1,PWRDIST,2031,3.1507
RE1,PWRDIST,2032,1.5353
RE1,PWRDIST,2033,1.8418
RE1,PWRDIST,2034,4.6945
RE1,PWRDIST,2035,1.4414
RE1,PWRDIST,2036,1.4335
RE1,PWRDIST,2037,2.1569
RE1,PWRDIST,2038,1.2276
RE1,PWRDIST,2039,1.0308
RE1,PWRDIST,2040,7.4462
RE1,PWRDIST,2041,0.5447
RE1,PWRDIST,2042,0.8389
RE1,PWRDIST,2043,1.6304
RE1,PWRDIST,2044,0.8389
RE1,PWRDIST,2045,1.3857
RE1,PWRDIST,2046,1.0528
RE1,PWRDIST,2047,1.0535
RE1,PWRDIST,2048,0.9284
RE1,PWRDIST,2049,0.8057
RE1,PWRDIST,2050,94.3051
RE1,PWRDIST,2051,45.6846
RE1,PWRDIST,2052,1.5565
RE1,PWRDIST,2053,1.5703
RE1,PWRDIST,2054,1.4577
RE1,PWRDIST,2055,1.1002
RE1,PWRDIST,2056,1.6175
RE1,PWRDIST,2057,1.6319
RE1,PWRDIST,2058,1.6464
RE1,PWRDIST,2059,2.232
RE1,PWRDIST,2060,0.5092
RE1,PWRDIST,2061,2.2864
RE1,PWRDIST,2062,1.7058
RE1,PWRDIST,2063,1.721
RE1,PWRDIST,2064,1.7363
RE1,PWRDIST,2065,0.7098
RE1,PWRDIST,2066,0.4789
RE1,PWRDIST,2070,1.327
RE1,PWRTRNEXP,2015,0.277
RE1,PWRTRNEXP,2016,0.1731
RE1,PWRTRNEXP,2017,0.1385
RE1,PWRTRNEXP,2018,0.1385
RE1,PWRTRNEXP,2019,0.1385
RE1,PWRTRNEXP,2020,0.1385
RE1,PWRTRNEXP,2021,0.1385
RE1,PWRTRNEXP,2022,0.1385
RE1,PWRTRNEXP,2023,0.1385
RE1,PWRTRNEXP,2024,0.1412
RE1,PWRTRNEXP,2025,0.2424
RE1,PWRTRNEXP,2026,0.824
RE1,PWRTRNEXP,2027,0.3232
RE1,PWRTRNEXP,2028,0.3232
RE1,PWRTRNEXP,2029,0.9695
RE1,PWRTRNEXP,2030,0.9695
RE1,PWRTRNEXP,2031,0.9695
RE1,PWRTRNEXP,2032,0.4848
RE1,PWRTRNEXP,2033,0.4848
RE1,PWRTRNEXP,2034,0.4848
RE1,PWRTRNEXP,2035,0.4848
RE1,PWRTRNEXP,2036,0.4848
RE1,PWRTRNEXP,2037,0.4475
RE1,PWRTRNEXP,2038,0.4475
RE1,PWRTRNEXP,2039,0.4475
RE1,PWRTRNEXP,2040,0.9695
RE1,PWRTRNEXP,2041,0.9695
RE1,PWRTRNEXP,2042,0.9695
RE1,PWRTRNEXP,2043,0.9695
RE1,PWRTRNEXP,2044,0.9695
RE1,PWRTRNEXP,2045,0.9695
RE1,PWRTRNEXP,2046,0.9695
RE1,PWRTRNEXP,2047,0.9695
RE1,PWRTRNEXP,2048,0.9695
RE1,PWRTRNEXP,2049,0.9695
RE1,PWRTRNEXP,2050,0.9695
RE1,PWRTRNEXP,2051,0.9695
RE1,PWRTRNEXP,2052,0.9695
RE1,PWRTRNEXP,2053,0.9695
RE1,PWRTRNEXP,2054,0.9695
RE1,PWRTRNEXP,2055,3.613
RE1,PWRTRNEXP,2056,3.644
RE1,PWRTRNEXP,2057,3.6754
RE1,PWRTRNEXP,2058,3.7071
RE1,PWRTRNEXP,2059,4.158
RE1,PWRTRNEXP,2060,3.4187
RE1,PWRTRNEXP,2061,3.8045
RE1,PWRTRNEXP,2062,3.8376
RE1,PWRTRNEXP,2063,3.8712
RE1,PWRTRNEXP,2064,3.9051
RE1,PWRTRNEXP,2065,3.9394
RE1,PWRTRNEXP,2066,1.6436
RE1,PWRTRNEXP,2067,0.831
RE1,PWRTRNEXP,2068,3.4202
RE1,PWRTRNEXP,2069,0.8211
RE1,PWRTRNEXP,2070,0.831
RE1,DEMTRAEVC,2024,9.8936
RE1,DEMTRAEVC,2025,0.1614
RE1,DEMTRAEVC,2026,0.1797
RE1,DEMTRAEVC,2027,0.1797
RE1,DEMTRAEVC,2028,0.1797
RE1,DEMTRAEVC,2029,0.1796
RE1,DEMTRAEVC,2030,0.1796
RE1,DEMTRAEVC,2031,1.7508
RE1,DEMTRAEVC,2032,0.7212
RE1,DEMTRAEVC,2033,0.9973
RE1,DEMTRAEVC,2034,3.3245
RE1,DEMTRAEVC,2035,0.7241
RE1,DEMTRAEVC,2036,0.6382
RE1,DEMTRAEVC,2037,1.2228
RE1,DEMTRAEVC,2038,0.4143
RE1,DEMTRAEVC,2039,0.232
RE1,DEMTRAEVC,2040,0.2746
RE1,DEMTRAEVC,2041,0.178
RE1,DEMTRAEVC,2042,0.2207
RE1,DEMTRAEVC,2043,0.2206
RE1,DEMTRAEVC,2044,0.2206
RE1,DEMTRAEVC,2045,0.2206
RE1,DEMTRAEVC,2046,0.1725
RE1,DEMTRAEVC,2047,0.1725
RE1,DEMTRAEVC,2048,0.1725
RE1,DEMTRAEVC,2049,0.1725
RE1,DEMTRAEVC,2050,77.6725
RE1,DEMTRAEVC,2051,1.0559
RE1,DEMTRAEVC,2052,0.7799
RE1,DEMTRAEVC,2053,0.786
RE1,DEMTRAEVC,2054,0.7631
RE1,DEMTRAEVC,2055,0.7834
RE1,DEMTRAEVC,2056,0.8064
RE1,DEMTRAEVC,2057,0.8127
RE1,DEMTRAEVC,2058,0.8191
RE1,DEMTRAEVC,2059,0.8463
RE1,DEMTRAEVC,2060,0.772
RE1,DEMTRAEVC,2061,0.8776
RE1,DEMTRAEVC,2062,0.8451
RE1,DEMTRAEVC,2063,0.8517
RE1,DEMTRAEVC,2064,0.8584
RE1,DEMTRAEVC,2068,0.0385
RE1,DEMTRAEVC,2069,0.8575
RE1,DEMTRAEVC,2070,1.3207
RE1,DEMTRAMCYELC,2024,8.9132
RE1,DEMTRAMCYELC,2025,0.1454
RE1,DEMTRAMCYELC,2026,0.1619
RE1,DEMTRAMCYELC,2027,0.1619
RE1,DEMTRAMCYELC,2028,0.1619
RE1,DEMTRAMCYELC,2029,0.1618
RE1,DEMTRAMCYELC,2030,0.1618
RE1,DEMTRAMCYELC,2031,1.5773
RE1,DEMTRAMCYELC,2032,0.6497
RE1,DEMTRAMCYELC,2033,0.8985
RE1,DEMTRAMCYELC,2034,2.995
RE1,DEMTRAMCYELC,2035,0.6523
RE1,DEMTRAMCYELC,2036,0.575
RE1,DEMTRAMCYELC,2037,1.1016
RE1,DEMTRAMCYELC,2038,0.3733
RE1,DEMTRAMCYELC,2039,9.1221
RE1,DEMTRAMCYELC,2040,0.3928
RE1,DEMTRAMCYELC,2041,0.3222
RE1,DEMTRAMCYELC,2042,0.3607
RE1,DEMTRAMCYELC,2043,0.3606
RE1,DEMTRAMCYELC,2044,0.3606
RE1,DEMTRAMCYELC,2045,0.3606
RE1,DEMTRAMCYELC,2046,1.7327
RE1,DEMTRAMCYELC,2047,0.8051
RE1,DEMTRAMCYELC,2048,1.0538
RE1,DEMTRAMCYELC,2049,3.1504
RE1,DEMTRAMCYELC,2050,2.3051
RE1,DEMTRAMCYELC,2051,0.7404
RE1,DEMTRAMCYELC,2052,1.518
RE1,DEMTRAMCYELC,2054,8.8587
RE1,DEMTRAMCYELC,2055,0.5728
RE1,DEMTRAMCYELC,2056,0.5857
RE1,DEMTRAMCYELC,2057,0.387
RE1,DEMTRAMCYELC,2058,0.897
RE1,DEMTRAMCYELC,2059,0.4555
RE1,DEMTRAMCYELC,2060,0.2502
RE1,DEMTRAMCYELC,2061,2.2002
RE1,DEMTRAMCYELC,2062,0.7705
RE1,DEMTRAMCYELC,2063,2.3846
RE1,DEMTRAMCYELC,2064,1.9646
RE1,DEMTRAMCYELC,2065,3.3478
RE1,DEMTRAMCYELC,2066,0.4191
RE1,DEMTRAMCYELC,2067,1.248
RE1,DEMTRAMCYELC,2068,0.0677
RE1,DEMTRAMCYELC,2069,8.8057
RE1,DEMTRAMCYELC,2070,0.7949
RE1,DEMTRACARELC,2050,45.7902
RE1,DEMTRACARELC,2051,0.6143
RE1,DEMTRACARELC,2052,0.1133
RE1,DEMTRACARELC,2053,1.333
RE1,DEMTRACARELC,2054,0.3495
