r,t,y,CapitalInvestment
RE1,DEMTRAEVC,2065,314.0387
RE1,DEMTRAEVC,2066,316.5084
RE1,DEMTRAEVC,2067,318.9983
RE1,DEMTRAEVC,2068,321.507
RE1,DEMTRAEVC,2069,435.9909
RE1,DEMTRAMCYELC,2024,15759.78
RE1,DEMTRAMCYELC,2025,230.5345
RE1,DEMTRAMCYELC,2026,227.2362
RE1,DEMTRAMCYELC,2027,197.6713
RE1,DEMTRAMCYELC,2028,168.1178
RE1,DEMTRAMCYELC,2029,138.5748
RE1,DEMTRAMCYELC,2030,109.0414
RE1,DEMTRAMCYELC,2031,65.8076
RE1,DEMTRAMCYELC,2032,41.3741
RE1,DEMTRAMCYELC,2033,16.9542
RE1,DEMTRAMCYELC,2034,0.0
RE1,DEMTRAMCYELC,2035,0.0
RE1,DEMTRAMCYELC,2036,0.0
RE1,DEMTRAMCYELC,2037,0.0
RE1,DEMTRAMCYELC,2038,0.0
RE1,DEMTRAMCYELC,2039,0.0009
RE1,DEMTRAMCYELC,2040,0.0
RE1,DEMTRAMCYELC,2041,0.0
RE1,DEMTRAMCYELC,2042,0.0
RE1,DEMTRAMCYELC,2043,0.0
RE1,DEMTRAMCYELC,2044,0.0
RE1,DEMTRAMCYELC,2045,0.0
RE1,DEMTRAMCYELC,2046,0.0
RE1,DEMTRAMCYELC,2047,0.0
RE1,DEMTRAMCYELC,2048,0.0
RE1,DEMTRAMCYELC,2049,0.0
RE1,DEMTRAMCYELC,2050,0.0002
RE1,DEMTRAMCYELC,2051,0.0
RE1,DEMTRAMCYELC,2052,0.0
RE1,DEMTRAMCYELC,2053,0.0
RE1,DEMTRAMCYELC,2054,0.0009
RE1,DEMTRAMCYELC,2055,0.0
RE1,DEMTRAMCYELC,2056,0.0
RE1,DEMTRAMCYELC,2057,0.0001
RE1,DEMTRAMCYELC,2058,0.0
RE1,DEMTRAMCYELC,2060,0.0
RE1,DEMTRAMCYELC,2061,0.0001
RE1,DEMTRAMCYELC,2062,0.0001
RE1,DEMTRAMCYELC,2063,0.0
RE1,DEMTRAMCYELC,2064,0.0
RE1,DEMTRAMCYELC,2065,0.0002
RE1,DEMTRAMCYELC,2066,0.0001
RE1,DEMTRAMCYELC,2067,0.0
RE1,DEMTRAMCYELC,2068,0.0001
RE1,DEMTRAMCYELC,2069,0.0009
RE1,DEMTRAMCYELC,2070,0.0
RE1,DEMTRACARELC,2050,0.0027
RE1,DEMTRACARELC,2051,0.0
RE1,DEMTRACARELC,2052,0.0
RE1,DEMTRACARELC,2053,0.0
RE1,DEMTRACARELC,2054,0.0
RE1,DEMTRACARELC,2055,0.0
RE1,DEMTRACARELC,2056,0.0
RE1,DEMTRACARELC,2059,0.0001
RE1,DEMTRACARELC,2060,0.0
RE1,DEMTRACARELC,2061,0.0
RE1,DEMTRACARELC,2063,0.0
RE1,DEMTRACARELC,2064,0.0
RE1,DEMTRACARELC,2065,0.0001
RE1,DEMTRACARELC,2066,0.0
RE1,DEMTRACARELC,2067,0.0
RE1,DEMTRACARELC,2068,0.0
RE1,DEMTRACARELC,2069,0.0
RE1,DEMTRACARELC,2070,0.0027
RE1,DEMTRABUSELC,2050,598806.95
RE1,DEMTRABUSELC,2051,4560.1498
RE1,DEMTRABUSELC,2052,4595.4208
RE1,DEMTRABUSELC,2053,4630.9669
RE1,DEMTRABUSELC,2054,4666.79
RE1,DEMTRABUSELC,2055,4702.8926
RE1,DEMTRABUSELC,2056,4739.2767
RE1,DEMTRABUSELC,2057,4775.9446
RE1,DEMTRABUSELC,2058,4812.8985
RE1,DEMTRABUSELC,2059,4850.1406
RE1,DEMTRABUSELC,2060,4887.6732
RE1,DEMTRABUSELC,2061,4925.4986
RE1,DEMTRABUSELC,2062,4963.6189
RE1,DEMTRABUSELC,2063,5002.0366
RE1,DEMTRABUSELC,2064,5040.754
RE1,DEMTRABUSELC,2065,5079.7735
RE1,DEMTRABUSELC,2066,5119.0974
RE1,DEMTRABUSELC,2067,5158.728
RE1,DEMTRABUSELC,2068,5198.6678
RE1,DEMTRABUSELC,2069,5238.9194
RE1,DEMTRABUSELC,2070,604086.43
RE1,DEMTRAMCYGSL,2015,0.0007
RE1,DEMTRAMCYGSL,2016,0.0
RE1,DEMTRAMCYGSL,2017,0.0
RE1,DEMTRAMCYGSL,2018,0.0
RE1,DEMTRAMCYGSL,2019,0.0
RE1,DEMTRAMCYGSL,2020,0.0
RE1,DEMTRAMCYGSL,2021,0.0
RE1,DEMTRAMCYGSL,2022,0.0
RE1,DEMTRAMCYGSL,2023,0.0
RE1,DEMTRACARGSL,2015,0.0016
RE1,DEMTRACARGSL,2016,0.0004
RE1,DEMTRACARGSL,2030,0.0026
RE1,DEMTRABUSGSL,2015,0.0014
RE1,DEMTRABUSGSL,2018,0.0
RE1,DEMTRABUSGSL,2019,0.0
RE1,DEMTRABUSGSL,2020,0.0
RE1,DEMTRABUSGSL,2021,0.0003
RE1,DEMTRABUSGSL,2030,0.0022
RE1,DEMINDELC,2015,0.0011
RE1,DEMINDELC,2016,0.0001
RE1,DEMINDELC,2017,0.0001
RE1,DEMINDELC,2018,0.0001
RE1,DEMINDELC,2019,0.0001
RE1,DEMINDELC,2020,0.0001
RE1,DEMINDELC,2021,0.0
RE1,DEMINDELC,2022,0.0
RE1,DEMINDELC,2023,0.0
RE1,DEMINDELC,2030,0.0
RE1,DEMINDELC,2031,0.0
RE1,DEMINDELC,2032,0.0
RE1,DEMINDELC,2033,0.0
RE1,DEMINDELC,2034,0.0
RE1,DEMINDELC,2035,0.0
RE1,DEMINDELC,2036,0.0
RE1,DEMINDELC,2037,0.0
RE1,DEMINDELC,2038,0.0
RE1,DEMINDELC,2039,0.0
RE1,DEMINDELC,2040,0.0
RE1,DEMINDELC,2041,0.0001
RE1,DEMINDELC,2042,0.0001
RE1,DEMINDELC,2043,0.0001
RE1,DEMINDELC,2045,0.0
RE1,DEMINDELC,2046,0.0
RE1,DEMINDELC,2047,0.0
RE1,DEMINDELC,2048,0.0
RE1,DEMINDELC,2049,0.0
RE1,DEMINDELC,2050,0.0
RE1,DEMINDELC,2051,0.0001
RE1,DEMINDELC,2052,0.0001
RE1,DEMINDELC,2053,0.0001
RE1,DEMINDELC,2054,0.0
RE1,DEMINDELC,2055,0.0
RE1,DEMINDELC,2056,0.0
RE1,DEMINDELC,2057,0.0
RE1,DEMINDELC,2058,0.0
RE1,DEMINDELC,2059,0.0
RE1,DEMINDELC,2061,0.0001
RE1,DEMINDELC,2062,0.0001
RE1,DEMINDELC,2063,0.0001
RE1,DEMINDELC,2064,0.0
RE1,DEMINDELC,2065,0.0
RE1,DEMINDELC,2066,0.0
RE1,DEMINDELC,2067,0.0
RE1,DEMINDELC,2068,0.0
RE1,DEMINDELC,2070,0.0002
RE1,INDENEFFDP,2024,10586.147
RE1,INDENEFFDP,2025,285.9551
RE1,INDENEFFDP,2026,308.9991
RE1,INDENEFFDP,2027,308.9991
RE1,INDENEFFDP,2028,308.9991
RE1,INDENEFFDP,2029,308.9991
RE1,INDENEFFDP,2030,308.9991
RE1,INDENEFFDP,2031,353.1826
RE1,INDENEFFDP,2032,353.1826
RE1,INDENEFFDP,2033,353.1826
RE1,INDENEFFDP,2034,10939.329
RE1,INDENEFFDP,2035,639.1377
RE1,INDENEFFDP,2036,593.3354
RE1,INDENEFFDP,2037,593.3354
RE1,INDENEFFDP,2038,593.3354
RE1,INDENEFFDP,2039,593.3354
RE1,INDENEFFDP,2040,651.9133
RE1,INDENEFFDP,2041,573.0372
RE1,INDENEFFDP,2042,631.6151
RE1,INDENEFFDP,2043,631.6151
RE1,INDENEFFDP,2044,11429.97
RE1,INDENEFFDP,2045,705.3622
RE1,INDENEFFDP,2046,787.2097
RE1,INDENEFFDP,2047,787.2097
RE1,INDENEFFDP,2048,787.2097
RE1,INDENEFFDP,2049,787.2097
RE1,INDENEFFDP,2050,1073.834
RE1,INDENEFFDP,2051,545.4012
RE1,INDENEFFDP,2052,834.2611
RE1,INDENEFFDP,2053,836.5216
RE1,INDENEFFDP,2054,11637.162
RE1,INDENEFFDP,2055,914.8656
RE1,INDENEFFDP,2056,999.05
RE1,INDENEFFDP,2057,1001.4131
RE1,INDENEFFDP,2058,1003.8025
RE1,INDENEFFDP,2059,1006.2186
RE1,INDENEFFDP,2060,1550.0862
RE1,INDENEFFDP,2061,514.5231
RE1,INDENEFFDP,2062,1060.6811
RE1,INDENEFFDP,2063,1065.4672
RE1,INDENEFFDP,2064,11868.661
RE1,INDENEFFDP,2065,1148.9474
RE1,INDENEFFDP,2066,1235.743
RE1,INDENEFFDP,2067,1240.7464
RE1,INDENEFFDP,2068,1245.8055
RE1,INDENEFFDP,2069,1532.4733
RE1,DEMINDHEBIO,2015,6118.9699
RE1,DEMINDHEBIO,2022,57.5756
RE1,DEMINDHEBIO,2023,88.7996
RE1,DEMINDHEBIO,2024,88.6422
RE1,DEMINDHEBIO,2025,88.5041
RE1,DEMINDHEBIO,2026,97.6675
RE1,DEMINDHEBIO,2027,97.5138
RE1,DEMINDHEBIO,2028,97.3534
RE1,DEMINDHEBIO,2029,97.1969
RE1,DEMINDHEBIO,2030,6183.8783
RE1,DEMINDHEBIO,2031,87.4671
RE1,DEMINDHEBIO,2032,87.252
RE1,DEMINDHEBIO,2033,87.0463
RE1,DEMINDHEBIO,2034,86.8614
RE1,DEMINDHEBIO,2035,86.67
RE1,DEMINDHEBIO,2036,76.0489
RE1,DEMINDHEBIO,2037,133.1175
RE1,DEMINDHEBIO,2038,163.9906
RE1,DEMINDHEBIO,2039,163.7066
RE1,DEMINDHEBIO,2040,163.4278
RE1,DEMINDHEBIO,2041,175.6184
RE1,DEMINDHEBIO,2042,175.314
RE1,DEMINDHEBIO,2043,175.0434
RE1,DEMINDHEBIO,2044,174.7515
RE1,DEMINDHEBIO,2045,6209.1069
RE1,DEMINDHEBIO,2046,146.8111
RE1,DEMINDHEBIO,2047,146.5275
RE1,DEMINDHEBIO,2048,146.2291
RE1,DEMINDHEBIO,2049,145.9357
RE1,DEMINDHEBIO,2050,145.6674
RE1,DEMINDHEBIO,2051,136.4768
RE1,DEMINDHEBIO,2052,193.3326
RE1,DEMINDHEBIO,2053,224.2393
RE1,DEMINDHEBIO,2054,224.3238
RE1,DEMINDHEBIO,2055,224.3763
RE1,DEMINDHEBIO,2056,236.7966
RE1,DEMINDHEBIO,2057,236.8816
RE1,DEMINDHEBIO,2058,236.9311
RE1,DEMINDHEBIO,2059,237.0187
RE1,DEMINDHEBIO,2060,6190.4313
RE1,DEMINDHEBIO,2061,210.2188
RE1,DEMINDHEBIO,2062,210.4286
RE1,DEMINDHEBIO,2063,210.6393
RE1,DEMINDHEBIO,2064,210.8926
RE1,DEMINDHEBIO,2065,211.2242
RE1,DEMINDHEBIO,2066,202.7408
RE1,DEMINDHEBIO,2067,259.5801
RE1,DEMINDHEBIO,2068,290.8464
RE1,DEMINDHEBIO,2069,291.6
RE1,DEMINDHEBIO,2070,292.4206
RE1,DEMRESELC,2015,0.0006
RE1,DEMRESELC,2016,0.0
RE1,DEMRESELC,2017,0.0
RE1,DEMRESELC,2018,0.0
RE1,DEMRESELC,2019,0.0
RE1,DEMRESELC,2020,0.0
RE1,DEMRESELC,2021,0.0
RE1,DEMRESELC,2022,0.0
RE1,DEMRESELC,2023,0.0
RE1,DEMRESELC,2030,0.0
RE1,DEMRESELC,2031,0.0
RE1,DEMRESELC,2032,0.0
RE1,DEMRESELC,2033,0.0
RE1,DEMRESELC,2034,0.0
RE1,DEMRESELC,2035,0.0
RE1,DEMRESELC,2036,0.0
RE1,DEMRESELC,2037,0.0
RE1,DEMRESELC,2038,0.0
RE1,DEMRESELC,2039,0.0
RE1,DEMRESELC,2040,0.0
RE1,DEMRESELC,2041,0.0
RE1,DEMRESELC,2042,0.0
RE1,DEMRESELC,2043,0.0
RE1,DEMRESELC,2045,0.0
RE1,DEMRESELC,2046,0.0
RE1,DEMRESELC,2047,0.0
RE1,DEMRESELC,2048,0.0
RE1,DEMRESELC,2049,0.0
RE1,DEMRESELC,2050,0.0
RE1,DEMRESELC,2051,0.0
RE1,DEMRESELC,2052,0.0
RE1,DEMRESELC,2053,0.0
RE1,DEMRESELC,2054,0.0
RE1,DEMRESELC,2055,0.0
RE1,DEMRESELC,2056,0.0
RE1,DEMRESELC,2057,0.0
RE1,DEMRESELC,2058,0.0
RE1,DEMRESELC,2059,0.0
RE1,DEMRESELC,2061,0.0001
RE1,DEMRESELC,2062,0.0
RE1,DEMRESELC,2063,0.0
RE1,DEMRESELC,2064,0.0
RE1,DEMRESELC,2065,0.0
RE1,DEMRESELC,2066,0.0
RE1,DEMRESELC,2067,0.0
RE1,DEMRESELC,2068,0.0
RE1,DEMRESELC,2070,0.0001
RE1,RESENEFFDP,2024,5284.6314
RE1,RESENEFFDP,2025,142.7495
RE1,RESENEFFDP,2026,154.2531
RE1,RESENEFFDP,2027,154.2531
RE1,RESENEFFDP,2028,154.2531
RE1,RESENEFFDP,2029,154.2531
RE1,RESENEFFDP,2030,154.2531
RE1,RESENEFFDP,2031,176.3097
RE1,RESENEFFDP,2032,176.3097
RE1,RESENEFFDP,2033,176.3097
RE1,RESENEFFDP,2034,5460.9411
RE1,RESENEFFDP,2035,319.0592
RE1,RESENEFFDP,2036,296.1945
RE1,RESENEFFDP,2037,296.1945
RE1,RESENEFFDP,2038,296.1945
RE1,RESENEFFDP,2039,296.1945
RE1,RESENEFFDP,2040,325.4368
RE1,RESENEFFDP,2041,286.0616
RE1,RESENEFFDP,2042,315.3039
RE1,RESENEFFDP,2043,315.3039
RE1,RESENEFFDP,2044,5705.87
RE1,RESENEFFDP,2045,352.1186
RE1,RESENEFFDP,2046,392.9771
RE1,RESENEFFDP,2047,392.9771
RE1,RESENEFFDP,2048,392.9771
RE1,RESENEFFDP,2049,392.9771
RE1,RESENEFFDP,2050,536.0607
RE1,RESENEFFDP,2051,272.2657
RE1,RESENEFFDP,2052,416.4653
RE1,RESENEFFDP,2053,417.5937
RE1,RESENEFFDP,2054,5809.3009
RE1,RESENEFFDP,2055,456.7032
RE1,RESENEFFDP,2056,498.7283
RE1,RESENEFFDP,2057,499.908
RE1,RESENEFFDP,2058,501.1008
RE1,RESENEFFDP,2059,502.3069
RE1,RESENEFFDP,2060,773.807
RE1,RESENEFFDP,2061,256.8512
RE1,RESENEFFDP,2062,529.4947
RE1,RESENEFFDP,2063,531.884
RE1,RESENEFFDP,2064,5924.8661
RE1,RESENEFFDP,2065,573.5575
RE1,RESENEFFDP,2066,616.8861
RE1,RESENEFFDP,2067,619.3838
RE1,RESENEFFDP,2068,621.9093
RE1,RESENEFFDP,2069,765.0146
RE1,DEMRESCKNELC,2024,427.6184
RE1,DEMRESCKNELC,2025,36.2268
RE1,DEMRESCKNELC,2026,58.3605
RE1,DEMRESCKNELC,2027,11.2914
RE1,DEMRESCKNELC,2028,11.2768
RE1,DEMRESCKNELC,2029,65.1908
RE1,DEMRESCKNELC,2030,99.7188
RE1,DEMRESCKNELC,2034,46.9017
RE1,DEMRESCKNELC,2035,22.7561
RE1,DEMRESCKNELC,2036,19.6628
RE1,DEMRESCKNELC,2037,19.4719
RE1,DEMRESCKNELC,2038,87.7034
RE1,DEMRESCKNELC,2039,18.4105
RE1,DEMRESCKNELC,2040,44.8716
RE1,DEMRESCKNELC,2041,18.2044
RE1,DEMRESCKNELC,2042,18.0983
RE1,DEMRESCKNELC,2043,18.5936
RE1,DEMRESCKNELC,2044,60.8301
RE1,DEMRESCKNELC,2045,55.729
RE1,DEMRESCKNELC,2046,13.1102
RE1,DEMRESCKNELC,2047,17.052
RE1,DEMRESCKNELC,2048,13.6654
RE1,DEMRESCKNELC,2049,13.1158
RE1,DEMRESCKNELC,2050,341.2862
RE1,DEMRESCKNELC,2051,60.78
RE1,DEMRESCKNELC,2052,13.435
RE1,DEMRESCKNELC,2053,13.5507
RE1,DEMRESCKNELC,2054,441.2858
RE1,DEMRESCKNELC,2055,50.0119
RE1,DEMRESCKNELC,2056,72.2645
RE1,DEMRESCKNELC,2057,25.3152
RE1,DEMRESCKNELC,2058,25.4216
RE1,DEMRESCKNELC,2059,80.3456
RE1,DEMRESCKNELC,2060,97.5129
RE1,DEMRESCKNELC,2061,30.2215
RE1,DEMRESCKNELC,2062,14.6392
RE1,DEMRESCKNELC,2063,14.7656
RE1,DEMRESCKNELC,2064,61.7948
RE1,DEMRESCKNELC,2065,37.7778
RE1,DEMRESCKNELC,2066,34.8143
RE1,DEMRESCKNELC,2067,34.7543
RE1,DEMRESCKNELC,2068,103.1179
RE1,DEMRESCKNELC,2069,24.8199
RE1,DEMRESCKNBIO,2030,13.6067
RE1,DEMRESCKNBIO,2031,46.6683
RE1,DEMRESCKNBIO,2032,46.6529
RE1,DEMRESCKNBIO,2033,46.6383
RE1,DEMRESCKNBIO,2034,46.6245
RE1,DEMRESCKNBIO,2035,46.6115
RE1,DEMRESCKNBIO,2036,45.9562
RE1,DEMRESCKNBIO,2037,45.9488
RE1,DEMRESCKNBIO,2038,45.9416
RE1,DEMRESCKNBIO,2039,4.374
RE1,DEMRESCKNBIO,2040,4.3674
RE1,DEMRESCKNBIO,2041,4.3605
RE1,DEMRESCKNBIO,2042,4.3556
RE1,DEMRESCKNBIO,2043,4.3509
RE1,DEMRESCKNBIO,2044,4.3463
RE1,DEMRESCKNBIO,2045,4.3419
RE1,DEMRESCKNBIO,2046,3.2903
RE1,DEMRESCKNBIO,2047,3.2883
RE1,DEMRESCKNBIO,2048,3.2864
RE1,DEMRESCKNBIO,2049,3.2845
RE1,DEMRESCKNBIO,2050,16.8894
RE1,DEMRESCKNBIO,2051,50.032
RE1,DEMRESCKNBIO,2052,50.0428
RE1,DEMRESCKNBIO,2053,50.0546
RE1,DEMRESCKNBIO,2054,50.0675
RE1,DEMRESCKNBIO,2055,50.0813
RE1,DEMRESCKNBIO,2056,49.4531
RE1,DEMRESCKNBIO,2057,49.4729
RE1,DEMRESCKNBIO,2058,49.4932
RE1,DEMRESCKNBIO,2059,7.9533
RE1,DEMRESCKNBIO,2060,7.9745
RE1,DEMRESCKNBIO,2061,7.9958
RE1,DEMRESCKNBIO,2062,8.0192
RE1,DEMRESCKNBIO,2063,8.043
RE1,DEMRESCKNBIO,2064,8.0673
RE1,DEMRESCKNBIO,2065,8.0919
RE1,DEMRESCKNBIO,2066,7.0694
RE1,DEMRESCKNBIO,2067,7.0969
RE1,DEMRESCKNBIO,2068,7.1247
RE1,DEMRESCKNBIO,2069,7.1528
RE1,DEMRESCKNBIO,2070,20.7878
RE1,DEMRESHEBIO,2015,1212.9588
RE1,DEMRESHEBIO,2019,29.3623
RE1,DEMRESHEBIO,2020,30.2233
RE1,DEMRESHEBIO,2021,22.4702
RE1,DEMRESHEBIO,2022,22.4093
RE1,DEMRESHEBIO,2023,22.353
RE1,DEMRESHEBIO,2024,22.2965
RE1,DEMRESHEBIO,2025,22.2458
RE1,DEMRESHEBIO,2026,24.3684
RE1,DEMRESHEBIO,2027,24.3121
RE1,DEMRESHEBIO,2028,24.255
RE1,DEMRESHEBIO,2029,24.1999
RE1,DEMRESHEBIO,2030,1230.7356
RE1,DEMRESHEBIO,2031,22.107
RE1,DEMRESHEBIO,2032,22.0286
RE1,DEMRESHEBIO,2033,21.9539
RE1,DEMRESHEBIO,2034,51.0724
RE1,DEMRESHEBIO,2035,51.8545
RE1,DEMRESHEBIO,2036,41.301
RE1,DEMRESHEBIO,2037,41.1935
RE1,DEMRESHEBIO,2038,41.0904
RE1,DEMRESHEBIO,2039,40.9915
RE1,DEMRESHEBIO,2040,40.8953
RE1,DEMRESHEBIO,2041,42.9545
RE1,DEMRESHEBIO,2042,42.8535
RE1,DEMRESHEBIO,2043,42.7622
RE1,DEMRESHEBIO,2044,42.6669
RE1,DEMRESHEBIO,2045,1238.8179
RE1,DEMRESHEBIO,2046,36.0222
RE1,DEMRESHEBIO,2047,35.9244
RE1,DEMRESHEBIO,2048,35.8244
RE1,DEMRESHEBIO,2049,64.6269
RE1,DEMRESHEBIO,2050,65.3742
RE1,DEMRESHEBIO,2051,55.2423
RE1,DEMRESHEBIO,2052,55.2254
RE1,DEMRESHEBIO,2053,55.2104
RE1,DEMRESHEBIO,2054,55.2004
RE1,DEMRESHEBIO,2055,55.1838
RE1,DEMRESHEBIO,2056,57.3088
RE1,DEMRESHEBIO,2057,57.302
RE1,DEMRESHEBIO,2058,57.2881
RE1,DEMRESHEBIO,2059,57.2847
RE1,DEMRESHEBIO,2060,1237.4058
RE1,DEMRESHEBIO,2061,50.9138
RE1,DEMRESHEBIO,2062,50.9355
RE1,DEMRESHEBIO,2063,50.9588
RE1,DEMRESHEBIO,2064,79.5261
RE1,DEMRESHEBIO,2065,80.427
RE1,DEMRESHEBIO,2066,70.5773
RE1,DEMRESHEBIO,2067,70.7177
RE1,DEMRESHEBIO,2068,70.8702
RE1,DEMRESHEBIO,2069,71.0225
RE1,DEMRESHEBIO,2070,71.1924
RE1,DEMCOMELC,2015,0.0006
RE1,DEMCOMELC,2016,0.0
RE1,DEMCOMELC,2017,0.0
RE1,DEMCOMELC,2018,0.0
RE1,DEMCOMELC,2019,0.0
RE1,DEMCOMELC,2020,0.0
RE1,DEMCOMELC,2021,0.0
RE1,DEMCOMELC,2022,0.0
RE1,DEMCOMELC,2023,0.0
RE1,DEMCOMELC,2030,0.0
RE1,DEMCOMELC,2031,0.0
RE1,DEMCOMELC,2032,0.0
RE1,DEMCOMELC,2033,0.0
RE1,DEMCOMELC,2034,0.0
RE1,DEMCOMELC,2035,0.0
RE1,DEMCOMELC,2036,0.0
RE1,DEMCOMELC,2037,0.0
RE1,DEMCOMELC,2038,0.0
RE1,DEMCOMELC,2039,0.0
RE1,DEMCOMELC,2040,0.0
RE1,DEMCOMELC,2041,0.0
RE1,DEMCOMELC,2042,0.0
RE1,DEMCOMELC,2043,0.0
RE1,DEMCOMELC,2045,0.0
RE1,DEMCOMELC,2046,0.0
RE1,DEMCOMELC,2047,0.0
RE1,DEMCOMELC,2048,0.0
RE1,DEMCOMELC,2049,0.0
RE1,DEMCOMELC,2050,0.0
RE1,DEMCOMELC,2051,0.0
RE1,DEMCOMELC,2052,0.0
RE1,DEMCOMELC,2053,0.0
RE1,DEMCOMELC,2054,0.0
RE1,DEMCOMELC,2055,0.0
RE1,DEMCOMELC,2056,0.0
RE1,DEMCOMELC,2057,0.0
RE1,DEMCOMELC,2058,0.0
RE1,DEMCOMELC,2059,0.0
RE1,DEMCOMELC,2061,0.0001
RE1,DEMCOMELC,2062,0.0
RE1,DEMCOMELC,2063,0.0
RE1,DEMCOMELC,2064,0.0
RE1,DEMCOMELC,2065,0.0
RE1,DEMCOMELC,2066,0.0
RE1,DEMCOMELC,2067,0.0
RE1,DEMCOMELC,2068,0.0
RE1,DEMCOMELC,2070,0.0001
RE1,COMENEFFDP,2024,5461.9114
RE1,COMENEFFDP,2025,147.5382
RE1,COMENEFFDP,2026,159.4278
RE1,COMENEFFDP,2027,159.4278
RE1,COMENEFFDP,2028,159.4278
RE1,COMENEFFDP,2029,159.4278
RE1,COMENEFFDP,2030,159.4278
RE1,COMENEFFDP,2031,182.2242
RE1,COMENEFFDP,2032,182.2242
RE1,COMENEFFDP,2033,182.2242
RE1,COMENEFFDP,2034,5644.1356
RE1,COMENEFFDP,2035,329.7624
RE1,COMENEFFDP,2036,306.1308
RE1,COMENEFFDP,2037,306.1308
RE1,COMENEFFDP,2038,306.1308
RE1,COMENEFFDP,2039,306.1308
RE1,COMENEFFDP,2040,336.354
RE1,COMENEFFDP,2041,295.6579
RE1,COMENEFFDP,2042,325.8811
RE1,COMENEFFDP,2043,325.8811
RE1,COMENEFFDP,2044,5897.281
RE1,COMENEFFDP,2045,363.9309
RE1,COMENEFFDP,2046,406.16
RE1,COMENEFFDP,2047,406.16
RE1,COMENEFFDP,2048,406.16
RE1,COMENEFFDP,2049,406.16
RE1,COMENEFFDP,2050,554.0435
RE1,COMENEFFDP,2051,281.3992
RE1,COMENEFFDP,2052,430.4361
RE1,COMENEFFDP,2053,431.6024
RE1,COMENEFFDP,2054,6004.1816
RE1,COMENEFFDP,2055,472.024
RE1,COMENEFFDP,2056,515.4588
RE1,COMENEFFDP,2057,516.678
RE1,COMENEFFDP,2058,517.9109
RE1,COMENEFFDP,2059,519.1574
RE1,COMENEFFDP,2060,799.7654
RE1,COMENEFFDP,2061,265.4676
RE1,COMENEFFDP,2062,547.2573
RE1,COMENEFFDP,2063,549.7267
RE1,COMENEFFDP,2064,6123.6236
RE1,COMENEFFDP,2065,592.7982
RE1,COMENEFFDP,2066,637.5803
RE1,COMENEFFDP,2067,640.1618
RE1,COMENEFFDP,2068,642.7721
RE1,COMENEFFDP,2069,790.678
RE1,DEMCOMHEBIO,2015,533.6865
RE1,DEMCOMHEBIO,2016,27.1383
RE1,DEMCOMHEBIO,2017,13.5298
RE1,DEMCOMHEBIO,2018,13.5264
RE1,DEMCOMHEBIO,2019,13.5223
RE1,DEMCOMHEBIO,2020,13.517
RE1,DEMCOMHEBIO,2021,11.0036
RE1,DEMCOMHEBIO,2022,10.9996
RE1,DEMCOMHEBIO,2023,10.9962
RE1,DEMCOMHEBIO,2024,10.9913
RE1,DEMCOMHEBIO,2025,10.988
RE1,DEMCOMHEBIO,2026,12.453
RE1,DEMCOMHEBIO,2027,12.4491
RE1,DEMCOMHEBIO,2028,12.4436
RE1,DEMCOMHEBIO,2029,12.4377
RE1,DEMCOMHEBIO,2030,543.3155
RE1,DEMCOMHEBIO,2031,37.2177
RE1,DEMCOMHEBIO,2032,23.6756
RE1,DEMCOMHEBIO,2033,23.663
RE1,DEMCOMHEBIO,2034,23.6538
RE1,DEMCOMHEBIO,2035,23.6405
RE1,DEMCOMHEBIO,2036,20.3267
RE1,DEMCOMHEBIO,2037,20.3153
RE1,DEMCOMHEBIO,2038,20.3039
RE1,DEMCOMHEBIO,2039,20.2925
RE1,DEMCOMHEBIO,2040,20.2805
RE1,DEMCOMHEBIO,2041,21.1531
RE1,DEMCOMHEBIO,2042,21.1376
RE1,DEMCOMHEBIO,2043,21.1251
RE1,DEMCOMHEBIO,2044,21.1091
RE1,DEMCOMHEBIO,2045,547.4252
RE1,DEMCOMHEBIO,2046,43.7857
RE1,DEMCOMHEBIO,2047,30.3579
RE1,DEMCOMHEBIO,2048,30.333
RE1,DEMCOMHEBIO,2049,30.3073
RE1,DEMCOMHEBIO,2050,30.285
RE1,DEMCOMHEBIO,2051,27.1528
RE1,DEMCOMHEBIO,2052,27.1859
RE1,DEMCOMHEBIO,2053,27.2177
RE1,DEMCOMHEBIO,2054,27.2499
RE1,DEMCOMHEBIO,2055,27.277
RE1,DEMCOMHEBIO,2056,28.1839
RE1,DEMCOMHEBIO,2057,28.2147
RE1,DEMCOMHEBIO,2058,28.2403
RE1,DEMCOMHEBIO,2059,28.2694
RE1,DEMCOMHEBIO,2060,547.5369
RE1,DEMCOMHEBIO,2061,50.7286
RE1,DEMCOMHEBIO,2062,37.5439
RE1,DEMCOMHEBIO,2063,37.5832
RE1,DEMCOMHEBIO,2064,37.6283
RE1,DEMCOMHEBIO,2065,37.6858
RE1,DEMCOMHEBIO,2066,34.6704
RE1,DEMCOMHEBIO,2067,34.7808
RE1,DEMCOMHEBIO,2068,34.8951
RE1,DEMCOMHEBIO,2069,35.0072
RE1,DEMCOMHEBIO,2070,35.1263
RE1,DEMINDHECOA,2015,11403.233
RE1,DEMINDHECOA,2022,107.5244
RE1,DEMINDHECOA,2023,165.8868
RE1,DEMINDHECOA,2024,165.6668
RE1,DEMINDHECOA,2025,165.4594
RE1,DEMINDHECOA,2026,182.6719
RE1,DEMINDHECOA,2027,182.4404
