r,t,f,y,UseByTechnologyAnnual
RE1,DEMRESHEBIO,BIO,2031,128.0899
RE1,DEMRESHEBIO,BIO,2032,128.0899
RE1,DEMRESHEBIO,BIO,2033,107.9373
RE1,DEMRESHEBIO,BIO,2034,103.9489
RE1,DEMRESHEBIO,BIO,2035,99.3335
RE1,DEMRESHEBIO,BIO,2036,97.2722
RE1,DEMRESHEBIO,BIO,2037,76.609
RE1,DEMRESHEBIO,BIO,2038,78.2303
RE1,DEMRESHEBIO,BIO,2039,79.8491
RE1,DEMRESHEBIO,BIO,2040,67.3342
RE1,DEMRESHEBIO,BIO,2041,68.948
RE1,DEMRESHEBIO,BIO,2042,70.56
RE1,DEMRESHEBIO,BIO,2043,70.2551
RE1,DEMRESHEBIO,BIO,2044,63.6524
RE1,DEMRESHEBIO,BIO,2045,8.243
RE1,DEMRESHEBIO,BIO,2046,8.243
RE1,DEMRESHEBIO,BIO,2047,6.0106
RE1,DEMRESHEBIO,BIO,2048,0.7728
RE1,DEMRESHEEL,ELC003,2031,1.5501
RE1,DEMRESHEEL,ELC003,2032,3.0955
RE1,DEMRESHEEL,ELC003,2033,21.1615
RE1,DEMRESHEEL,ELC003,2034,25.9688
RE1,DEMRESHEEL,ELC003,2035,31.2862
RE1,DEMRESHEEL,ELC003,2036,34.3105
RE1,DEMRESHEEL,ELC003,2037,52.586
RE1,DEMRESHEEL,ELC003,2038,52.586
RE1,DEMRESHEEL,ELC003,2039,52.586
RE1,DEMRESHEEL,ELC003,2040,64.1738
RE1,DEMRESHEEL,ELC003,2041,64.1738
RE1,DEMRESHEEL,ELC003,2042,64.1738
RE1,DEMRESHEEL,ELC003,2043,65.7442
RE1,DEMRESHEEL,ELC003,2044,72.4775
RE1,DEMRESHEEL,ELC003,2045,119.2309
RE1,DEMRESHEEL,ELC003,2046,120.2294
RE1,DEMRESHEEL,ELC003,2047,123.058
RE1,DEMRESHEEL,ELC003,2048,128.3503
RE1,DEMRESHEEL,ELC003,2049,129.9808
RE1,DEMRESHEEL,ELC003,2050,130.9771
RE1,DEMRESHEEL,ELC003,2051,131.9979
RE1,DEMRESHEEL,ELC003,2052,133.0267
RE1,DEMRESHEEL,ELC003,2053,134.0635
RE1,DEMRESHEEL,ELC003,2054,135.1084
RE1,DEMRESHEEL,ELC003,2055,136.1614
RE1,DEMRESHEEL,ELC003,2056,137.2227
RE1,DEMRESHEEL,ELC003,2057,138.2922
RE1,DEMRESHEEL,ELC003,2058,139.37
RE1,DEMRESHEEL,ELC003,2059,140.4563
RE1,DEMRESHEEL,ELC003,2060,141.551
RE1,DEMRESHEEL,ELC003,2061,142.6542
RE1,DEMRESHEEL,ELC003,2062,143.7661
RE1,DEMRESHEEL,ELC003,2063,144.8866
RE1,DEMRESHEEL,ELC003,2064,146.0158
RE1,DEMRESHEEL,ELC003,2065,147.1539
RE1,DEMRESHEEL,ELC003,2066,148.3008
RE1,DEMRESHEEL,ELC003,2067,149.4566
RE1,DEMRESHEEL,ELC003,2068,150.6215
RE1,DEMRESHEEL,ELC003,2069,151.7954
RE1,DEMRESHEEL,ELC003,2070,152.9785
RE1,DEMRESHEOIL,LFO,2015,0.0705
RE1,DEMTRABUSELC,ELCEV,2028,37.9571
RE1,DEMTRABUSELC,ELCEV,2029,106.3789
RE1,DEMTRABUSELC,ELCEV,2030,177.0803
RE1,DEMTRABUSELC,ELCEV,2031,249.2864
RE1,DEMTRABUSELC,ELCEV,2032,323.3891
RE1,DEMTRABUSELC,ELCEV,2033,399.387
RE1,DEMTRABUSELC,ELCEV,2034,477.2794
RE1,DEMTRABUSELC,ELCEV,2035,557.065
RE1,DEMTRABUSELC,ELCEV,2036,638.0635
RE1,DEMTRABUSELC,ELCEV,2037,638.0635
RE1,DEMTRABUSELC,ELCEV,2038,638.0635
RE1,DEMTRABUSELC,ELCEV,2039,638.0635
RE1,DEMTRABUSELC,ELCEV,2040,638.0635
RE1,DEMTRABUSELC,ELCEV,2041,638.0635
RE1,DEMTRABUSELC,ELCEV,2042,638.0635
RE1,DEMTRABUSELC,ELCEV,2043,638.0635
RE1,DEMTRABUSELC,ELCEV,2044,638.0635
RE1,DEMTRABUSELC,ELCEV,2045,638.0635
RE1,DEMTRABUSELC,ELCEV,2046,638.0635
RE1,DEMTRABUSELC,ELCEV,2047,638.0635
RE1,DEMTRABUSELC,ELCEV,2048,604.4146
RE1,DEMTRABUSELC,ELCEV,2049,693.6907
RE1,DEMTRABUSELC,ELCEV,2050,784.2379
RE1,DEMTRABUSELC,ELCEV,2051,790.2102
RE1,DEMTRABUSELC,ELCEV,2052,796.2287
RE1,DEMTRABUSELC,ELCEV,2053,802.2937
RE1,DEMTRABUSELC,ELCEV,2054,808.4057
RE1,DEMTRABUSELC,ELCEV,2055,814.5649
RE1,DEMTRABUSELC,ELCEV,2056,820.7718
RE1,DEMTRABUSELC,ELCEV,2057,827.0266
RE1,DEMTRABUSELC,ELCEV,2058,833.33
RE1,DEMTRABUSELC,ELCEV,2059,839.6821
RE1,DEMTRABUSELC,ELCEV,2060,846.0832
RE1,DEMTRABUSELC,ELCEV,2061,852.534
RE1,DEMTRABUSELC,ELCEV,2062,859.0347
RE1,DEMTRABUSELC,ELCEV,2063,865.5857
RE1,DEMTRABUSELC,ELCEV,2064,872.1874
RE1,DEMTRABUSELC,ELCEV,2065,878.8402
RE1,DEMTRABUSELC,ELCEV,2066,885.5446
RE1,DEMTRABUSELC,ELCEV,2067,892.3007
RE1,DEMTRABUSELC,ELCEV,2068,899.1092
RE1,DEMTRABUSELC,ELCEV,2069,905.9705
RE1,DEMTRABUSELC,ELCEV,2070,912.8849
RE1,DEMTRABUSGSL,LFO,2015,1699.2138
RE1,DEMTRABUSGSL,LFO,2016,1764.3435
RE1,DEMTRABUSGSL,LFO,2017,1804.9054
RE1,DEMTRABUSGSL,LFO,2018,1848.6493
RE1,DEMTRABUSGSL,LFO,2019,1890.9145
RE1,DEMTRABUSGSL,LFO,2020,1933.1701
RE1,DEMTRABUSGSL,LFO,2021,1966.9271
RE1,DEMTRABUSGSL,LFO,2022,2000.6776
RE1,DEMTRABUSGSL,LFO,2023,2034.4218
RE1,DEMTRABUSGSL,LFO,2024,2068.16
RE1,DEMTRABUSGSL,LFO,2025,2101.8927
RE1,DEMTRABUSGSL,LFO,2026,2139.4639
RE1,DEMTRABUSGSL,LFO,2027,2177.0289
RE1,DEMTRABUSGSL,LFO,2028,2077.8054
RE1,DEMTRABUSGSL,LFO,2029,1868.7943
RE1,DEMTRABUSGSL,LFO,2030,1651.5626
RE1,DEMTRABUSGSL,LFO,2031,1422.4309
RE1,DEMTRABUSGSL,LFO,2032,1186.4563
RE1,DEMTRABUSGSL,LFO,2033,943.6435
RE1,DEMTRABUSGSL,LFO,2034,693.9967
RE1,DEMTRABUSGSL,LFO,2035,437.5198
RE1,DEMTRABUSGSL,LFO,2036,173.9292
RE1,DEMTRABUSGSL,LFO,2037,202.2212
RE1,DEMTRABUSGSL,LFO,2038,230.5092
RE1,DEMTRABUSGSL,LFO,2039,258.7936
RE1,DEMTRABUSGSL,LFO,2040,287.074
RE1,DEMTRABUSGSL,LFO,2041,313.984
RE1,DEMTRABUSGSL,LFO,2042,340.8912
RE1,DEMTRABUSGSL,LFO,2043,367.796
RE1,DEMTRABUSGSL,LFO,2044,394.6984
RE1,DEMTRABUSGSL,LFO,2045,421.598
RE1,DEMTRABUSGSL,LFO,2046,442.6316
RE1,DEMTRABUSGSL,LFO,2047,463.6636
RE1,DEMTRABUSGSL,LFO,2048,605.9528
RE1,DEMTRABUSGSL,LFO,2049,305.2672
RE1,DEMTRACARELC,ELCEV,2037,66.1772
RE1,DEMTRACARELC,ELCEV,2038,133.7321
RE1,DEMTRACARELC,ELCEV,2039,202.7216
RE1,DEMTRACARELC,ELCEV,2040,273.0778
RE1,DEMTRACARELC,ELCEV,2041,344.3409
RE1,DEMTRACARELC,ELCEV,2042,416.9067
RE1,DEMTRACARELC,ELCEV,2043,490.7753
RE1,DEMTRACARELC,ELCEV,2044,565.9462
RE1,DEMTRACARELC,ELCEV,2045,642.4193
RE1,DEMTRACARELC,ELCEV,2046,717.5721
RE1,DEMTRACARELC,ELCEV,2047,793.7418
RE1,DEMTRACARELC,ELCEV,2048,897.8475
RE1,DEMTRACARELC,ELCEV,2049,904.6297
RE1,DEMTRACARELC,ELCEV,2050,911.4116
RE1,DEMTRACARELC,ELCEV,2051,918.3524
RE1,DEMTRACARELC,ELCEV,2052,925.3469
RE1,DEMTRACARELC,ELCEV,2053,932.3954
RE1,DEMTRACARELC,ELCEV,2054,939.4985
RE1,DEMTRACARELC,ELCEV,2055,946.6565
RE1,DEMTRACARELC,ELCEV,2056,953.8699
RE1,DEMTRACARELC,ELCEV,2057,961.1391
RE1,DEMTRACARELC,ELCEV,2058,968.4645
RE1,DEMTRACARELC,ELCEV,2059,975.8467
RE1,DEMTRACARELC,ELCEV,2060,983.2859
RE1,DEMTRACARELC,ELCEV,2061,990.7828
RE1,DEMTRACARELC,ELCEV,2062,998.3376
RE1,DEMTRACARELC,ELCEV,2063,1005.951
RE1,DEMTRACARELC,ELCEV,2064,1013.6232
RE1,DEMTRACARELC,ELCEV,2065,1021.3549
RE1,DEMTRACARELC,ELCEV,2066,1029.1464
RE1,DEMTRACARELC,ELCEV,2067,1036.9982
RE1,DEMTRACARELC,ELCEV,2068,1044.9108
RE1,DEMTRACARELC,ELCEV,2069,1052.8847
RE1,DEMTRACARELC,ELCEV,2070,1060.9203
RE1,DEMTRACARGSL,LFO,2015,2468.4525
RE1,DEMTRACARGSL,LFO,2016,2563.0666
RE1,DEMTRACARGSL,LFO,2017,2621.991
RE1,DEMTRACARGSL,LFO,2018,2685.5377
RE1,DEMTRACARGSL,LFO,2019,2746.9364
RE1,DEMTRACARGSL,LFO,2020,2808.3212
RE1,DEMTRACARGSL,LFO,2021,2857.3606
RE1,DEMTRACARGSL,LFO,2022,2906.3901
RE1,DEMTRACARGSL,LFO,2023,2955.4101
RE1,DEMTRACARGSL,LFO,2024,3004.4221
RE1,DEMTRACARGSL,LFO,2025,3053.4253
RE1,DEMTRACARGSL,LFO,2026,3108.0051
RE1,DEMTRACARGSL,LFO,2027,3162.5761
RE1,DEMTRACARGSL,LFO,2028,3217.1381
RE1,DEMTRACARGSL,LFO,2029,3271.6923
RE1,DEMTRACARGSL,LFO,2030,3326.2385
RE1,DEMTRACARGSL,LFO,2031,3371.3747
RE1,DEMTRACARGSL,LFO,2032,3416.4983
RE1,DEMTRACARGSL,LFO,2033,3461.6103
RE1,DEMTRACARGSL,LFO,2034,3506.7111
RE1,DEMTRACARGSL,LFO,2035,3551.8014
RE1,DEMTRACARGSL,LFO,2036,3592.9076
RE1,DEMTRACARGSL,LFO,2037,3335.9121
RE1,DEMTRACARGSL,LFO,2038,3072.7046
RE1,DEMTRACARGSL,LFO,2039,2803.0296
RE1,DEMTRACARGSL,LFO,2040,2527.1931
RE1,DEMTRACARGSL,LFO,2041,2245.2811
RE1,DEMTRACARGSL,LFO,2042,1957.4961
RE1,DEMTRACARGSL,LFO,2043,1663.8391
RE1,DEMTRACARGSL,LFO,2044,1364.3125
RE1,DEMTRACARGSL,LFO,2045,1058.916
RE1,DEMTRACARGSL,LFO,2046,750.9455
RE1,DEMTRACARGSL,LFO,2047,438.3925
RE1,DEMTRAEVC,ELC003,2025,349.9651
RE1,DEMTRAEVC,ELC003,2026,356.2208
RE1,DEMTRAEVC,ELC003,2027,362.4754
RE1,DEMTRAEVC,ELC003,2028,410.8614
RE1,DEMTRAEVC,ELC003,2029,493.0621
RE1,DEMTRAEVC,ELC003,2030,577.7925
RE1,DEMTRAEVC,ELC003,2031,663.1145
RE1,DEMTRAEVC,ELC003,2032,750.5402
RE1,DEMTRAEVC,ELC003,2033,840.0684
RE1,DEMTRAEVC,ELC003,2034,931.6981
RE1,DEMTRAEVC,ELC003,2035,1025.4281
RE1,DEMTRAEVC,ELC003,2036,1120.0479
RE1,DEMTRAEVC,ELC003,2037,1198.2152
RE1,DEMTRAEVC,ELC003,2038,1277.9112
RE1,DEMTRAEVC,ELC003,2039,1359.1988
RE1,DEMTRAEVC,ELC003,2040,1442.0029
RE1,DEMTRAEVC,ELC003,2041,1525.5854
RE1,DEMTRAEVC,ELC003,2042,1610.6136
RE1,DEMTRAEVC,ELC003,2043,1697.0873
RE1,DEMTRAEVC,ELC003,2044,1785.0063
RE1,DEMTRAEVC,ELC003,2045,1874.3702
RE1,DEMTRAEVC,ELC003,2046,1961.2919
RE1,DEMTRAEVC,ELC003,2047,2049.3421
RE1,DEMTRAEVC,ELC003,2048,2131.0507
RE1,DEMTRAEVC,ELC003,2049,2241.1771
RE1,DEMTRAEVC,ELC003,2050,2352.7138
RE1,DEMTRAEVC,ELC003,2051,2370.6307
RE1,DEMTRAEVC,ELC003,2052,2388.6861
RE1,DEMTRAEVC,ELC003,2053,2406.8812
RE1,DEMTRAEVC,ELC003,2054,2425.217
RE1,DEMTRAEVC,ELC003,2055,2443.6947
RE1,DEMTRAEVC,ELC003,2056,2462.3153
RE1,DEMTRAEVC,ELC003,2057,2481.08
RE1,DEMTRAEVC,ELC003,2058,2499.9899
RE1,DEMTRAEVC,ELC003,2059,2519.0461
RE1,DEMTRAEVC,ELC003,2060,2538.2498
RE1,DEMTRAEVC,ELC003,2061,2557.6021
RE1,DEMTRAEVC,ELC003,2062,2577.1042
RE1,DEMTRAEVC,ELC003,2063,2596.7572
RE1,DEMTRAEVC,ELC003,2064,2616.5623
RE1,DEMTRAEVC,ELC003,2065,2636.5207
RE1,DEMTRAEVC,ELC003,2066,2656.6336
RE1,DEMTRAEVC,ELC003,2067,2676.9023
RE1,DEMTRAEVC,ELC003,2068,2697.3279
RE1,DEMTRAEVC,ELC003,2069,2717.9116
RE1,DEMTRAEVC,ELC003,2070,2738.6547
RE1,DEMTRAMCYELC,ELCEV,2025,315.284
RE1,DEMTRAMCYELC,ELCEV,2026,320.9197
RE1,DEMTRAMCYELC,ELCEV,2027,326.5544
RE1,DEMTRAMCYELC,ELCEV,2028,332.1882
RE1,DEMTRAMCYELC,ELCEV,2029,337.8213
RE1,DEMTRAMCYELC,ELCEV,2030,343.4535
RE1,DEMTRAMCYELC,ELCEV,2031,348.114
RE1,DEMTRAMCYELC,ELCEV,2032,352.7733
RE1,DEMTRAMCYELC,ELCEV,2033,357.4314
RE1,DEMTRAMCYELC,ELCEV,2034,362.0883
RE1,DEMTRAMCYELC,ELCEV,2035,366.7442
RE1,DEMTRAMCYELC,ELCEV,2036,370.9886
RE1,DEMTRAMCYELC,ELCEV,2037,375.2324
RE1,DEMTRAMCYELC,ELCEV,2038,379.4756
RE1,DEMTRAMCYELC,ELCEV,2039,383.7182
RE1,DEMTRAMCYELC,ELCEV,2040,387.9603
RE1,DEMTRAMCYELC,ELCEV,2041,391.9968
RE1,DEMTRAMCYELC,ELCEV,2042,396.0329
RE1,DEMTRAMCYELC,ELCEV,2043,400.0687
RE1,DEMTRAMCYELC,ELCEV,2044,404.1039
RE1,DEMTRAMCYELC,ELCEV,2045,408.139
RE1,DEMTRAMCYELC,ELCEV,2046,411.294
RE1,DEMTRAMCYELC,ELCEV,2047,414.4488
RE1,DEMTRAMCYELC,ELCEV,2048,417.6035
RE1,DEMTRAMCYELC,ELCEV,2049,420.758
RE1,DEMTRAMCYELC,ELCEV,2050,423.9124
RE1,DEMTRAMCYELC,ELCEV,2051,427.1407
RE1,DEMTRAMCYELC,ELCEV,2052,430.3939
RE1,DEMTRAMCYELC,ELCEV,2053,433.6723
RE1,DEMTRAMCYELC,ELCEV,2054,436.976
RE1,DEMTRAMCYELC,ELCEV,2055,440.3054
RE1,DEMTRAMCYELC,ELCEV,2056,443.6604
RE1,DEMTRAMCYELC,ELCEV,2057,447.0414
RE1,DEMTRAMCYELC,ELCEV,2058,450.4486
RE1,DEMTRAMCYELC,ELCEV,2059,453.8822
RE1,DEMTRAMCYELC,ELCEV,2060,457.3423
RE1,DEMTRAMCYELC,ELCEV,2061,460.8292
RE1,DEMTRAMCYELC,ELCEV,2062,464.3431
RE1,DEMTRAMCYELC,ELCEV,2063,467.8842
RE1,DEMTRAMCYELC,ELCEV,2064,471.4526
RE1,DEMTRAMCYELC,ELCEV,2065,475.0488
RE1,DEMTRAMCYELC,ELCEV,2066,478.6728
RE1,DEMTRAMCYELC,ELCEV,2067,482.3248
RE1,DEMTRAMCYELC,ELCEV,2068,486.005
RE1,DEMTRAMCYELC,ELCEV,2069,489.7138
RE1,DEMTRAMCYELC,ELCEV,2070,493.4513
RE1,DEMTRAMCYGSL,LFO,2015,1148.1175
RE1,DEMTRAMCYGSL,LFO,2016,1192.124
RE1,DEMTRAMCYGSL,LFO,2017,1219.5305
RE1,DEMTRAMCYGSL,LFO,2018,1249.087
RE1,DEMTRAMCYGSL,LFO,2019,1277.645
RE1,DEMTRAMCYGSL,LFO,2020,1306.196
RE1,DEMTRAMCYGSL,LFO,2021,1329.005
RE1,DEMTRAMCYGSL,LFO,2022,1351.809
RE1,DEMTRAMCYGSL,LFO,2023,1374.6095
RE1,DEMTRAMCYGSL,LFO,2024,1397.4055
RE1,INDENEFFDP,ELC003,2025,353.211
RE1,INDENEFFDP,ELC003,2026,363.2497
RE1,INDENEFFDP,ELC003,2027,373.2884
RE1,INDENEFFDP,ELC003,2028,381.772
RE1,INDENEFFDP,ELC003,2029,384.188
RE1,INDENEFFDP,ELC003,2030,406.6446
RE1,INDENEFFDP,ELC003,2031,418.211
RE1,INDENEFFDP,ELC003,2032,431.874
RE1,INDENEFFDP,ELC003,2033,443.4968
RE1,INDENEFFDP,ELC003,2034,455.1195
RE1,INDENEFFDP,ELC003,2035,464.4761
RE1,INDENEFFDP,ELC003,2036,473.7878
RE1,INDENEFFDP,ELC003,2037,483.0995
RE1,INDENEFFDP,ELC003,2038,492.4112
RE1,INDENEFFDP,ELC003,2039,501.7228
RE1,INDENEFFDP,ELC003,2040,511.0345
RE1,INDENEFFDP,ELC003,2041,520.1528
RE1,INDENEFFDP,ELC003,2042,529.2711
RE1,INDENEFFDP,ELC003,2043,538.3894
RE1,INDENEFFDP,ELC003,2044,547.5078
RE1,INDENEFFDP,ELC003,2045,559.3417
RE1,INDENEFFDP,ELC003,2046,562.9752
RE1,INDENEFFDP,ELC003,2047,569.3244
RE1,INDENEFFDP,ELC003,2048,578.482
RE1,INDENEFFDP,ELC003,2049,584.8622
RE1,INDENEFFDP,ELC003,2050,559.4112
RE1,INDENEFFDP,ELC003,2051,539.5734
RE1,INDENEFFDP,ELC003,2052,514.341
RE1,INDENEFFDP,ELC003,2053,493.1893
RE1,INDENEFFDP,ELC003,2054,472.0376
RE1,INDENEFFDP,ELC003,2055,92.381
RE1,INDENEFFDP,ELC003,2056,106.8079
RE1,INDENEFFDP,ELC003,2057,199.8499
RE1,INDENEFFDP,ELC003,2058,290.2268
RE1,INDENEFFDP,ELC003,2059,274.2359
RE1,INDENEFFDP,ELC003,2060,615.6469
RE1,INDENEFFDP,ELC003,2061,615.6469
RE1,INDENEFFDP,ELC003,2062,615.6469
RE1,INDENEFFDP,ELC003,2063,658.4978
RE1,INDENEFFDP,ELC003,2064,687.2254
RE1,INDENEFFDP,ELC003,2065,694.8913
RE1,INDENEFFDP,ELC003,2066,702.6427
RE1,INDENEFFDP,ELC003,2067,710.4805
RE1,INDENEFFDP,ELC003,2068,718.4058
RE1,INDENEFFDP,ELC003,2069,726.4196
RE1,INDENEFFDP,ELC003,2070,397.4476
RE1,INDENEFFGD,ELC003,2056,0.0
RE1,PWRBIO001,BIO,2015,171.9092
RE1,PWRBIO001,BIO,2016,196.5007
RE1,PWRBIO001,BIO,2017,221.0344
RE1,PWRBIO001,BIO,2018,233.2147
RE1,PWRBIO001,BIO,2019,233.2147
RE1,PWRBIO001,BIO,2020,245.6257
RE1,PWRBIO001,BIO,2021,257.9215
RE1,PWRBIO001,BIO,2022,257.9215
RE1,PWRBIO001,BIO,2023,257.9215
RE1,PWRBIO001,BIO,2024,257.9215
RE1,PWRBIO001,BIO,2025,128.9607
RE1,PWRBIO001,BIO,2026,128.9607
RE1,PWRBIO001,BIO,2027,128.9607
RE1,PWRBIO001,BIO,2028,128.9607
RE1,PWRBIO001,BIO,2029,157.4369
RE1,PWRBIO001,BIO,2030,225.6813
RE1,PWRBIO001,BIO,2031,75.2608
RE1,PWRBIO001,BIO,2032,72.848
RE1,PWRBIO001,BIO,2033,68.412
RE1,PWRBIO001,BIO,2034,68.2892
RE1,PWRBIO001,BIO,2035,68.2892
RE1,PWRBIO001,BIO,2036,81.947
RE1,PWRBIO001,BIO,2037,78.5325
RE1,PWRBIO001,BIO,2038,74.8472
RE1,PWRBIO001,BIO,2039,76.6786
RE1,PWRBIO001,BIO,2040,77.6492
RE1,PWRBIO001,BIO,2041,76.8247
RE1,PWRBIO001,BIO,2042,73.4968
RE1,PWRBIO001,BIO,2043,72.5512
RE1,PWRBIO001,BIO,2044,71.7036
RE1,PWRBIO001,BIO,2045,117.2265
RE1,PWRBIO001,BIO,2046,69.6513
RE1,PWRBIO001,BIO,2047,50.2114
RE1,PWRBIO001,BIO,2048,42.7453
RE1,PWRBIO001,BIO,2049,44.8825
RE1,PWRCOA001,COA,2015,411.8408
RE1,PWRCOA001,COA,2016,411.8408
RE1,PWRCOA001,COA,2017,411.8408
RE1,PWRCOA001,COA,2018,411.8408
RE1,PWRCOA001,COA,2019,2063.2065
RE1,PWRCOA001,COA,2020,2161.2243
RE1,PWRCOA001,COA,2021,2230.1877
RE1,PWRCOA001,COA,2022,2316.8396
RE1,PWRCOA001,COA,2023,2403.4349
RE1,PWRCOA001,COA,2024,2489.9733
RE1,PWRCOA001,COA,2025,2008.3929
RE1,PWRCOA001,COA,2026,1967.1165
RE1,PWRCOA001,COA,2027,1918.7143
RE1,PWRCOA001,COA,2028,1863.1938
RE1,PWRCOA001,COA,2029,1800.5624
RE1,PWRCOA001,COA,2030,1730.8275
RE1,PWRCOA001,COA,2031,1800.9793
RE1,PWRCOA001,COA,2032,1718.0989
RE1,PWRCOA001,COA,2033,1633.1585
RE1,PWRCOA001,COA,2034,1545.7541
RE1,PWRCOA001,COA,2035,1464.5938
RE1,PWRCOA001,COA,2036,1387.6877
RE1,PWRCOA001,COA,2037,1299.1027
RE1,PWRCOA001,COA,2038,1267.02
RE1,PWRCOA001,COA,2039,1270.3873
RE1,PWRCOA001,COA,2040,1274.0153
RE1,PWRCOA001,COA,2041,1275.8672
RE1,PWRCOA001,COA,2042,1255.8089
RE1,PWRCOA001,COA,2043,1258.0348
RE1,PWRCOA001,COA,2044,1115.6297
RE1,PWRCOA001,COA,2045,932.6078
RE1,PWRCOA001,COA,2046,780.5703
RE1,PWRCOA001,COA,2047,597.1535
RE1,PWRCOA001,COA,2048,403.645
RE1,PWRCOA001,COA,2049,204.0188
RE1,PWRCSP002,SOL,2015,0.0274
RE1,PWRCSP002,SOL,2016,0.0274
RE1,PWRCSP002,SOL,2017,0.0274
RE1,PWRCSP002,SOL,2018,0.0274
RE1,PWRCSP002,SOL,2019,0.0274
RE1,PWRCSP002,SOL,2020,0.0274
RE1,PWRCSP002,SOL,2021,0.0274
RE1,PWRCSP002,SOL,2022,0.0274
RE1,PWRCSP002,SOL,2023,0.0274
RE1,PWRCSP002,SOL,2024,0.0274
RE1,PWRCSP002,SOL,2025,0.0274
RE1,PWRCSP002,SOL,2026,0.0274
RE1,PWRCSP002,SOL,2027,0.0274
RE1,PWRCSP002,SOL,2028,0.0274
RE1,PWRCSP002,SOL,2029,0.0274
RE1,PWRCSP002,SOL,2030,0.0274
RE1,PWRCSP002,SOL,2031,0.0274
RE1,PWRCSP002,SOL,2032,0.0274
RE1,PWRCSP002,SOL,2033,0.0274
RE1,PWRCSP002,SOL,2034,0.0274
RE1,PWRCSP002,SOL,2035,0.0274
RE1,PWRCSP002,SOL,2036,0.0274
RE1,PWRCSP002,SOL,2037,0.0274
RE1,PWRCSP002,SOL,2038,0.0274
RE1,PWRCSP002,SOL,2039,0.0274
RE1,PWRCSP002,SOL,2040,0.0274
RE1,PWRCSP002,SOL,2041,0.0274
RE1,PWRCSP002,SOL,2042,0.0274
RE1,PWRCSP002,SOL,2043,0.0274
RE1,PWRDIST,ELC002,2015,668.4143
RE1,PWRDIST,ELC002,2016,706.2764
RE1,PWRDIST,ELC002,2017,739.1412
RE1,PWRDIST,ELC002,2018,772.1574
RE1,PWRDIST,ELC002,2019,804.5514
RE1,PWRDIST,ELC002,2020,836.9454
RE1,PWRDIST,ELC002,2021,861.7236
RE1,PWRDIST,ELC002,2022,886.5018
RE1,PWRDIST,ELC002,2023,911.2799
RE1,PWRDIST,ELC002,2024,936.0581
RE1,PWRDIST,ELC002,2025,1267.1449
RE1,PWRDIST,ELC002,2026,1311.3866
RE1,PWRDIST,ELC002,2027,1355.9642
RE1,PWRDIST,ELC002,2028,1443.9501
RE1,PWRDIST,ELC002,2029,1578.7339
RE1,PWRDIST,ELC002,2030,1783.127
RE1,PWRDIST,ELC002,2031,1903.916
RE1,PWRDIST,ELC002,2032,2035.2314
RE1,PWRDIST,ELC002,2033,2187.9421
RE1,PWRDIST,ELC002,2034,2351.4859
RE1,PWRDIST,ELC002,2035,2519.3714
RE1,PWRDIST,ELC002,2036,2713.2853
RE1,PWRDIST,ELC002,2037,2881.6231
RE1,PWRDIST,ELC002,2038,3103.0557
RE1,PWRDIST,ELC002,2039,3392.3043
RE1,PWRDIST,ELC002,2040,3683.7904
RE1,PWRDIST,ELC002,2041,3955.9743
RE1,PWRDIST,ELC002,2042,4213.2053
RE1,PWRDIST,ELC002,2043,4497.7062
RE1,PWRDIST,ELC002,2044,4657.4962
RE1,PWRDIST,ELC002,2045,4833.0027
RE1,PWRDIST,ELC002,2046,4971.3461
RE1,PWRDIST,ELC002,2047,5110.2343
RE1,PWRDIST,ELC002,2048,5249.0123
RE1,PWRDIST,ELC002,2049,5424.5027
RE1,PWRDIST,ELC002,2050,5583.0207
RE1,PWRDIST,ELC002,2051,5645.4474
RE1,PWRDIST,ELC002,2052,5711.5845
RE1,PWRDIST,ELC002,2053,5775.708
RE1,PWRDIST,ELC002,2054,5840.2892
RE1,PWRDIST,ELC002,2055,6090.8463
RE1,PWRDIST,ELC002,2056,6118.5894
RE1,PWRDIST,ELC002,2057,6146.5479
RE1,PWRDIST,ELC002,2058,6174.7234
RE1,PWRDIST,ELC002,2059,6203.1176
RE1,PWRDIST,ELC002,2060,6074.0839
RE1,PWRDIST,ELC002,2061,6129.2019
RE1,PWRDIST,ELC002,2062,6184.8126
RE1,PWRDIST,ELC002,2063,6217.2421
RE1,PWRDIST,ELC002,2064,6254.2578
RE1,PWRDIST,ELC002,2065,6306.7396
RE1,PWRDIST,ELC002,2066,6359.6808
RE1,PWRDIST,ELC002,2067,6413.086
RE1,PWRDIST,ELC002,2068,6466.9588
RE1,PWRDIST,ELC002,2069,6521.3039
RE1,PWRDIST,ELC002,2070,6757.1676
RE1,PWRGEO,GEO,2025,1.449
RE1,PWRGEO,GEO,2026,1.449
RE1,PWRGEO,GEO,2027,1.449
RE1,PWRGEO,GEO,2028,1.449
RE1,PWRGEO,GEO,2029,1.449
RE1,PWRGEO,GEO,2030,1.449
RE1,PWRGEO,GEO,2031,1.449
RE1,PWRGEO,GEO,2032,1.449
RE1,PWRGEO,GEO,2033,1.449
RE1,PWRGEO,GEO,2034,1.449
RE1,PWRGEO,GEO,2035,1.449
RE1,PWRGEO,GEO,2036,1.449
RE1,PWRGEO,GEO,2037,1.449
RE1,PWRGEO,GEO,2038,1.449
RE1,PWRGEO,GEO,2039,1.449
RE1,PWRGEO,GEO,2040,1.449
RE1,PWRGEO,GEO,2041,1.449
