r,t,y,CapitalInvestment
RE1,MINWND,2046,0.2488
RE1,MINWND,2047,0.2719
RE1,MINWND,2048,0.287
RE1,MINWND,2049,0.2986
RE1,MINWND,2050,0.2992
RE1,MINWND,2051,0.2993
RE1,MINWND,2052,0.3019
RE1,MINWND,2053,0.3045
RE1,MINWND,2054,0.3071
RE1,MINWND,2055,0.3098
RE1,MINWND,2056,0.3124
RE1,MINWND,2057,0.3151
RE1,MINWND,2058,0.3178
RE1,MINWND,2059,0.3206
RE1,MINWND,2060,0.3233
RE1,MINWND,2061,0.3261
RE1,MINWND,2062,0.3289
RE1,MINWND,2063,0.3318
RE1,MINWND,2064,0.3346
RE1,MINWND,2065,0.3375
RE1,MINWND,2066,0.3405
RE1,MINWND,2067,0.3434
RE1,MINWND,2068,0.3464
RE1,MINWND,2069,0.3494
RE1,MINWND,2070,0.3591
RE1,MINGEO,2021,0.0001
RE1,MINGEO,2022,0.0001
RE1,MINGEO,2023,0.0001
RE1,MINGEO,2024,0.0001
RE1,MINGEO,2025,0.0001
RE1,MINGEO,2026,0.0001
RE1,MINGEO,2027,0.0001
RE1,MINGEO,2028,0.0001
RE1,MINGEO,2029,0.0001
RE1,MINGEO,2030,0.0001
RE1,MINGEO,2031,0.0001
RE1,MINGEO,2032,0.0001
RE1,MINGEO,2033,0.0001
RE1,MINGEO,2034,0.0001
RE1,MINGEO,2035,0.0001
RE1,MINGEO,2036,0.0001
RE1,MINGEO,2037,0.0001
RE1,MINGEO,2038,0.0001
RE1,MINGEO,2039,0.0001
RE1,MINGEO,2040,0.0001
RE1,MINGEO,2041,0.0001
RE1,MINGEO,2042,0.0001
RE1,MINGEO,2043,0.0001
RE1,MINGEO,2044,0.0001
RE1,MINGEO,2045,0.0001
RE1,MINGEO,2046,0.0001
RE1,MINGEO,2047,0.0001
RE1,MINGEO,2048,0.0001
RE1,MINGEO,2049,0.0001
RE1,MINGEO,2050,0.0001
RE1,MINGEO,2051,0.0001
RE1,MINGEO,2052,0.0001
RE1,MINGEO,2053,0.0001
RE1,MINGEO,2054,0.0001
RE1,MINGEO,2055,0.0001
RE1,MINGEO,2056,0.0001
RE1,MINGEO,2057,0.0001
RE1,MINGEO,2058,0.0001
RE1,MINGEO,2059,0.0001
RE1,MINGEO,2060,0.0001
RE1,MINGEO,2061,0.0001
RE1,MINGEO,2062,0.0001
RE1,MINGEO,2063,0.0001
RE1,MINGEO,2064,0.0001
RE1,MINGEO,2065,0.0001
RE1,MINGEO,2066,0.0001
RE1,MINGEO,2067,0.0001
RE1,MINGEO,2068,0.0001
RE1,MINGEO,2069,0.0001
RE1,MINGEO,2070,0.0001
RE1,MINHYD,2015,0.0052
RE1,MINHYD,2016,0.0052
RE1,MINHYD,2017,0.0052
RE1,MINHYD,2018,0.0052
RE1,MINHYD,2019,0.0052
RE1,MINHYD,2020,0.0052
RE1,MINHYD,2021,0.0063
RE1,MINHYD,2022,0.0072
RE1,MINHYD,2023,0.0072
RE1,MINHYD,2024,0.0072
RE1,MINHYD,2025,0.0072
RE1,MINHYD,2026,0.0072
RE1,MINHYD,2027,0.0072
RE1,MINHYD,2028,0.0072
RE1,MINHYD,2029,0.0072
RE1,MINHYD,2030,0.0072
RE1,MINHYD,2031,0.0072
RE1,MINHYD,2032,0.0072
RE1,MINHYD,2033,0.0072
RE1,MINHYD,2034,0.0072
RE1,MINHYD,2035,0.0072
RE1,MINHYD,2036,0.0072
RE1,MINHYD,2037,0.0072
RE1,MINHYD,2038,0.0072
RE1,MINHYD,2039,0.0072
RE1,MINHYD,2040,0.0072
RE1,MINHYD,2041,0.0072
RE1,MINHYD,2042,0.0072
RE1,MINHYD,2043,0.0072
RE1,MINHYD,2044,0.0072
RE1,MINHYD,2045,0.0072
RE1,MINHYD,2046,0.0072
RE1,MINHYD,2047,0.0072
RE1,MINHYD,2048,0.0072
RE1,MINHYD,2049,0.0072
RE1,MINHYD,2050,0.0072
RE1,MINHYD,2051,0.0072
RE1,MINHYD,2052,0.0072
RE1,MINHYD,2053,0.0072
RE1,MINHYD,2054,0.0072
RE1,MINHYD,2055,0.0072
RE1,MINHYD,2056,0.0072
RE1,MINHYD,2057,0.0072
RE1,MINHYD,2058,0.0072
RE1,MINHYD,2059,0.0072
RE1,MINHYD,2060,0.0072
RE1,MINHYD,2061,0.0072
RE1,MINHYD,2062,0.0072
RE1,MINHYD,2063,0.0072
RE1,MINHYD,2064,0.0072
RE1,MINHYD,2065,0.0072
RE1,MINHYD,2066,0.0072
RE1,MINHYD,2067,0.0072
RE1,MINHYD,2068,0.0072
RE1,MINHYD,2069,0.0072
RE1,MINHYD,2070,0.0072
RE1,PWRCOA001,2017,38.4944
RE1,PWRCOA001,2018,5813.9904
RE1,PWRCOA001,2022,443.1234
RE1,PWRCOA001,2023,9434.803
RE1,PWRCOA001,2024,13538.652
RE1,PWRCOA001,2025,5578.5747
RE1,PWRCOA001,2026,2460.1495
RE1,PWRGEO,2021,16.5
RE1,PWRSOL001,2021,13024.401
RE1,PWRSOL001,2022,15813.85
RE1,PWRSOL001,2023,838.2042
RE1,PWRSOL001,2024,2307.6661
RE1,PWRSOL001,2025,2568.109
RE1,PWRSOL001,2026,964.4004
RE1,PWRSOL001,2027,951.1504
RE1,PWRSOL001,2028,1602.1081
RE1,PWRSOL001,2029,2128.1441
RE1,PWRSOL001,2030,3182.3729
RE1,PWRSOL001,2031,2084.1121
RE1,PWRSOL001,2032,2445.725
RE1,PWRSOL001,2033,2440.0767
RE1,PWRSOL001,2034,3562.6622
RE1,PWRSOL001,2035,3034.9315
RE1,PWRSOL001,2036,2954.6411
RE1,PWRSOL001,2037,2633.8508
RE1,PWRSOL001,2038,3483.7788
RE1,PWRSOL001,2039,3902.8667
RE1,PWRSOL001,2040,3929.939
RE1,PWRSOL001,2041,4034.6766
RE1,PWRSOL001,2042,3868.766
RE1,PWRSOL001,2043,3555.0175
RE1,PWRSOL001,2044,2231.1267
RE1,PWRSOL001,2045,3796.0589
RE1,PWRSOL001,2046,1077.4707
RE1,PWRSOL001,2047,2103.4417
RE1,PWRSOL001,2048,2324.1426
RE1,PWRSOL001,2049,2401.8748
RE1,PWRSOL001,2050,1852.6252
RE1,PWRSOL001,2051,7960.8029
RE1,PWRSOL001,2052,10087.762
RE1,PWRSOL001,2053,1256.5064
RE1,PWRSOL001,2054,2302.0409
RE1,PWRSOL001,2055,2625.7112
RE1,PWRSOL001,2056,1468.4323
RE1,PWRSOL001,2057,1480.0082
RE1,PWRSOL001,2058,2010.899
RE1,PWRSOL001,2059,2464.8081
RE1,PWRSOL001,2060,3369.5798
RE1,PWRSOL001,2061,2514.0107
RE1,PWRSOL001,2062,2863.0827
RE1,PWRSOL001,2063,2908.0936
RE1,PWRSOL001,2064,3952.9475
RE1,PWRSOL001,2065,3551.0154
RE1,PWRSOL001,2066,3538.1696
RE1,PWRSOL001,2067,3298.5294
RE1,PWRSOL001,2068,5387.5526
RE1,PWRSOL001,2069,5885.6083
RE1,PWRSOL001,2070,2333.2419
RE1,PWRCSP002,2048,43699.622
RE1,PWRCSP002,2049,95822.989
RE1,PWRCSP002,2050,141179.73
RE1,PWRCSP002,2053,2038.2312
RE1,PWRCSP002,2054,2232.3432
RE1,PWRCSP002,2055,2244.2958
RE1,PWRCSP002,2056,2256.258
RE1,PWRCSP002,2057,2268.2634
RE1,PWRCSP002,2058,2280.3328
RE1,PWRCSP002,2059,2292.3893
RE1,PWRCSP002,2060,2304.5174
RE1,PWRCSP002,2061,2316.6485
RE1,PWRCSP002,2062,2328.8378
RE1,PWRCSP002,2063,2341.0458
RE1,PWRCSP002,2064,2353.2834
RE1,PWRCSP002,2065,2365.5636
RE1,PWRCSP002,2066,2377.8581
RE1,PWRCSP002,2067,2390.227
RE1,PWRCSP002,2068,2402.5585
RE1,PWRCSP002,2069,2414.9255
RE1,PWRCSP002,2070,2427.4029
RE1,PWRHYD001,2021,1116.535
RE1,PWRHYD001,2051,5600.421
RE1,PWRHYD001,2061,1116.535
RE1,PWRHYD002,2021,46.9994
RE1,PWRHYD002,2051,235.744
RE1,PWRHYD002,2061,46.9994
RE1,PWRHYD003,2022,1362.06
RE1,PWRHYD003,2062,1362.06
RE1,PWRWND001,2026,11188.048
RE1,PWRWND001,2027,27010.818
RE1,PWRWND001,2028,7202.3297
RE1,PWRWND001,2030,845.1633
RE1,PWRWND001,2031,35438.074
RE1,PWRWND001,2032,11179.792
RE1,PWRWND001,2033,16137.536
RE1,PWRWND001,2034,6478.9251
RE1,PWRWND001,2035,7508.4821
RE1,PWRWND001,2036,7453.3186
RE1,PWRWND001,2037,6777.1196
RE1,PWRWND001,2038,2311.9064
RE1,PWRWND001,2040,28054.803
RE1,PWRWND001,2041,11044.948
RE1,PWRWND001,2042,10590.767
RE1,PWRWND001,2043,9731.8789
RE1,PWRWND001,2044,6107.721
RE1,PWRWND001,2045,8071.1537
RE1,PWRWND001,2046,5270.1588
RE1,PWRWND001,2047,5758.1826
RE1,PWRWND001,2048,18115.75
RE1,PWRWND001,2049,1844.5348
RE1,PWRWND001,2052,1968.7669
RE1,PWRWND001,2053,1986.4804
RE1,PWRWND001,2054,2004.361
RE1,PWRWND001,2055,2022.4071
RE1,PWRWND001,2056,10960.85
RE1,PWRWND001,2057,23984.444
RE1,PWRWND001,2058,8031.6465
RE1,PWRWND001,2059,2096.3015
RE1,PWRWND001,2060,2840.6336
RE1,PWRWND001,2061,33438.71
RE1,PWRWND001,2062,12325.925
RE1,PWRWND001,2063,17311.069
RE1,PWRWND001,2064,8464.5093
RE1,PWRWND001,2065,9720.9232
RE1,PWRWND001,2066,9685.7578
RE1,PWRWND001,2067,9029.7414
RE1,PWRWND001,2068,4584.9055
RE1,PWRWND001,2069,2293.5674
RE1,PWRWND002,2028,19698.815
RE1,PWRWND002,2029,28368.381
RE1,PWRWND002,2030,5065.521
RE1,PWRWND002,2031,3358.8824
RE1,PWRWND002,2032,3992.361
RE1,PWRWND002,2033,4035.7893
RE1,PWRWND002,2034,4341.3228
RE1,PWRWND002,2035,5159.0699
RE1,PWRWND002,2036,5083.2325
RE1,PWRWND002,2037,4587.5655
RE1,PWRWND002,2038,6145.357
RE1,PWRWND002,2039,6974.9655
RE1,PWRWND002,2041,14315.119
RE1,PWRWND002,2042,6899.5836
RE1,PWRWND002,2043,6290.5107
RE1,PWRWND002,2044,3916.8346
RE1,PWRWND002,2045,5134.8897
RE1,PWRWND002,2046,3326.0661
RE1,PWRWND002,2047,3604.7573
RE1,PWRWND002,2048,3950.5998
RE1,PWRWND002,2049,8374.2082
RE1,PWRWND002,2052,1202.4334
RE1,PWRWND002,2053,1213.252
RE1,PWRWND002,2054,1224.1727
RE1,PWRWND002,2055,1235.1944
RE1,PWRWND002,2056,1246.3205
RE1,PWRWND002,2057,1257.5503
RE1,PWRWND002,2058,18153.583
RE1,PWRWND002,2059,27643.825
RE1,PWRWND002,2060,5633.7483
RE1,PWRWND002,2061,4203.2848
RE1,PWRWND002,2062,4786.9135
RE1,PWRWND002,2063,4862.1693
RE1,PWRWND002,2064,5169.7379
RE1,PWRWND002,2065,5937.0984
RE1,PWRWND002,2066,5915.621
RE1,PWRWND002,2067,5514.9559
RE1,PWRWND002,2068,6974.9328
RE1,PWRWND002,2069,7790.0882
RE1,PWRWND002,2070,1413.4833
RE1,PWRSOL001S,2023,343.7259
RE1,PWRSOL001S,2024,19696.346
RE1,PWRSOL001S,2025,20561.122
RE1,PWRSOL001S,2026,1268.5391
RE1,PWRSOL001S,2027,1234.5254
RE1,PWRSOL001S,2028,2050.3025
RE1,PWRSOL001S,2029,2683.1434
RE1,PWRSOL001S,2030,3949.2891
RE1,PWRSOL001S,2031,2587.5419
RE1,PWRSOL001S,2032,3035.0236
RE1,PWRSOL001S,2033,3029.4535
RE1,PWRSOL001S,2034,3213.4585
RE1,PWRSOL001S,2035,3767.9378
RE1,PWRSOL001S,2036,3663.7059
RE1,PWRSOL001S,2037,3265.1999
RE1,PWRSOL001S,2038,4313.1475
RE1,PWRSOL001S,2039,4830.7208
RE1,PWRSOL001S,2040,4857.3452
RE1,PWRSOL001S,2041,4947.0242
RE1,PWRSOL001S,2042,4710.9057
RE1,PWRSOL001S,2043,4293.8149
RE1,PWRSOL001S,2044,2675.9425
RE1,PWRSOL001S,2045,3507.1046
RE1,PWRSOL001S,2046,2273.7392
RE1,PWRSOL001S,2047,2463.5541
RE1,PWRSOL001S,2048,2702.4002
RE1,PWRSOL001S,2049,2769.105
RE1,PWRSOL001S,2050,2120.2243
RE1,PWRSOL001S,2051,815.727
RE1,PWRSOL001S,2052,823.0639
RE1,PWRSOL001S,2053,1014.2319
RE1,PWRSOL001S,2054,12240.717
RE1,PWRSOL001S,2055,13824.595
RE1,PWRSOL001S,2056,1680.5372
RE1,PWRSOL001S,2057,1693.7852
RE1,PWRSOL001S,2058,2301.3596
RE1,PWRSOL001S,2059,2820.8327
RE1,PWRSOL001S,2060,3856.2926
RE1,PWRSOL001S,2061,2877.1423
RE1,PWRSOL001S,2062,3276.6354
RE1,PWRSOL001S,2063,3328.1478
RE1,PWRSOL001S,2064,3538.6781
RE1,PWRSOL001S,2065,4063.9353
RE1,PWRSOL001S,2066,4049.234
RE1,PWRSOL001S,2067,3774.9794
RE1,PWRSOL001S,2068,4774.3314
RE1,PWRSOL001S,2069,5332.3041
RE1,PWRSOL001S,2070,5465.119
RE1,PWRWND001S,2033,15178.267
RE1,PWRWND001S,2034,22862.079
RE1,PWRWND001S,2035,18835.141
RE1,PWRWND001S,2036,18982.605
RE1,PWRWND001S,2037,23434.7
RE1,PWRWND001S,2038,20479.603
RE1,PWRWND001S,2039,18516.225
RE1,PWRWND001S,2041,8433.6839
RE1,PWRWND001S,2042,27446.426
RE1,PWRWND001S,2043,32878.939
RE1,PWRWND001S,2044,44983.621
RE1,PWRWND001S,2045,15248.945
RE1,PWRWND001S,2046,45674.231
RE1,PWRWND001S,2047,55690.803
RE1,PWRWND001S,2048,15073.82
RE1,PWRWND001S,2049,21814.519
RE1,PWRWND001S,2050,1774.7015
RE1,PWRWND001S,2051,262.0464
RE1,PWRWND001S,2052,3449.5213
RE1,PWRWND001S,2053,3480.5574
RE1,PWRWND001S,2054,3511.8863
RE1,PWRWND001S,2055,3543.5054
RE1,PWRWND001S,2056,3575.4236
RE1,PWRWND001S,2057,3607.6396
RE1,PWRWND001S,2058,3640.1531
RE1,PWRWND001S,2059,3672.9777
RE1,PWRWND001S,2060,3706.1044
RE1,PWRWND001S,2061,3739.546
RE1,PWRWND001S,2062,3773.2974
RE1,PWRWND001S,2063,17745.411
RE1,PWRWND001S,2064,25498.196
RE1,PWRWND001S,2065,22286.812
RE1,PWRWND001S,2066,22500.66
RE1,PWRWND001S,2067,26922.743
RE1,PWRWND001S,2068,24098.839
RE1,PWRWND001S,2069,22222.682
RE1,PWRWND001S,2070,4054.9777
RE1,PWRTRNIMP,2015,0.0003
RE1,PWRTRNIMP,2016,0.0004
RE1,PWRTRNIMP,2017,0.0005
RE1,PWRTRNIMP,2018,0.0005
RE1,PWRTRNIMP,2019,0.0005
RE1,PWRTRNIMP,2020,0.0005
RE1,PWRTRNIMP,2021,0.0005
RE1,PWRTRNIMP,2022,0.0006
RE1,PWRTRNIMP,2023,0.0006
RE1,PWRTRNIMP,2024,0.0008
RE1,PWRTRNIMP,2025,0.0009
RE1,PWRTRNIMP,2026,0.0009
RE1,PWRTRNIMP,2027,0.0009
RE1,PWRTRNIMP,2028,0.0009
RE1,PWRTRNIMP,2029,0.0008
RE1,PWRTRNIMP,2030,0.0007
RE1,PWRTRNIMP,2031,0.0007
RE1,PWRTRNIMP,2032,0.0007
RE1,PWRTRNIMP,2033,0.0007
RE1,PWRTRNIMP,2034,0.0007
RE1,PWRTRNIMP,2035,0.0007
RE1,PWRTRNIMP,2036,0.0007
RE1,PWRTRNIMP,2037,0.0007
RE1,PWRTRNIMP,2038,0.0007
RE1,PWRTRNIMP,2039,0.0007
RE1,PWRTRNIMP,2040,0.001
RE1,PWRTRNIMP,2041,0.0013
RE1,PWRTRNIMP,2042,0.0011
RE1,PWRTRNIMP,2043,0.0009
RE1,PWRTRNIMP,2044,0.0009
RE1,PWRTRNIMP,2045,0.0013
RE1,PWRTRNIMP,2046,0.0015
RE1,PWRTRNIMP,2047,0.0014
RE1,PWRTRNIMP,2048,0.0016
RE1,PWRTRNIMP,2049,0.0016
RE1,PWRTRNIMP,2050,0.0007
RE1,PWRTRNIMP,2051,0.0007
RE1,PWRTRNIMP,2052,0.0007
RE1,PWRTRNIMP,2053,0.0007
RE1,PWRTRNIMP,2054,0.0006
RE1,PWRTRNIMP,2055,0.0007
RE1,PWRTRNIMP,2056,0.0007
RE1,PWRTRNIMP,2057,0.0007
RE1,PWRTRNIMP,2058,0.0007
RE1,PWRTRNIMP,2059,0.0007
RE1,PWRTRNIMP,2060,0.0013
RE1,PWRTRNIMP,2061,0.0012
RE1,PWRTRNIMP,2062,0.0012
RE1,PWRTRNIMP,2063,0.0011
RE1,PWRTRNIMP,2064,0.0011
RE1,PWRTRNIMP,2065,0.0011
RE1,PWRTRNIMP,2066,0.001
RE1,PWRTRNIMP,2067,0.001
RE1,PWRTRNIMP,2068,0.001
RE1,PWRTRNIMP,2069,0.001
RE1,PWRTRNIMP,2070,0.0006
RE1,PWRTRN,2025,823.8668
RE1,PWRTRN,2027,440.0142
RE1,PWRTRN,2028,330.397
RE1,PWRTRN,2029,670.76
RE1,PWRTRN,2030,664.1156
RE1,PWRTRN,2031,1319.5147
RE1,PWRTRN,2032,495.6805
RE1,PWRTRN,2033,752.5491
RE1,PWRTRN,2034,888.7942
RE1,PWRTRN,2035,903.3467
RE1,PWRTRN,2036,1357.4808
RE1,PWRTRN,2037,1448.2699
RE1,PWRTRN,2038,1548.7487
RE1,PWRTRN,2039,1601.0484
RE1,PWRTRN,2040,1725.8125
RE1,PWRTRN,2041,1877.7138
RE1,PWRTRN,2042,2066.7499
RE1,PWRTRN,2043,2069.7063
RE1,PWRTRN,2044,1838.7657
RE1,PWRTRN,2045,1138.1471
RE1,PWRTRN,2046,2055.3754
RE1,PWRTRN,2047,2034.3114
RE1,PWRTRN,2048,136.5764
RE1,PWRTRN,2049,2120.1292
RE1,PWRTRN,2050,5477.3543
RE1,PWRTRN,2051,10133.199
RE1,PWRTRN,2052,348.6117
RE1,PWRTRN,2053,391.5908
RE1,PWRTRN,2054,398.5514
RE1,PWRTRN,2055,401.9805
RE1,PWRTRN,2056,405.44
RE1,PWRTRN,2057,408.9305
RE1,PWRTRN,2058,412.4522
RE1,PWRTRN,2059,416.0052
RE1,PWRTRN,2060,419.5901
RE1,PWRTRN,2061,423.2068
RE1,PWRTRN,2062,426.8561
RE1,PWRTRN,2063,430.5378
RE1,PWRTRN,2064,434.2525
RE1,PWRTRN,2065,438.0005
RE1,PWRTRN,2066,441.7819
RE1,PWRTRN,2067,445.5975
RE1,PWRDIST,2025,135.4291
RE1,PWRDIST,2026,1.4774
RE1,PWRDIST,2027,208.9239
RE1,PWRDIST,2028,157.3632
RE1,PWRDIST,2029,318.0356
RE1,PWRDIST,2030,315.1068
RE1,PWRDIST,2031,624.7063
RE1,PWRDIST,2032,236.078
RE1,PWRDIST,2033,357.5703
RE1,PWRDIST,2034,422.1827
RE1,PWRDIST,2035,429.3355
RE1,PWRDIST,2036,644.3476
RE1,PWRDIST,2037,687.709
RE1,PWRDIST,2038,735.6971
RE1,PWRDIST,2039,760.9283
RE1,PWRDIST,2040,820.4925
RE1,PWRDIST,2041,892.967
RE1,PWRDIST,2042,983.105
RE1,PWRDIST,2043,985.1433
RE1,PWRDIST,2044,876.2983
RE1,PWRDIST,2045,544.6115
RE1,PWRDIST,2046,980.0802
RE1,PWRDIST,2047,970.7183
RE1,PWRDIST,2048,70.5066
RE1,PWRDIST,2049,1012.4305
RE1,PWRDIST,2050,2607.7661
RE1,PWRDIST,2051,5032.2434
RE1,PWRDIST,2052,165.5905
RE1,PWRDIST,2053,186.0056
RE1,PWRDIST,2054,189.3119
RE1,PWRDIST,2055,190.9407
RE1,PWRDIST,2056,192.584
RE1,PWRDIST,2057,194.242
RE1,PWRDIST,2058,195.9148
RE1,PWRDIST,2059,197.6025
RE1,PWRDIST,2060,199.3053
RE1,PWRDIST,2061,201.0232
RE1,PWRDIST,2062,202.7566
RE1,PWRDIST,2063,204.5055
RE1,PWRDIST,2064,206.27
