r,t,f,y,UseByTechnologyAnnual
RE1,PWRHYD001,HYD,2066,33.9883
RE1,PWRHYD001,HYD,2067,33.9883
RE1,PWRHYD001,HYD,2068,33.9883
RE1,PWRHYD001,HYD,2069,33.9883
RE1,PWRHYD001,HYD,2070,33.9883
RE1,PWRHYD002,HYD,2015,1.1526
RE1,PWRHYD002,HYD,2016,1.1526
RE1,PWRHYD002,HYD,2017,1.1526
RE1,PWRHYD002,HYD,2018,1.1526
RE1,PWRHYD002,HYD,2019,1.1526
RE1,PWRHYD002,HYD,2020,1.1526
RE1,PWRHYD002,HYD,2021,1.3823
RE1,PWRHYD002,HYD,2022,1.3823
RE1,PWRHYD002,HYD,2023,1.3823
RE1,PWRHYD002,HYD,2024,1.3823
RE1,PWRHYD002,HYD,2025,1.3823
RE1,PWRHYD002,HYD,2026,1.3823
RE1,PWRHYD002,HYD,2027,1.3823
RE1,PWRHYD002,HYD,2028,1.3823
RE1,PWRHYD002,HYD,2029,1.3823
RE1,PWRHYD002,HYD,2030,1.3823
RE1,PWRHYD002,HYD,2031,1.3823
RE1,PWRHYD002,HYD,2032,1.3823
RE1,PWRHYD002,HYD,2033,1.3823
RE1,PWRHYD002,HYD,2034,1.3823
RE1,PWRHYD002,HYD,2035,1.3823
RE1,PWRHYD002,HYD,2036,1.3823
RE1,PWRHYD002,HYD,2037,1.3823
RE1,PWRHYD002,HYD,2038,1.3823
RE1,PWRHYD002,HYD,2039,1.3823
RE1,PWRHYD002,HYD,2040,1.3823
RE1,PWRHYD002,HYD,2041,1.3823
RE1,PWRHYD002,HYD,2042,1.3823
RE1,PWRHYD002,HYD,2043,1.3823
RE1,PWRHYD002,HYD,2044,1.3823
RE1,PWRHYD002,HYD,2045,1.3823
RE1,PWRHYD002,HYD,2046,1.3823
RE1,PWRHYD002,HYD,2047,1.3823
RE1,PWRHYD002,HYD,2048,1.3823
RE1,PWRHYD002,HYD,2049,1.3823
RE1,PWRHYD002,HYD,2050,1.3823
RE1,PWRHYD002,HYD,2051,1.3823
RE1,PWRHYD002,HYD,2052,1.3823
RE1,PWRHYD002,HYD,2053,1.3823
RE1,PWRHYD002,HYD,2054,1.3823
RE1,PWRHYD002,HYD,2055,1.3823
RE1,PWRHYD002,HYD,2056,1.3823
RE1,PWRHYD002,HYD,2057,1.3823
RE1,PWRHYD002,HYD,2058,1.3823
RE1,PWRHYD002,HYD,2059,1.3823
RE1,PWRHYD002,HYD,2060,1.3823
RE1,PWRHYD002,HYD,2061,1.3823
RE1,PWRHYD002,HYD,2062,1.3823
RE1,PWRHYD002,HYD,2063,1.3823
RE1,PWRHYD002,HYD,2064,1.3823
RE1,PWRHYD002,HYD,2065,1.3823
RE1,PWRHYD002,HYD,2066,1.3823
RE1,PWRHYD002,HYD,2067,1.3823
RE1,PWRHYD002,HYD,2068,1.3823
RE1,PWRHYD002,HYD,2069,1.3823
RE1,PWRHYD002,HYD,2070,1.3823
RE1,PWRHYD003,HYD,2022,4.9061
RE1,PWRHYD003,HYD,2023,4.9061
RE1,PWRHYD003,HYD,2024,4.9061
RE1,PWRHYD003,HYD,2025,4.9061
RE1,PWRHYD003,HYD,2026,4.9061
RE1,PWRHYD003,HYD,2027,4.9061
RE1,PWRHYD003,HYD,2028,4.9061
RE1,PWRHYD003,HYD,2029,4.9061
RE1,PWRHYD003,HYD,2030,4.9061
RE1,PWRHYD003,HYD,2031,4.9061
RE1,PWRHYD003,HYD,2032,4.9061
RE1,PWRHYD003,HYD,2033,4.9061
RE1,PWRHYD003,HYD,2034,4.9061
RE1,PWRHYD003,HYD,2035,4.9061
RE1,PWRHYD003,HYD,2036,4.9061
RE1,PWRHYD003,HYD,2037,4.9061
RE1,PWRHYD003,HYD,2038,4.9061
RE1,PWRHYD003,HYD,2039,4.9061
RE1,PWRHYD003,HYD,2040,4.9061
RE1,PWRHYD003,HYD,2041,4.9061
RE1,PWRHYD003,HYD,2042,4.9061
RE1,PWRHYD003,HYD,2043,4.9061
RE1,PWRHYD003,HYD,2044,4.9061
RE1,PWRHYD003,HYD,2045,4.9061
RE1,PWRHYD003,HYD,2046,4.9061
RE1,PWRHYD003,HYD,2047,4.9061
RE1,PWRHYD003,HYD,2048,4.9061
RE1,PWRHYD003,HYD,2049,4.9061
RE1,PWRHYD003,HYD,2050,4.9061
RE1,PWRHYD003,HYD,2051,4.9061
RE1,PWRHYD003,HYD,2052,4.9061
RE1,PWRHYD003,HYD,2053,4.9061
RE1,PWRHYD003,HYD,2054,4.9061
RE1,PWRHYD003,HYD,2055,4.9061
RE1,PWRHYD003,HYD,2056,4.9061
RE1,PWRHYD003,HYD,2057,4.9061
RE1,PWRHYD003,HYD,2058,4.9061
RE1,PWRHYD003,HYD,2059,4.9061
RE1,PWRHYD003,HYD,2060,4.9061
RE1,PWRHYD003,HYD,2061,4.9061
RE1,PWRHYD003,HYD,2062,4.9061
RE1,PWRHYD003,HYD,2063,4.9061
RE1,PWRHYD003,HYD,2064,4.9061
RE1,PWRHYD003,HYD,2065,4.9061
RE1,PWRHYD003,HYD,2066,4.9061
RE1,PWRHYD003,HYD,2067,4.9061
RE1,PWRHYD003,HYD,2068,4.9061
RE1,PWRHYD003,HYD,2069,4.9061
RE1,PWRHYD003,HYD,2070,4.9061
RE1,PWRHYD004,HYD,2021,0.5451
RE1,PWRHYD004,HYD,2022,0.5451
RE1,PWRHYD004,HYD,2023,0.5451
RE1,PWRHYD004,HYD,2024,0.5451
RE1,PWRHYD004,HYD,2025,0.5451
RE1,PWRHYD004,HYD,2026,0.5451
RE1,PWRHYD004,HYD,2027,0.5451
RE1,PWRHYD004,HYD,2028,0.5451
RE1,PWRHYD004,HYD,2029,0.5451
RE1,PWRHYD004,HYD,2030,0.5451
RE1,PWRHYD004,HYD,2031,0.5451
RE1,PWRHYD004,HYD,2032,0.5451
RE1,PWRHYD004,HYD,2033,0.5451
RE1,PWRHYD004,HYD,2034,0.5451
RE1,PWRHYD004,HYD,2035,0.5451
RE1,PWRHYD004,HYD,2036,0.5451
RE1,PWRHYD004,HYD,2037,0.5451
RE1,PWRHYD004,HYD,2038,0.5451
RE1,PWRHYD004,HYD,2039,0.5451
RE1,PWRHYD004,HYD,2040,0.5451
RE1,PWRHYD004,HYD,2041,0.5451
RE1,PWRHYD004,HYD,2042,0.5451
RE1,PWRHYD004,HYD,2043,0.5451
RE1,PWRHYD004,HYD,2044,0.5451
RE1,PWRHYD004,HYD,2045,0.5451
RE1,PWRHYD004,HYD,2046,0.5451
RE1,PWRHYD004,HYD,2047,0.5451
RE1,PWRHYD004,HYD,2048,0.5451
RE1,PWRHYD004,HYD,2049,0.5451
RE1,PWRHYD004,HYD,2050,0.5451
RE1,PWRHYD004,HYD,2051,0.5451
RE1,PWRHYD004,HYD,2052,0.5451
RE1,PWRHYD004,HYD,2053,0.5451
RE1,PWRHYD004,HYD,2054,0.5451
RE1,PWRHYD004,HYD,2055,0.5451
RE1,PWRHYD004,HYD,2056,0.5451
RE1,PWRHYD004,HYD,2057,0.5451
RE1,PWRHYD004,HYD,2058,0.5451
RE1,PWRHYD004,HYD,2059,0.5451
RE1,PWRHYD004,HYD,2060,0.5451
RE1,PWRHYD004,HYD,2061,0.5451
RE1,PWRHYD004,HYD,2062,0.5451
RE1,PWRHYD004,HYD,2063,0.5451
RE1,PWRHYD004,HYD,2064,0.5451
RE1,PWRHYD004,HYD,2065,0.5451
RE1,PWRHYD004,HYD,2066,0.5451
RE1,PWRHYD004,HYD,2067,0.5451
RE1,PWRHYD004,HYD,2068,0.5451
RE1,PWRHYD004,HYD,2069,0.5451
RE1,PWRHYD004,HYD,2070,0.5451
RE1,PWRNGS001,NGS,2015,784.854
RE1,PWRNGS001,NGS,2016,817.825
RE1,PWRNGS001,NGS,2017,846.9226
RE1,PWRNGS001,NGS,2018,705.1737
RE1,PWRNGS001,NGS,2019,767.0326
RE1,PWRNGS001,NGS,2020,828.8512
RE1,PWRNGS001,NGS,2021,818.6918
RE1,PWRNGS001,NGS,2022,790.4612
RE1,PWRNGS001,NGS,2023,464.2066
RE1,PWRSOL001,SOL,2015,8.5041
RE1,PWRSOL001,SOL,2016,8.5041
RE1,PWRSOL001,SOL,2017,8.5041
RE1,PWRSOL001,SOL,2018,8.5041
RE1,PWRSOL001,SOL,2019,8.5041
RE1,PWRSOL001,SOL,2020,8.5041
RE1,PWRSOL001,SOL,2021,80.1019
RE1,PWRSOL001,SOL,2022,172.647
RE1,PWRSOL001,SOL,2023,177.8909
RE1,PWRSOL001,SOL,2024,193.3983
RE1,PWRSOL001,SOL,2025,212.0379
RE1,PWRSOL001,SOL,2026,219.1798
RE1,PWRSOL001,SOL,2027,226.3698
RE1,PWRSOL001,SOL,2028,238.7371
RE1,PWRSOL001,SOL,2029,255.5206
RE1,PWRSOL001,SOL,2030,281.1734
RE1,PWRSOL001,SOL,2031,298.3058
RE1,PWRSOL001,SOL,2032,318.817
RE1,PWRSOL001,SOL,2033,339.7026
RE1,PWRSOL001,SOL,2034,362.3346
RE1,PWRSOL001,SOL,2035,389.4288
RE1,PWRSOL001,SOL,2036,416.324
RE1,PWRSOL001,SOL,2037,440.7791
RE1,PWRSOL001,SOL,2038,473.7865
RE1,PWRSOL001,SOL,2039,511.5359
RE1,PWRSOL001,SOL,2040,550.3568
RE1,PWRSOL001,SOL,2041,590.2123
RE1,PWRSOL001,SOL,2042,628.4289
RE1,PWRSOL001,SOL,2043,663.5462
RE1,PWRSOL001,SOL,2044,685.5858
RE1,PWRSOL001,SOL,2045,714.7104
RE1,PWRSOL001,SOL,2046,733.7277
RE1,PWRSOL001,SOL,2047,754.506
RE1,PWRSOL001,SOL,2048,777.4644
RE1,PWRSOL001,SOL,2049,801.1908
RE1,PWRSOL001,SOL,2050,819.4914
RE1,PWRSOL001,SOL,2051,826.5324
RE1,PWRSOL001,SOL,2052,833.6366
RE1,PWRSOL001,SOL,2053,840.8048
RE1,PWRSOL001,SOL,2054,848.0375
RE1,PWRSOL001,SOL,2055,855.3353
RE1,PWRSOL001,SOL,2056,862.6989
RE1,PWRSOL001,SOL,2057,870.1288
RE1,PWRSOL001,SOL,2058,877.6256
RE1,PWRSOL001,SOL,2059,885.1901
RE1,PWRSOL001,SOL,2060,892.8228
RE1,PWRSOL001,SOL,2061,900.5244
RE1,PWRSOL001,SOL,2062,908.2955
RE1,PWRSOL001,SOL,2063,916.1367
RE1,PWRSOL001,SOL,2064,924.0488
RE1,PWRSOL001,SOL,2065,932.0323
RE1,PWRSOL001,SOL,2066,940.088
RE1,PWRSOL001,SOL,2067,948.2166
RE1,PWRSOL001,SOL,2068,956.4187
RE1,PWRSOL001,SOL,2069,964.6949
RE1,PWRSOL001,SOL,2070,973.0461
RE1,PWRSOL002,SOL,2023,28.513
RE1,PWRSOL002,SOL,2024,28.513
RE1,PWRSOL002,SOL,2025,28.513
RE1,PWRSOL002,SOL,2026,88.2636
RE1,PWRSOL002,SOL,2027,115.1278
RE1,PWRSOL002,SOL,2028,130.3323
RE1,PWRSOL002,SOL,2029,130.3323
RE1,PWRSOL002,SOL,2030,235.6289
RE1,PWRSOL002,SOL,2031,239.6136
RE1,PWRSOL002,SOL,2032,318.817
RE1,PWRSOL002,SOL,2033,339.7026
RE1,PWRSOL002,SOL,2034,362.3346
RE1,PWRSOL002,SOL,2035,389.4288
RE1,PWRSOL002,SOL,2036,416.3239
RE1,PWRSOL002,SOL,2037,440.7791
RE1,PWRSOL002,SOL,2038,473.7865
RE1,PWRSOL002,SOL,2039,511.5359
RE1,PWRSOL002,SOL,2040,520.8598
RE1,PWRSOL002,SOL,2041,520.8598
RE1,PWRSOL002,SOL,2042,520.8598
RE1,PWRSOL002,SOL,2043,520.8598
RE1,PWRSOL002,SOL,2044,520.8598
RE1,PWRSOL002,SOL,2045,714.7104
RE1,PWRSOL002,SOL,2046,714.7104
RE1,PWRSOL002,SOL,2047,686.1974
RE1,PWRSOL002,SOL,2048,777.4645
RE1,PWRSOL002,SOL,2049,801.1908
RE1,PWRSOL002,SOL,2050,819.4914
RE1,PWRSOL002,SOL,2051,826.5324
RE1,PWRSOL002,SOL,2052,833.6366
RE1,PWRSOL002,SOL,2053,840.8048
RE1,PWRSOL002,SOL,2054,848.0375
RE1,PWRSOL002,SOL,2055,855.3353
RE1,PWRSOL002,SOL,2056,862.6989
RE1,PWRSOL002,SOL,2057,870.1288
RE1,PWRSOL002,SOL,2058,877.6256
RE1,PWRSOL002,SOL,2059,885.1901
RE1,PWRSOL002,SOL,2060,892.8228
RE1,PWRSOL002,SOL,2061,900.5244
RE1,PWRSOL002,SOL,2062,908.2954
RE1,PWRSOL002,SOL,2063,916.1367
RE1,PWRSOL002,SOL,2064,924.0488
RE1,PWRSOL002,SOL,2065,932.0323
RE1,PWRSOL002,SOL,2066,940.088
RE1,PWRSOL002,SOL,2067,948.2166
RE1,PWRSOL002,SOL,2068,956.4186
RE1,PWRSOL002,SOL,2069,964.695
RE1,PWRSOL002,SOL,2070,973.0461
RE1,PWRTRN,ELC001,2015,711.6784
RE1,PWRTRN,ELC001,2016,751.7444
RE1,PWRTRN,ELC001,2017,786.4668
RE1,PWRTRN,ELC001,2018,821.3276
RE1,PWRTRN,ELC001,2019,855.5038
RE1,PWRTRN,ELC001,2020,889.6576
RE1,PWRTRN,ELC001,2021,947.3918
RE1,PWRTRN,ELC001,2022,1051.5221
RE1,PWRTRN,ELC001,2023,1048.7765
RE1,PWRTRN,ELC001,2024,1144.8788
RE1,PWRTRN,ELC001,2025,1262.2223
RE1,PWRTRN,ELC001,2026,1300.9096
RE1,PWRTRN,ELC001,2027,1378.4118
RE1,PWRTRN,ELC001,2028,1458.6081
RE1,PWRTRN,ELC001,2029,1559.7748
RE1,PWRTRN,ELC001,2030,1624.0722
RE1,PWRTRN,ELC001,2031,1749.2453
RE1,PWRTRN,ELC001,2032,1814.08
RE1,PWRTRN,ELC001,2033,1943.2976
RE1,PWRTRN,ELC001,2034,2073.8336
RE1,PWRTRN,ELC001,2035,2202.3986
RE1,PWRTRN,ELC001,2036,2325.7087
RE1,PWRTRN,ELC001,2037,2453.2177
RE1,PWRTRN,ELC001,2038,2575.695
RE1,PWRTRN,ELC001,2039,2694.146
RE1,PWRTRN,ELC001,2040,2826.3918
RE1,PWRTRN,ELC001,2041,2978.1624
RE1,PWRTRN,ELC001,2042,3180.3371
RE1,PWRTRN,ELC001,2043,3389.4912
RE1,PWRTRN,ELC001,2044,3584.7752
RE1,PWRTRN,ELC001,2045,3765.9736
RE1,PWRTRN,ELC001,2046,3938.6035
RE1,PWRTRN,ELC001,2047,4155.672
RE1,PWRTRN,ELC001,2048,4355.59
RE1,PWRTRN,ELC001,2049,4649.8577
RE1,PWRTRN,ELC001,2050,4994.5807
RE1,PWRTRN,ELC001,2051,5032.1323
RE1,PWRTRN,ELC001,2052,5070.0217
RE1,PWRTRN,ELC001,2053,5111.8197
RE1,PWRTRN,ELC001,2054,5154.3016
RE1,PWRTRN,ELC001,2055,5197.1517
RE1,PWRTRN,ELC001,2056,5240.3733
RE1,PWRTRN,ELC001,2057,5283.9698
RE1,PWRTRN,ELC001,2058,5327.9446
RE1,PWRTRN,ELC001,2059,5372.301
RE1,PWRTRN,ELC001,2060,5417.0425
RE1,PWRTRN,ELC001,2061,5462.1725
RE1,PWRTRN,ELC001,2062,5507.6946
RE1,PWRTRN,ELC001,2063,5553.6123
RE1,PWRTRN,ELC001,2064,5599.9292
RE1,PWRTRN,ELC001,2065,5646.6488
RE1,PWRTRN,ELC001,2066,5693.7748
RE1,PWRTRN,ELC001,2067,5741.3108
RE1,PWRTRN,ELC001,2068,5789.2607
RE1,PWRTRN,ELC001,2069,5837.628
RE1,PWRTRN,ELC001,2070,5886.4166
RE1,PWRTRNEXP,ELC001,2015,7.6
RE1,PWRTRNEXP,ELC001,2016,4.75
RE1,PWRTRNEXP,ELC001,2017,3.8
RE1,PWRTRNEXP,ELC001,2018,3.8
RE1,PWRTRNEXP,ELC001,2019,3.8
RE1,PWRTRNEXP,ELC001,2020,3.8
RE1,PWRTRNEXP,ELC001,2021,3.8
RE1,PWRTRNEXP,ELC001,2022,3.8
RE1,PWRTRNEXP,ELC001,2023,3.8
RE1,PWRTRNEXP,ELC001,2024,3.8
RE1,PWRTRNEXP,ELC001,2025,3.8
RE1,PWRTRNEXP,ELC001,2026,3.8
RE1,PWRTRNEXP,ELC001,2027,3.8
RE1,PWRTRNEXP,ELC001,2028,3.8
RE1,PWRTRNEXP,ELC001,2029,3.8
RE1,PWRTRNEXP,ELC001,2030,3.8
RE1,PWRTRNEXP,ELC001,2031,3.8
RE1,PWRTRNEXP,ELC001,2032,3.8
RE1,PWRTRNEXP,ELC001,2033,3.8
RE1,PWRTRNEXP,ELC001,2034,3.8
RE1,PWRTRNEXP,ELC001,2035,3.8
RE1,PWRTRNEXP,ELC001,2036,3.8
RE1,PWRTRNEXP,ELC001,2037,3.8
RE1,PWRTRNEXP,ELC001,2038,3.8
RE1,PWRTRNEXP,ELC001,2039,3.8
RE1,PWRTRNEXP,ELC001,2040,3.8
RE1,PWRTRNEXP,ELC001,2041,3.8
RE1,PWRTRNEXP,ELC001,2042,3.8
RE1,PWRTRNEXP,ELC001,2043,3.8
RE1,PWRTRNEXP,ELC001,2044,3.8
RE1,PWRTRNEXP,ELC001,2045,3.8
RE1,PWRTRNEXP,ELC001,2046,3.8
RE1,PWRTRNEXP,ELC001,2047,3.8
RE1,PWRTRNEXP,ELC001,2048,3.8
RE1,PWRTRNEXP,ELC001,2049,3.8
RE1,PWRTRNEXP,ELC001,2050,3.8
RE1,PWRTRNEXP,ELC001,2051,3.8
RE1,PWRTRNEXP,ELC001,2052,3.8
RE1,PWRTRNEXP,ELC001,2053,3.8
RE1,PWRTRNEXP,ELC001,2054,3.8
RE1,PWRTRNEXP,ELC001,2055,3.8
RE1,PWRTRNEXP,ELC001,2056,3.8
RE1,PWRTRNEXP,ELC001,2057,3.8
RE1,PWRTRNEXP,ELC001,2058,3.8
RE1,PWRTRNEXP,ELC001,2059,3.8
RE1,PWRTRNEXP,ELC001,2060,3.8
RE1,PWRTRNEXP,ELC001,2061,3.8
RE1,PWRTRNEXP,ELC001,2062,3.8
RE1,PWRTRNEXP,ELC001,2063,3.8
RE1,PWRTRNEXP,ELC001,2064,3.8
RE1,PWRTRNEXP,ELC001,2065,3.8
RE1,PWRTRNEXP,ELC001,2066,3.8
RE1,PWRTRNEXP,ELC001,2067,3.8
RE1,PWRTRNEXP,ELC001,2068,3.8
RE1,PWRTRNEXP,ELC001,2069,3.8
RE1,PWRTRNEXP,ELC001,2070,3.8
RE1,PWRWND001,WND,2015,1.0542
RE1,PWRWND001,WND,2016,1.0542
RE1,PWRWND001,WND,2017,1.0542
RE1,PWRWND001,WND,2018,1.0542
RE1,PWRWND001,WND,2019,1.0542
RE1,PWRWND001,WND,2020,1.0542
RE1,PWRWND001,WND,2021,1.0542
RE1,PWRWND001,WND,2022,1.0391
RE1,PWRWND001,WND,2023,1.0391
RE1,PWRWND001,WND,2024,1.0391
RE1,PWRWND001,WND,2025,1.0391
RE1,PWRWND001,WND,2026,33.2276
RE1,PWRWND001,WND,2027,112.3451
RE1,PWRWND001,WND,2028,133.8303
RE1,PWRWND001,WND,2029,132.7912
RE1,PWRWND001,WND,2030,135.4089
RE1,PWRWND001,WND,2031,248.3703
RE1,PWRWND001,WND,2032,285.0771
RE1,PWRWND001,WND,2033,339.7026
RE1,PWRWND001,WND,2034,362.3346
RE1,PWRWND001,WND,2035,389.4288
RE1,PWRWND001,WND,2036,416.324
RE1,PWRWND001,WND,2037,440.7791
RE1,PWRWND001,WND,2038,449.1215
RE1,PWRWND001,WND,2039,449.1215
RE1,PWRWND001,WND,2040,550.3568
RE1,PWRWND001,WND,2041,590.2123
RE1,PWRWND001,WND,2042,628.4289
RE1,PWRWND001,WND,2043,663.5462
RE1,PWRWND001,WND,2044,685.5858
RE1,PWRWND001,WND,2045,714.7104
RE1,PWRWND001,WND,2046,733.7277
RE1,PWRWND001,WND,2047,754.506
RE1,PWRWND001,WND,2048,777.4644
RE1,PWRWND001,WND,2049,801.1907
RE1,PWRWND001,WND,2050,819.4914
RE1,PWRWND001,WND,2051,826.5324
RE1,PWRWND001,WND,2052,833.6366
RE1,PWRWND001,WND,2053,840.8048
RE1,PWRWND001,WND,2054,848.0375
RE1,PWRWND001,WND,2055,855.3353
RE1,PWRWND001,WND,2056,862.6989
RE1,PWRWND001,WND,2057,870.1288
RE1,PWRWND001,WND,2058,877.6256
RE1,PWRWND001,WND,2059,885.1901
RE1,PWRWND001,WND,2060,892.8228
RE1,PWRWND001,WND,2061,900.5244
RE1,PWRWND001,WND,2062,908.2954
RE1,PWRWND001,WND,2063,916.1367
RE1,PWRWND001,WND,2064,924.0487
RE1,PWRWND001,WND,2065,932.0323
RE1,PWRWND001,WND,2066,940.088
RE1,PWRWND001,WND,2067,948.2166
RE1,PWRWND001,WND,2068,956.4187
RE1,PWRWND001,WND,2069,964.695
RE1,PWRWND001,WND,2070,973.0461
RE1,PWRWND001S,WND,2033,47.8421
RE1,PWRWND001S,WND,2034,122.1776
RE1,PWRWND001S,WND,2035,185.3708
RE1,PWRWND001S,WND,2036,249.1778
RE1,PWRWND001S,WND,2037,328.0422
RE1,PWRWND001S,WND,2038,397.091
RE1,PWRWND001S,WND,2039,459.5762
RE1,PWRWND001S,WND,2040,459.5762
RE1,PWRWND001S,WND,2041,488.1439
RE1,PWRWND001S,WND,2042,581.224
RE1,PWRWND001S,WND,2043,692.9381
RE1,PWRWND001S,WND,2044,845.962
RE1,PWRWND001S,WND,2045,897.9336
RE1,PWRWND001S,WND,2046,1053.7861
RE1,PWRWND001S,WND,2047,1244.179
RE1,PWRWND001S,WND,2048,1295.774
RE1,PWRWND001S,WND,2049,1335.3179
RE1,PWRWND001S,WND,2050,1365.819
RE1,PWRWND001S,WND,2051,1377.5539
RE1,PWRWND001S,WND,2052,1389.3943
RE1,PWRWND001S,WND,2053,1401.3413
RE1,PWRWND001S,WND,2054,1413.3958
RE1,PWRWND001S,WND,2055,1425.5588
RE1,PWRWND001S,WND,2056,1437.8314
RE1,PWRWND001S,WND,2057,1450.2146
RE1,PWRWND001S,WND,2058,1462.7094
RE1,PWRWND001S,WND,2059,1475.3168
RE1,PWRWND001S,WND,2060,1488.038
RE1,PWRWND001S,WND,2061,1500.8739
RE1,PWRWND001S,WND,2062,1513.8257
RE1,PWRWND001S,WND,2063,1526.8944
RE1,PWRWND001S,WND,2064,1540.0812
RE1,PWRWND001S,WND,2065,1553.3871
RE1,PWRWND001S,WND,2066,1566.8134
RE1,PWRWND001S,WND,2067,1580.361
RE1,PWRWND001S,WND,2068,1594.0311
RE1,PWRWND001S,WND,2069,1607.825
RE1,PWRWND001S,WND,2070,1621.7436
RE1,PWRWND002,WND,2028,66.5059
RE1,PWRWND002,WND,2029,170.347
RE1,PWRWND002,WND,2030,187.4489
RE1,PWRWND002,WND,2031,198.8706
RE1,PWRWND002,WND,2032,212.5446
RE1,PWRWND002,WND,2033,226.4684
RE1,PWRWND002,WND,2034,241.5564
RE1,PWRWND002,WND,2035,259.6192
RE1,PWRWND002,WND,2036,277.5493
RE1,PWRWND002,WND,2037,293.8527
RE1,PWRWND002,WND,2038,315.8577
RE1,PWRWND002,WND,2039,341.0239
RE1,PWRWND002,WND,2040,341.0239
RE1,PWRWND002,WND,2041,393.4749
RE1,PWRWND002,WND,2042,418.9526
RE1,PWRWND002,WND,2043,442.3641
RE1,PWRWND002,WND,2044,457.0572
RE1,PWRWND002,WND,2045,476.4736
RE1,PWRWND002,WND,2046,489.1518
RE1,PWRWND002,WND,2047,503.004
RE1,PWRWND002,WND,2048,518.3096
RE1,PWRWND002,WND,2049,534.1272
RE1,PWRWND002,WND,2050,546.3277
RE1,PWRWND002,WND,2051,551.0216
RE1,PWRWND002,WND,2052,555.7577
RE1,PWRWND002,WND,2053,560.5365
RE1,PWRWND002,WND,2054,565.3583
RE1,PWRWND002,WND,2055,570.2235
RE1,PWRWND002,WND,2056,575.1326
RE1,PWRWND002,WND,2057,580.0858
RE1,PWRWND002,WND,2058,585.0838
RE1,PWRWND002,WND,2059,590.1267
RE1,PWRWND002,WND,2060,595.2152
RE1,PWRWND002,WND,2061,600.3496
RE1,PWRWND002,WND,2062,605.5303
RE1,PWRWND002,WND,2063,610.7578
RE1,PWRWND002,WND,2064,616.0325
RE1,PWRWND002,WND,2065,621.3549
RE1,PWRWND002,WND,2066,626.7253
RE1,PWRWND002,WND,2067,632.1444
RE1,PWRWND002,WND,2068,637.6124
RE1,PWRWND002,WND,2069,643.1299
RE1,PWRWND002,WND,2070,648.6974
RE1,RESENEFFDP,ELC003,2021,14.4246
RE1,RESENEFFDP,ELC003,2022,28.8491
RE1,RESENEFFDP,ELC003,2023,43.2737
RE1,RESENEFFDP,ELC003,2024,57.6983
RE1,RESENEFFDP,ELC003,2025,72.1229
RE1,RESENEFFDP,ELC003,2026,86.5474
RE1,RESENEFFDP,ELC003,2027,100.972
RE1,RESENEFFDP,ELC003,2028,115.3966
RE1,RESENEFFDP,ELC003,2029,129.8211
RE1,RESENEFFDP,ELC003,2030,144.2457
RE1,RESENEFFDP,ELC003,2031,144.2457
RE1,RESENEFFDP,ELC003,2032,144.2457
RE1,RESENEFFDP,ELC003,2033,144.2457
RE1,RESENEFFDP,ELC003,2034,144.2457
RE1,RESENEFFDP,ELC003,2035,144.2457
RE1,RESENEFFDP,ELC003,2036,144.2457
RE1,RESENEFFDP,ELC003,2037,144.2457
RE1,RESENEFFDP,ELC003,2038,144.2457
RE1,RESENEFFDP,ELC003,2039,144.2457
RE1,RESENEFFDP,ELC003,2040,158.6703
RE1,RESENEFFDP,ELC003,2041,173.0948
RE1,RESENEFFDP,ELC003,2042,187.5194
RE1,RESENEFFDP,ELC003,2043,201.944
RE1,RESENEFFDP,ELC003,2044,216.3686
RE1,RESENEFFDP,ELC003,2045,230.7931
RE1,RESENEFFDP,ELC003,2046,245.2177
RE1,RESENEFFDP,ELC003,2047,259.6423
RE1,RESENEFFDP,ELC003,2048,273.4493
RE1,RESENEFFDP,ELC003,2049,285.7369
RE1,RESENEFFDP,ELC003,2050,286.4936
RE1,RESENEFFDP,ELC003,2051,303.3274
RE1,RESENEFFDP,ELC003,2052,306.724
RE1,RESENEFFDP,ELC003,2053,311.1667
RE1,RESENEFFDP,ELC003,2054,314.6377
RE1,RESENEFFDP,ELC003,2055,318.1475
RE1,RESENEFFDP,ELC003,2056,321.6963
RE1,RESENEFFDP,ELC003,2057,325.2848
RE1,RESENEFFDP,ELC003,2058,328.9133
RE1,RESENEFFDP,ELC003,2059,332.5823
RE1,RESENEFFDP,ELC003,2060,336.2922
RE1,RESENEFFDP,ELC003,2061,340.0435
RE1,RESENEFFDP,ELC003,2062,343.8366
RE1,RESENEFFDP,ELC003,2063,347.6721
RE1,RESENEFFDP,ELC003,2064,351.5503
RE1,RESENEFFDP,ELC003,2065,355.4718
RE1,RESENEFFDP,ELC003,2066,359.437
RE1,RESENEFFDP,ELC003,2067,363.4465
RE1,RESENEFFDP,ELC003,2068,367.5007
RE1,RESENEFFDP,ELC003,2069,371.6001
RE1,RESENEFFDP,ELC003,2070,375.7452
RE1,RESENEFFGD,ELC003,2021,131.2708
RE1,RESENEFFGD,ELC003,2022,131.2708
RE1,RESENEFFGD,ELC003,2023,131.0303
RE1,RESENEFFGD,ELC003,2024,128.856
RE1,RESENEFFGD,ELC003,2025,122.268
RE1,RESENEFFGD,ELC003,2026,113.9636
RE1,RESENEFFGD,ELC003,2027,103.5108
RE1,RESENEFFGD,ELC003,2028,93.058
RE1,RESENEFFGD,ELC003,2029,82.6053
